frameNo	startTime	endTime	dialogue	chunk
66	00:08:40,031	00:08:43,467	$- Not too fast.$- Come on, Dancer.	10
67	00:08:43,501	00:08:45,368	$When are you gonna$tell him?	10
68	00:08:45,403	00:08:47,471	$Not now.	10
69	00:08:47,505	00:08:49,273	$- Blood for blood.$- Bran: Come on!	10
70	00:08:49,307	00:08:51,808	$You need to make the Lannisters$pay for Jory and the others.	10
71	00:08:51,842	00:08:54,144	$- Robb: <i>You're talking about war.</i>$- <i>I'm talking about justice.</i>	10
72	00:08:54,179	00:08:56,413	$Only the Lord of Winterfell	10
73	00:08:56,447	00:08:58,415	$can call in the bannermen$and raise an army.	10
74	00:08:58,449	00:09:00,717	$A Lannister put his spear$through your father's leg.	10
75	00:09:00,752	00:09:03,754	$The Kingslayer rides for Casterly Rock$where no one can touch him--	10
76	00:09:03,789	00:09:05,657	$you want me to march$on Casterly Rock?	10
77	00:09:05,691	00:09:07,959	$- You're not a boy anymore.$- Bran: <i>Come on.</i>	10
78	00:09:07,993	00:09:10,962	$They attacked your father.$They've already started the war.	10
79	00:09:10,996	00:09:15,200	$It's your duty to represent your$House when your father can't.	10
80	00:09:15,235	00:09:18,871	$And it's not your duty,$because it's not your House.	10
81	00:09:28,881	00:09:30,982	$Where's Bran?	11
82	00:09:33,219	00:09:36,087	$I don't know.$It's not my House.	11
83	00:10:08,553	00:10:11,222	$Robb?	11
84	00:10:11,256	00:10:14,559	$All alone in the deep,$dark woods.	11
85	00:10:17,563	00:10:19,697	$I'm not alone.$My brother is with me.	12
86	00:10:19,731	00:10:21,432	$I don't see him.	12
87	00:10:21,467	00:10:23,434	$Got him hidden$under your cloak?	12
88	00:10:23,468	00:10:25,670	$Ooh, that's a pretty pin.	12
89	00:10:25,704	00:10:28,339	$- Silver.$- We'll take the pin	12
90	00:10:28,373	00:10:31,642	$and the horse.$Get down.	12
91	00:10:33,245	00:10:34,711	$Be quick about it.	12
92	00:10:34,746	00:10:36,180	$I can't.	12
93	00:10:36,214	00:10:38,282	$The saddle--$the straps.	12
94	00:10:41,719	00:10:44,788	$What's wrong with you?$You some kind of cripple?	12
95	00:10:44,823	00:10:46,491	$I'm Brandon Stark$of Winterfell.	12
96	00:10:46,525	00:10:48,760	$If you don't let me be,$I'll have you all killed!	12
97	00:10:48,794	00:10:51,429	$Cut his little cock off$and stuff it in his mouth.	12
98	00:10:51,464	00:10:53,832	$The boy's$worth nothing dead.	12
99	00:10:53,866	00:10:56,067	$Benjen Stark's$own blood?	12
100	00:10:56,102	00:10:59,371	$<i>Think what Mance</i>$<i>would give us.</i>	12
101	00:10:59,405	00:11:02,775	$Piss on Mance Rayder$and piss on the North.	12
102	00:11:02,809	00:11:06,011	$We're going as far South$as South goes.	12
103	00:11:06,045	00:11:09,581	$There ain't no White Walkers$down in Dorne.	12
104	00:11:09,616	00:11:11,917	$Drop the knife!	13
105	00:11:11,951	00:11:14,920	$Let him go and I'll let you live.	13
106	00:11:34,906	00:11:36,907	$Robb.	13
107	00:11:36,942	00:11:39,844	$- Robb.$- Shut up.	13
108	00:11:39,878	00:11:42,179	$Drop the blade!	13
109	00:11:42,214	00:11:44,315	$- No, don't.$- Do it.	13
110	00:12:22,785	00:12:24,720	$Are you all right?	14
111	00:12:24,754	00:12:27,490	$Yes.$It doesn't hurt.	14
112	00:12:28,425	00:12:30,393	$Tough little lad.	14
113	00:12:30,427	00:12:33,930	$<i>In the Iron Islands, you're not a man</i>$<i>until you've killed your first enemy.</i>	14
114	00:12:33,964	00:12:35,565	$Well done.	14
115	00:12:36,500	00:12:38,467	$Have you lost your mind?	14
116	00:12:38,502	00:12:40,303	$What if you'd missed?	14
117	00:12:40,337	00:12:42,738	$He would have killed you$and cut Bran's throat.	14
118	00:12:42,772	00:12:45,374	$- You don't have the right--$- To what, to save your brother's life?	14
119	00:12:45,408	00:12:48,276	$It was the only thing$to do, so I did it.	14
120	00:12:50,112	00:12:52,046	$What about her?	14
121	00:12:57,853	00:13:00,889	$Give me my life,$My Lord, and I'm yours.	15
122	00:13:02,758	00:13:04,659	$We'll keep her alive.	15
123	00:13:28,583	00:13:30,384	$Mord!	15
124	00:13:30,418	00:13:33,654	$Turnkey!$Mord!	15
125	00:13:34,956	00:13:37,091	$Mord!	15
126	00:13:40,897	00:13:43,032	$Dwarf man$making noise!	15
127	00:13:45,602	00:13:47,336	$How would you like$to be rich?	16
128	00:13:47,371	00:13:49,872	$Dwarf man still$making noise.	16
129	00:13:50,775	00:13:52,442	$My family is rich.	16
130	00:13:52,476	00:13:54,210	$We have gold,$lots of gold.	16
131	00:13:54,245	00:13:56,779	$I'm prepared to give you$lots of gold in--	16
132	00:13:59,283	00:14:01,317	$No gold!	16
133	00:14:01,351	00:14:03,352	$Well, I don't$have it here.	16
134	00:14:03,387	00:14:05,788	$No gold.	16
135	00:14:05,822	00:14:07,523	$Fuck off.	16
136	00:14:33,451	00:14:35,686	$I don't want$to practice today.	16
137	00:14:35,720	00:14:38,054	$No?	17
138	00:14:38,089	00:14:40,491	$They killed Jory.	17
139	00:14:40,525	00:14:43,427	$My father is hurt.	17
140	00:14:43,462	00:14:45,963	$I don't care about$stupid wooden swords.	17
141	00:14:45,998	00:14:47,831	$You are troubled.	17
142	00:14:47,866	00:14:49,533	$- Yes.$- <i>Good!</i>	17
143	00:14:49,567	00:14:51,802	$Trouble is the perfect$time for training.	17
144	00:14:51,837	00:14:55,139	$When you are dancing in the meadow$with your dolls and kittens,	17
145	00:14:55,174	00:14:57,108	$this is not$when fighting happens.	17
146	00:14:57,143	00:14:59,411	$I don't like$dolls and k--	17
147	00:15:00,279	00:15:02,347	$<i>You're not here.</i>	17
148	00:15:03,316	00:15:05,351	$<i>You're with</i>$<i>your trouble.</i>	17
149	00:15:05,385	00:15:08,120	$If you are with your trouble$when fighting happens--	17
150	00:15:12,226	00:15:13,994	$--More trouble for you.	17
151	00:15:14,028	00:15:16,229	$<i>Just so.</i>	17
152	00:15:17,598	00:15:20,299	$How can you be$quick as a snake...	17
153	00:15:24,238	00:15:26,505	$...Or as quiet$as a shadow...	17
154	00:15:30,777	00:15:33,579	$...When you are$somewhere else?	18
155	00:15:36,082	00:15:38,217	$You are fearing$for your father, hmm?	18
156	00:15:40,386	00:15:42,721	$That is right.	18
157	00:15:42,756	00:15:45,991	$- Do you pray to the gods?$- The old and the new.	18
158	00:15:47,661	00:15:50,330	$There is only one God	18
159	00:15:50,364	00:15:53,267	$and his name is Death.	18
160	00:15:53,301	00:15:56,303	$And there is only one thing$we say to Death:	18
161	00:15:57,438	00:15:59,406	"$""Not today."""	18
162	00:16:07,683	00:16:10,018	$<i>Rakh! Rakh! Rakh haj!</i>	18
163	00:16:10,052	00:16:12,621	$- Priestess: Khalakka Dothrae!$- <i>Rakh! Rakh! Rakh haj!</i>	18
164	00:16:12,655	00:16:15,056	$- <i>Rakh! Rakh! Rakh haj!</i>$- <i>Khalakka Dothrae!</i>	18
165	00:16:24,833	00:16:26,900	$She has to eat$the whole heart?	19
166	00:16:27,869	00:16:29,736	$I hope that wasn't$my horse.	19
167	00:16:29,771	00:16:31,605	$She's doing well.	19
168	00:16:31,639	00:16:33,640	$She'll never$keep it down.	19
169	00:16:33,675	00:16:35,809	$Rakh! Rakh! Rakh haj!	19
170	00:16:35,844	00:16:38,345	$<i>Khalakka Dothrae!</i>	19
171	00:16:55,031	00:16:55,097	$<i>Khalakka Dothrae!</i>	19
172	00:16:57,066	00:16:58,967	$Tell me what she's saying.	19
173	00:16:59,001	00:17:01,503	"$""The prince is riding."	19
174	00:17:01,537	00:17:04,538	$I have heard the thunder$of his hooves.	19
175	00:17:04,573	00:17:06,974	$Swift as the wind he rides.	19
176	00:17:08,409	00:17:11,278	$His enemies$will cower before him...	20
177	00:17:12,746	00:17:16,249	"$And their wives will$weep tears of blood."""	20
178	00:17:19,988	00:17:22,123	$She's going$to have a boy.	20
179	00:17:24,860	00:17:27,496	$He won't be$a real Targaryen.	20
180	00:17:27,530	00:17:29,932	$He won't be$a true Dragon.	20
181	00:18:20,318	00:18:23,287	$<i>Vezh fin saja</i>$<i>rhaesheseres!</i>	21
182	00:18:23,321	00:18:26,423	"$""The stallion$who mounts the world."""	21
183	00:18:26,458	00:18:29,460	$The stallion is$the Khal of Khals.	21
184	00:18:29,494	00:18:32,596	$He shall unite the people$into a single Khalasar.	21
185	00:18:32,631	00:18:35,999	$<i>All the people of the world</i>$<i>will be his herd.</i>	21
186	00:18:36,034	00:18:38,235	$<i>...Rhaesheseres!</i>	21
187	00:18:38,269	00:18:40,437	$<i>Rhaesheseres!</i>	21
188	00:18:48,647	00:18:51,148	$Rhaego! Rhaego!	21
189	00:18:51,182	00:18:53,317	$Rhaego! Rhaego!	22
190	00:18:53,351	00:18:56,119	$Rhaego!$Rhaego...	22
191	00:19:02,259	00:19:04,860	$They love her.	22
192	00:19:07,463	00:19:08,696	$Rhaego! Rhaego!	22
193	00:19:08,731	00:19:11,466	$Rhaego!$Rhaego...	22
194	00:19:28,852	00:19:31,954	$She truly is$a queen today.	22
195	00:20:00,248	00:20:03,751	$Don't let them see you$carrying a sword in Vaes Dothrak.	23
196	00:20:03,785	00:20:05,919	$You know the law.	23
197	00:20:05,953	00:20:07,921	$It's not my law.	23
198	00:20:07,955	00:20:09,924	$They don't belong to you.	23
199	00:20:09,958	00:20:12,360	$Whatever is hers$is also mine.	23
200	00:20:13,262	00:20:15,030	$Once, perhaps.	23
201	00:20:16,966	00:20:19,802	$If I sell one egg,$I'll have enough to buy a ship.	23
202	00:20:19,836	00:20:22,004	$Two eggs-- a ship$and an army.	23
203	00:20:22,039	00:20:25,341	$- And you have all three.$- I need a large army.	23
204	00:20:26,711	00:20:29,513	$I'm the last hope$of a dynasty, Mormont.	23
205	00:20:29,547	00:20:31,682	$The greatest dynasty$this world has ever seen	23
206	00:20:31,716	00:20:34,218	$on my shoulders since$I was five years old--	23
207	00:20:34,252	00:20:37,254	$and no one has ever given me$what they gave to her in that tent.	24
208	00:20:37,288	00:20:39,156	$Never.	24
209	00:20:39,190	00:20:41,424	$Not a piece of it.	24
210	00:20:41,459	00:20:44,127	$How can I carry$what I need to carry without it?	24
211	00:20:44,161	00:20:45,862	$Hmm?	24
212	00:20:45,896	00:20:48,330	$Who can rule without wealth$or fear or love?	24
213	00:20:52,668	00:20:56,573	$Oh, you stand there,$all nobility and honor.	24
214	00:20:59,610	00:21:02,446	$You don't think I see you looking$at my little sister, hmm?	24
215	00:21:02,480	00:21:05,016	$Don't think I know$what you want?	24
216	00:21:08,053	00:21:10,956	$I don't care.$You can have her.	24
217	00:21:10,990	00:21:13,258	$She can be Queen$of the savages and dine	24
218	00:21:13,293	00:21:15,227	$on the finest$bloody horseparts,	24
219	00:21:15,261	00:21:18,063	$and you can dine on whichever$parts of her you like.	24
220	00:21:19,398	00:21:21,733	$But let me go.	24
221	00:21:23,902	00:21:25,403	$You can go.	24
222	00:21:25,437	00:21:27,271	$You can't have the eggs.	24
223	00:21:27,305	00:21:29,072	$You swore$an oath to me.	25
224	00:21:29,107	00:21:31,608	$Does loyalty$mean nothing to you?	25
225	00:21:31,642	00:21:33,810	$It means everything to me.	25
226	00:21:33,844	00:21:35,845	$And yet here you stand.	25
227	00:21:35,879	00:21:37,980	$And yet here I stand.	25
228	00:21:53,931	00:21:56,533	$Mord!	25
229	00:21:56,567	00:21:58,801	$Mord!	25
230	00:22:01,204	00:22:03,072	$Mord!	25
231	00:22:06,777	00:22:08,811	$Mord!	25
232	00:22:09,813	00:22:11,614	$Mord.	25
233	00:22:12,549	00:22:14,650	$Noise again!	25
234	00:22:17,054	00:22:19,856	$- About the gold...$- No gold!	26
235	00:22:19,891	00:22:22,326	$- No gold.$- Listen to me!	26
236	00:22:22,360	00:22:24,428	$Listen to me.	26
237	00:22:24,462	00:22:26,664	$Sometimes possession	26
238	00:22:26,698	00:22:28,800	$is an abstract concept--	26
239	00:22:30,837	00:22:33,372	$When they captured me,$they took my purse,	26
240	00:22:33,406	00:22:35,374	$but the gold$is still mine.	26
241	00:22:35,408	00:22:37,176	$Where?	26
242	00:22:37,210	00:22:39,311	$Where?$I don't know where,	26
243	00:22:39,345	00:22:40,645	$but when they free me--	26
244	00:22:40,680	00:22:42,080	$You want free?	26
245	00:22:43,015	00:22:45,350	$Go be free.	26
246	00:22:46,618	00:22:48,786	$Have you ever$heard the phrase	26
247	00:22:48,820	00:22:50,754	"$""rich as a Lannister""?"	26
248	00:22:53,358	00:22:55,359	$<i>Of course you have!</i>	26
249	00:22:55,393	00:22:58,329	$You're a smart man.	26
250	00:22:58,363	00:23:01,199	$You know who$the Lannisters are.	26
251	00:23:02,101	00:23:05,069	$I am a Lannister.	26
252	00:23:05,104	00:23:08,773	$Tyrion, son of Tywin!	26
253	00:23:08,808	00:23:12,879	$And of course,$you have also heard the phrase,	27
254	00:23:12,913	00:23:16,249	"$""a Lannister always$pays his debts."""	27
255	00:23:18,052	00:23:20,620	$If you deliver$a message from me...	27
256	00:23:21,722	00:23:25,091	$to Lady Arryn,$I will be in your debt.	27
257	00:23:26,860	00:23:29,196	$I will owe you gold.	27
258	00:23:30,565	00:23:32,699	$If you deliver$the message	27
259	00:23:32,734	00:23:36,570	$and I live, which I very much$intend to do.	27
260	00:23:39,207	00:23:41,008	$What message?	27
261	00:23:47,682	00:23:50,317	$Tell her I wish$to confess my crimes.	27
262	00:23:56,692	00:23:59,727	$You wish to confess$your crimes?	27
263	00:23:59,762	00:24:01,396	$Yes, My Lady.	27
264	00:24:01,430	00:24:02,964	$I do, My Lady.	28
265	00:24:02,998	00:24:06,334	$The sky cells$always break them.	28
266	00:24:06,369	00:24:08,570	$Speak, Imp.	28
267	00:24:08,605	00:24:11,006	$Meet your gods$as an honest man.	28
268	00:24:15,811	00:24:19,448	$Where do I begin,$my lords and ladies?	28
269	00:24:20,750	00:24:22,618	$I'm a vile man,	28
270	00:24:22,652	00:24:24,553	$I confess it.	28
271	00:24:24,587	00:24:27,589	$My crimes and sins$are beyond counting.	28
272	00:24:27,624	00:24:30,759	$<i>I have lied</i>$<i>and cheated...</i>	28
273	00:24:32,094	00:24:34,229	$<i>gambled and whored.</i>	28
274	00:24:35,932	00:24:37,900	$<i>I'm not particularly</i>$<i>good at violence,</i>	28
275	00:24:37,934	00:24:41,370	$but I'm good at convincing$others to do violence for me.	28
276	00:24:44,008	00:24:46,142	$You want specifics,$I suppose.	28
277	00:24:47,545	00:24:50,080	$When I was seven$I saw a servant girl	28
278	00:24:50,114	00:24:52,082	$bathing in the river.	28
279	00:24:52,117	00:24:53,984	$I stole her robe.	28
280	00:24:54,018	00:24:56,352	$She was forced to return$to the castle	29
281	00:24:56,387	00:24:58,387	$naked and in tears.	29
282	00:24:59,990	00:25:01,723	$If I close my eyes,	29
283	00:25:01,758	00:25:04,960	$I can still see her tits bouncing.	29
284	00:25:07,229	00:25:11,465	$When I was 10 I stuffed$my Uncle's boots with goatshit.	29
285	00:25:11,500	00:25:13,901	$<i>When confronted</i>$<i>with my crime,</i>	29
286	00:25:13,935	00:25:16,404	$I blamed a squire.$Poor boy was flogged	29
287	00:25:16,438	00:25:18,673	$and I escaped justice.	29
288	00:25:18,707	00:25:20,475	$<i>When I was 12</i>	29
289	00:25:20,509	00:25:23,511	$I milked my eel$into a pot of turtle stew.	29
290	00:25:23,546	00:25:26,582	$I flogged the one-eyed snake.	29
291	00:25:26,616	00:25:28,617	$I skinned my sausage.	29
292	00:25:28,652	00:25:31,854	$I made the bald man cry	29
293	00:25:31,889	00:25:33,890	$<i>into the turtle stew,</i>	29
294	00:25:33,924	00:25:35,925	$which I do believe$my sister ate.	29
295	00:25:35,959	00:25:37,894	$<i>At least I hope she did.</i>	29
296	00:25:37,928	00:25:40,262	$Once I brought a jackass$and a honeycomb	29
297	00:25:40,297	00:25:42,464	$- into a brothel--$- Silence!	29
298	00:25:42,498	00:25:44,099	$What happened next?	29
299	00:25:45,101	00:25:48,135	$What do you think$you're doing?	30
300	00:25:48,170	00:25:50,104	$Confessing my crimes.	30
301	00:25:50,138	00:25:52,673	$Lord Tyrion,$you are accused	30
302	00:25:52,707	00:25:56,177	$of hiring a man to slay$my son Bran in his bed,	30
303	00:25:56,211	00:25:59,014	$<i>and of conspiring to murder</i>$<i>my sister's husband</i>	30
304	00:25:59,048	00:26:02,885	$Lord Jon Arryn,$the Hand of the King.	30
305	00:26:02,919	00:26:05,254	$Oh, I'm very sorry.	30
306	00:26:06,423	00:26:08,358	$I don't know anything$about all that.	30
307	00:26:09,494	00:26:11,729	$You've had$your little joke.	30
308	00:26:11,763	00:26:14,132	$I trust you enjoyed it.	30
309	00:26:14,166	00:26:17,035	$Mord, take him back$to the dungeon.	30
310	00:26:17,069	00:26:19,403	$But this time find$a smaller cell...	30
311	00:26:19,438	00:26:21,539	$With a steeper floor.	30
312	00:26:21,574	00:26:24,342	$Is this how justice	30
313	00:26:24,376	00:26:26,244	$is done in the Vale?	30
314	00:26:26,278	00:26:28,846	$<i>You accuse me</i>$<i>of crimes,</i>	30
315	00:26:28,881	00:26:32,049	$I deny them,$so you throw me into a cell	30
316	00:26:32,083	00:26:33,951	$<i>to freeze and starve?</i>	30
317	00:26:33,985	00:26:36,921	$Where is$the King's Justice?	31
318	00:26:36,955	00:26:40,325	$I am accused$and demand a trial!	31
319	00:26:42,061	00:26:43,996	$If you're tried$and found guilty,	31
320	00:26:44,030	00:26:47,133	$then by the King's own laws$you will pay with your life.	31
321	00:26:47,167	00:26:50,270	$I understand the law.	31
322	00:26:50,304	00:26:52,872	$We have no executioner$in the Eyrie.	31
323	00:26:52,907	00:26:55,709	$Life is more elegant here.	31
324	00:26:55,743	00:26:57,677	$Open the moon door.	31
325	00:27:18,330	00:27:21,299	$<i>You want a trial,</i>$<i>My Lord Lannister.</i>	31
326	00:27:21,333	00:27:23,334	$Very well.	31
327	00:27:23,369	00:27:26,337	$My son will listen$to whatever you have to say,	31
328	00:27:26,372	00:27:28,639	$and you will hear$his judgment.	32
329	00:27:28,674	00:27:30,775	$Then you will leave...	32
330	00:27:30,810	00:27:32,944	$By one door$or the other.	32
331	00:27:32,978	00:27:36,180	$No need to bother$Lord Robin.	32
332	00:27:36,215	00:27:39,851	$I demand a trial by combat.	32
333	00:27:48,494	00:27:50,361	$You have that right.	32
334	00:27:51,430	00:27:53,331	$My Lady, I beg the honor.	32
335	00:27:53,365	00:27:55,333	$Let me be your champion.	32
336	00:27:55,367	00:27:57,768	$The honor should be mine.	32
337	00:27:57,803	00:28:00,037	$For the love I bore$your Lord husband,	32
338	00:28:00,072	00:28:01,873	$let me avenge his death.	32
339	00:28:01,907	00:28:04,442	$- <i>I'll fight for you, My Lady.</i>$- It'll be my honor.	32
340	00:28:04,476	00:28:07,811	$- The honor should be mine.$- Make the bad man fly!	32
341	00:28:09,080	00:28:11,782	$Ser Vardis...	32
342	00:28:11,817	00:28:13,985	$You're quiet.	32
343	00:28:14,019	00:28:15,919	$Don't you want$to avenge my husband?	32
344	00:28:17,922	00:28:20,491	$With all my heart,$My Lady.	33
345	00:28:20,525	00:28:22,459	$But the Imp$is half my size.	33
346	00:28:22,494	00:28:25,628	$It would be shameful to slaughter$such a man and call it justice.	33
347	00:28:25,663	00:28:27,731	$Agreed.	33
348	00:28:27,765	00:28:30,700	$You demanded$a trial by combat.	33
349	00:28:30,735	00:28:34,070	$Now I demand a champion.$I have that right, same as you.	33
350	00:28:34,105	00:28:36,072	$My Lady,	33
351	00:28:36,106	00:28:39,576	$I will gladly fight$the Imp's champion for you.	33
352	00:28:39,610	00:28:42,112	$I wouldn't be$too glad, Ser.	33
353	00:28:42,146	00:28:44,648	$I name my brother$Jaime Lannister.	33
354	00:28:44,682	00:28:46,883	$<i>The Kingslayer</i>	33
355	00:28:46,918	00:28:48,885	$is hundreds of miles$from here.	33
356	00:28:48,919	00:28:51,521	$Send a raven for him.$I'm happy to wait.	33
357	00:28:52,423	00:28:54,591	$The trial will be today.	33
358	00:28:57,529	00:29:00,097	$Do I have a volunteer?	33
359	00:29:07,907	00:29:10,475	$Anyone?	33
360	00:29:10,510	00:29:12,511	$Anyone?	34
361	00:29:15,448	00:29:17,749	$I think we can assume$that no one is willing--	34
362	00:29:17,783	00:29:19,818	$I'll stand$for the dwarf.	34
363	00:29:31,296	00:29:33,430	$More wine, Your Grace?	34
364	00:29:35,333	00:29:37,868	$- What was I saying?$- Renly: Simpler time.	34
365	00:29:37,903	00:29:41,239	$It was! It was.$You're too young to remember.	34
366	00:29:41,273	00:29:42,974	$Wasn't it simpler, Selmy?	34
367	00:29:43,009	00:29:46,478	$- It was, Your Grace.$- The enemy was right  in the open,	34
368	00:29:46,513	00:29:50,716	$vicious as you like, all but$sending you a bloody invitation.	34
369	00:29:50,751	00:29:52,719	$Nothing like today.	34
370	00:29:52,753	00:29:55,621	$- It sounds exhilarating.$- Exhilarating, yes.	34
371	00:29:55,655	00:29:58,023	$Not as exhilarating$as those balls	34
372	00:29:58,058	00:30:00,459	$and masquerades$you like to throw.	34
373	00:30:05,398	00:30:07,865	$You ever fuck$a Riverlands girl?	35
374	00:30:07,899	00:30:09,533	$Once.$I think.	35
375	00:30:09,567	00:30:13,370	$You think?$I think you'd remember.	35
376	00:30:13,404	00:30:16,339	$Back in our day,$you weren't a real man	35
377	00:30:16,374	00:30:19,476	$until you'd fucked one girl$from each of the Seven Kingdoms	35
378	00:30:19,511	00:30:21,245	$and the Riverlands.	35
379	00:30:21,279	00:30:24,515	"$- We used to call it ""making the eight.""$- Those were some <i>lucky</i> girls."	35
380	00:30:24,549	00:30:26,584	$You ever make$the eight, Barristan?	35
381	00:30:26,618	00:30:28,586	$I don't believe so,$Your Grace.	35
382	00:30:28,620	00:30:30,488	$Those were the days.	35
383	00:30:30,522	00:30:32,290	$Which days, exactly?	35
384	00:30:32,324	00:30:35,827	$The ones where half of Westeros$fought the other half and millions died?	35
385	00:30:35,861	00:30:39,097	$Or before that, when the Mad King$slaughtered women and babies	35
386	00:30:39,131	00:30:42,033	$because the voices in his head$told him they deserved it?	35
387	00:30:42,067	00:30:45,436	$Or way before that, when dragons$burned whole cities to the ground?	35
388	00:30:45,470	00:30:47,638	$Easy, boy.	35
389	00:30:47,673	00:30:50,641	$You might be my brother,$but you're speaking to the King.	35
390	00:30:50,676	00:30:52,410	$I suppose it was all$rather heroic...	35
391	00:30:52,444	00:30:55,279	$If you were drunk enough$and had some poor Riverlands whore	36
392	00:30:55,313	00:30:57,948	$to shove your prick inside$and make the eight.	36
393	00:31:02,054	00:31:03,922	$More wine, Your Grace?	36
394	00:31:19,974	00:31:23,810	$<i>They burned most everything</i>$<i>in the Riverlands:</i>	36
395	00:31:23,845	00:31:28,014	$<i>Our fields;</i>$<i>Our granaries;</i>	36
396	00:31:28,048	00:31:30,450	$our homes.	36
397	00:31:30,484	00:31:34,620	$<i>They took our women,</i>$<i>then they took 'em again.</i>	36
398	00:31:34,655	00:31:37,256	$When they was done,$they butchered them	36
399	00:31:37,291	00:31:39,092	$as if they was animals.	36
400	00:31:39,126	00:31:41,261	$They covered our children	36
401	00:31:41,296	00:31:43,097	$in pitch	36
402	00:31:43,131	00:31:45,032	$and lit them on fire.	37
403	00:31:46,201	00:31:48,202	$Brigands, most likely.	37
