frameNo	startTime	endTime	dialogue	chunk
300	00:25:57,644	00:26:00,179	$I don't know who$we'll be fighting,	27
301	00:26:00,214	00:26:01,714	$but it's coming.	27
302	00:27:13,454	00:27:15,354	$Sit.	29
303	00:27:15,389	00:27:17,390	$You'll be fed.	29
304	00:27:20,694	00:27:23,062	$<i>Untie them.</i>	29
305	00:27:23,096	00:27:26,566	$Ah, rapers.	29
306	00:27:28,602	00:27:32,405	$They were given a choice no doubt--$castration or the wall.	29
307	00:27:32,473	00:27:34,874	$Most choose the knife.	29
308	00:27:39,513	00:27:42,415	$Not impressed$by your new brothers?	29
309	00:27:45,118	00:27:47,053	$<i>Lovely thing</i>$<i>about the watch--</i>	29
310	00:27:47,087	00:27:50,590	$you discard your old family$and get a whole new one.	29
311	00:27:59,266	00:28:01,434	$Why do you read so much?	30
312	00:28:01,468	00:28:04,737	$Look at me and tell me$what you see.	30
313	00:28:05,906	00:28:07,773	$Is this a trick?	30
314	00:28:07,841	00:28:11,544	$What you see is a dwarf.	30
315	00:28:11,578	00:28:15,014	$If I'd been born a peasant they might've$left me out in the woods to die.	30
316	00:28:15,048	00:28:18,851	$Alas, I was born a Lannister$of Casterly Rock.	30
317	00:28:18,886	00:28:21,420	$Things are expected of me.	30
318	00:28:21,455	00:28:23,890	$My father was the Hand$of the King for 20 years.	30
319	00:28:23,924	00:28:26,125	$Until your brother$killed that King.	30
320	00:28:31,632	00:28:35,601	$Yes, until my brother$killed him.	30
321	00:28:37,504	00:28:40,139	$<i>Life is full of these</i>$<i>little ironies.</i>	30
322	00:28:41,341	00:28:43,309	$My sister married$the new King	30
323	00:28:43,343	00:28:46,546	$and my repulsive nephew$will be King after him.	30
324	00:28:49,149	00:28:52,451	$I must do my part for the honor$of my house, wouldn't you agree?	30
325	00:28:54,154	00:28:56,088	$<i>But how?</i>	31
326	00:28:56,123	00:28:58,925	$Well, my brother$has his sword	31
327	00:28:58,959	00:29:00,826	$and I have my mind.	31
328	00:29:00,894	00:29:04,196	$And a mind needs books$like a sword needs a whetstone.	31
329	00:29:04,231	00:29:07,333	$That's why I read$so much, Jon Snow.	31
330	00:29:10,671	00:29:13,139	$And you?	31
331	00:29:13,173	00:29:15,508	$What's your story,$bastard?	31
332	00:29:17,711	00:29:20,713	$Ask me nicely and maybe$I'll tell you, dwarf.	31
333	00:29:24,484	00:29:27,453	$A bastard boy$with nothing to inherit,	31
334	00:29:27,487	00:29:29,422	$<i>off to join</i>	31
335	00:29:29,456	00:29:31,924	$<i>the ancient order</i>$<i>of The Night's Watch,</i>	31
336	00:29:31,959	00:29:35,928	$alongside his Valiant$brothers-in-arms.	31
337	00:29:35,963	00:29:38,030	$The Night's Watch protects$the realm from--	31
338	00:29:38,065	00:29:41,300	$ah, yes yes, against grumpkins$and snarks	31
339	00:29:41,335	00:29:44,770	$and all the other monsters$your wet nurse warned you about.	31
340	00:29:44,805	00:29:47,173	$<i>You're a smart boy.</i>	31
341	00:29:47,207	00:29:49,809	$You don't believe$that nonsense.	32
342	00:29:57,150	00:30:00,286	$Everything's better$with some wine in the belly.	32
343	00:30:34,688	00:30:38,557	$It's time we reviewed$the accounts, my lady.	32
344	00:30:38,625	00:30:42,728	$You'll want to know how much$this royal visit has cost us.	32
345	00:30:44,297	00:30:46,899	$Talk to Poole about it.	33
346	00:30:48,235	00:30:51,337	$Poole went south$with Lord Stark, my lady.	33
347	00:30:51,371	00:30:54,073	$<i>We need a new steward,</i>	33
348	00:30:54,107	00:30:57,276	$and there are several other$appointments that require	33
349	00:30:57,310	00:31:01,414	$- our immediate attention--$- I don't care about appointments!	33
350	00:31:02,716	00:31:04,583	$I'll make the appointments.	33
351	00:31:07,320	00:31:09,235	$We'll talk about it$first thing in the morning.	33
352	00:31:09,260	00:31:11,460	$Very good, my Lord.	33
353	00:31:13,694	00:31:15,327	$My Lady.	33
354	00:31:28,208	00:31:30,409	$When was the last time$you left this room?	33
355	00:31:30,444	00:31:33,079	$I have to take care$of him.	33
356	00:31:33,113	00:31:34,980	$He's not going$to die, mother.	33
357	00:31:34,981	00:31:37,192	$Maester Luwin says the most$dangerous time has passed.	33
358	00:31:37,193	00:31:38,559	$<i>What if he's wrong?</i>	33
359	00:31:38,655	00:31:42,359	$- Bran needs me.$- <i>Rickon needs you.</i>	34
360	00:31:42,422	00:31:44,356	$He's six.	34
361	00:31:44,391	00:31:47,793	$He doesn't know what's happening.$He follows me around all day,	34
362	00:31:47,828	00:31:50,262	$- clutching my leg, crying--$- close the windows!	34
363	00:31:50,297	00:31:52,465	$I can't stand it!$Please make them stop!	34
364	00:31:56,169	00:31:58,671	$Fire.	34
365	00:31:58,705	00:32:00,873	$You stay here.$I'll come back.	34
366	00:32:18,592	00:32:21,093	$You're not supposed$to be here.	34
367	00:32:21,128	00:32:23,829	$No one is$supposed to be here.	34
368	00:32:23,897	00:32:27,466	$It's a mercy.$He's dead already.	34
369	00:32:30,137	00:32:32,838	$No!	34
370	00:33:38,572	00:33:42,341	$- Have you ever seen a dragon?$- Dragon gone, Khaleesi.	36
371	00:33:42,375	00:33:45,411	$<i>Everywhere?</i>$<i>Even in the east?</i>	36
372	00:33:45,445	00:33:48,380	$<i>No dragon.</i>$<i>Brave men kill them.</i>	36
373	00:33:48,415	00:33:51,617	$- <i>It is known.</i>$- It is known.	36
374	00:33:51,651	00:33:55,688	$A trader from Garth told me$that dragons come from the moon.	36
375	00:33:55,722	00:33:58,057	$The moon?	36
376	00:33:58,124	00:34:00,292	$He told me the moon$was an egg, Khaleesi,	36
377	00:34:00,327	00:34:03,362	$<i>that once there were</i>$<i>two moons in the sky.</i>	36
378	00:34:03,396	00:34:07,233	$But one wandered too close$to the sun and it cracked from the heat.	36
379	00:34:07,267	00:34:10,502	$Out of it poured a thousand$thousand dragons	36
380	00:34:10,537	00:34:12,471	$and they drank$the sun's fire.	36
381	00:34:12,505	00:34:15,407	$Moon is no egg.	36
382	00:34:15,442	00:34:18,277	$Moon is goddess--$wife of sun.	36
383	00:34:18,311	00:34:21,080	$- It is known.$- It is known.	36
384	00:34:22,616	00:34:24,583	$Leave me with her.	36
385	00:34:32,425	00:34:35,694	$Why did the trader from Garth$tell you these stories?	37
386	00:34:35,729	00:34:38,931	$Men like to talk$when they're happy.	37
387	00:34:38,965	00:34:41,000	$Before your brother$bought me for you,	37
388	00:34:41,034	00:34:43,102	$it was my job$to make men happy.	37
389	00:34:43,169	00:34:46,338	$- How old were you?$- I was nine	37
390	00:34:46,373	00:34:48,374	$when my mother sold me$to the pleasure house.	37
391	00:34:48,408	00:34:49,909	$Nine?!	37
