frameNo	startTime	endTime	dialogue	chunk
117	00:10:24,603	00:10:26,603	$- They showed mercy.$- And what about your brother?	12
118	00:10:26,671	00:10:28,304	$What mercy did they show him?	12
119	00:10:28,407	00:10:32,275	$Loras's only hope is to confess$his crimes and repent.	12
120	00:10:32,377	00:10:35,478	$If he does, the Faith will allow$him to return to Highgarden.	12
121	00:10:35,580	00:10:37,814	$He'll have to renounce$his name and title...	12
122	00:10:37,916	00:10:40,683	$- Have you lost your mind?$- And live his life as a penitent.	12
123	00:10:40,786	00:10:44,320	$He is the heir to Highgarden,$the future of House Tyrell.	12
124	00:10:44,423	00:10:45,855	$He can begin again.	12
125	00:10:45,957	00:10:47,590	$As a mindless fanatic.	12
126	00:10:47,692	00:10:49,526	$As a free man.	12
127	00:10:51,129	00:10:53,162	$You will leave for Highgarden today.	13
128	00:10:53,264	00:10:56,966	$There is no law that$says you must stay here.	13
129	00:10:57,068	00:10:58,902	$I am the queen.	13
130	00:10:59,003	00:11:02,972	$It is my duty to serve$my husband the king.	13
131	00:11:06,377	00:11:08,878	$But you should leave, Grandmother.	13
132	00:11:08,980	00:11:10,980	$Your place is at home.	13
133	00:11:11,082	00:11:13,483	$I will never leave you. Never.	13
134	00:11:13,585	00:11:15,284	$You must.	13
135	00:11:17,055	00:11:19,589	$Go home.	13
136	00:11:19,691	00:11:23,593	$Find comfort in prayer and good works.	13
137	00:11:26,297	00:11:28,765	$The Mother watches over us all.	13
138	00:11:35,440	00:11:37,807	$I'll see you soon, my dear.	13
139	00:11:43,381	00:11:45,748	$Seven blessings to you, Grandmother.	14
140	00:11:56,995	00:11:59,028	$Shall we pray?	14
141	00:12:16,214	00:12:18,214	$We said we'd fight with you, King Crow,	14
142	00:12:18,316	00:12:20,483	$when the time comes and we meant it,	14
143	00:12:20,585	00:12:22,351	$but this isn't what we agreed to.	14
144	00:12:22,453	00:12:23,987	$These aren't white walkers.	14
145	00:12:24,088	00:12:25,922	$This isn't an army of the dead.	14
146	00:12:26,024	00:12:29,358	$This isn't our fight.	14
147	00:12:29,460	00:12:32,328	$If it weren't for him,$none of us would be here.	14
148	00:12:32,430	00:12:35,698	$All of you would be meat$in the Night King's army.	15
149	00:12:35,800	00:12:39,101	$And I'd be a pile of charred$bones just like Mance.	15
150	00:12:39,203	00:12:41,404	$Remember Mance's camp?	15
151	00:12:41,506	00:12:44,073	$It stretched all the way to the horizon.	15
152	00:12:44,175	00:12:46,208	$And look at us now.	15
153	00:12:46,310	00:12:48,811	$Look what's left of us.	15
154	00:12:48,914	00:12:51,414	$And if we lose this, we're gone.	15
155	00:12:51,516	00:12:55,985	$Dozens of tribes,$hundreds of generations.	15
156	00:12:56,087	00:12:58,220	$Be like we were never there at all.	15
157	00:12:58,322	00:13:00,322	$We'll be the last of the free folk.	15
158	00:13:02,260	00:13:04,928	$That's what'll happen to you if we lose.	15
159	00:13:06,831	00:13:09,498	$The Boltons, the Karstarks, the Umbers,	15
160	00:13:09,601	00:13:11,300	$they know you're here.	15
161	00:13:11,402	00:13:14,303	$They know that more than half$of you are women and children.	15
162	00:13:14,405	00:13:17,040	$After they finish with me,$they'll come for you.	15
163	00:13:18,234	00:13:19,776	$You're right.	15
164	00:13:19,878	00:13:21,510	$This isn't your fight.	15
165	00:13:21,613	00:13:24,146	$You shouldn't have to come$to Winterfell with me.	16
166	00:13:24,248	00:13:25,748	$I shouldn't be asking you.	16
167	00:13:25,850	00:13:27,617	$It's not the deal we made.	16
168	00:13:29,220	00:13:31,588	$I need you with me if$we're going to beat them,	16
169	00:13:31,690	00:13:34,791	$and we need to beat them if$you're going to survive.	16
170	00:13:39,263	00:13:42,932	$The crows killed him because$he spoke for the free folk	16
171	00:13:43,034	00:13:45,034	$when no other southerners would.	16
172	00:13:45,738	00:13:48,805	$He died for us.	16
173	00:13:48,907	00:13:53,309	$If we are not willing to do the$same for him, we're cowards.	16
174	00:13:54,613	00:13:56,212	$And if that's what we are,	16
175	00:13:56,314	00:13:58,915	$we deserve to be the$last of the free folk.	16
176	00:14:15,500	00:14:17,500	$Snow.	17
177	00:15:00,178	00:15:02,111	$Are you sure they'll come?	18
178	00:15:03,682	00:15:06,049	$We're not clever like you southerners.	18
179	00:15:06,151	00:15:09,552	$When we say we'll do$something, we do it.	18
180	00:15:26,738	00:15:28,905	$I heard you were leaving King's Landing.	18
181	00:15:30,075	00:15:32,075	$That is hardly your concern.	18
182	00:15:32,760	00:15:35,044	$Your grandson is still a prisoner.	18
183	00:15:35,146	00:15:36,946	$You'll leave him rotting in a cell?	18
184	00:15:37,048	00:15:40,249	$Loras rots in a cell because of you.	18
185	00:15:40,351	00:15:43,853	$The High Sparrow rules$this city because of you.	18
186	00:15:43,955	00:15:48,290	$Our two ancient houses face$collapse because of you	18
187	00:15:48,392	00:15:50,326	$and your stupidity.	18
188	00:15:51,796	00:15:54,097	$You're right.	19
189	00:15:54,199	00:15:56,132	$I made a terrible mistake.	19
190	00:15:56,234	00:15:58,000	$I carry it with me every single day.	19
191	00:15:58,103	00:15:59,602	$Good.	19
192	00:15:59,704	00:16:03,239	$I delivered an army of$fanatics onto our doorstep.	19
193	00:16:03,341	00:16:05,507	$And now we must fight them together.	19
194	00:16:07,779	00:16:09,879	$We need each other.	19
195	00:16:11,916	00:16:15,284	$I wonder if you're the worst$person I've ever met.	19
196	00:16:15,386	00:16:18,187	$At a certain age, it's hard to recall.	19
197	00:16:18,289	00:16:22,892	$But the truly vile do stand$out through the years.	19
198	00:16:22,994	00:16:25,161	$Do you remember the$way you smirked at me	19
199	00:16:25,263	00:16:29,098	$when my grandson and granddaughter$were dragged off to their cells?	19
200	00:16:29,200	00:16:31,968	$I do. I'll never forget it.	19
201	00:16:32,070	00:16:33,803	$You love your granddaughter.	19
202	00:16:35,006	00:16:36,873	$I love my son.	19
203	00:16:36,975	00:16:40,376	$It's the only truth I know.	19
204	00:16:40,478	00:16:42,478	$We must defend them.	20
205	00:16:42,580	00:16:45,848	$I'm leaving this wretched$city as fast as I can	20
206	00:16:45,950	00:16:50,019	$before that shoeless zealot$throws me into one of his cells.	20
207	00:16:50,121	00:16:52,088	$If you're half as bright$as you think you are,	20
208	00:16:52,190	00:16:53,856	$you'll find a way out of here, too.	20
209	00:16:53,958	00:16:55,557	$Never.	20
210	00:16:55,660	00:16:57,059	$I'll never leave my son.	20
211	00:16:57,162	00:16:59,128	$What'll you do, then?	20
212	00:16:59,230	00:17:02,131	$You have no support. Not anymore.	20
213	00:17:02,233	00:17:05,301	$Your brother's gone. The$High Sparrow saw to that.	20
214	00:17:05,403	00:17:08,337	$The rest of your family$have abandoned you.	20
215	00:17:08,439	00:17:10,306	$The people despise you.	20
216	00:17:10,408	00:17:12,875	$You're surrounded by$enemies, thousands of them.	20
217	00:17:12,977	00:17:14,944	$You're going to kill$them all by yourself?	20
218	00:17:16,414	00:17:18,014	$You've lost, Cersei.	20
219	00:17:18,116	00:17:22,151	$It's the only joy I can$find in all this misery.	20
220	00:17:29,760	00:17:32,195	$Pick the pace up.	20
221	00:17:32,297	00:17:33,762	$Keep going.	21
222	00:17:37,668	00:17:39,836	$Keep it moving!	21
223	00:18:15,539	00:18:17,806	$Now, that is a sorry attempt at a siege.	21
224	00:18:17,909	00:18:21,543	$Someone needs to teach those$sad twats how to dig trenches.	21
225	00:18:21,645	00:18:24,513	$Someone certainly does.	22
226	00:18:24,615	00:18:27,250	$Oh, no. Not me.	22
227	00:18:27,352	00:18:28,885	$I'm just an upjumped sellsword.	22
228	00:18:28,987	00:18:31,754	$You're an anointed knight.$There's quite a difference.	22
229	00:18:31,856	00:18:33,689	$Aye, knights don't get paid.	22
230	00:18:33,791	00:18:37,393	$You have better instincts than any$officer in the Lannister army.	22
231	00:18:37,495	00:18:41,563	$That's like saying I have a bigger cock$than anyone in the Unsullied army.	22
232	00:18:43,101	00:18:46,735	$I expect to command all the$Lannister forces before long.	22
233	00:18:46,837	00:18:48,871	$You can be the right hand I lost.	22
234	00:18:52,610	00:18:55,511	$You promised me a lordship and a castle	22
235	00:18:55,613	00:18:57,579	$and a highborn beauty for a wife.	22
236	00:18:57,681	00:19:00,182	$And you'll get all three.$A Lannister always...	22
237	00:19:00,285	00:19:03,386	$Don't say it. Don't fucking say it.	22
238	00:19:21,205	00:19:25,374	$Come out and fight us, Blackfish.	23
239	00:19:25,476	00:19:27,310	$We have Lord Edmure.	23
240	00:19:28,980	00:19:31,981	$Yield the castle or we'll hang him.	23
241	00:19:50,901	00:19:53,535	$This is your last warning.	23
242	00:19:53,637	00:19:55,504	$Yield the castle.	23
243	00:20:07,485	00:20:09,751	$You think I won't do it, old man?	24
244	00:20:12,756	00:20:15,257	$I sliced your niece's$throat from ear to ear.	24
245	00:20:15,360	00:20:19,295	$And where were you? Running and$hiding like a fucking coward.	24
246	00:20:21,599	00:20:25,934	$Yield the castle or I cut his throat.	24
247	00:20:35,746	00:20:38,714	$Go on, then. Cut his throat.	24
248	00:21:00,471	00:21:02,971	$Lothar, is it?	25
249	00:21:03,074	00:21:05,274	$Ser Jaime.	25
250	00:21:05,376	00:21:06,942	$We didn't know you were coming.	25
251	00:21:07,045	00:21:08,710	$'Cause you didn't set$a proper perimeter.	25
252	00:21:08,812	00:21:11,647	$You just allowed 8,000 men$to approach unchallenged.	25
253	00:21:11,749	00:21:15,551	$Good thing we're friends or we'd be$fucking you in the ass right now.	25
254	00:21:15,653	00:21:17,553	$Have Lord Edmure bathed and fed.	25
255	00:21:19,823	00:21:21,257	$Walder.	25
256	00:21:23,361	00:21:26,562	$Edmure is a prisoner of House Frey.	25
257	00:21:28,466	00:21:32,068	$Only a fool makes threats he's$not prepared to carry out.	25
258	00:21:32,170	00:21:34,937	$Now let's say I threatened to hit you	25
259	00:21:35,039	00:21:37,606	$unless you shut your mouth,$but you kept talking.	25
260	00:21:37,708	00:21:40,176	$- What do you think I'd do?$- I don't give a rat's...	25
261	00:21:42,580	00:21:44,947	$I'm here by the king's command$to take back this castle.	26
262	00:21:45,049	00:21:47,683	$Have him bathed and fed.	26
263	00:21:47,785	00:21:50,352	$Unless you'd like to take his place.	26
264	00:21:51,689	00:21:53,289	$Apologies, Ser Jaime.	26
265	00:21:53,391	00:21:54,690	$Do as he says.	26
266	00:21:54,792	00:21:57,193	$The siege is now under my command.	26
267	00:21:57,295	00:21:59,895	$The next time the Blackfish$looks out from those ramparts,	26
268	00:21:59,997	00:22:03,031	$he'll see an army at his$gates, not whatever this is.	26
269	00:22:03,134	00:22:05,301	$Have your lads start digging$perimeter trenches.	26
270	00:22:05,403	00:22:06,902	$Set pickets every hundred yards.	26
271	00:22:07,004	00:22:09,538	$And work double-time on those$siege towers and trebuchets.	26
272	00:22:09,640	00:22:10,973	$Those are our siege towers...	26
273	00:22:11,075	00:22:13,542	$As I said, the siege$is under my command.	26
274	00:22:13,644	00:22:16,212	$If that's not to your liking, go home.	26
275	00:22:22,320	00:22:24,520	$Get word to the Blackfish.	26
276	00:22:24,622	00:22:26,489	$I want a parley.	26
277	00:22:26,591	00:22:28,491	$A parley or a fight?	26
278	00:22:29,627	00:22:31,527	$He's an old man.	26
279	00:22:31,629	00:22:33,395	$You've got one hand.	27
280	00:22:33,498	00:22:35,598	$My money's on the old boy.	27
281	00:22:55,085	00:22:57,452	$Lady Mormont.	27
282	00:22:57,520	00:22:59,821	$Welcome to Bear Island.	27
283	00:23:06,964	00:23:09,131	$I remember when you were born, my lady.	27
284	00:23:09,233	00:23:10,966	$You were named for my Aunt Lyanna.	27
285	00:23:11,068	00:23:13,802	$It was said she was a great beauty.$I'm sure you will be, too.	27
286	00:23:13,904	00:23:16,238	$I doubt it. My mother$wasn't a great beauty	27
287	00:23:16,340	00:23:17,606	$or any other kind of beauty.	27
288	00:23:17,708	00:23:19,875	$She was a great warrior, though.	27
289	00:23:19,977	00:23:22,311	$She died fighting for your brother Robb.	27
290	00:23:25,650	00:23:29,151	$I served under your uncle at$Castle Black, Lady Lyanna.	28
291	00:23:29,253	00:23:32,321	$He was also a great warrior$and an honorable man.	28
292	00:23:32,423	00:23:34,056	$I was his steward. In fact...	28
293	00:23:34,158	00:23:37,326	$I think we've had enough small talk.$Why are you here?	28
294	00:23:39,730	00:23:42,498	$Stannis Baratheon$garrisoned at Castle Black	28
295	00:23:42,600	00:23:45,100	$before he marched on$Winterfell and was killed.	28
296	00:23:45,203	00:23:48,003	$He showed me the letter you wrote$to him when he petitioned for men.	28
297	00:23:48,105	00:23:50,005	$- It said...$- I remember what it said.	28
298	00:23:50,107	00:23:51,607	$Bear Island knows no king	28
299	00:23:51,709	00:23:54,376	$but the King in the North$whose name is Stark.	28
300	00:23:56,914	00:23:58,847	$Robb is gone,	28
301	00:23:58,949	00:24:00,482	$but House Stark is not.	28
302	00:24:00,585	00:24:03,752	$And it needs your support$now more than ever.	28
303	00:24:03,854	00:24:07,923	$I've come with my sister to ask$for House Mormont's allegiance.	28
304	00:24:19,036	00:24:21,002	$As far as I understand, you're a Snow	29
305	00:24:21,105	00:24:22,904	$and Lady Sansa is a Bolton.	29
306	00:24:23,006	00:24:25,073	$Or is she a Lannister?	29
307	00:24:25,175	00:24:27,443	$I've heard conflicting reports.	29
308	00:24:27,545	00:24:30,512	$I did what I had to do$to survive, my lady.	29
309	00:24:30,615	00:24:33,382	$But I am a Stark. I$will always be a Stark.	29
310	00:24:33,484	00:24:35,984	$If you say so. In any case,	29
311	00:24:36,086	00:24:38,954	$you don't just want my allegiance.$You want my fighting men.	29
312	00:24:39,056	00:24:41,957	$Ramsay Bolton cannot be allowed$to keep Winterfell, my lady.	29
313	00:24:42,059	00:24:43,825	$It is our duty to stop him.	29
314	00:24:43,927	00:24:48,230	$Even more so because he holds our$brother Rickon Stark as prisoner.	29
315	00:24:50,568	00:24:52,468	$What you have to understand,$my lady, is that...	29
316	00:24:52,570	00:24:56,405	$I understand that I'm responsible for$Bear Island and all who live here.	29
317	00:24:56,507	00:25:01,042	$So why should I sacrifice one more$Mormont life for someone else's war?	29
318	00:25:06,884	00:25:10,152	$If it please, my lady,	30
319	00:25:10,254	00:25:11,853	$I understand how you feel.	30
320	00:25:11,955	00:25:14,390	$I don't know you, Ser...?	30
321	00:25:14,492	00:25:16,492	$Davos, my lady, of House Seaworth.	30
322	00:25:16,594	00:25:19,194	$You needn't ask your$maester about my house.	30
323	00:25:19,297	00:25:21,630	$It's rather new.	30
324	00:25:23,133	00:25:25,701	$All right, Ser Davos of House Seaworth.	30
325	00:25:25,803	00:25:27,770	$How is it you understand how I feel?	30
326	00:25:28,668	00:25:32,608	$You never thought you'd find$yourself in your position.	30
327	00:25:32,710	00:25:36,244	$Being responsible for so many$lives at such a young age.	30
328	00:25:36,347	00:25:38,113	$I never thought I'd be in my position.	30
329	00:25:38,215	00:25:42,351	$I was a crabber's son,$then I was a smuggler.	30
330	00:25:42,453	00:25:44,520	$And now I find myself$addressing the lady	30
331	00:25:44,622	00:25:46,789	$of a great house in time of war.	30
332	00:25:46,890	00:25:51,092	$But I'm here because this$isn't someone else's war.	30
333	00:25:52,463	00:25:54,363	$It's our war.	31
334	00:25:55,666	00:25:57,433	$Go on, Ser Davos.	31
335	00:25:59,269	00:26:01,804	$Your uncle, Lord Commander Mormont,	31
336	00:26:01,905	00:26:03,806	$made that man his steward.	31
337	00:26:03,907	00:26:06,709	$He chose Jon to be his$successor because he knew	31
338	00:26:06,811	00:26:08,811	$he had the courage to do what was right,	31
339	00:26:08,912	00:26:11,847	$even if it meant giving his life.	31
340	00:26:11,949	00:26:15,884	$Because Jeor Mormont and$Jon Snow both understood	31
341	00:26:15,986	00:26:20,322	$that the real war isn't between$a few squabbling houses.	31
342	00:26:20,424	00:26:22,891	$It's between the living and the dead.	31
343	00:26:24,294	00:26:26,962	$And make no mistake, my lady,	31
344	00:26:27,064	00:26:29,030	$the dead are coming.	31
345	00:26:30,701	00:26:32,368	$Is this true?	31
346	00:26:34,438	00:26:37,072	$Your uncle fought them at$the Fist of the First Men.	31
347	00:26:37,174	00:26:38,874	$I fought them at Hardhome.	31
348	00:26:38,976	00:26:40,909	$We both lost.	31
349	00:26:42,546	00:26:46,114	$As long as the Boltons hold$Winterfell, the North is divided.	32
350	00:26:46,216	00:26:50,018	$And a divided North won't stand a$chance against the Night King.	32
351	00:26:51,622	00:26:54,656	$You want to protect your$people, my lady. I understand.	32
352	00:26:54,759	00:26:56,658	$But there's no hiding from this.	32
353	00:26:56,761	00:27:00,763	$We have to fight and we$need to do it together.	32
354	00:27:11,074	00:27:15,444	$House Mormont has kept faith with$House Stark for 1,000 years.	32
355	00:27:18,482	00:27:20,849	$We will not break faith today.	32
356	00:27:25,589	00:27:27,723	$Thank you, my lady.	32
357	00:27:27,825	00:27:31,026	$How many fighting men can we expect?	32
358	00:27:37,568	00:27:38,967	$62.	33
359	00:27:42,573	00:27:45,206	$- 62?$- We are not a large house,	33
360	00:27:45,309	00:27:46,642	$but we're a proud one.	33
361	00:27:46,744	00:27:48,477	$And every man from Bear Island	33
362	00:27:48,579	00:27:50,946	$fights with the strength$of 10 mainlanders.	33
363	00:27:51,628	00:27:54,616	$If they're half as$ferocious as their lady,	33
364	00:27:54,718	00:27:56,952	$the Boltons are doomed.	33
365	00:29:12,863	00:29:14,496	$Kingslayer.	35
366	00:29:15,799	00:29:17,399	$Blackfish.	35
367	00:29:17,501	00:29:19,467	$I assume you're here	35
368	00:29:19,570	00:29:21,970	$to fulfill the vow you gave my niece.	35
369	00:29:22,072	00:29:25,373	$I don't see Sansa and Arya.	35
370	00:29:25,475	00:29:28,243	$- I don't have them.$- Pity.	35
371	00:29:28,345	00:29:31,179	$Do you wish to resume your captivity?	35
372	00:29:32,550	00:29:33,815	$Then why are you here?	35
373	00:29:33,918	00:29:35,651	$You know why I'm here.	35
374	00:29:35,753	00:29:37,586	$This castle belongs to House Frey.	35
375	00:29:37,688	00:29:39,220	$You're trespassing.	35
376	00:29:39,322	00:29:42,090	$In the name of King Tommen, I$order you to surrender or...	35
377	00:29:42,192	00:29:45,661	$Or you'll kill Edmure?	35
378	00:29:45,763	00:29:48,496	$My nephew's marked for$death no matter what.	35
379	00:29:48,599	00:29:50,032	$Hang him and be done with it.	35
380	00:29:50,133	00:29:51,800	$It won't stop with Edmure.	35
381	00:29:51,902	00:29:53,936	$You'll force me to storm the castle.	35
382	00:29:54,038	00:29:55,837	$Hundreds will die.	35
383	00:29:55,940	00:29:59,340	$Hundreds of mine. Thousands of yours.	35
384	00:29:59,443	00:30:02,010	$If you can breach the walls.	35
385	00:30:02,112	00:30:06,114	$We'll breach them and kill$every last one of you.	36
386	00:30:07,551	00:30:09,785	$But if you surrender,	36
387	00:30:09,887	00:30:12,120	$I'll spare the lives of your men.	36
388	00:30:12,222	00:30:13,889	$On my honor.	36
389	00:30:13,991	00:30:15,591	$Your honor?	36
390	00:30:15,693	00:30:18,927	$Bargaining with oathbreakers$is like building on quicksand.	36
391	00:30:19,029	00:30:20,829	$The war is over, ser.	36
392	00:30:20,931	00:30:23,599	$Why sacrifice living$men to a lost cause?	36
393	00:30:28,839	00:30:33,408	$As long as I'm standing,$the war is not over.	36
394	00:30:33,849	00:30:36,444	$This is my home.	36
395	00:30:36,546	00:30:40,415	$I was born in this castle$and I'm ready to die in it.	36
396	00:30:40,517	00:30:43,384	$So you can either attack	36
397	00:30:43,487	00:30:46,187	$or try to starve us out.	36
398	00:30:46,289	00:30:49,057	$We have enough provisions for two years.	36
399	00:30:50,794	00:30:54,596	$Do you have two years, Kingslayer?	37
400	00:30:59,569	00:31:02,804	$You clearly have no intention$of saving your men's lives.	37
401	00:31:02,906	00:31:04,640	$Why did you come treat with me?	37
402	00:31:06,010	00:31:08,043	$Sieges are dull.	37
403	00:31:08,145	00:31:11,613	$And I wanted to see you in$person, get the measure of you.	37
404	00:31:12,983	00:31:14,249	$Well, now you have.	37
