frameNo	startTime	endTime	dialogue	chunk
46	00:04:09,214	00:04:10,747	$<i>Had you forgotten that?</i>	4
47	00:04:10,782	00:04:13,483	$<i>Our power comes from our ships.</i>	4
48	00:04:13,517	00:04:15,585	$<i>And now that you've$decorated your walls</i>	4
49	00:04:15,619	00:04:17,320	$<i>with the bodies$of the Stark boys,</i>	4
50	00:04:17,354	00:04:21,223	$every man in the North$wants to see you hanged.	4
51	00:04:21,257	00:04:23,592	$When Robb Stark finds out...	4
52	00:04:23,626	00:04:25,527	$He won't find out.$We've killed all the ravens.	4
53	00:04:25,561	00:04:28,564	$We have all the horses.	4
54	00:04:28,598	00:04:31,534	$I've taken Winterfell.	4
55	00:04:31,568	00:04:35,338	$And I will keep Winterfell.	5
56	00:04:37,442	00:04:38,876	$Leave us.	5
57	00:04:52,291	00:04:54,525	$Theon, you're my blood.	5
58	00:04:55,628	00:04:58,363	$We both loved our mother.	5
59	00:04:58,397	00:05:01,533	$We both endured our father.	5
60	00:05:03,201	00:05:05,536	$Come home with me.$Don't die here alone.	5
61	00:05:05,570	00:05:07,771	$I don't intend to die.	5
62	00:05:12,912	00:05:15,346	$You were a terrible baby,$do you know that?	5
63	00:05:16,782	00:05:19,717	$Bawling all the time,$never sleeping.	5
64	00:05:21,119	00:05:23,821	$And one night you just$wouldn't shut up,	5
65	00:05:23,856	00:05:27,526	$screaming like a dying pig.	5
66	00:05:27,560	00:05:31,230	$I walked over to your crib,$I looked down at you.	6
67	00:05:31,264	00:05:34,534	$I wanted to strangle you.	6
68	00:05:34,568	00:05:37,671	$And you looked up at me$and you stopped screaming.	6
69	00:05:39,074	00:05:41,442	$You smiled at me.	6
70	00:05:45,714	00:05:48,082	$Don't die so far from the sea.	6
71	00:06:02,831	00:06:06,900	$I've brought you$a present, Lord of Bones.	6
72	00:06:06,934	00:06:10,102	$I already got one crow.$Don't need two.	6
73	00:06:10,137	00:06:12,304	$Mance will want$to question this one.	6
74	00:06:12,339	00:06:15,207	$<i>Knows all about where the crows$are and what they're planning.</i>	6
75	00:06:15,241	00:06:18,777	$The Halfhand knows more.$This one is just a little boy.	6
76	00:06:18,811	00:06:20,078	$Gut him.	7
77	00:06:20,112	00:06:22,881	$He could have killed me$half a dozen times.	7
78	00:06:22,915	00:06:25,683	$And now he wishes he did.$Gut him.	7
79	00:06:25,718	00:06:29,988	$He's a bastard of Winterfell,$Ned Stark's son.	7
80	00:06:33,092	00:06:35,527	$Mance will want him.	7
81	00:06:35,561	00:06:38,596	$What does Mance want$with a dead man's bastard?	7
82	00:06:38,631	00:06:40,365	$I don't know.	7
83	00:06:40,399	00:06:43,268	$I think he'll want$to decide for himself.	7
84	00:06:49,242	00:06:52,945	$He runs, I'll chop$his balls off.	7
85	00:06:52,980	00:06:55,815	$He runs, I'll do it meself.	7
86	00:07:03,091	00:07:05,258	$We're even now, Jon Snow.	7
87	00:07:18,971	00:07:21,006	$I couldn't do it.	8
88	00:07:21,040	00:07:22,880	$I had the sword at her neck,$I just couldn't...	8
89	00:07:22,908	00:07:26,044	$- I know.$- The others?	8
90	00:07:26,078	00:07:29,014	$When you didn't come back,$we went looking for you.	8
91	00:07:29,048	00:07:31,450	$We found your tracks$fast enough.	8
92	00:07:31,484	00:07:34,620	$But they found us$before we found you.	8
93	00:07:35,589	00:07:37,190	$They died because of me.	8
94	00:07:38,492	00:07:40,393	$See that it wasn't for nothing.	8
95	00:07:40,427	00:07:41,895	$All right, up, lad.	8
96	00:07:41,929	00:07:43,764	$Come on, on your feet, now.	8
97	00:07:43,798	00:07:45,565	$Move it.	8
98	00:07:46,801	00:07:48,902	$<i>( Birds calling,$water burbling )</i>	8
99	00:07:51,305	00:07:54,140	$Is she beautiful?	8
100	00:07:54,174	00:07:56,341	$I've never met her.	8
101	00:07:56,376	00:07:58,076	$What's her name?	8
102	00:07:58,111	00:07:59,845	$Frey, I suppose.	8
103	00:07:59,879	00:08:01,546	$I don't know her first name.	8
104	00:08:02,582	00:08:04,984	$I'm sure you'll be very happy.	8
105	00:08:06,620	00:08:08,454	$( Both laugh )	9
106	00:08:08,488	00:08:10,556	$And you're marrying$her for a bridge?	9
107	00:08:10,591	00:08:13,827	$- An important bridge.$- Ah.	9
108	00:08:13,861	00:08:16,030	$It was before$they killed my father.	9
109	00:08:16,064	00:08:20,101	$I still thought I could march south$and rescue him in time,	9
110	00:08:20,136	00:08:22,370	$but only if I crossed$that bridge.	9
111	00:08:24,741	00:08:26,975	$When I speak to people$from the North,	9
112	00:08:27,010	00:08:29,444	$they all loved your father.	9
113	00:08:30,547	00:08:32,981	$He was the best man I ever met.	9
114	00:08:33,015	00:08:35,917	$I know children always think$that about their fathers, but...	9
115	00:08:35,952	00:08:38,687	$Children do not always think that$about their fathers,	9
116	00:08:38,721	00:08:40,389	$believe me.	9
117	00:08:41,958	00:08:45,294	$He once told me that being$a Lord is like being a father,	9
118	00:08:45,328	00:08:47,663	$except you have$thousands of children	9
119	00:08:47,697	00:08:49,999	$and you worry about all of them.	9
120	00:08:50,034	00:08:52,968	$The farmers plowing$the fields are yours to protect.	9
121	00:08:53,003	00:08:56,305	$The charwomen scrubbing the floors,$yours to protect.	9
122	00:08:56,340	00:09:00,076	$The soldiers$you order into battle.	9
123	00:09:00,110	00:09:02,312	$He told me he woke$with fear in the morning	10
124	00:09:02,346	00:09:04,614	$and went to bed$with fear in the night.	10
125	00:09:06,517	00:09:09,419	$I didn't believe him.	10
126	00:09:09,453	00:09:11,621	$I asked him,	10
127	00:09:11,655	00:09:14,890	"$""how can a man be brave$if he's afraid?"""	10
128	00:09:14,925	00:09:18,461	"$""That is the only time$a man can be brave,"" he told me."	10
129	00:09:21,731	00:09:24,733	$I wish I could have met him.	10
130	00:09:24,767	00:09:27,135	$He would have liked you.	10
131	00:09:29,472	00:09:31,573	$Most Lords worry more$about their gold	10
132	00:09:31,608	00:09:33,942	$and their glory than the charwomen$scrubbing their floors.	10
133	00:09:33,977	00:09:36,167	$He didn't care much$about gold or glory.	10
134	00:09:36,192	00:09:37,712	$And you?	10
135	00:09:37,713	00:09:40,949	$You think I'm fighting this war so$they'll sing songs about me?	10
136	00:09:42,585	00:09:44,252	$I want to go home.	10
137	00:09:44,286	00:09:46,954	$I want the men$following me to go home.	10
138	00:09:46,989	00:09:48,522	$Then why don't you?	10
139	00:09:48,557	00:09:52,192	$Because we'll never be safe until$the Lannisters are defeated.	10
140	00:09:52,227	00:09:54,427	$And because I believe$in justice.	10
141	00:09:54,461	00:09:56,730	$Chopping off$Joffrey's head, you mean.	11
142	00:09:56,764	00:09:58,097	$That would be a start.	11
143	00:09:58,131	00:10:01,000	$<i>( Horse neighs,$hoofbeats approaching )</i>	11
144	00:10:08,142	00:10:10,176	$Your Grace, Milady.	11
145	00:10:10,211	00:10:13,247	$The Kingslayer,$he escaped in the night.	11
146	00:10:13,281	00:10:14,749	$How?	11
147	00:10:16,919	00:10:19,154	$How?!	11
148	00:10:22,693	00:10:24,827	$Tell me this isn't true.	11
149	00:10:29,066	00:10:31,000	$Why?	11
150	00:10:32,269	00:10:34,804	$- For the girls.$- You betrayed me.	11
151	00:10:34,839	00:10:36,773	$- Robb...$- No!	11
152	00:10:36,807	00:10:38,474	$You knew I would not allow it	11
153	00:10:38,508	00:10:40,843	$and you did it anyway.	11
154	00:10:40,877	00:10:44,547	$Bran and Rickon$are captives in Winterfell.	11
155	00:10:44,581	00:10:47,884	$Sansa and Arya are captives$in King's Landing.	11
156	00:10:47,918	00:10:50,687	$I have five children,$and only one of them is free.	11
157	00:10:50,721	00:10:54,424	$I lost one son fighting$by your son's side.	12
158	00:10:54,458	00:10:56,426	$I lost another$to the Kingslayer,	12
159	00:10:56,460	00:10:58,528	$strangled with a chain.	12
160	00:10:58,562	00:11:00,797	$You commit treason	12
161	00:11:00,832	00:11:03,167	$<i>because your children$are prisoners?</i>	12
162	00:11:03,201	00:11:06,003	$<i>I would carve out my heart</i>	12
163	00:11:06,037	00:11:08,672	$and offer it to the father$if he would let my sons	12
164	00:11:08,707	00:11:12,075	$wake from their graves$and step into a prison cell.	12
165	00:11:12,110	00:11:13,810	$I grieve for your sons, My Lord.	12
166	00:11:13,845	00:11:16,480	$I don't want your grief.$I want my vengeance.	12
167	00:11:16,514	00:11:19,249	$And you stole it from me.	12
168	00:11:20,652	00:11:22,019	$Killing Jaime Lannister	12
169	00:11:22,053	00:11:24,221	$would not buy life$for your children,	12
170	00:11:24,255	00:11:26,089	$but returning him$to King's Landing	12
171	00:11:26,124	00:11:28,992	$may buy life for mine.	12
172	00:11:29,027	00:11:32,530	$Jaime Lannister has played$you for a fool.	12
173	00:11:32,564	00:11:34,799	$You've weakened our position.	12
174	00:11:34,833	00:11:37,468	$You've brought discord$into our camp.	12
175	00:11:37,502	00:11:40,138	$And you did it all$behind my back.	12
176	00:11:43,275	00:11:45,443	$Make sure she's guarded$day and night.	13
177	00:11:45,477	00:11:46,203	$Robb.	13
178	00:11:46,228	00:11:48,348	$How many men did we send$in pursuit of the Kingslayer?	13
179	00:11:48,414	00:11:49,648	$40, Your Grace.	13
180	00:11:49,682	00:11:52,918	$Send another 40$with our fastest horses.	13
181	00:11:52,953	00:11:54,587	$Robb.	13
182	00:12:02,663	00:12:05,098	$( Neighing )	13
183	00:12:06,933	00:12:09,035	$Whoa, oof!	13
184	00:12:09,069	00:12:11,937	$( Groans )	13
185	00:12:11,972	00:12:13,973	$Damn.	13
186	00:12:16,676	00:12:19,144	$You're much uglier in daylight.	13
187	00:12:19,179	00:12:21,613	$What's your name?	13
188	00:12:21,648	00:12:24,616	$I'm Jaime Lannister$of Casterly Rock,	13
189	00:12:24,650	00:12:27,552	$son of Tywin.	13
190	00:12:27,587	00:12:31,422	$A captive Knight has a right$to know his captor's identity.	13
191	00:12:31,457	00:12:33,057	$Brienne of Tarth.	13
192	00:12:33,092	00:12:34,725	$Tarth, Tarth, Tarth.	13
193	00:12:34,760	00:12:37,961	$Crescent moons and starbursts.	13
194	00:12:37,996	00:12:41,764	$Lord... Selwyn Tarth,	14
195	00:12:41,799	00:12:44,200	$your father.	14
196	00:12:44,235	00:12:47,403	$Do you have any brothers$and sisters, My Lady?	14
197	00:12:47,438	00:12:50,106	$It's a long way$to King's Landing.	14
198	00:12:50,141	00:12:52,275	$Might as well get$to know one another.	14
199	00:12:53,444	00:12:55,012	$Have you known many men?	14
200	00:12:55,046	00:12:56,480	$I suppose not.	14
201	00:12:56,514	00:12:58,115	$Women?	14
202	00:12:58,149	00:13:00,684	$Horses? Ah!	14
203	00:13:00,719	00:13:02,653	$I didn't mean to give$offense, My Lady.	14
204	00:13:02,687	00:13:03,743	$Forgive me.	14
205	00:13:03,768	00:13:05,794	$Your crimes are past$forgiveness, Kingslayer.	14
206	00:13:06,224	00:13:07,825	$Why do you hate me so much?	14
207	00:13:07,859	00:13:10,427	$<i>- Have I ever harmed you?$- You've harmed others...</i>	14
208	00:13:10,461	00:13:12,996	$<i>Those you were sworn to protect,</i>	14
209	00:13:13,030	00:13:15,065	$the weak, the innocent.	14
210	00:13:15,099	00:13:18,268	$Has anyone ever told you you're$as boring as you are ugly?	14
211	00:13:18,302	00:13:20,804	$You will not$provoke me to anger.	14
212	00:13:20,838	00:13:23,340	$I already have. Look at you.	14
213	00:13:23,374	00:13:25,141	$You're ready$to chop my head off.	14
214	00:13:25,176	00:13:27,944	$Do you think you could?	14
215	00:13:27,979	00:13:29,979	$Do you think you could$beat me in a fair fight?	14
216	00:13:30,014	00:13:31,714	$I've never seen you fight.	15
217	00:13:31,748	00:13:33,750	$The answer is no.	15
218	00:13:33,784	00:13:36,096	$There are three men$in the kingdoms who might	15
219	00:13:36,121	00:13:37,286	$have a chance against me.	15
220	00:13:37,287	00:13:38,788	$You're not one of them.	15
221	00:13:38,823	00:13:41,925	$All my life men like you$have sneered at me.	15
222	00:13:41,959	00:13:45,195	$And all my life I've been knocking$men like you into the dust.	15
223	00:13:45,229	00:13:47,664	$If you're so confident,$unlock my chains.	15
224	00:13:47,698	00:13:49,433	$Let's see what happens.	15
225	00:13:49,468	00:13:52,536	$Do you take me for an idiot? In.	15
226	00:13:54,807	00:13:57,675	$I took you for a fighter,	15
227	00:13:57,710	00:14:01,612	$a man... pardon...$Woman of honor.	15
228	00:14:01,647	00:14:04,115	$Was I wrong?	15
229	00:14:04,149	00:14:05,883	$You're afraid.	15
230	00:14:07,452	00:14:10,922	$Maybe one day$we'll find out, Kingslayer.	15
231	00:14:24,068	00:14:26,102	$Kevan: <i>King's Landing$will fall an hour</i>	16
232	00:14:26,137	00:14:29,239	$<i>after Stannis lands his force.</i>	16
233	00:14:29,273	00:14:31,574	$<i>It's not too late for$King Joffrey and Cersei</i>	16
234	00:14:31,609	00:14:34,944	$<i>and the court$to ride west to safety.</i>	16
235	00:14:34,979	00:14:37,080	$Surrender the Iron Throne?	16
236	00:14:37,114	00:14:40,117	$Better than seeing their heads$mounted on the city gates.	16
237	00:14:40,151	00:14:42,752	$Stannis will execute them all.	16
238	00:14:42,787	00:14:45,922	$No, a king who runs$will not be king for long.	16
239	00:14:45,957	00:14:48,725	$He's a Lannister.$He'll stand and fight.	16
240	00:14:50,327	00:14:52,828	$Stannis, two days$from the capital	16
241	00:14:52,862	00:14:54,596	$and the wolf at my doorstep.	16
242	00:14:54,631	00:14:57,666	$The scouts assure us Robb Stark$remains north of Ashemark.	16
243	00:14:57,700	00:15:00,568	$Ha! The last time$the scouts assured us	16
244	00:15:00,602	00:15:03,304	$of Stark's movement,$he lured us into a trap.	16
245	00:15:04,806	00:15:07,575	$<i>Which is why my son$is his prisoner.</i>	16
246	00:15:11,081	00:15:13,349	$<i>Too close to Casterly Rock.</i>	16
247	00:15:14,718	00:15:16,920	$He sent a splinter force	16
248	00:15:16,954	00:15:18,555	$to recapture Winterfell.	16
249	00:15:18,589	00:15:20,791	$The Greyjoys have$done us a great favor.	17
250	00:15:20,825	00:15:24,028	$Stark won't risk marching$on Casterly Rock	17
251	00:15:24,062	00:15:25,629	$until he's at full force.	17
252	00:15:25,663	00:15:29,366	$He's a boy and he's$never lost a battle.	17
253	00:15:29,400	00:15:31,701	$He'll risk anything at any time	17
254	00:15:31,735	00:15:35,371	$<i>because he doesn't know$enough to be afraid.</i>	17
255	00:15:42,778	00:15:44,779	$We'll ride at nightfall.	17
256	00:15:44,813	00:15:48,049	$<i>I want a full night's march before$he knows we're on the move.</i>	17
257	00:15:48,083	00:15:51,619	$Clegane, you'll maintain$a garrison here at Harrenhal.	17
258	00:15:51,653	00:15:55,156	$Track down this brotherhood$and destroy them.	17
259	00:15:57,425	00:16:00,227	$The girl has proven$herself a good servant.	17
260	00:16:00,262	00:16:02,663	$<i>She'll stay on with you.</i>	17
261	00:16:02,698	00:16:04,932	$<i>See that he doesn't get$drunk in the evenings.</i>	17
262	00:16:04,967	00:16:07,735	$He's poor company$when he's sober,	17
263	00:16:07,769	00:16:10,438	$but he's better at his work.	17
264	00:16:17,111	00:16:19,813	$You've got some$questions to answer.	18
265	00:16:19,847	00:16:21,881	$Man: <i>Who killed Ser Amory?</i>	18
266	00:16:21,916	00:16:23,583	$- Man ♪2: I don't know!$- <i>Give me the name.</i>	18
267	00:16:23,617	00:16:25,918	$- Man ♪2: Please!$- Man ♪3: <i>Take this one out for the crows.</i>	18
268	00:16:25,953	00:16:29,289	$Man ♪2:$<i>I told you, I don't know.</i>	18
269	00:16:29,324	00:16:31,425	$<i>Please.</i>	18
270	00:16:31,459	00:16:34,194	$Look, it's Yoren's little cunt.	18
271	00:16:34,229	00:16:35,963	$Used to be a boy,$now it's a girl.	18
272	00:16:35,997	00:16:38,900	$- ( Man laughs )$- Where's Jaqen?	18
273	00:16:38,934	00:16:40,569	$Don't care.	18
274	00:16:40,603	00:16:43,705	$Where's your stick now, bitch?	18
275	00:16:43,739	00:16:45,206	$I promised to fuck you with it.	18
276	00:16:45,241	00:16:48,309	$Guard: <i>Come on, time to kill$some wolves.</i>	18
277	00:16:48,344	00:16:51,512	$<i>( Men shouting )</i>	18
278	00:16:57,219	00:16:59,453	$You need sour cherries$to make it right.	18
279	00:16:59,487	00:17:01,604	$<i>And the secret is you dry$the stones, and then you</i>	18
280	00:17:01,629	00:17:02,689	$<i>break them with a mallet.</i>	18
281	00:17:02,690	00:17:04,491	$<i>That's where the real flavor is.</i>	18
282	00:17:04,525	00:17:06,159	$<i>You crush 'em up real fine.</i>	18
283	00:17:06,194	00:17:08,396	$And then when you're finished,$you sprinkle them over the piecrust.	19
284	00:17:08,430	00:17:10,265	$- Where's Jaqen?$- How would I know?	19
285	00:17:10,299	00:17:12,100	$I need him now.	19
286	00:17:12,135	00:17:13,835	$Lord Tywin's marching tonight.	19
287	00:17:13,870	00:17:16,571	$- You need him?$- He's helping me.	19
288	00:17:16,606	00:17:19,074	$- Hot Pie: I saw him.$- Where?	19
289	00:17:21,544	00:17:23,078	$- Where?!$- Ow!	19
290	00:17:23,113	00:17:23,876	$Where?	19
291	00:17:23,901	00:17:25,548	$They went riding out$the gates a few hours ago.	19
292	00:17:25,549	00:17:29,685	$On patrol. Let go of my ears.	19
293	00:17:29,719	00:17:31,187	$<i>( Horses neighing,$men shouting )</i>	19
294	00:17:34,225	00:17:36,459	$What do you want$with him anyway?	19
295	00:17:36,494	00:17:38,594	$<i>( Men shouting )</i>	19
296	00:17:48,005	00:17:50,106	$( Wind howling )	19
297	00:17:51,575	00:17:54,144	$Qhorin: Mance is gonna$march on the Wall.	19
298	00:17:54,178	00:17:56,546	$When he does, one brother$inside his army	19
299	00:17:56,581	00:17:58,382	$will be worth 1,000$fighting against it.	19
300	00:17:58,416	00:18:00,585	$- They'll never trust me.$- They might...	19
301	00:18:00,619	00:18:02,554	$- If you do what needs to be done.$- What?	20
302	00:18:02,588	00:18:05,124	$How does it feel knowing$those men all died	20
303	00:18:05,158	00:18:08,211	$so you could skip through the$snow with your little savage girl?	20
304	00:18:08,212	00:18:08,813	$I didn't.	20
305	00:18:08,838	00:18:11,918	$I should have known better,$trusting a traitor's bastard.	20
306	00:18:15,902	00:18:19,438	$He's not yours to kill, crow.	20
307	00:18:41,963	00:18:43,597	$Do you have to do that here?	20
308	00:18:45,199	00:18:48,268	$I like to keep me hands clean.	20
309	00:18:48,302	00:18:50,904	$Yes, but do you$have to do it here?	20
310	00:19:00,114	00:19:01,714	$You should start wearing$the gold cloak.	21
311	00:19:01,749	00:19:03,383	$I don't want to wear$a gold cloak.	21
312	00:19:03,417	00:19:05,885	$<i>You're commander$of the City Watch.</i>	21
313	00:19:05,920	00:19:07,320	$You shouldn't be dressed$like a common sellsword.	21
314	00:19:07,354	00:19:09,055	$A cloak slows you down$in a fight,	21
315	00:19:09,089	00:19:11,124	$makes it hard to move quietly.	21
316	00:19:11,158	00:19:12,792	$And the gold catches the light,	21
317	00:19:12,826	00:19:14,961	$so you're nice and easy$to spot at night.	21
318	00:19:14,995	00:19:17,831	$Well, you're not sneaking$through alleyways any longer.	21
319	00:19:17,865	00:19:19,732	$You're supposed to stand out.	21
320	00:19:19,767	00:19:22,869	$We had a deal, and wearing$a gold cloak wasn't part of it.	21
321	00:19:22,904	00:19:24,805	$Fine, fine.	21
322	00:19:26,475	00:19:28,576	$No gold cloak.	21
323	00:19:35,618	00:19:37,986	$- What?$- What?	21
324	00:19:38,021	00:19:40,322	$What? What?$Why are you staring at me?	21
325	00:19:40,357	00:19:43,359	$( Scoffs ) You don't want me$cleaning me nails.	21
326	00:19:43,394	00:19:44,794	$You don't want me$looking your way.	21
327	00:19:44,828	00:19:46,696	$Why am I here?	21
328	00:19:46,730	00:19:49,395	$To help me plan the defense$of King's Landing.	21
329	00:19:49,420	00:19:50,400	$( Laughs )	22
330	00:19:50,401	00:19:52,135	$Stannis will be here any day.	22
331	00:19:52,169	00:19:55,305	$( Sighs )	22
332	00:19:55,339	00:19:58,074	$And one of these$explains how to beat him?	22
333	00:19:59,544	00:20:02,279	"$""An History of the Great$Sieges of Westeros"""	22
334	00:20:02,313	00:20:05,282	"$by Archmaester ""Shevelathin."""	22
335	00:20:05,316	00:20:07,284	"$""Shevelatesh."""	22
336	00:20:07,319	00:20:09,453	"$""Chevalteesh."""	22
337	00:20:12,190	00:20:15,026	$I'd swap all your books$for a few good archers.	22
338	00:20:15,060	00:20:17,395	$My Lord Hand, Commander.	22
339	00:20:17,429	00:20:18,896	$I must compliment you	22
340	00:20:18,931	00:20:22,166	$on the Gold Cloaks' performance$these last few weeks.	22
341	00:20:22,200	00:20:26,204	$Did you know there has been$a marked drop in thievery?	22
342	00:20:27,306	00:20:30,041	$I did not know.	22
343	00:20:30,076	00:20:33,345	$And how did you accomplish$this marked drop in thievery?	22
344	00:20:33,380	00:20:35,814	$Me and the lads rounded up$all the known thieves.	22
345	00:20:35,849	00:20:38,450	$For questioning?	22
346	00:20:38,484	00:20:41,086	$<i>Uh, no.</i>	22
347	00:20:41,120	00:20:43,421	$It's just the unknown thieves$we need to worry about now.	22
348	00:20:43,456	00:20:46,491	$- We talked about this.$- Aye, we talked about it.	23
349	00:20:46,525	00:20:49,527	$Have you ever been$in a city under siege?	23
350	00:20:49,561	00:20:51,996	$Maybe this part's$not in your books.	23
351	00:20:52,031	00:20:54,432	$See, it's not the fighting$that kills most people.	23
352	00:20:54,466	00:20:57,669	$It's the starving.$Food's worth more than gold.	23
353	00:20:57,703	00:21:01,306	$Noble ladies sell their diamonds$for a sack of potatoes.	23
354	00:21:01,373	00:21:03,207	$Things get bad enough,	23
355	00:21:03,242	00:21:05,076	$the poor start$eating each other.	23
356	00:21:05,110	00:21:08,012	$<i>The thieves, they love a siege.</i>	23
357	00:21:08,047	00:21:11,149	$Soon as the gates are sealed,$they steal all the food.	23
358	00:21:11,183	00:21:14,186	$By the time it's all over,$they're the richest men in town.	23
359	00:21:15,922	00:21:17,590	$Given the circumstances,$My Lord,	23
360	00:21:17,624	00:21:21,127	$I believe extreme measures$are warranted.	23
361	00:21:21,161	00:21:23,029	$Ah.	23
362	00:21:23,063	00:21:26,065	"$""The Great Sieges of Westeros."""	23
363	00:21:26,099	00:21:28,133	$Thrilling subject.	23
364	00:21:28,168	00:21:32,937	$Shame Archmaester Ch'vyalthan$wasn't a better writer.	23
365	00:21:36,642	00:21:39,910	$Stannis knows King's Landing.	24
366	00:21:39,944	00:21:42,546	$He knows where the walls$are strongest	24
367	00:21:42,580	00:21:46,316	$and he knows which gates$are weakest.	24
368	00:21:48,786	00:21:50,787	$The mud gate.	24
369	00:21:51,990	00:21:53,791	$A good ram will batter it$down in minutes	24
370	00:21:53,825	00:21:56,526	$<i>and it's only 50 yards$from the water.</i>	24
371	00:21:56,561	00:21:58,095	$That's where he'll land.	24
372	00:21:58,129	00:22:00,998	$And if Stannis does$attack the mud gate,	24
373	00:22:01,032	00:22:03,300	$what is our plan?	24
374	00:22:03,334	00:22:05,335	$We could throw books at his men.	24
375	00:22:05,369	00:22:06,904	$We don't have that many books.	24
376	00:22:06,938	00:22:08,772	$We don't have$that many men, either.	24
377	00:22:09,707	00:22:11,975	$What do we have?	24
378	00:22:12,977	00:22:15,111	$Pig shit.	24
379	00:22:16,581	00:22:18,849	$( Wind howling )	24
380	00:22:18,883	00:22:21,084	$( Chatter )	24
381	00:22:27,558	00:22:30,626	$( Panting )	24
382	00:22:32,729	00:22:35,263	$I'm not cut out$for this sort of work.	25
383	00:22:35,298	00:22:38,766	$I always imagined meself$doing something much worse.	25
384	00:22:38,801	00:22:41,602	$We're digging latrine pits$at the end of the world.	25
385	00:22:41,637	00:22:44,272	$I can't imagine$anything much worse.	25
386	00:22:44,306	00:22:47,875	$Dolorous Edd:$<i>You lack imagination.</i>	25
387	00:22:49,211	00:22:51,346	$Sam: <i>Where do you think$Jon is right now?</i>	25
388	00:22:51,380	00:22:54,316	$He went off with the Halfhand.$He didn't come back.	25
389	00:22:54,350	00:22:56,585	$A betting man$would go with dead.	25
390	00:22:57,654	00:22:59,422	$He's not dead.	25
391	00:22:59,456	00:23:01,624	$No, Jon's a great fighter.	25
392	00:23:01,659	00:23:03,593	$Well, he's better than me	25
393	00:23:03,628	00:23:05,596	$and a lot better than you.	25
394	00:23:05,630	00:23:08,532	$He's got a Valyrian steel sword.	25
395	00:23:08,566	00:23:10,467	$So did his father.	25
396	00:23:10,501	00:23:13,270	$And Qhorin Halfhand$is the greatest ranger alive.	25
397	00:23:13,304	00:23:16,005	$Great rangers never$get old is the problem.	25
398	00:23:16,040	00:23:18,608	$Shit ones neither.	25
399	00:23:18,643	00:23:21,745	$It's them in the middle$that last a long time.	25
400	00:23:23,180	00:23:25,080	$( Clangs )	25
401	00:23:27,116	00:23:29,618	$What in seven hells is that?	26
402	00:23:45,000	00:23:47,401	$The First Men made these marks.	26
