frameNo	startTime	endTime	dialogue	chunk
105	00:11:15,049	00:11:17,384	$I dreamed...	11
106	00:11:17,586	00:11:19,586	$that I was old.	11
107	00:11:30,999	00:11:33,233	$<i>His name</i>$<i>was Aemon Targaryen.</i>	11
108	00:11:34,768	00:11:36,503	$<i>He came to us</i>$<i>from King's Landing.</i>	11
109	00:11:39,106	00:11:42,008	$<i>A maester of the Citadel,</i>$<i>chained and sworn,</i>	11
110	00:11:42,443	00:11:45,411	$<i>and sworn brother of the$Night's Watch, ever faithful.</i>	11
111	00:11:46,847	00:11:48,681	$<i>No man was wiser</i>	11
112	00:11:48,915	00:11:51,951	$<i>or gentler or kinder.</i>	11
113	00:11:53,887	00:11:56,522	$At the Wall,$a dozen lord commanders	12
114	00:11:56,857	00:11:58,958	$came and went during$his years of service,	12
115	00:11:59,259	00:12:01,293	$but he was always there$to counsel them.	12
116	00:12:04,765	00:12:06,298	$He was the blood$of the dragon...	12
117	00:12:08,601	00:12:10,702	$but now his fire has gone out.	12
118	00:12:13,439	00:12:15,006	$And now his watch is ended.	12
119	00:12:15,308	00:12:17,709	$And now his watch is ended.	12
120	00:12:46,438	00:12:48,739	$You're losing$all your friends, Tarly.	12
121	00:13:26,310	00:13:27,944	$My beautiful wife.	13
122	00:13:34,118	00:13:35,679	$When my father told me$we were marrying,	13
123	00:13:35,819	00:13:38,855	$I half expected$a fat, bearded beast.	13
124	00:13:43,794	00:13:46,462	$Do you know how pleased$I was when I saw you?	13
125	00:13:46,730	00:13:48,897	$You've made me very happy.	13
126	00:13:53,903	00:13:56,872	$Our scouts report that Stannis$Baratheon rides for Winterfell.	14
127	00:13:57,140	00:13:59,642	$He's a respected commander.	14
128	00:13:59,976	00:14:03,145	$His troops are loyal$and battle-tested.	14
129	00:14:03,579	00:14:07,215	$He's hired thousands of foreign$sellswords to bolster his army.	14
130	00:14:07,583	00:14:10,385	$But this storm is a stroke$of luck for us northerners.	14
131	00:14:12,421	00:14:15,190	$Our people are used$to fighting in the frost.	14
132	00:14:17,059	00:14:20,194	$His army is out there now$suffering in the snow.	14
133	00:14:21,930	00:14:23,398	$One day I'll be$Lord of Winterfell	14
134	00:14:23,666	00:14:25,667	$and Warden of the North.	14
135	00:14:25,934	00:14:28,035	$You'll be my lady and Wardeness.	14
136	00:14:31,507	00:14:33,341	$But isn't$your stepmother pregnant?	14
137	00:14:33,542	00:14:36,310	$What of it?	14
138	00:14:36,577	00:14:38,279	$What happens if she has a boy?	14
139	00:14:40,048	00:14:41,548	$Then I'll have a baby brother.	14
140	00:14:41,783	00:14:43,150	$But he'll be the heir.	14
141	00:14:43,418	00:14:45,419	$I'm Lord Bolton's eldest son.	14
142	00:14:45,687	00:14:46,954	$But you're a bastard.	14
143	00:14:47,289	00:14:49,957	$A trueborn will always$have the stronger claim.	14
144	00:14:53,194	00:14:55,529	$I've been naturalized$by a royal decree from--	15
145	00:14:55,797	00:14:58,765	$Tommen Baratheon?$Another bastard.	15
146	00:15:05,807	00:15:08,675	$Bastards can rise$high in the world.	15
147	00:15:08,976	00:15:11,744	$Like your half-brother$Jon Snow.	15
148	00:15:12,779	00:15:15,715	$Born the bastard of Winterfell,	15
149	00:15:16,083	00:15:18,718	$now the Lord Commander$of the Night's Watch.	15
150	00:15:20,754	00:15:22,922	$You didn't know?	15
151	00:15:23,257	00:15:26,091	$Yes, he's done$very well for himself.	15
152	00:15:26,259	00:15:27,860	$Oh.	15
153	00:15:28,228	00:15:30,463	$I nearly forgot why$I asked you to join me.	15
154	00:15:30,664	00:15:32,097	$Come, my lady.	15
155	00:15:43,776	00:15:45,344	$<i>Your northern friend.</i>	15
156	00:15:48,781	00:15:51,049	$Reek told me$you wanted to leave.	16
157	00:15:51,184	00:15:52,617	$Why?	16
158	00:15:52,852	00:15:54,253	$Winterfell is your home	16
159	00:15:54,487	00:15:56,855	$and I am your husband.	16
160	00:15:57,090	00:15:58,757	$Tough old bird.	16
161	00:15:59,091	00:16:01,192	$Everyone talks$when I start peeling them.	16
162	00:16:01,427	00:16:03,595	$But this one,	16
163	00:16:03,962	00:16:06,431	$her heart gave out before$I even got to her face.	16
164	00:16:08,934	00:16:11,836	$We do breed them tough$in the North.	16
165	00:16:18,110	00:16:20,577	$Bring my wife$back to her chamber.	16
166	00:16:20,879	00:16:22,980	$It's far too cold$out here for a lady.	16
167	00:16:23,282	00:16:26,050	$You should hold on$to your candles.	16
168	00:16:26,318	00:16:29,153	$The nights are so long now.	16
169	00:17:19,102	00:17:21,370	$<i>40 horses$died in the night.</i>	17
170	00:17:21,671	00:17:24,206	$We'll lose more come sunset.	17
171	00:17:24,507	00:17:25,774	$We're running out of food.	17
172	00:17:26,176	00:17:28,543	$We can't open the supply$line until the snow clears.	17
173	00:17:33,883	00:17:34,816	$What else?	17
174	00:17:35,118	00:17:38,086	$The Stormcrows$rode off last night.	17
175	00:17:41,457	00:17:43,024	$500 men.	17
176	00:17:46,261	00:17:48,296	$Sellswords.	17
177	00:17:48,564	00:17:50,732	$Loyal to nothing but gold.	18
178	00:17:54,703	00:17:56,971	$We still have a hard$march to Winterfell	18
179	00:17:57,373	00:17:58,406	$and we won't be marching$anywhere in this weather.	18
180	00:17:58,573	00:18:00,208	$And?	18
181	00:18:00,442	00:18:01,775	$This isn't our time.	18
182	00:18:02,211	00:18:05,346	$We should head back to Castle$Black when the snow clears.	18
183	00:18:05,714	00:18:07,882	$I retreated from$King's Landing, Ser Davos.	18
184	00:18:08,250	00:18:11,351	$If I retreat again,$I'll become the King Who Ran.	18
185	00:18:11,653	00:18:13,453	$- Your Grace--$- Winter is coming.	18
186	00:18:13,822	00:18:16,490	$Those aren't just the Stark words.$It's a fact.	18
187	00:18:16,791	00:18:19,493	$If we march$back to Castle Black,	18
188	00:18:19,761	00:18:21,795	$we winter at Castle Black.	18
189	00:18:22,096	00:18:23,797	$And who can say how many years	18
190	00:18:24,065	00:18:25,566	$this winter will last?	18
191	00:18:25,967	00:18:27,700	$It's better to wait for the right$time than risk everything.	18
192	00:18:28,069	00:18:30,029	$This is the right time$and I will risk everything.	18
193	00:18:30,271	00:18:33,306	$Because if I don't, we've lost.	18
194	00:18:33,508	00:18:35,442	$We march to victory	18
195	00:18:35,676	00:18:39,346	$or we march to defeat.	18
196	00:18:39,647	00:18:41,948	$But we go forward.$Only forward.	18
197	00:18:51,926	00:18:53,626	$Your Grace.	19
198	00:18:58,465	00:19:00,699	$I've trusted in your visions	19
199	00:19:01,000	00:19:03,835	$and your prophecies for years.	19
200	00:19:04,104	00:19:06,605	$You saw it yourself, my king,	19
201	00:19:06,873	00:19:08,541	$when you stared into the flames.	19
202	00:19:08,841	00:19:09,975	$<i>A great battle in the snow.</i>	19
203	00:19:10,310	00:19:12,211	$- I don't know what I saw.$- <i>You do know.</i>	19
204	00:19:12,446	00:19:13,446	$Trust yourself.	19
205	00:19:13,713	00:19:15,614	$And you?$Do you trust yourself?	19
206	00:19:15,848	00:19:18,116	$I trust in the Lord.	19
207	00:19:20,620	00:19:22,888	$Are you sure?	19
208	00:19:28,661	00:19:31,897	$I have seen myself walk along$the battlements of Winterfell.	19
209	00:19:32,331	00:19:36,901	$I have seen the flayed man$banners lowered to the ground.	19
210	00:19:45,711	00:19:49,147	$But sometimes sacrifices must$be made to ensure victory.	20
211	00:19:51,349	00:19:54,585	$I have shown you$the power of king's blood.	20
212	00:19:54,853	00:19:55,920	$The usurper Robb Stark.	20
213	00:19:56,221	00:19:58,322	$The usurper Joffrey Baratheon.	20
214	00:19:58,657	00:20:00,725	$We don't have$Robert's bastard here.	20
215	00:20:01,026	00:20:04,361	$No, we have someone better.	20
216	00:20:06,197	00:20:08,232	$And your blood$runs through her veins.	20
217	00:20:10,067	00:20:11,835	$Have you lost your mind?	20
218	00:20:12,036	00:20:13,470	$Do you doubt me?	20
219	00:20:13,671	00:20:16,006	$Still?	20
220	00:20:16,274	00:20:17,841	$After all that you've seen.	20
221	00:20:18,109	00:20:19,576	$There must be another way.	20
222	00:20:19,877	00:20:22,179	$- Leeches or--$- There is only one way.	20
223	00:20:22,547	00:20:26,149	$You must become king$before the Long Night begins.	20
224	00:20:26,517	00:20:28,318	$Only you can lead$the living against the dead.	20
225	00:20:28,585	00:20:31,721	$All your life has led us$to this moment.	20
226	00:20:32,056	00:20:34,124	$- To this decision.$- She's my daughter.	20
227	00:20:36,560	00:20:38,594	$Get out.	20
228	00:21:00,884	00:21:02,284	$There's always$some sort of grub on.	21
229	00:21:02,585	00:21:04,486	$A bit of mutton would be nice.	21
230	00:21:08,158	00:21:12,027	$A beauty from beyond the Wall.	21
231	00:21:12,461	00:21:14,981	$Where you going, love? Aren't we$better-looking than the fat man?	21
232	00:21:14,997	00:21:17,765	$No, the question is is she pretty$down south in the real world	21
233	00:21:18,133	00:21:20,053	$or is she pretty 'cause$she's the only girl here?	21
234	00:21:20,069	00:21:21,736	$Even in White Harbor,$I'd want a kiss.	21
235	00:21:22,004	00:21:24,772	$Come on, love, give us a kiss.	21
236	00:21:25,274	00:21:27,676	$- Leave me alone. - Oh, if you were my girl,$I wouldn't leave you alone.	21
237	00:21:28,010	00:21:29,210	$- One little kiss.$- Come on, give him a kiss.	21
238	00:21:29,511	00:21:31,579	$A man gets lonely$guarding the Wall.	21
239	00:21:36,284	00:21:37,484	$There's no need to be rude.	21
240	00:21:37,785	00:21:39,553	$We just want a little affection.	21
241	00:21:39,787	00:21:42,256	$Ooh.	21
242	00:21:43,758	00:21:45,559	$Get your hands off her.	21
243	00:21:45,827	00:21:48,294	$Brother Derek, Brother Brant,	22
244	00:21:48,629	00:21:50,463	$I believe you both$have guard duty tonight.	22
245	00:21:50,664	00:21:52,065	$Sam the Slayer.	22
246	00:21:52,366	00:21:53,687	$You gonna slay me$with that sword?	22
247	00:21:53,935	00:21:55,102	$<i>Look at his hand shake.</i>	22
248	00:21:55,302	00:21:57,137	$Gilly, go on.	22
249	00:21:57,471	00:21:59,372	$Get back to your room,$lock the door.	22
250	00:22:02,876	00:22:04,477	$- I'm warning you.$- Come on.	22
251	00:22:04,645	00:22:06,312	$Come on.	22
252	00:22:09,983	00:22:11,551	$Sam!	22
253	00:22:11,818	00:22:14,120	$You lying sack of shit.	22
254	00:22:14,455	00:22:15,921	$<i>Killed a white walker, eh?</i>	22
255	00:22:16,223	00:22:18,424	$You fat-ass fuck.	22
256	00:22:18,659	00:22:20,125	$Come on, get up.	22
257	00:22:20,493	00:22:22,861	$<i>- No!</i>$<i>- This your hero? This hog?</i>	22
258	00:22:23,062	00:22:25,964	$Leave him alone!	22
259	00:22:26,332	00:22:28,500	$Stubborn little wildling$bitch, aren't you?	22
260	00:22:30,670	00:22:32,704	$- Come on!$- No!	22
261	00:22:32,972	00:22:35,741	$- Sam! Sam! Sam!$- Come on!	22
262	00:22:44,884	00:22:46,985	$- Sam! Sam!$- Come on.	22
263	00:22:47,319	00:22:48,853	$<i>- Right.</i>	23
264	00:22:49,221	00:22:51,489	$<i>I'll deal with this.</i>	23
265	00:22:53,425	00:22:55,326	$<i>- Turn her over.</i>$<i>- All right.</i>	23
266	00:22:57,396	00:23:00,598	$I said get your hands off her.	23
267	00:23:00,932	00:23:02,493	$You're gonna$get yourself killed.	23
268	00:23:02,567	00:23:04,635	$Your lover Jon Snow's$not here to save you.	23
269	00:23:05,003	00:23:07,371	$I killed a white walker,$I killed a Thenn.	23
270	00:23:07,673	00:23:10,240	$I'll take my chances with you.	23
271	00:23:25,790	00:23:28,457	$<i>Sam!</i>	23
272	00:23:30,360	00:23:32,328	$- I'm all right.$- You're not.	23
273	00:23:32,562	00:23:34,931	$Just a bit woozy.	23
274	00:23:59,822	00:24:02,262	$The next time you see something$like that, you leave it alone.	24
275	00:24:02,558	00:24:05,293	$<i>I will not.</i>$<i>They would have--</i>	24
276	00:24:08,630	00:24:10,465	$I don't know what$they would have done.	24
277	00:24:10,833	00:24:13,001	$I know they would have killed$you if Ghost hadn't come.	24
278	00:24:13,302	00:24:16,136	$No. No, no.$They were tiring out.	24
279	00:24:16,437	00:24:18,939	$I had them$in the palm of my hand.	24
280	00:24:20,175	00:24:22,209	$Don't be stupid, Sam.	24
281	00:24:22,443	00:24:25,112	$You're not a fighter.	24
282	00:24:25,413	00:24:26,646	$What kind of man would I be	24
283	00:24:26,982	00:24:29,283	$if I ran away when I saw$someone hurting you?	24
284	00:24:29,484	00:24:31,952	$Just promise me	24
285	00:24:32,320	00:24:34,755	$whatever happens, you'll$take care of Little Sam.	24
286	00:24:34,989	00:24:36,723	$But of course I will.	24
287	00:24:36,924	00:24:39,125	$And...	24
288	00:24:39,427	00:24:41,628	$I'll take care of you, too.	24
289	00:24:48,168	00:24:49,769	$I need more water.	25
290	00:24:53,607	00:24:55,775	$Stay.	25
291	00:24:55,976	00:24:57,676	$<i>Please?</i>	25
292	00:25:58,002	00:25:59,436	$Am I hurting you?	26
293	00:26:03,374	00:26:04,775	$Are you sure?	26
294	00:26:34,237	00:26:36,639	$Oh, my!	26
295	00:26:54,590	00:26:56,670	$<i>A rare find for the$fighting pits, my friends.</i>	27
296	00:26:56,893	00:27:00,729	$Not your usual street tough$or drunken pirate.	27
297	00:27:00,997	00:27:04,132	$This one's a Westerosi knight	27
298	00:27:04,500	00:27:08,436	$from an ancient house$trained in sword and lance.	27
299	00:27:08,738	00:27:11,006	$He fought beside$the stag king Robert	27
300	00:27:11,306	00:27:12,841	$on the far side$of the Narrow Sea.	27
301	00:27:13,275	00:27:16,110	$He was first through the breach$during the Siege of Spike,	27
302	00:27:16,445	00:27:19,580	$slaughtering 50 men$with his flaming sword.	27
303	00:27:19,948	00:27:23,717	$He killed the great Khal$Drogo in single combat.	27
304	00:27:23,952	00:27:26,087	$Betrayed by his woman,	27
305	00:27:26,455	00:27:29,690	$he sold himself into slavery$to repay his debts.	27
306	00:27:30,125	00:27:33,627	$<i>Bidding begins at 12 gold honors.</i>	27
307	00:27:33,862	00:27:37,097	$13.$Do I have 14?	27
308	00:27:37,331	00:27:41,068	$15?$15 gold honors.	27
309	00:27:41,302	00:27:44,438	$Do I hear 16?$16?	27
310	00:27:44,606	00:27:46,306	$20.	28
311	00:27:46,474	00:27:47,775	$Sold.	28
312	00:27:57,485	00:28:00,120	$Wait! You have$to buy me as well.	28
313	00:28:00,288	00:28:01,688	$Why?	28
314	00:28:02,690	00:28:04,224	$We're a team.	28
315	00:28:04,492	00:28:05,959	$I'm a great fighter, too.	28
316	00:28:09,463	00:28:11,998	$He's funny.$You have to give him that.	28
317	00:28:39,092	00:28:41,760	$You're right, he's funny.	28
318	00:28:49,201	00:28:50,602	$Thank you, my lord.$Thank you.	29
319	00:28:50,770	00:28:51,970	$Yes.	29
320	00:28:52,204	00:28:54,205	$My lord, if I may.	29
321	00:28:54,540	00:28:56,441	$I've heard Meereen$has become a free city.	29
322	00:28:56,909	00:28:59,829	$You might run into trouble if you try$to fight slaves in the fighting pits.	29
323	00:28:59,845	00:29:02,126	$Now, if you were to fight freed$men who'd be paid a wage--	29
324	00:29:05,384	00:29:07,152	$There's your wages, funny man.	29
325	00:29:07,453	00:29:09,787	$Should last the rest$of your life.	29
326	00:29:11,457	00:29:14,258	$These are warrior$hands, not a serving girl's.	29
327	00:29:14,459	00:29:16,060	$5, going once...	29
328	00:29:20,532	00:29:23,534	$How long before the King of$Meereen comes to claim my pillow?	29
329	00:29:23,769	00:29:25,335	$Don't be ridiculous.	29
330	00:29:25,637	00:29:29,406	$My marriage to Hizdahr$is political.	29
331	00:29:29,740	00:29:31,775	$I think he's smart enough$to understand that.	29
332	00:29:33,878	00:29:35,838	$I think the Sons of the$Harpy have stopped killing	29
333	00:29:35,880	00:29:37,814	$because their leader$was made king.	29
334	00:29:40,818	00:29:43,019	$Are you jealous?	30
335	00:29:43,421	00:29:45,656	$You think I'm petty enough$to speak ill of a man	30
336	00:29:45,990	00:29:47,991	$just because he$represents competition?	30
337	00:29:48,159	00:29:50,026	$I do.	30
338	00:29:51,829	00:29:53,396	$You're right.	30
339	00:29:53,664	00:29:56,465	$My motivations$are entirely impure.	30
340	00:30:05,342	00:30:06,975	$Doesn't make me wrong.	30
341	00:30:11,781	00:30:15,551	$You told me yourself I can't fight$enemies within and without.	30
342	00:30:15,852	00:30:18,087	$So when enemies without$come knocking,	30
343	00:30:18,422	00:30:20,155	$I need the city$of Meereen behind me.	30
344	00:30:20,356	00:30:22,791	$I have no choice.	30
345	00:30:23,026	00:30:24,392	$Everyone has a choice.	30
346	00:30:24,660	00:30:26,061	$Even slaves$have a choice--	30
347	00:30:26,295	00:30:27,896	$death or slavery.	30
348	00:30:28,164	00:30:30,799	$So what else can I do, hmm?	30
349	00:30:32,802	00:30:34,803	$Marry me instead.	30
350	00:30:36,372	00:30:40,675	$Even if I wanted to do$such an inadvisable thing,	30
351	00:30:40,876	00:30:42,244	$I couldn't.	30
352	00:30:42,445	00:30:44,045	$Why not?	31
353	00:30:44,380	00:30:46,047	$You are queen.$You can do what you like.	31
354	00:30:48,484	00:30:51,919	$No, I can't.	31
355	00:30:52,320	00:30:54,722	$Then you are the only person$in Meereen who's not free.	31
356	00:31:06,168	00:31:10,404	$And I know I'm here to serve$my queen and not give advice,	31
357	00:31:10,705	00:31:12,706	$but can I make$one more suggestion?	31
358	00:31:16,811	00:31:18,812	$Of course.	31
359	00:31:21,349	00:31:23,884	$On the day of the great games,	31
360	00:31:24,252	00:31:26,753	$gather all the Great$Masters and Wise Masters	31
361	00:31:27,054	00:31:29,990	$and Worthy Masters you can find	31
362	00:31:30,258	00:31:31,724	$and slaughter them all.	31
363	00:31:35,529	00:31:38,865	$I am a queen, not a butcher.	31
364	00:31:43,837	00:31:46,773	$All rulers are either$butchers or meat.	32
365	00:31:55,916	00:31:59,084	$You there. Where would$I find the High Septon	32
366	00:31:59,519	00:32:02,454	$or High Sparrow or whatever$bloody fool name he's got?	32
367	00:32:02,856	00:32:06,292	$It's not as good a name as$Queen of Thorns, I'll admit.	32
368	00:32:07,961	00:32:09,661	$You should have the decency	32
369	00:32:09,963	00:32:12,031	$to stand when$you speak to a lady.	32
370	00:32:12,432	00:32:14,899	$You should have the decency$to kneel before the gods.	32
371	00:32:15,201	00:32:16,522	$Don't spar with me,$little fellow.	32
372	00:32:19,772	00:32:22,541	$For me, it's the knees.	32
373	00:32:22,742	00:32:24,476	$- You?$- Hips.	32
374	00:32:24,644	00:32:26,545	$Ah.	32
375	00:32:26,879	00:32:30,549	$A man of the people.$Is that your game?	32
376	00:32:30,883	00:32:34,185	$It's an old game.$Dull and unconvincing.	32
377	00:32:34,419	00:32:36,554	$A man of the people	32
378	00:32:36,889	00:32:39,224	$who does Cersei's$dirty work for her.	32
379	00:32:40,659	00:32:42,327	$The people always$do the dirty work.	33
380	00:32:42,761	00:32:45,263	$Spare me the homilies. I can$smell a fraud from a mile away.	33
381	00:32:45,464	00:32:46,731	$Useful talent.	33
382	00:32:47,066	00:32:49,700	$I'm here for my grandson$and granddaughter.	33
383	00:32:50,001	00:32:52,236	$Your grandson and granddaughter	33
384	00:32:52,504	00:32:55,539	$swore sacred vows and lied.	33
385	00:32:55,807	00:32:58,008	$The Father judges us all.	33
386	00:32:58,243	00:33:00,378	$Sons of high lords,	33
387	00:33:00,612	00:33:02,546	$sons of fishermen.	33
388	00:33:02,914	00:33:05,815	$If you break his laws,$you will be punished.	33
389	00:33:07,085	00:33:08,551	$Don't you walk away from me.	33
390	00:33:08,920	00:33:10,587	$You don't give commands$here, Lady Olenna.	33
391	00:33:10,821	00:33:12,222	$What is it you want?	33
392	00:33:12,423	00:33:14,324	$Gold?	33
393	00:33:14,692	00:33:17,294	$I'll make you the richest$septon who ever lived.	33
394	00:33:18,863	00:33:21,163	$What, then?	33
395	00:33:21,465	00:33:24,100	$I imagine this$is strange for you.	33
396	00:33:24,435	00:33:26,736	$Everyone you meet$has a hidden motive	33
397	00:33:27,104	00:33:30,106	$and you pride yourself$on sniffing it out.	33
398	00:33:30,441	00:33:32,375	$<i>But I'm telling you</i>$<i>a simple truth.</i>	33
399	00:33:32,610	00:33:34,811	$I serve the gods.	33
400	00:33:35,045	00:33:36,746	$The gods demand justice.	33
401	00:33:37,047	00:33:39,282	$How do they communicate$their demands?	33
402	00:33:39,516	00:33:41,050	$By raven or horse?	34
403	00:33:41,385	00:33:44,086	"$By the holy text,$""The Seven-Pointed Star."""	34
404	00:33:44,388	00:33:46,522	$If you don't have one$in your library,	34
405	00:33:46,790	00:33:47,790	$<i>I'll give you my own.</i>	34
406	00:33:48,125	00:33:50,359	"$I've read$""The Seven-Pointed Star."""	34
