frameNo	startTime	endTime	dialogue	chunk
89	00:06:57,808	00:06:59,876	$You--	3
90	00:06:59,910	00:07:01,878	$you shouldn't$give it away.	3
91	00:07:01,912	00:07:04,748	$I'm not giving it away.	3
92	00:07:04,782	00:07:06,950	$I'm giving it to you.	3
93	00:07:09,653	00:07:11,988	$Keep it safe for me.	3
94	00:07:12,023	00:07:14,124	$Till I come back.	3
95	00:07:23,001	00:07:25,136	$( Goats bleating )	3
96	00:07:25,170	00:07:27,938	$<i>( Wolf panting )</i>	3
97	00:07:32,110	00:07:33,811	$Hodor.	3
98	00:07:33,845	00:07:35,880	$Hodor.	3
99	00:07:35,914	00:07:38,950	$Rouse Bran, will you?$It's time for his lessons.	3
100	00:07:59,872	00:08:01,506	$( Gasps )	4
101	00:08:04,477	00:08:06,979	$( Breathing heavily )	4
102	00:08:11,184	00:08:14,086	$Bran:$<i>Every night it's the same.</i>	4
103	00:08:14,120	00:08:16,422	$I'm walking	4
104	00:08:16,456	00:08:19,024	$and running, but...	4
105	00:08:20,594	00:08:23,897	$I'm not--$I'm not me.	4
106	00:08:23,931	00:08:26,966	$I'm running$through the Godswood,	4
107	00:08:27,001	00:08:29,301	$sniffing the dirt,	4
108	00:08:29,336	00:08:32,671	$tasting blood in my mouth when$I've made a fresh kill,	4
109	00:08:32,706	00:08:35,574	$howling.	4
110	00:08:37,576	00:08:39,744	$Old Nan used to$tell me stories	4
111	00:08:39,778	00:08:41,812	$about magical people$who could live	4
112	00:08:41,847	00:08:46,550	$inside stags,$birds, wolves.	4
113	00:08:46,585	00:08:48,552	$That's exactly$what they are, Bran--	4
114	00:08:48,587	00:08:51,121	$- stories.$- So she was lying?	4
115	00:08:51,155	00:08:54,424	$- They don't exist?$- Well, they may have done.	4
116	00:08:54,458	00:08:57,027	$But they're gone$from the world	4
117	00:08:57,061	00:08:59,862	$along with much else.	4
118	00:09:01,131	00:09:03,399	$These are dreams, Bran,	4
119	00:09:03,434	00:09:04,934	$nothing more.	4
120	00:09:04,969	00:09:07,670	$No, my dreams$are different.	4
121	00:09:07,704	00:09:09,906	$<i>Mine are true.</i>	4
122	00:09:09,940	00:09:12,475	$I dreamt of my father dying.	4
123	00:09:12,509	00:09:15,178	$And Rickon had$the same dream.	4
124	00:09:15,212	00:09:18,081	$What about all the dreams$you had that didn't come true?	4
125	00:09:19,884	00:09:22,152	$Hmm?	4
126	00:09:24,222	00:09:25,556	$( Clears throat )	4
127	00:09:25,590	00:09:27,525	$Right.	4
128	00:09:27,559	00:09:31,596	$This link is made$of Valyrian steel.	4
129	00:09:31,630	00:09:35,566	$Only one Maester in 100$wears it on his chain.	4
130	00:09:35,601	00:09:39,570	$It signifies that I have$studied the higher mysteries.	4
131	00:09:39,605	00:09:43,774	$And all who study these mysteries$try their hand at spells.	4
132	00:09:43,808	00:09:45,710	$I was no different.	4
133	00:09:45,744	00:09:47,812	$I was young.	4
134	00:09:47,846	00:09:52,416	$And what boy doesn't secretly$wish for hidden powers	4
135	00:09:52,451	00:09:56,554	$to lift him out of his$dull life into a special one?	4
136	00:09:56,588	00:09:59,423	$But in the end,$for all my efforts,	4
137	00:09:59,457	00:10:02,693	$I got no more out of it$than 1,000 boys before me.	5
138	00:10:02,727	00:10:05,662	$( Chuckles )$Come on.	5
139	00:10:14,037	00:10:16,572	$All right.	5
140	00:10:16,606	00:10:20,776	$Maybe magic once was$a mighty force in the world.	5
141	00:10:22,511	00:10:24,646	$But not anymore.	5
142	00:10:26,149	00:10:28,517	$The Dragons are gone.	5
143	00:10:28,551	00:10:30,886	$The Giants are dead.	5
144	00:10:32,422	00:10:35,390	$And the Children$of the Forest forgotten.	5
145	00:10:41,965	00:10:45,734	$<i>( Men shouting, cheering )</i>	5
146	00:10:45,769	00:10:47,870	$( Grunting )	5
147	00:11:25,376	00:11:28,511	$Loras!$Highgarden!	5
148	00:11:31,515	00:11:33,550	$- ( Grunts )$- Get him!	5
149	00:11:34,919	00:11:36,153	$( Gasps )	5
150	00:11:36,187	00:11:38,121	$( Grunts )	5
151	00:11:38,155	00:11:40,289	$Crowd:$Oh!	5
152	00:11:41,358	00:11:43,926	$Yield!$I yield.	5
153	00:11:52,336	00:11:55,405	$Well fought.$Approach.	5
154	00:12:04,949	00:12:07,450	$Rise.$Remove your helm.	6
155	00:12:09,820	00:12:13,590	$<i>( Crowd murmuring )</i>	6
156	00:12:15,560	00:12:18,195	$You are all your father$promised and more, My Lady.	6
157	00:12:18,229	00:12:20,530	$I've seen Ser Loras$bested once or twice,	6
158	00:12:20,564	00:12:22,631	$but never quite$in that fashion.	6
159	00:12:22,666	00:12:26,703	$Now, now, my love. My brother$fought valiantly for you.	6
160	00:12:28,172	00:12:30,407	$That he did, my Queen.	6
161	00:12:30,441	00:12:33,710	$But there can only be$one champion.	6
162	00:12:33,744	00:12:35,812	$Brienne of Tarth,	6
163	00:12:35,846	00:12:37,715	$<i>you may ask anything</i>$<i>of me you desire.</i>	6
164	00:12:37,749	00:12:40,751	$If it is within my power,$it is yours.	6
165	00:12:42,620	00:12:44,288	$Your Grace,	6
166	00:12:44,322	00:12:47,457	$I ask the honor of a place$in your Kingsguard.	6
167	00:12:47,491	00:12:49,326	$- <i>( Crowd murmuring )</i>$- What?	6
168	00:12:49,360	00:12:52,529	$I will be one of your seven,$pledge my life to yours,	6
169	00:12:52,563	00:12:54,898	$and keep you safe$from all harm.	6
170	00:12:58,937	00:13:00,304	$Done.	6
171	00:13:00,338	00:13:03,506	$Rise, Brienne$of the Kingsguard.	6
172	00:13:12,483	00:13:15,751	$Your Grace, I have the honor to$bring you Lady Catelyn Stark,	6
173	00:13:15,785	00:13:18,853	$sent as an envoy by her son Robb,$Lord of Winterfell.	6
174	00:13:18,888	00:13:22,524	$Lord of Winterfell$and King in the North.	6
175	00:13:22,558	00:13:26,161	$Lady Catelyn.$I'm pleased to see you.	6
176	00:13:26,195	00:13:29,665	$May I present my wife$Margaery of House Tyrell?	6
177	00:13:30,935	00:13:33,203	$You are very welcome$here, Lady Stark.	6
178	00:13:33,237	00:13:35,339	$I'm so sorry$for your loss.	6
179	00:13:36,508	00:13:38,209	$You are most kind.	6
180	00:13:38,243	00:13:40,777	$My Lady,	6
181	00:13:40,812	00:13:43,446	$I swear to you I will see$the Lannisters answer	6
182	00:13:43,481	00:13:45,682	$for your husband's murder.	6
183	00:13:45,716	00:13:48,117	$When I take King's Landing,	6
184	00:13:48,151	00:13:50,185	$I'll bring you$Joffrey's head.	6
185	00:13:50,220	00:13:51,853	$( Cheering )	6
186	00:13:58,594	00:14:02,063	$It will be enough to know that$justice was done, My Lord.	7
187	00:14:02,098	00:14:04,566	$Brienne:$<i>Your Grace.</i>	7
188	00:14:04,600	00:14:06,969	$And you should kneel$when you approach the King.	7
189	00:14:07,003	00:14:10,372	$There's no need for that.$Lady Stark is an honored guest.	7
190	00:14:10,407	00:14:12,809	$Has your son marched against$Tywin Lannister yet?	7
191	00:14:14,178	00:14:16,847	$I do not sit on$my son's war councils.	7
192	00:14:16,881	00:14:20,784	$And if I did, I would not share his$strategies with you.	7
193	00:14:20,818	00:14:23,753	$If Robb Stark wants a pact with us,$he should come himself,	7
194	00:14:23,788	00:14:25,822	$not hide behind$his mother's skirts.	7
195	00:14:25,856	00:14:28,858	$My son is fighting a war,	7
196	00:14:28,892	00:14:30,793	$not playing at one.	7
197	00:14:30,827	00:14:32,695	$( Men grumbling )	7
198	00:14:33,630	00:14:35,264	$( Chuckles )	7
199	00:14:43,739	00:14:45,974	$Don't worry, My Lady.	7
200	00:14:46,008	00:14:48,076	$Our war is just beginning.	7
201	00:14:53,282	00:14:56,317	$( Men shouting )	7
202	00:15:01,224	00:15:03,491	$- Your Grace.$- Gerard.	7
203	00:15:03,525	00:15:06,160	$- How's your foot?$- Better, Your Grace.	7
204	00:15:06,194	00:15:08,495	$They don't know$their own size is all.	7
205	00:15:08,530	00:15:10,664	$Good man.	7
206	00:15:12,467	00:15:14,534	$I have 100,000 men$at my command.	7
207	00:15:14,569	00:15:17,170	$All the might of the Stormlands$and the Reach.	7
208	00:15:17,204	00:15:20,540	$And all of them young and bold$like your Knight of Flowers?	7
209	00:15:21,709	00:15:24,278	$It's a game to you,$isn't it?	7
210	00:15:24,312	00:15:26,580	$- I pity them.$- Why?	7
211	00:15:26,615	00:15:28,482	$Because it won't last.	7
212	00:15:28,517	00:15:32,787	$Because they are the Knights of summer$and winter is coming.	7
213	00:15:34,090	00:15:38,461	$Brienne, escort$Lady Catelyn to her tent.	7
214	00:15:38,495	00:15:41,498	$- She's tired from her journey.$- <i>At once, Your Grace.</i>	7
215	00:15:41,532	00:15:43,767	$- Shall I return after?$- <i>That won't be necessary.</i>	7
216	00:15:43,801	00:15:47,137	$I would pray awhile.$Alone.	7
217	00:15:48,406	00:15:50,440	$If you'll follow me,$My Lady.	7
218	00:15:53,377	00:15:56,079	$You fought bravely today,$Lady Brienne.	7
219	00:15:56,113	00:15:58,481	$I fought for my King.	7
220	00:15:58,515	00:16:01,184	$Soon I'll fight for him$on the battlefield.	8
221	00:16:01,218	00:16:03,886	$Die for him$if I must.	8
222	00:16:03,920	00:16:08,090	$And, if it please you,$Brienne's enough.	8
223	00:16:08,124	00:16:10,326	$I'm no lady.	8
224	00:16:41,659	00:16:43,627	$What are you doing here?	8
225	00:16:43,662	00:16:45,863	$I live here.	8
226	00:16:45,897	00:16:50,001	$- Are you angry with me, brother?$- You lying bitch.	8
227	00:16:50,035	00:16:53,037	$It's not my fault$you didn't recognize me.	8
228	00:16:53,072	00:16:56,307	$Recognize you?$How could I?	8
229	00:16:56,341	00:16:58,209	$The last time I saw you...	8
230	00:16:59,611	00:17:01,746	$You looked like$a fat little boy.	8
231	00:17:02,782	00:17:05,416	$You were a fat$little boy, too,	8
232	00:17:05,450	00:17:07,986	$but I recognized you.	8
233	00:17:08,021	00:17:09,454	$Why didn't you tell me?	8
234	00:17:09,489	00:17:11,524	$I wanted to see$who you were first.	8
235	00:17:11,558	00:17:13,559	$( Laughs )$And I did.	8
236	00:17:15,763	00:17:18,832	$The plans are made.$It's time you heard them.	8
237	00:17:18,866	00:17:21,734	$- Father.$- Father.	8
238	00:17:23,170	00:17:25,571	$The wolf pup$has gone south	8
239	00:17:25,606	00:17:29,141	$with the entirety of the northern$army at his back.	8
240	00:17:29,176	00:17:31,477	$While he's tangling with$the lion in the Westerlands,	8
241	00:17:31,512	00:17:34,246	$the north is ripe$for the taking.	8
242	00:17:34,280	00:17:37,883	$The Ironborn will reave and$pillage as it was in the old days	8
243	00:17:37,917	00:17:39,918	$all along the northern coast.	8
244	00:17:39,952	00:17:42,989	$We'll spread our dominion$across the green lands,	8
245	00:17:43,023	00:17:45,892	$<i>securing the Neck</i>$<i>and everything above.</i>	8
246	00:17:45,926	00:17:48,829	$Every stronghold will yield$to us one by one.	8
247	00:17:48,864	00:17:51,532	$Winterfell may defy us$for a year, but what of it?	8
248	00:17:51,567	00:17:53,568	$The rest shall be ours--	8
249	00:17:53,602	00:17:57,072	$forest, field and hall.	8
250	00:18:00,911	00:18:04,012	$Yara, my daughter,$you'll take 30 longships	9
251	00:18:04,047	00:18:05,915	$<i>to attack Deepwood Motte.</i>	9
252	00:18:05,949	00:18:08,017	$I've always wanted$a castle.	9
253	00:18:08,051	00:18:10,719	$And what's my role$in all this?	9
254	00:18:12,322	00:18:15,858	$You'll take a ship to raid the$fishing villages on the Stoney Shore.	9
255	00:18:15,892	00:18:17,626	$A ship?	9
256	00:18:17,661	00:18:19,695	$You give her 30$and I get one?	9
257	00:18:19,730	00:18:23,232	$The sea bitch. We thought$she'd be perfect for you.	9
258	00:18:25,403	00:18:26,836	$I'm to fight fishermen?	9
259	00:18:26,871	00:18:29,273	$Be careful$of their nets.	9
260	00:18:32,210	00:18:36,615	$Father, I fought with Robb Stark.$I know his men.	9
261	00:18:36,649	00:18:38,417	$He won't give up$the North so easily.	9
262	00:18:38,451	00:18:40,252	$They won't even know we're$there until it's too late.	9
263	00:18:40,286	00:18:41,586	$What do you$know of it, woman?	9
264	00:18:41,621	00:18:43,355	$I'm a proven warrior.	9
265	00:18:43,389	00:18:46,491	$Your brothers were warriors,$both of them dead	9
266	00:18:46,525	00:18:50,161	$at the hands of those$you seem so eager to protect.	9
267	00:18:51,830	00:18:53,664	$I'm not protecting anyone.	9
268	00:18:53,698	00:18:55,966	$I just wonder$if it's not wiser to wait.	9
269	00:18:56,001	00:18:59,703	$Why risk going against the North$if they would be our allies?	9
270	00:18:59,737	00:19:02,372	$Rise up against them$and they could destroy us.	9
271	00:19:02,407	00:19:04,842	$But if we pledge$fealty to them,	9
272	00:19:04,877	00:19:06,911	$they'll give us$Casterly Rock.	9
273	00:19:06,945	00:19:09,949	$What are our words?	9
274	00:19:09,983	00:19:11,817	$Our words?	9
275	00:19:14,255	00:19:17,024	"$- ""We do not sow.""$- ""We do not sow."""	9
276	00:19:17,058	00:19:18,826	$We are Ironborn.	9
277	00:19:18,860	00:19:21,695	$We're not subjects.$We're not slaves.	9
278	00:19:21,730	00:19:24,832	$We do not plow the fields$or toil in the mine.	9
279	00:19:24,866	00:19:27,869	$We take what is ours.	9
280	00:19:27,903	00:19:31,406	$Your time with the wolves$has made you weak.	9
281	00:19:35,011	00:19:38,079	$You act as if$I volunteered to go.	9
282	00:19:38,114	00:19:41,082	$You gave me away,$if you remember.	9
283	00:19:41,116	00:19:43,418	$The day you bent the knee$to Robert Baratheon.	9
284	00:19:43,452	00:19:45,720	$After he crushed you.	9
285	00:19:45,754	00:19:47,622	$Did you take$what was yours then?	9
286	00:19:51,560	00:19:53,261	$You gave me away!	9
287	00:19:54,363	00:19:56,431	$Your boy!	9
288	00:19:56,465	00:19:58,834	$Your last boy!	9
289	00:19:58,868	00:20:02,637	$You gave me away like I was some dog$you didn't want anymore.	10
290	00:20:02,672	00:20:06,041	$And now you curse me$because I've come home.	10
291	00:20:15,952	00:20:19,354	$You'd have our father bow$down to your other family?	10
292	00:20:19,389	00:20:21,956	$I have no other family.	10
293	00:20:21,991	00:20:24,025	$Don't you?	10
294	00:20:25,260	00:20:27,562	$Make your choice, Theon,$and do it quickly.	10
295	00:20:27,597	00:20:30,365	$Our ships sail$with or without you.	10
296	00:20:42,511	00:20:44,178	$You won't let me$leave this room.	10
297	00:20:44,213	00:20:47,215	$- You won't let me--$- Shh, shh, keep your voice down.	10
298	00:20:49,885	00:20:53,321	$Why? You think your father$can hear me?	10
299	00:20:53,355	00:20:55,990	$He's 300 miles away!	10
300	00:20:56,024	00:20:57,992	$( Sighs )	10
301	00:20:58,027	00:21:01,028	$I don't intend for you$to stay here.	10
302	00:21:01,063	00:21:03,965	$I might be able to bring you into$the castle kitchens.	10
303	00:21:03,999	00:21:07,668	$Again, only temporary.	10
304	00:21:07,702	00:21:10,237	$Every man who has$tasted my cooking	10
305	00:21:10,272	00:21:12,273	$has told me what$a good whore I am.	10
306	00:21:12,307	00:21:14,275	$But you wouldn't$be a cook.	10
307	00:21:14,309	00:21:18,012	$You'd pose$as a scullion.	10
308	00:21:18,047	00:21:21,249	$Scullion?$What is a scullion?	10
309	00:21:21,284	00:21:23,952	$Kitchen wench.	10
310	00:21:23,986	00:21:26,655	$- A kitchen wench?$- Yes, but--	10
311	00:21:26,689	00:21:28,183	$Cleaning pots?	10
312	00:21:28,208	00:21:30,776	$Is that how my lion$wants to see me?	10
313	00:21:30,860	00:21:33,595	$Your lion wants$to see you alive.	10
314	00:21:33,629	00:21:36,064	$We've come to$a dangerous place.	10
315	00:21:36,098	00:21:37,899	$My sister wants to hurt me.	10
316	00:21:37,934	00:21:40,101	$She'll look for any$weakness she can find.	10
317	00:21:40,135	00:21:42,003	$She can't know about you.	10
318	00:21:42,037	00:21:44,138	$I'm the weakness?	10
319	00:21:44,173	00:21:45,639	$It's a compliment,$My Lady.	10
320	00:21:45,674	00:21:49,342	$How is being a weakness$a compliment?	10
321	00:21:52,413	00:21:54,114	$Language can be$a bit tricky here.	10
322	00:21:54,148	00:21:57,984	$Oh, I'm too stupid$to understand.	10
323	00:21:58,018	00:22:00,386	$The stupid foreign girl.	11
324	00:22:02,823	00:22:06,125	$I am not$a kitchen wench.	11
325	00:22:30,849	00:22:33,351	$When will Joffrey$and Sansa be married?	11
326	00:22:33,385	00:22:35,919	$Soon, darling,$when the war is over.	11
327	00:22:35,954	00:22:38,855	$Mother says I'll have$a new gown for the ceremony	11
328	00:22:38,890	00:22:41,325	$and another for the feast.	11
329	00:22:41,359	00:22:44,428	$But yours will be ivory$since you're the bride.	11
330	00:22:48,567	00:22:50,769	$The Princess$just spoke to you.	11
331	00:22:50,803	00:22:52,872	$Pardon, Your Grace.	11
332	00:22:55,242	00:22:57,543	$I'm sure your dress will$be beautiful, Myrcella.	11
333	00:22:57,577	00:23:01,113	$I'm counting the days$until the fighting is done	11
334	00:23:01,148	00:23:05,217	$and I can pledge my love to$the King in sight of the Gods.	11
335	00:23:09,421	00:23:11,689	$Is Joffrey going to kill$Sansa's brother?	11
336	00:23:14,226	00:23:16,293	$He might.	11
337	00:23:17,929	00:23:20,363	$Would you like that?	11
338	00:23:21,899	00:23:24,534	$No.$I don't think so.	11
339	00:23:25,770	00:23:29,439	$Even if he does,$Sansa will do her duty.	11
340	00:23:31,209	00:23:33,210	$Won't you, little dove?	11
341	00:23:49,794	00:23:52,829	$- <i>( Knocking )</i>$- ( Gasps ) Come in.	11
342	00:23:52,864	00:23:56,600	$<i>( Door opens )</i>	11
343	00:23:56,634	00:23:58,001	$Who are you?	11
344	00:23:58,035	00:24:00,937	$I'm Shae, My Lady.$Your new handmaiden.	12
345	00:24:00,972	00:24:04,374	$I didn't know I needed$a new handmaiden.	12
346	00:24:05,977	00:24:08,779	$- You're not from here.$- No.	12
347	00:24:14,888	00:24:16,422	$What are you doing?	12
348	00:24:16,456	00:24:18,324	$Waiting for you$to tell me what to do.	12
349	00:24:18,359	00:24:20,593	$I shouldn't have to tell$you to do things.	12
350	00:24:20,628	00:24:22,863	$You should just do them.	12
351	00:24:22,897	00:24:25,065	$What things?	12
352	00:24:25,099	00:24:27,167	$Change my linens,$wash my clothing,	12
353	00:24:27,201	00:24:30,804	$scrub the floor, empty my chamber pot,$brush my hair.	12
354	00:24:39,647	00:24:41,481	$- No.$- You said to brush--	12
355	00:24:41,516	00:24:44,317	$Not now.	12
356	00:24:45,887	00:24:48,755	$Your chamber pot$is empty.	12
357	00:24:48,789	00:24:51,058	$Clean the table.	12
358	00:24:55,663	00:24:58,465	$Have you ever been$a handmaiden before?	12
359	00:24:58,499	00:25:00,534	$- Yes.$- For whom?	12
360	00:25:00,569	00:25:02,569	$- Lady Zuriff.$- Lady Zuriff?	12
361	00:25:04,573	00:25:06,473	$Lady Zuriff.	12
362	00:25:06,508	00:25:10,211	$There is no Lady Zuriff$in this city.	12
363	00:25:10,245	00:25:12,146	$She wasn't in$this city.	12
364	00:25:12,180	00:25:14,582	$Well, I don't know how$they did things in that city,	12
365	00:25:14,616	00:25:17,551	$but in this city,$handmaidens wait on ladies,	12
366	00:25:17,585	00:25:19,120	$not the other way around.	12
367	00:25:19,154	00:25:22,056	$And I don't have time$to answer 1,000 questions	12
368	00:25:22,090	00:25:24,558	$and teach you$how to do your job.	12
369	00:25:27,729	00:25:29,396	$Do you want me to leave?	12
370	00:25:37,305	00:25:39,340	$Just brush my hair.	12
371	00:25:53,624	00:25:56,226	$Oh, thank the Gods.	12
372	00:25:56,260	00:25:58,495	$I haven't had$a proper shit in six days.	12
373	00:25:58,529	00:26:02,032	$I've encountered this$problem before, My Lord.	13
374	00:26:02,066	00:26:05,569	$The stresses of power$often have this	13
375	00:26:05,603	00:26:07,404	$insalubrious effect.	13
376	00:26:07,439	00:26:10,573	$Two drops$with water daily.	13
377	00:26:10,608	00:26:12,475	$Right. I'm so grateful$to have a man	13
378	00:26:12,510	00:26:15,211	$of your vast knowledge$and wisdom on my side.	13
379	00:26:15,246	00:26:18,114	$- Please.$- Thank you, My Lord.	13
380	00:26:22,920	00:26:25,022	$I can trust you,$Pycelle, can I not?	13
381	00:26:25,056	00:26:26,857	$Why, yes, of course,$My Lord.	13
382	00:26:26,892	00:26:29,060	$These are perilous times.	13
383	00:26:29,095	00:26:31,062	$And the crown must forge$new alliances.	13
384	00:26:32,465	00:26:36,202	$And these alliances must often$be sealed in matrimony.	13
385	00:26:36,236	00:26:38,738	$Matrimony, huh?	13
386	00:26:38,772	00:26:40,674	$Yes.	13
387	00:26:40,708	00:26:42,909	$I'm trusting the council$with these plans,	13
388	00:26:42,944	00:26:44,678	$but the queen mustn't know.	13
389	00:26:44,712	00:26:47,280	$We can't have her$meddling in affairs	13
390	00:26:47,315	00:26:48,660	$that could determine$the future of the realm.	13
391	00:26:48,685	00:26:49,885	$There's too much at stake.	13
392	00:26:50,051	00:26:53,019	$Oh, yes, yes.$Indeed, yes.	13
393	00:26:53,054	00:26:56,322	$I shall be silent$as the grave.	13
394	00:26:56,357	00:27:00,426	$I'm brokering an alliance$with House Martell of Dorne.	13
395	00:27:00,461	00:27:02,929	$Princess Myrcella will wed$their youngest son	13
396	00:27:02,963	00:27:05,899	$when she comes of age,$ensuring their loyalty	13
397	00:27:05,934	00:27:08,603	$and their army$should we need it.	13
398	00:27:08,637	00:27:12,608	$Myrcella sent away$to Dorne?	13
399	00:27:14,311	00:27:17,681	$But remember,$the queen mustn't know.	13
