anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
{'cut': 1}	{}	{'make': 1, 'taking': 1, 'next': 1}	{}	{'remembers': 1}	{'sink': 1}	{'pretty': 1, 'that': 1}	{'sink': 1}	{'holds': 1, 'cock': 1}	{'cock': 1}	12
{}	{'good': 2}	{'payne': 1}	{}	{'men': 1, 'lady': 1}	{}	{'what': 1, 'good': 2, 'won': 1, 'sweet': 1, 'hard': 1, 'took': 1}	{}	{'hold': 2, 'tits': 1, 'holding': 1, 'show': 1}	{'tits': 1}	13
{}	{}	{'pardon': 1}	{}	{'lady': 1}	{}	{'have': 1, 'that': 1}	{}	{'hold': 1, 'trust': 1}	{}	14
{}	{}	{}	{}	{}	{}	{'dohaeris': 1, 'that': 1}	{}	{}	{}	15
{}	{'ladies': 2}	{'many': 1, 'manners': 1}	{}	{'many': 1, 'ladies': 2, 'lady': 1, 'manners': 1}	{}	{'lucky': 1}	{}	{}	{}	16
{'fucked': 1}	{}	{'brought': 1, 'many': 1, 'king': 1}	{}	{'many': 1}	{}	{'has': 1}	{}	{'fucked': 1, 'how': 1, 'whores': 1}	{'fucked': 1}	17
{'replied': 1}	{'body': 1, 'gods': 1, 'dead': 1}	{'make': 1}	{}	{'children': 1}	{'replied': 1}	{'behave': 1, 'that': 2}	{}	{'show': 1}	{}	18
{}	{'god': 2, 'bodkin': 1}	{'bodkin': 1, 'reason': 1}	{}	{'men': 1, 'lady': 1}	{}	{'true': 1, 'have': 2}	{}	{}	{}	19
{}	{'brotherhood': 1}	{'make': 1, 'woman': 1, 'brotherhood': 1}	{'yards': 1}	{'girl': 1, 'woman': 1}	{}	{'what': 2, 'like': 1, 'have': 1, 'that': 3}	{}	{'brotherhood': 1}	{}	20
{'war': 1}	{'food': 2, 'god': 1, 'brotherhood': 1, 'war': 1, 'soldiers': 1}	{'kings': 1, 'make': 1, 'brotherhood': 1}	{}	{'boy': 1, 'girl': 1}	{'war': 1}	{'great': 1, 'than': 1, 'that': 1}	{}	{'horses': 2, 'without': 2, 'brotherhood': 1}	{}	21
{}	{}	{'brown': 1}	{}	{}	{'witch': 1}	{'that': 1}	{}	{}	{}	22
{}	{}	{}	{}	{}	{}	{}	{}	{'ass': 1}	{'ass': 1}	23
{}	{'body': 2}	{'part': 2}	{}	{}	{}	{'play': 1, 'had': 1}	{}	{}	{}	24
{}	{'good': 2, 'alive': 1}	{}	{}	{'boys': 1}	{}	{'better': 1, 'already': 1, 'good': 2, 'than': 1, 'that': 3}	{}	{'how': 1, 'bit': 1, 'though': 1}	{}	25
{'cut': 1}	{'gods': 1}	{'paying': 1}	{}	{}	{}	{'win': 3, 'has': 1, 'haven': 2, 'wondering': 1, 'happy': 1}	{}	{'who': 2}	{}	26
{'fucking': 1}	{'deepwood': 1}	{'fucking': 1}	{}	{}	{}	{'hadn': 1, 'like': 1, 'look': 1}	{}	{'fucking': 1, 'karhold': 1}	{'fucking': 1}	27
{'flying': 1}	{'good': 1, 'dead': 1}	{'kingslayer': 1, 'brother': 1}	{}	{}	{'flying': 1}	{'good': 1, 'that': 1}	{}	{'how': 1, 'karhold': 1, 'who': 1}	{}	28
{}	{}	{'bannerman': 1}	{}	{'bannerman': 1}	{}	{'win': 1, 'that': 1}	{}	{}	{}	29
{'cut': 3, 'cutthroats': 1}	{}	{'king': 1, 'reason': 2}	{}	{}	{}	{'win': 1, 'has': 1, 'thank': 1, 'happening': 1, 'that': 1}	{}	{}	{}	30
{'war': 1, 'whatever': 1}	{'war': 1}	{'marry': 1, 'formal': 1, 'attendant': 1, 'demands': 1}	{}	{'demands': 1}	{'war': 1}	{'have': 1, 'what': 3, 'harrenhal': 2, 'whatever': 1, 'that': 1}	{'sacred': 1}	{'whom': 1, 'restitution': 1, 'else': 1}	{'restitution': 1}	31
{'made': 1, 'war': 1, 'wary': 1}	{'good': 1, 'war': 1, 'wary': 1}	{'excuse': 1, 'made': 1, 'depart': 1, 'experience': 1}	{}	{'engagements': 1}	{'made': 1, 'war': 1, 'wary': 1}	{'good': 1, 'has': 2, 'twins': 1, 'than': 1}	{}	{'how': 1, 'excuse': 1}	{}	32
{}	{'gods': 1, 'dead': 1}	{'marry': 1, 'man': 3}	{}	{'men': 1, 'man': 3}	{'since': 1}	{'carefully': 1, 'that': 1}	{'since': 1}	{'should': 2, 'choose': 1, 'choice': 1}	{}	33
{'war': 2}	{'war': 2}	{'paying': 1, 'make': 1, 'permanent': 1, 'uncle': 1, 'marry': 1}	{}	{'engagement': 1, 'amends': 1, 'permanent': 1}	{'losing': 1, 'choosing': 1, 'war': 2, 'lost': 1, 'sins': 1}	{'that': 1, 'freedom': 1, 'haggle': 1, 'chance': 1, 'won': 1, 'have': 2, 'win': 1, 'had': 1}	{'losing': 1, 'amends': 1, 'sins': 1, 'choosing': 1}	{'without': 1, 'choosing': 1}	{}	34
{}	{'return': 1}	{'king': 2, 'kind': 1, 'treason': 1, 'prisoner': 1, 'mother': 2, 'bannerman': 1}	{}	{'men': 1, 'lady': 1, 'bannerman': 1}	{}	{'kind': 1, 'harrenhal': 1, 'have': 2, 'hanged': 1}	{}	{'should': 2}	{}	35
{'execution': 1, 'wars': 1, 'made': 1}	{'soldiers': 1, 'wars': 1, 'bodies': 1}	{'king': 2, 'made': 1, 'pay': 3, 'many': 1, 'make': 2, 'execution': 1, 'summary': 1}	{}	{'many': 1}	{'made': 1, 'wars': 1}	{'perhaps': 1, 'great': 1, 'had': 1, 'have': 1, 'that': 1}	{}	{'else': 1, 'who': 1, 'honestly': 1, 'restitution': 1}	{'restitution': 1}	36
{}	{}	{'treason': 1, 'may': 1, 'partake': 1, 'lesson': 1, 'maiming': 1, 'insist': 2}	{'incident': 1}	{'lady': 1}	{}	{'shall': 1, 'that': 2, 'had': 1, 'hoped': 1, 'won': 1, 'have': 1, 'overplaying': 1, 'charged': 2}	{}	{'how': 1, 'without': 1, 'hoped': 1}	{}	37
{}	{'bloodshed': 1}	{'king': 1, 'woman': 1, 'stomach': 2, 'expert': 1, 'grandson': 1, 'may': 1, 'kingdoms': 2, 'matter': 1, 'spare': 1, 'mother': 1, 'remains': 1}	{'highgarden': 1}	{'woman': 1, 'desirable': 1, 'men': 1}	{}	{'what': 1, 'have': 1, 'grandson': 1, 'that': 2, 'happen': 1, 'pride': 1, 'change': 1}	{}	{'however': 1}	{}	38
{}	{}	{'marry': 1, 'woman': 1, 'grandson': 1, 'kingdoms': 1, 'sons': 1}	{'deny': 1, 'highgarden': 1}	{'boy': 2, 'woman': 1, 'bannermen': 1, 'boys': 2}	{'cousins': 1}	{'perhaps': 1, 'behavior': 1, 'grandson': 1, 'that': 1, 'tywin': 1, 'has': 1, 'having': 1}	{'cousins': 1}	{'should': 1}	{}	39
{}	{}	{'sisters': 1, 'many': 1, 'malicious': 1, 'brothers': 1}	{}	{'many': 1, 'myself': 1, 'children': 1}	{'discussing': 1}	{'what': 1, 'thanks': 1, 'that': 1, 'true': 2, 'hands': 1, 'disagree': 1, 'care': 1}	{'discussing': 1}	{'bit': 1, 'authority': 1}	{}	40
{}	{}	{'king': 1, 'grandson': 1, 'kingsguard': 2, 'marry': 2, 'makes': 1, 'margaery': 1}	{'highgarden': 1}	{'children': 3}	{}	{'throwing': 2, 'chance': 1, 'have': 2, 'grandson': 1}	{}	{'house': 1, 'who': 1}	{}	41
{'warrior': 1}	{'warrior': 1}	{'marriage': 1, 'grandson': 1, 'man': 1}	{}	{'man': 1}	{'warrior': 1, 'seriously': 1}	{'have': 1, 'grandson': 1, 'shall': 1}	{}	{'who': 2}	{}	42
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	43
{'cut': 1}	{}	{}	{}	{}	{}	{}	{}	{}	{}	44
{}	{}	{'brooch': 1}	{}	{}	{}	{'wonderful': 1, 'hand': 1, 'that': 1}	{}	{}	{}	45
{}	{'food': 1}	{'brocade': 1, 'brooch': 1}	{'highgarden': 1}	{'tournaments': 1, 'lady': 1}	{'since': 1}	{'definitely': 1, 'like': 1, 'have': 1, 'happy': 1}	{'since': 1, 'tournaments': 1}	{'though': 1}	{}	46
{}	{}	{'king': 1}	{}	{'arrangement': 1}	{'worst': 1, 'singular': 1}	{'wonderful': 1, 'winterfell': 1, 'hard': 1, 'had': 1, 'have': 1}	{'singular': 1}	{'though': 1}	{}	47
{'hell': 1}	{'odd': 1}	{'king': 1, 'family': 5, 'kingsguard': 1}	{'family': 5}	{}	{}	{'what': 1, 'has': 1, 'thank': 1, 'have': 2, 'that': 1}	{'hell': 1}	{'who': 2, 'else': 1}	{'hell': 1}	48
{'hates': 1}	{'dead': 1}	{'king': 2, 'poisoned': 1, 'mandon': 1, 'kingsguard': 1}	{}	{'boy': 1, 'mandon': 1}	{'idiot': 1}	{'what': 2, 'had': 1, 'hates': 1, 'have': 2, 'hand': 1}	{}	{'who': 1}	{}	49
{'fucked': 1}	{}	{'may': 2, 'margaery': 1, 'kingdoms': 1}	{}	{'children': 2}	{}	{'tywin': 1, 'hands': 1, 'truly': 1, 'won': 2, 'that': 1}	{}	{'fucked': 1, 'whore': 1}	{'fucked': 1, 'danger': 1}	50
{}	{}	{'king': 1, 'brocade': 1, 'make': 1, 'family': 1, 'dressmakers': 1}	{'highgarden': 1, 'family': 1}	{'lady': 1}	{}	{'superior': 1, 'what': 1, 'likes': 1, 'like': 1, 'haven': 1}	{}	{'who': 1}	{}	51
{'afterwards': 1}	{'good': 1, 'afterwards': 1}	{'may': 1, 'king': 1, 'pardon': 1, 'excuse': 1}	{}	{'lady': 2}	{'afterwards': 1}	{'good': 1, 'shae': 1, 'that': 1}	{}	{'excuse': 1, 'trust': 1, 'should': 2, 'though': 1}	{}	52
{'awkward': 1, 'fiery': 1}	{'awkward': 1}	{}	{}	{}	{'awkward': 1}	{'shame': 1, 'has': 1, 'have': 1, 'hands': 1, 'chairs': 1, 'ha': 1, 'had': 1}	{}	{'how': 1, 'choice': 1}	{}	53
{'thwarted': 1, 'thwarting': 1}	{'thwarted': 1, 'thwarting': 1}	{'information': 1, 'part': 1, 'primary': 1}	{}	{'enjoyment': 3, 'investment': 1}	{'thwarted': 1, 'thwarting': 1}	{'what': 1, 'has': 1, 'like': 1}	{}	{'ambition': 1, 'who': 2, 'although': 1, 'honest': 1}	{}	54
{}	{'good': 1}	{'experience': 1}	{}	{}	{}	{'what': 3, 'good': 1, 'daring': 1, 'that': 1, 'chaos': 1, 'luckily': 1, 'have': 2, 'agree': 1}	{}	{'thousand': 1, 'who': 1}	{}	55
{}	{'gods': 1}	{'many': 1}	{}	{'many': 1}	{}	{'chance': 1, 'love': 1, 'chaos': 2}	{}	{'who': 1, 'love': 1}	{}	56
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	57
