frameNo	startTime	endTime	dialogue	chunk
62	00:07:55,205	00:07:59,407	$Lord Commander Snow did$what he thought was right,	9
63	00:07:59,492	00:08:02,410	$I've no doubt about that.	9
64	00:08:02,545	00:08:06,714	$And what he thought was right$would have been the end of us.	9
65	00:08:06,800	00:08:10,001	$He thrust a terrible choice upon us.	9
66	00:08:11,171	00:08:13,254	$And we made it.	9
67	00:08:17,143	00:08:19,093	$(men murmuring)	9
68	00:08:23,433	00:08:24,932	$(whimpering)	10
69	00:08:25,018	00:08:27,268	$Davos: <i>He'll have$seen we didn't come.</i>	10
70	00:08:27,354	00:08:29,437	$Thorne will have$made it official by now.	10
71	00:08:29,572	00:08:31,022	$Castle Black is his.	10
72	00:08:31,107	00:08:34,275	$I don't care who's sitting$at the high table.	10
73	00:08:34,361	00:08:35,943	$Jon was my friend.	10
74	00:08:36,079	00:08:39,247	$And those fuckers butchered him.	10
75	00:08:39,332	00:08:41,783	$Now we return the favor.	10
76	00:08:41,868	00:08:43,284	$We don't have the numbers.	10
77	00:08:43,420	00:08:45,336	$- We have a direwolf.$- It's not enough.	10
78	00:08:45,455	00:08:47,455	$<i>I didn't know Lord$Commander Snow for long,</i>	10
79	00:08:47,540	00:08:50,758	$but I have to believe he wouldn't have$wanted his friends to die for nothing.	10
80	00:08:50,844	00:08:55,346	$If you were planning to see tomorrow,$you picked the wrong room.	10
81	00:08:55,465	00:08:57,632	$We all die today.	10
82	00:08:57,767	00:09:00,435	$I say we do our best to take$Thorne with us when we go.	10
83	00:09:00,520	00:09:03,938	$We need to fight,$but we don't need to die.	10
84	00:09:04,023	00:09:06,441	$- Not if we have help.$- Who is gonna help us?	10
85	00:09:06,526	00:09:09,894	$You're not the only ones who$owe your lives to Jon Snow.	10
86	00:09:18,121	00:09:19,821	$Bolt the door.	11
87	00:09:19,906	00:09:21,823	$Don't let anyone in.	11
88	00:09:21,908	00:09:23,991	$I'll be back as soon as I can.	11
89	00:09:27,747	00:09:29,163	$<i>(door closes)</i>	11
90	00:09:29,299	00:09:30,998	$<i>(bolt clicks)</i>	11
91	00:09:31,084	00:09:33,885	$(wind howling)	11
92	00:09:34,003	00:09:37,255	$Ramsay: <i>She was 11 the$first time I saw her.</i>	11
93	00:09:39,225	00:09:42,009	$The kennelmaster's daughter.	11
94	00:09:44,314	00:09:46,431	$She smelled of dog.	11
95	00:09:49,569	00:09:53,354	$I wasn't much older, but everybody$was already afraid of me.	11
96	00:09:54,991	00:09:57,024	$You certainly were.	11
97	00:10:02,449	00:10:04,031	$Myranda wasn't, though.	12
98	00:10:04,117	00:10:08,002	$What could I do to her$that those hounds couldn't?	12
99	00:10:08,087	00:10:09,954	$She was fearless.	12
100	00:10:10,039	00:10:12,707	$There was nothing she wouldn't do.	12
101	00:10:18,381	00:10:22,216	$Your pain will be paid for$a thousand times over.	12
102	00:10:25,221	00:10:27,889	$I wish you could be here to watch.	12
103	00:10:32,395	00:10:35,813	$Maester: <i>Shall I have a$grave dug for her, my lord?</i>	12
104	00:10:37,400	00:10:40,318	$<i>Or would you rather$the men build a pyre?</i>	12
105	00:10:45,158	00:10:47,458	$Buried, burned?	12
106	00:10:47,577	00:10:49,210	$This is good meat.	12
107	00:10:49,295	00:10:50,745	$Feed it to the hounds.	12
108	00:10:52,749	00:10:55,466	$Roose: Your command of the$cavalry was impressive.	13
109	00:10:55,585	00:10:58,469	$Thanks to you, the false king$Stannis Baratheon is dead.	13
110	00:10:58,588	00:11:01,222	$Do you know who struck$the killing blow?	13
111	00:11:01,307	00:11:03,307	$- No.$- A shame.	13
112	00:11:03,426	00:11:05,309	$I'd reward the man.	13
113	00:11:05,428	00:11:08,729	$Still, a great victory.	13
114	00:11:08,815	00:11:10,848	$Do you feel like a victor?	13
115	00:11:15,939	00:11:17,822	$I rebelled against the crown	13
116	00:11:17,941	00:11:19,991	$to arrange your marriage$to Sansa Stark.	13
117	00:11:20,109	00:11:22,610	$Do you think that$burning wagons in the night	13
118	00:11:22,745	00:11:24,946	$and mowing down tired,$outnumbered Baratheons	13
119	00:11:25,081	00:11:28,366	$is the same as facing a prepared$and provisioned Lannister army?	13
120	00:11:31,538	00:11:32,870	$No.	13
121	00:11:34,757	00:11:36,457	$A reckoning will come.	13
122	00:11:36,593	00:11:38,175	$We need the North to face it.	13
123	00:11:38,294	00:11:40,127	$The entire North.	13
124	00:11:40,263	00:11:43,464	$They won't back us$without Sansa Stark.	13
125	00:11:44,801	00:11:47,218	$We no longer have Sansa Stark.	14
126	00:11:47,303	00:11:49,520	$You played your games with her.	14
127	00:11:49,639	00:11:53,140	$You played your games with the heir to the$Iron Islands and now they're both gone.	14
128	00:11:53,226	00:11:56,143	$I have a team of men after them$with some of my best hounds.	14
129	00:11:56,229	00:11:57,778	$<i>They won't get far.</i>	14
130	00:11:57,864	00:11:59,864	$I'm glad to hear it.	14
131	00:11:59,983	00:12:03,284	$Without Sansa, you won't be$able to produce an heir.	14
132	00:12:03,369	00:12:06,454	$And without an heir, well...	14
133	00:12:09,375	00:12:11,626	$let's hope the maesters are right	14
134	00:12:11,711	00:12:13,628	$and Lady Walda's carrying a boy.	14
135	00:12:18,001	00:12:20,501	$<i>(dogs barking)</i>	14
136	00:12:21,888	00:12:24,972	$<i>(barking continues)</i>	14
137	00:12:25,058	00:12:27,308	$(panting)	14
138	00:12:34,017	00:12:35,983	$We can't stop.	15
139	00:12:50,833	00:12:52,500	$<i>(barking continues)</i>	15
140	00:12:54,704	00:12:56,203	$We have to cross here.	15
141	00:12:59,208	00:13:01,792	$- (gasps) I can't.$- It's the only way to throw off the hounds.	15
142	00:13:01,878	00:13:04,428	$But it's too cold. I can't.$I won't make it. I'll die.	15
143	00:13:04,547	00:13:07,048	$I've seen what his hounds$do to a person.	15
144	00:13:07,133	00:13:09,133	$This way is better.	15
145	00:13:11,354	00:13:14,188	$<i>(barking continues)</i>	15
146	00:13:14,273	00:13:16,190	$(gasping)	15
147	00:13:20,313	00:13:22,730	$(shivering)	16
148	00:13:24,233	00:13:26,534	$(gasping)	16
149	00:13:41,334	00:13:43,751	$Over here.$Come on.	16
150	00:13:57,433	00:13:59,066	$(shivering)	16
151	00:13:59,152	00:14:00,518	$Sansa.	16
152	00:14:01,904	00:14:03,571	$Sansa.	16
153	00:14:22,542	00:14:23,841	$<i>(dogs barking)</i>	17
154	00:14:23,960	00:14:26,761	$Man:$<i>Tell them to settle down!</i>	17
155	00:14:26,846	00:14:28,095	$Stay here.$I'll lure them away.	17
156	00:14:28,181	00:14:30,297	$No, I won't make it without you.	17
157	00:14:30,433	00:14:32,133	$You will.	17
158	00:14:32,218	00:14:34,468	$Go north, only north.	17
159	00:14:34,554	00:14:36,387	$Jon is Lord Commander$at Castle Black.	17
160	00:14:36,472	00:14:38,139	$He'll help you.	17
161	00:14:38,274	00:14:41,809	$<i>(barking, howling)</i>	17
162	00:14:41,894	00:14:44,228	$<i>(men shouting)</i>	17
163	00:14:47,400	00:14:49,867	$Man:$See somebody, eh?	17
164	00:14:49,986	00:14:52,486	$- Man #2: There they are!$- Man #3: Get them!	17
165	00:14:56,659	00:14:58,492	$Where is Lady Bolton?	17
166	00:14:59,829	00:15:01,495	$- Dead.$- Liar.	17
167	00:15:01,631	00:15:04,832	$Theon: <i>She broke her leg$jumping from the ramparts.</i>	18
168	00:15:04,917	00:15:07,001	$I left her to die in the snow.	18
169	00:15:07,086	00:15:09,420	$(barking)	18
170	00:15:12,008	00:15:13,974	$Got something!$Run!	18
171	00:15:14,060	00:15:16,343	$(horse whinnies)	18
172	00:15:16,479	00:15:17,595	$Man:$<i>Hyah!</i>	18
173	00:15:17,680	00:15:20,097	$- (dogs barking)$- (men shouting)	18
174	00:15:20,183	00:15:22,433	$(whimpering)	18
175	00:15:25,938	00:15:28,439	$- (horse whinnies)$- Man #2: Resist. Stay.	18
176	00:15:28,524	00:15:30,407	$(growling, barking)	18
177	00:15:30,526	00:15:32,526	$<i>- (barking continues)</i>$- Man #2:<i> Stay.</i>	18
178	00:15:32,662	00:15:36,864	$I can't wait to see what parts$Ramsay cuts off you this time.	18
179	00:15:36,999	00:15:39,366	$(man #3 grunting)	18
180	00:15:39,452	00:15:41,168	$(whimpering)	18
181	00:15:41,254	00:15:42,703	$<i>(horse whinnies)</i>	18
182	00:15:45,591	00:15:47,541	$Man #2:$<i>Rider! Who is it?</i>	18
183	00:15:47,627	00:15:50,177	$- It's a bloody woman.$- (shouts)	18
184	00:15:57,687	00:15:58,719	$(whinnies)	19
185	00:15:58,805	00:16:01,555	$(roars)	19
186	00:16:01,641	00:16:04,642	$(grunts)	19
187	00:16:13,402	00:16:14,402	$(groans)	19
188	00:16:22,495	00:16:24,712	$(shouts)	19
189	00:16:24,797	00:16:26,747	$(whinnies)	19
190	00:16:30,052	00:16:31,836	$(neighs)	19
191	00:16:33,256	00:16:35,172	$(whinnies)	19
192	00:16:40,763	00:16:42,930	$(groans)	20
193	00:16:46,652	00:16:48,102	$(groaning)	20
194	00:16:57,446	00:16:59,780	$No! Please!$(grunts)	20
195	00:16:59,866	00:17:02,032	$(panting)	20
196	00:17:11,594	00:17:13,794	$(squelches)	20
197	00:17:25,474	00:17:27,808	$(gasping)	20
198	00:17:52,468	00:17:55,920	$Lady Sansa, I offer$my services once again.	21
199	00:17:57,506	00:17:59,673	$I will shield your back$and keep your counsel	21
200	00:17:59,759	00:18:02,009	$and give my life$for yours if need be.	21
201	00:18:03,512	00:18:05,679	$I swear it by the old$gods and the new.	21
202	00:18:15,691	00:18:17,491	$And I vow...	21
203	00:18:19,278	00:18:22,696	$that you shall always$have a place by my hearth	21
204	00:18:22,832	00:18:24,665	$<i>and...</i>	22
205	00:18:26,869	00:18:28,619	$Meat and mead at my table.	22
206	00:18:28,704	00:18:30,871	$...meat and mead$at my table.	22
207	00:18:33,509	00:18:37,962	$And I pledge to ask no service of you	22
208	00:18:38,047	00:18:40,547	$that might bring you dishonor.	22
209	00:18:40,633	00:18:43,884	$<i>I swear it by the old$gods and the new.</i>	22
210	00:18:45,271	00:18:46,971	$Arise.	22
211	00:19:04,407	00:19:07,491	$(seagulls screeching)	22
212	00:19:27,897	00:19:29,930	$<i>(door opens)</i>	23
213	00:19:32,101	00:19:35,569	$Handmaiden: <i>Your Grace,$I'm sorry to disturb you.</i>	23
214	00:19:35,654	00:19:38,238	$A ship from Dorne$has sailed into the harbor.	23
215	00:19:39,575	00:19:41,358	$Myrcella.	23
216	00:19:49,018	00:19:51,952	$<i>(seagull screeching)</i>	23
217	00:20:40,336	00:20:42,669	$<i>(bell tolling)</i>	24
218	00:20:54,266	00:20:57,351	$Do you remember the first$time you saw a dead body?	25
219	00:20:58,771	00:21:00,354	$Mother.	25
220	00:21:02,658	00:21:04,358	$All I could think about when she died	25
221	00:21:04,493	00:21:06,660	$was what would happen to her now.	25
222	00:21:10,282	00:21:13,283	$Every day, every night,	25
223	00:21:13,369	00:21:15,702	$what does Mama look like now?	25
224	00:21:18,090	00:21:20,340	$Has she started to bloat?	25
225	00:21:21,877	00:21:24,378	$Has her skin turned black?	25
226	00:21:25,881	00:21:28,549	$Have her lips peeled$back from her teeth?	25
227	00:21:33,522	00:21:36,390	$I think about locking$Myrcella in a crypt.	25
228	00:21:38,227	00:21:40,777	$I think about her beautiful$little face starting to collapse.	25
229	00:21:40,896	00:21:44,064	$Shh, shh.$Don't think about it.	26
230	00:21:44,150	00:21:45,866	$I have to.	26
231	00:21:47,903	00:21:50,037	$I have to. It's not right$she has to suffer alone.	26
232	00:21:50,122	00:21:53,373	$She's not suffering.$She's gone.	26
233	00:21:53,459	00:21:56,326	$No one can hurt her anymore.	26
234	00:21:57,913	00:21:59,713	$She was good.	26
235	00:22:01,050	00:22:04,001	$From her first breath,$she was so sweet.	26
236	00:22:05,754	00:22:07,754	$I don't know where she came from.	26
237	00:22:09,758	00:22:12,759	$She was nothing like me.	26
238	00:22:12,845	00:22:15,312	$No meanness, no jealousy, just good.	26
239	00:22:15,431	00:22:17,097	$I know.	26
240	00:22:17,183	00:22:21,435	$<i>I thought if I could$make something so good,</i>	26
241	00:22:21,520	00:22:24,104	$so pure...	26
242	00:22:26,442	00:22:29,443	$- maybe I'm not a monster.$- <i>Listen-- listen to me.</i>	26
243	00:22:29,528	00:22:32,079	$She was my daughter and I failed her.	26
244	00:22:32,164	00:22:34,665	$No, I knew this would happen.	27
245	00:22:34,783	00:22:36,917	$The witch told me years ago.	27
246	00:22:38,837	00:22:41,955	$She promised me three children$and she promised me they'd die.	27
247	00:22:42,041	00:22:44,625	"$""And gold their shrouds."""	27
248	00:22:44,760	00:22:46,293	$Everything she said came true.	27
249	00:22:46,378	00:22:48,128	$You couldn't have stopped it.	27
250	00:22:48,264	00:22:49,880	$It's prophecy.$It's fate.	27
251	00:22:49,965	00:22:52,966	$- You don't believe that.$- Of course I do.	27
252	00:22:53,052	00:22:56,220	$You told me yourself$when Father died.	27
253	00:22:56,305	00:22:58,188	$You said we had to stay together.	27
254	00:22:58,307	00:23:01,525	$You said people would try to$tear us apart, take what's ours.	27
255	00:23:01,644	00:23:03,143	$That was a prophecy, too.	27
256	00:23:03,279	00:23:05,529	$I didn't listen to you and$everything you said came true.	27
257	00:23:05,648	00:23:08,065	$Fuck prophecy.$Fuck fate.	27
258	00:23:08,150	00:23:10,534	$Fuck everyone who isn't us.	27
259	00:23:10,653	00:23:12,152	$We're the only ones who matter,	27
260	00:23:12,288	00:23:14,371	$the only ones in this world.	27
261	00:23:14,490	00:23:15,930	$And everything they've taken from us,	27
262	00:23:15,958	00:23:18,075	$we're going to take back and more.	27
263	00:23:20,663	00:23:23,330	$We're going to take$everything there is.	27
264	00:23:30,472	00:23:34,308	"$""The Seven Hells brim$with the souls of saintly men."	28
265	00:23:34,393	00:23:37,227	$They scream in agony$and their shame is so great,	28
266	00:23:37,346	00:23:39,313	$they do not feel the flames,	28
267	00:23:39,398	00:23:42,316	$for now they see$if not for a single sin	28
268	00:23:42,401	00:23:45,152	"$they concealed,$they were saved."""	28
269	00:23:45,237	00:23:47,154	$I'd like to see my brother.	28
270	00:23:47,239	00:23:49,523	$- Confess.$- Please.	28
271	00:23:49,608	00:23:51,608	$How is he?$At least tell me that.	28
272	00:23:51,694	00:23:53,026	$Confess.	28
273	00:23:56,699	00:23:59,199	$I am the queen and I$demand to see my brother.	28
274	00:23:59,285	00:24:01,285	$<i>Sinners don't make demands.</i>	28
275	00:24:01,370	00:24:04,087	$They make confessions.	28
276	00:24:04,206	00:24:05,372	$(gasps)	28
277	00:24:05,507	00:24:06,757	$<i>(door opens)</i>	28
278	00:24:06,875	00:24:09,843	$Septa Unella.	28
279	00:24:09,928	00:24:12,796	$(sighs) Our other guests need you.	28
280	00:24:23,976	00:24:26,059	$- (gasps)$- There.	29
281	00:24:27,646	00:24:30,897	$Septa Unella can be$overzealous at times.	29
282	00:24:31,033	00:24:32,399	$I'll speak with her.	29
283	00:24:34,036	00:24:37,204	$My brother, can you$tell me how he is?	29
284	00:24:38,957	00:24:42,909	$It isn't Ser Loras$that brings me here.	29
285	00:24:44,246	00:24:46,079	$Your husband misses you dearly.	29
286	00:24:46,215	00:24:50,217	$The love between a man$and wife is sacred.	29
287	00:24:50,302	00:24:53,470	$It reflects the love$the gods have for all of us.	29
288	00:24:53,589	00:24:58,058	$But sin leads us away$from the sacred.	29
289	00:24:58,143	00:25:00,977	$And only confession can purge sin.	29
290	00:25:01,096	00:25:03,764	$I have nothing to confess.	30
291	00:25:03,899	00:25:08,485	$So you believe you are pure?	30
292	00:25:08,604	00:25:10,437	$Perfect?	30
293	00:25:10,522	00:25:12,906	$Wholly without sin?	30
294	00:25:14,243	00:25:15,609	$None of us are.	30
295	00:25:17,613	00:25:20,364	$You have started down the path.	30
296	00:25:21,867	00:25:23,950	$But you have many miles to go.	30
297	00:25:32,461	00:25:34,378	$<i>(door opens, closes)</i>	30
298	00:25:37,966	00:25:40,550	$I always envied Oberyn.	30
299	00:25:40,636	00:25:42,352	$He lived.	30
300	00:25:42,471	00:25:44,054	$He truly lived.	30
301	00:25:44,139	00:25:45,972	$Sailed around the world.	30
302	00:25:46,108	00:25:47,974	$Fought men from every country.	30
303	00:25:48,110	00:25:50,477	$Lay with the most$beautiful women alive.	30
304	00:25:50,612	00:25:52,646	$- And men.$- And men.	30
305	00:25:52,731	00:25:55,315	$He experienced everything	31
306	00:25:55,451	00:25:58,318	$while I sat here in Dorne	31
307	00:25:58,404	00:26:03,323	$trying my best to keep my$people alive and well fed.	31
308	00:26:03,459	00:26:05,158	$But that is life.	31
309	00:26:06,745	00:26:08,879	$We each have our roles.	31
310	00:26:08,997	00:26:13,750	$Oberyn was born to be an adventurer.	31
311	00:26:13,836	00:26:15,719	$And I was born to rule.	31
312	00:26:15,838	00:26:17,587	$The gods are not fools.	31
313	00:26:17,673	00:26:20,557	$You would have been$a lousy adventurer.	31
314	00:26:20,676	00:26:23,143	$And Oberyn, pfft,	31
315	00:26:23,228	00:26:24,928	$he would have been a terrible ruler.	31
316	00:26:25,013	00:26:28,398	$Your mother is a brilliant$woman, you know that?	31
317	00:26:28,517	00:26:30,817	$Maester:$<i>Prince Doran.</i>	31
318	00:26:42,698	00:26:44,664	$The Princess Myrcella.	32
319	00:27:01,300	00:27:03,266	$(gasping)	32
320	00:27:03,385	00:27:05,802	$When was the last time$you left this palace?	32
321	00:27:05,888	00:27:08,221	$You don't know your own people.	32
322	00:27:08,357	00:27:11,558	$<i>- Their disgust for you.$- (Doran coughing)</i>	32
323	00:27:11,693	00:27:15,562	$Elia Martell raped and$murdered, and you did nothing.	32
324	00:27:15,647	00:27:20,233	$Oberyn Martell butchered,$and you did nothing.	32
325	00:27:21,570	00:27:24,037	$You're not a Dornishman.	32
326	00:27:25,491	00:27:27,374	$You're not our prince.	32
327	00:27:27,459	00:27:31,745	$My son Trystane...	32
328	00:27:31,880	00:27:33,413	$(scoffs)	33
329	00:27:33,549	00:27:36,816	$Your son is weak just like you.	33
330	00:27:36,902	00:27:40,987	$And weak men will never$rule Dorne again.	33
331	00:28:03,762	00:28:06,263	$I told you I'm not hungry.	33
332	00:28:06,381	00:28:08,515	$We're not here to feed you.	33
333	00:28:10,636	00:28:12,719	$We're here to kill you.	33
334	00:28:12,854	00:28:15,522	$You want her to do it or me?	33
335	00:28:15,607	00:28:19,226	$We are family.$I don't want to hurt you.	33
336	00:28:19,361	00:28:22,062	$Her or me?	33
337	00:28:26,568	00:28:27,651	$You.	34
338	00:28:27,736	00:28:29,619	$Good.	34
339	00:28:29,738	00:28:32,072	$Smart boy.	34
340	00:28:48,757	00:28:51,258	$You're a greedy bitch, you know that?	34
341	00:28:54,396	00:28:58,598	$<i>(door opens, door closes)</i>	34
342	00:28:58,734	00:29:01,735	$Tyrion: We're never going to fix$what's wrong with this city	34
343	00:29:01,820	00:29:04,354	$from the top$of an 800-foot pyramid.	34
344	00:29:04,439	00:29:06,856	$We'll be fine.	34
345	00:29:06,942	00:29:09,442	$We're dressed like common merchants.	34
346	00:29:11,029	00:29:13,363	$You walk like a rich person.	35
347	00:29:13,448	00:29:16,416	$You've spent a lot of time$studying the way rich people walk?	35
348	00:29:16,501	00:29:20,503	$You walk as though the paving$stones were your personal property.	35
349	00:29:20,622	00:29:23,790	$I used to steal from people$like you when I was a boy.	35
350	00:29:23,875	00:29:25,925	$It's a good thing$you're not a boy anymore.	35
351	00:29:27,596	00:29:29,629	$Because you have no cock.	35
352	00:29:33,885	00:29:36,102	$(baby fussing)	35
353	00:29:40,859	00:29:43,172	$_	35
354	00:29:43,463	00:29:46,157	$_	35
355	00:29:48,233	00:29:50,483	$She thinks you want to eat her baby.	35
356	00:29:50,569	00:29:53,320	$_	35
357	00:29:53,808	00:29:56,298	$_	35
358	00:29:56,670	00:30:00,267	$_	35
359	00:30:07,002	00:30:08,501	$(speaks Valyrian)	36
360	00:30:13,342	00:30:16,843	$- Varys: Mhysa means mother in Valyrian.$- <i>I know what mhysa means.</i>	36
361	00:30:16,928	00:30:18,812	$- Varys: Who wrote it?$- Hard to know.	36
362	00:30:18,897	00:30:22,432	$Our queen is not as popular$in Meereen as she used to be.	36
363	00:30:22,517	00:30:24,267	$The Sons of the Harpy?	36
364	00:30:24,353	00:30:25,935	$Very possibly.	36
365	00:30:27,773	00:30:30,740	$Daenerys Targaryen took away$their most valuable property,	36
366	00:30:30,859	00:30:34,778	$told them human beings weren't$even property to begin with.	36
367	00:30:34,863	00:30:37,030	$You can see why they're unhappy.	36
368	00:30:37,165	00:30:39,416	$Of course,	36
369	00:30:39,534	00:30:42,202	$it could also be the freed men.	36
370	00:30:42,337	00:30:45,705	$_	36
371	00:30:45,791	00:30:50,043	$_	36
372	00:30:50,509	00:30:53,247	$_	37
373	00:30:53,515	00:30:57,100	$Many of the former slaves feel$that Daenerys has abandoned them.	37
374	00:30:57,896	00:31:00,553	$She did fly away on a$dragon and not come back.	37
375	00:31:01,274	00:31:03,240	$_	37
376	00:31:04,107	00:31:09,139	$_	37
377	00:31:09,259	00:31:13,007	$_	37
378	00:31:13,127	00:31:17,869	$_	37
379	00:31:17,989	00:31:20,407	$It's a problem.	37
380	00:31:22,377	00:31:25,078	$Fear has brought Meereen$to a standstill.	37
381	00:31:27,082	00:31:29,299	$Whoever you are, wherever you go,	37
382	00:31:29,418	00:31:32,585	$someone in this city$wants to murder you.	37
383	00:31:32,671	00:31:35,672	$We can't fight$an enemy we don't know.	37
384	00:31:36,305	00:31:39,189	$The Sons of the Harpy$planned their attack	37
385	00:31:39,308	00:31:41,141	$in the fighting pits very carefully,	37
386	00:31:41,227	00:31:43,894	$which means they take$orders from someone.	38
387	00:31:43,980	00:31:46,113	$And have you started$looking for that someone?	38
388	00:31:46,198	00:31:48,983	$My little birds$have already taken wing.	38
389	00:31:49,118	00:31:53,570	$Soon they'll return, singing$songs of men in gold masks.	38
390	00:31:53,656	00:31:57,458	$<i>(men shouting in Valyrian)</i>	38
391	00:31:57,543	00:31:59,994	$- (people shouting)$- <i>(bell tolling)</i>	38
392	00:32:14,844	00:32:17,428	$- (shouting continues)$- <i>(bell continues tolling)</i>	38
393	00:32:27,656	00:32:32,443	$Well, we won't be sailing$to Westeros anytime soon.	38
394	00:32:54,383	00:32:56,266	$Goat?	39
395	00:32:56,385	00:32:57,968	$Ram.	39
396	00:32:58,054	00:32:59,720	$You think our friend got him?	39
397	00:33:01,357	00:33:04,141	$Don't know anything else$that can melt a ram's horn.	39
398	00:33:06,195	00:33:08,395	$We're on the right path, then.	39
399	00:33:08,531	00:33:11,615	$Daario: Perhaps she's$tired of being queen.	39
400	00:33:11,734	00:33:13,784	$I don't think she likes it very much.	39
401	00:33:13,903	00:33:16,070	$She's too smart to like it.	39
402	00:33:16,205	00:33:17,988	$Maybe she's flown somewhere else,	39
403	00:33:18,074	00:33:20,074	$somewhere far away from men like us.	39
404	00:33:20,159	00:33:22,993	$I've been all over the world.	40
405	00:33:23,079	00:33:24,995	$There's no escaping men like us.	40
406	00:33:25,081	00:33:27,798	$There's no escaping her, eh?	40
407	00:33:27,917	00:33:31,085	$You keep coming back.$Why?	40
408	00:33:31,170	00:33:32,669	$You know why.	40
409	00:33:34,723	00:33:36,757	$Isn't it frustrating	40
410	00:33:36,892	00:33:40,260	$wanting someone$who doesn't want you back?	40
411	00:33:40,396	00:33:41,812	$Of course it is.	40
