frameNo	startTime	endTime	dialogue	chunk
27	00:01:04,994	00:01:06,511	$Baratheon sails this way?	1
28	00:01:06,512	00:01:10,582	$They say Stannis never smiles.$I'll give him a red smile.	1
29	00:01:10,616	00:01:14,319	$If the wind holds, we'll reach$King's Landing in a day.	1
30	00:01:14,353	00:01:15,754	$Will it hold?	1
31	00:01:15,788	00:01:18,123	$Can't make promises$for the wind, Your Grace.	1
32	00:01:18,157	00:01:20,192	$Stannis knows King's Landing.	1
33	00:01:20,226	00:01:22,361	$He knows where$the walls are strongest	1
34	00:01:22,396	00:01:25,131	$and he knows which gates$are weakest.	1
35	00:01:25,165	00:01:28,167	$Mud gate.$That's where he'll land.	1
36	00:01:28,201	00:01:32,971	$And if Stannis does attack$the mud gate, what do we have?	1
37	00:01:41,748	00:01:43,915	$<i>( Theme music playing )</i>	1
38	00:01:43,940	00:01:47,940	$<font color=#00FF00>♪ Game of Thrones 2x09 ♪</font>$<font color=#00FFFF>Blackwater</font>$Original Air Date on May 27, 2012	1
39	00:01:47,965	00:01:51,965	"$== sync, corrected by <font color=""#00ff00"">elderman</font> =="	1
40	00:01:51,990	00:03:25,150	$♪	1
41	00:03:45,939	00:03:48,007	$<i>That's it.</i>	4
42	00:05:02,614	00:05:04,649	$The tide's against us.	5
43	00:05:04,683	00:05:06,251	$Aye, but we have$the wind.	5
44	00:05:06,285	00:05:08,987	$She'll blow us$straight to the gate.	5
45	00:05:09,022	00:05:10,455	$You're coming home.	5
46	00:05:10,490	00:05:14,125	$King's Landing hasn't$been home for 20 years.	5
47	00:05:14,160	00:05:18,997	$I spent most of my life$dodging the Royal Fleet.	5
48	00:05:20,766	00:05:23,301	$And now I'm sailing$right at them.	5
49	00:05:23,336	00:05:25,470	$This is the Royal Fleet.	5
50	00:05:25,505	00:05:27,472	$And you're not a smuggler anymore,$you're the high captain.	5
51	00:05:27,507	00:05:30,742	$Of course there are several$Royal Fleets at the moment.	5
52	00:05:30,776	00:05:33,345	$Not after tonight.$When the sun rises,	5
53	00:05:33,379	00:05:35,413	$Stannis will sit$on the Iron Throne	5
54	00:05:35,448	00:05:36,848	$and you will be his Hand.	5
55	00:05:36,883	00:05:39,184	$- Gods be good.$- God.	6
56	00:05:39,218	00:05:41,286	$Father, there is only one$and he watches over us.	6
57	00:05:41,321	00:05:44,022	$- But not over them?$- Over all of us.	6
58	00:05:44,057	00:05:46,122	$The people of King's Landing$did not choose the false King	6
59	00:05:46,147	00:05:47,659	$Joffrey Baratheon.	6
60	00:05:47,660	00:05:50,228	$They will be glad to see$his head on a spike.	6
61	00:05:50,263	00:05:52,865	$Well, first we have$to put it there.	6
62	00:05:52,899	00:05:55,434	$Our ships outnumber$theirs 10 to one.	6
63	00:05:55,468	00:05:57,570	$Our army outnumber$theirs five to one.	6
64	00:05:57,604	00:05:59,838	$Those walls have$never been breached.	6
65	00:05:59,873	00:06:02,040	$And the men$guarding the walls,	6
66	00:06:02,075	00:06:05,044	$when they see you,$they don't see a liberator.	6
67	00:06:05,078	00:06:08,414	$They see a stranger come$to set their city on fire.	6
68	00:06:08,448	00:06:11,149	$I have faith$in the Lord of Light.	6
69	00:06:11,183	00:06:13,085	$I have faith$in our cause.	6
70	00:06:14,587	00:06:16,255	$And I have faith$in my captain.	6
71	00:06:50,925	00:06:53,226	$Are you afraid, my lion?	7
72	00:06:57,397	00:07:02,400	$If the city falls, Stannis will$burn every Lannister he can find.	7
73	00:07:04,136	00:07:06,537	$Of course I'm afraid.	7
74	00:07:08,973	00:07:11,141	$I won't let$them hurt you.	7
75	00:07:15,646	00:07:17,481	$I'm a Lannister.	7
76	00:07:17,515	00:07:21,184	$I don't have$a choice in all this.	7
77	00:07:21,219	00:07:23,320	$But it's not your war.	7
78	00:07:29,827	00:07:31,561	$It is now.	8
79	00:07:34,932	00:07:38,802	$You can't fuck your way$out of everything.	8
80	00:07:40,171	00:07:41,973	$I have so far.	8
81	00:07:45,177	00:07:48,180	$Do you remember what you said$when you met me in your tent?	8
82	00:07:50,150	00:07:51,595	$That I should make love$to you like it was your	8
83	00:07:51,620	00:07:53,520	$last day on this earth.	8
84	00:08:06,563	00:08:08,697	$<i>As you know, Your Grace,</i>	8
85	00:08:08,732	00:08:11,366	$it is not only$the sworn duty of a Maester	8
86	00:08:11,401	00:08:14,771	$to carry out the wishes$of the house he serves,	8
87	00:08:14,805	00:08:17,574	$but also to offer guidance	8
88	00:08:17,608	00:08:20,844	$and counsel$in times of war.	8
89	00:08:20,878	00:08:23,280	$Your words are always$wise and measured.	8
90	00:08:23,314	00:08:25,783	$- If you could--$- If anything,	8
91	00:08:25,817	00:08:29,888	$a Maester's duties$become more urgent	9
92	00:08:29,922	00:08:34,425	$in times of war$and turmoil.	9
93	00:08:34,460	00:08:37,796	$I remember back$in the days of king--	9
94	00:08:37,830	00:08:39,531	$You brought me something?	9
95	00:08:39,566	00:08:41,700	$Yes.	9
96	00:08:45,172	00:08:47,407	$Essence of Nightshade	9
97	00:08:47,441	00:08:52,345	$is as dangerous$as it is efficacious.	9
98	00:08:52,379	00:08:54,847	$A single drop$in a cup of wine	9
99	00:08:54,882	00:08:59,018	$suffices to soothe$ragged nerves.	9
100	00:08:59,052	00:09:01,820	$<i>Three drops</i>$<i>will bring on a deep</i>	9
101	00:09:01,855	00:09:04,789	$<i>and dreamless sleep.</i>	9
102	00:09:04,823	00:09:06,557	$<i>10 drops, however--</i>	9
103	00:09:06,592	00:09:08,826	$I know what 10 drops$will bring.	9
104	00:09:08,860	00:09:12,896	$- Your Grace, if I may ask--$- You may not.	9
105	00:09:14,699	00:09:16,867	$You must have$a lot of work to do.	9
106	00:09:16,901	00:09:19,903	$I'm sure many brave men$will need your wisdom soon.	9
107	00:09:21,172	00:09:24,208	$Yes.$A siege is very--	10
108	00:09:24,242	00:09:26,810	$Be careful on the stairs, Grand Maester.$There are so many.	10
109	00:09:29,013	00:09:31,415	$Your Grace.	10
110	00:09:34,352	00:09:37,288	$♪ and so he spoke ♪	10
111	00:09:37,322	00:09:41,893	$<i>♪ that Lord of Castamere ♪</i>	10
112	00:09:41,927	00:09:44,696	$<i>♪ but now the rains ♪</i>	10
113	00:09:44,730	00:09:46,965	$♪ weep o'er his halls ♪	10
114	00:09:47,000	00:09:51,570	$♪ with no one there$to hear ♪	10
115	00:09:51,605	00:09:54,139	$♪ yes, now the rains ♪	10
116	00:09:54,173	00:09:56,575	$♪ weep o'er his halls ♪	10
117	00:09:56,609	00:10:02,380	$♪ and not a soul to hear. ♪	10
118	00:10:02,414	00:10:06,084	$- To the boys!$- Lannisters!	10
119	00:10:06,118	00:10:08,352	$Where'd you learn$the Lannister song?	10
120	00:10:08,387	00:10:10,822	$Drunk Lannisters.	10
121	00:10:12,157	00:10:13,858	$You've got$a pretty voice.	10
122	00:10:13,892	00:10:15,726	$Thank you very much.	10
123	00:10:15,761	00:10:17,228	$And I like$your nose.	11
124	00:10:17,262	00:10:20,197	$How many times$you break it?	11
125	00:10:21,967	00:10:23,768	$Well, now let's see.	11
126	00:10:23,802	00:10:27,505	$<i>First time I was five.</i>	11
127	00:10:27,539	00:10:29,314	$Me mom smacked me$with an iron poker.	11
128	00:10:29,339	00:10:30,841	$Ooh.	11
129	00:10:30,842	00:10:33,143	$Oh, it wasn't me$she was aiming at.	11
130	00:10:33,178	00:10:35,212	$She was trying$for me little brother.	11
131	00:10:35,247	00:10:36,880	$Now he was a real pest.	11
132	00:10:36,915	00:10:40,817	$Second time I was nine.	11
133	00:10:40,851	00:10:43,953	$Got in a scrap$with a few older boys.	11
134	00:10:43,988	00:10:46,189	$They won.	11
135	00:10:46,223	00:10:47,824	$Third time...	11
136	00:10:55,232	00:10:58,168	$Eh, you don't want to know$about the third time.	11
137	00:11:01,840	00:11:03,841	$Poor nose.	11
138	00:11:03,876	00:11:05,677	$Don't feel sorry$for him.	11
139	00:11:05,711	00:11:07,913	$He'll be halfway up your ass$before the night's through.	11
140	00:11:19,559	00:11:21,594	$Welcome, friends.	12
141	00:11:25,365	00:11:27,299	$This round's on me.	12
142	00:11:36,877	00:11:38,778	$I don't think$he likes me.	12
143	00:11:52,026	00:11:53,726	$You think$you're a hard man?	12
144	00:11:55,663	00:11:59,166	$I know it.	12
145	00:12:02,403	00:12:04,604	$It's warm in here.	12
146	00:12:04,639	00:12:06,640	$We've got beautiful women	12
147	00:12:06,674	00:12:08,308	$and good brown ale.	12
148	00:12:08,342	00:12:11,311	$Plenty for everyone.	13
149	00:12:11,345	00:12:13,046	$And all you want	13
150	00:12:13,080	00:12:16,082	$is to put one of us$in the cold ground	13
151	00:12:16,117	00:12:18,018	$with no women$to keep us company.	13
152	00:12:18,052	00:12:20,987	$Oh, there's women$in the ground.	13
153	00:12:21,021	00:12:23,656	$I put some there myself.	13
154	00:12:23,691	00:12:26,859	$So have you.	13
155	00:12:26,894	00:12:29,328	$You like fucking$and drinking	13
156	00:12:29,363	00:12:31,230	$and singing.	13
157	00:12:33,266	00:12:35,801	$But killing--	13
158	00:12:35,835	00:12:38,670	$killing's the thing$you love.	13
159	00:12:38,704	00:12:41,773	$You're just like me.	13
160	00:12:44,509	00:12:46,610	$Only smaller.	13
161	00:12:48,513	00:12:50,280	$And quicker.	13
162	00:12:50,315	00:12:53,183	$Eh?	13
163	00:12:54,619	00:12:57,354	$Your Lord Imp$is gonna miss you.	13
164	00:13:03,195	00:13:05,998	$Aye.	14
165	00:13:07,701	00:13:10,870	$I expect he will someday.	14
166	00:13:14,007	00:13:17,343	$<i>Here we are.</i>	14
167	00:13:28,187	00:13:30,655	$One more drink$before the war?	14
168	00:13:30,689	00:13:32,790	$Shall we?	14
169	00:13:43,668	00:13:46,102	$I've always$hated the bells.	14
170	00:13:46,136	00:13:47,937	$They ring for horror--	14
171	00:13:47,971	00:13:50,640	$a dead king,$a city under siege.	14
172	00:13:50,674	00:13:52,876	$- A wedding.$- Exactly.	14
173	00:13:55,013	00:13:56,915	$Podrick, is that it?	14
174	00:13:56,949	00:13:59,284	"$""Is that it?""$Nice touch."	14
175	00:13:59,318	00:14:02,788	$As if you don't know the name$of every boy in town.	15
176	00:14:02,822	00:14:05,525	$I'm not entirely sure$what you're suggesting.	15
177	00:14:05,559	00:14:08,995	$I'm entirely sure you're entirely$sure what I'm suggesting.	15
178	00:14:09,030	00:14:11,564	$Do you trust him?	15
179	00:14:14,935	00:14:16,769	$Oddly enough, I do.	15
180	00:14:17,938	00:14:19,905	$Good.	15
181	00:14:25,077	00:14:27,211	$The map you asked for.	15
182	00:14:31,649	00:14:34,052	$There must be 20 miles$of tunnels beneath the city.	15
183	00:14:34,086	00:14:35,787	$Closer to 50.	15
184	00:14:35,821	00:14:39,491	$<i>The Targaryens built this</i>$<i>city to withstand a siege</i>	15
185	00:14:39,525	00:14:43,262	$and to provide escape$if necessary.	15
186	00:14:43,296	00:14:45,231	$I'm not escaping.	15
187	00:14:45,265	00:14:47,233	$Strange as it sounds,$I'm the captain of the ship.	15
188	00:14:47,267	00:14:48,935	$And if the ship goes down,$I go with her.	15
189	00:14:48,969	00:14:50,804	$That is good to hear.	15
190	00:14:50,838	00:14:52,972	$Though I'm sure many$captains say the same	15
191	00:14:53,007	00:14:56,476	$while their ship$is afloat.	15
192	00:14:56,510	00:14:59,245	$You look well suited$for battle, My Lord.	16
193	00:14:59,279	00:15:00,647	$Well, I'm not.	16
194	00:15:00,681	00:15:03,616	$For all our sakes,$I hope you are wrong.	16
195	00:15:03,650	00:15:07,753	$My little birds tell me$that Stannis Baratheon	16
196	00:15:07,788	00:15:11,323	$has taken up with a Red$Priestess from Asshai.	16
197	00:15:11,358	00:15:12,691	$What of it?	16
198	00:15:12,726	00:15:16,229	$You don't believe in$the old powers, My Lord?	16
199	00:15:16,296	00:15:19,432	$Blood spells, curses, shape-shifting--$what do you think?	16
200	00:15:19,466	00:15:24,003	$I think you believe$in what you see	16
201	00:15:24,038	00:15:26,806	$and in what those$you trust have seen.	16
202	00:15:28,008	00:15:30,943	$You probably don't$entirely trust me.	16
203	00:15:30,977	00:15:32,878	$Mm, don't take it$personally.	16
204	00:15:32,912	00:15:34,847	$I don't entirely$trust myself.	16
205	00:15:34,881	00:15:37,716	$And yet I have seen things	16
206	00:15:37,750	00:15:40,385	$<i>and heard things--</i>	16
207	00:15:40,419	00:15:45,088	$things you have not,$things I wish I had not.	16
208	00:15:47,625	00:15:50,760	$I don't believe I've ever$told you how I was cut.	16
209	00:15:51,997	00:15:54,364	$No, I don't believe$you have.	17
210	00:15:56,001	00:15:58,203	$One day I will.	17
211	00:16:00,072	00:16:03,809	$The dark arts have provided$Lord Stannis with his armies	17
212	00:16:03,877	00:16:07,146	$and paved his path$to our door.	17
213	00:16:07,181	00:16:11,384	$For a man in service to such$powers to sit on the Iron Throne,	17
214	00:16:11,419	00:16:14,787	$I can think$of nothing worse.	17
215	00:16:14,821	00:16:16,288	$And tonight,	17
216	00:16:16,322	00:16:20,592	$I believe you are the only man$who can stop him.	17
217	00:16:47,020	00:16:49,156	$They're welcoming$the new king.	18
218	00:16:49,190	00:16:52,025	$I've never known bells$to mean surrender.	18
219	00:16:53,360	00:16:55,295	$They want to play$music with us? Let's play.	18
220	00:16:55,329	00:16:58,230	$- Drums.$- Drums!	18
221	00:17:23,657	00:17:24,790	$<i>Remember, wait till the shit--</i>	18
222	00:17:24,824	00:17:26,726	$<i>The ships are in the bay.</i>	18
223	00:17:26,760	00:17:28,113	$They must be far enough$in so they won't be--	18
224	00:17:28,138	00:17:29,763	"$I know what ""in"" means."	18
225	00:17:29,764	00:17:32,132	$- Do you know how to use that?$- I chopped wood once.	18
226	00:17:32,166	00:17:34,601	$No, I watched my brother$chopping wood.	18
227	00:17:34,635	00:17:36,502	$I saw you kill a man$with a shield.	18
228	00:17:36,537	00:17:38,438	$You'll be unstoppable$with an axe.	18
229	00:17:39,740	00:17:42,275	$- Don't get killed.$- Nor you, my friend.	18
230	00:17:42,310	00:17:45,679	$- Oh, are we friends now?$- Of course we are.	18
231	00:17:45,713	00:17:47,419	$Just because I pay you$for your services doesn't	19
232	00:17:47,444	00:17:48,748	$diminish our friendship.	19
233	00:17:48,749	00:17:50,216	$Enhances it, really.	19
234	00:17:50,250	00:17:53,019	$Oh, enhances.$Fancy word for a sellsword.	19
235	00:17:53,053	00:17:55,887	$Been spending time$with fancy folks.	19
236	00:18:06,965	00:18:10,167	$Lady Sansa$and, uh, Sheila.	19
237	00:18:10,201	00:18:11,836	$Shae.	19
238	00:18:11,870	00:18:13,438	$Shae, yes.	19
239	00:18:13,472	00:18:15,573	$Surely my sister$has asked you to join	19
240	00:18:15,608	00:18:17,242	$the other highborn ladies$in Maegor's holdfast.	19
241	00:18:17,277	00:18:18,666	$She has, My Lord,	19
242	00:18:18,691	00:18:20,812	$but King Joffrey sent$for me to see him off.	19
243	00:18:21,014	00:18:23,049	$Sansa.	19
244	00:18:23,083	00:18:25,251	$He's been a great$romantic, my nephew.	19
245	00:18:25,285	00:18:27,186	$<i>Sansa, come here.</i>	19
246	00:18:29,556	00:18:31,957	$I will pray for your$safe return, My Lord.	19
247	00:18:31,992	00:18:33,492	$Will you?	19
248	00:18:33,526	00:18:36,028	$Just as I pray$for the King's.	19
249	00:18:40,333	00:18:41,767	$Stay safe, My Lady.	20
250	00:18:41,801	00:18:43,935	$And you, my lion.	20
251	00:18:49,141	00:18:52,009	$Your king rides forth$to battle.	20
252	00:18:52,043	00:18:54,979	$You should see him$off with a kiss.	20
253	00:18:55,014	00:18:57,248	$My new blade.	20
254	00:18:57,283	00:18:59,050	$Hearteater I've named it.	20
255	00:19:01,453	00:19:03,121	$Kiss it.	20
256	00:19:12,698	00:19:14,665	$You'll kiss it again$when I return	20
257	00:19:14,700	00:19:16,634	$and taste$my Uncle's blood.	20
258	00:19:16,668	00:19:18,435	$Will you slay him$yourself?	20
259	00:19:18,469	00:19:21,905	$If Stannis is fool enough$to come near me.	20
260	00:19:21,939	00:19:24,941	$So you'll be outside the gates$fighting in the Vanguard?	20
261	00:19:24,975	00:19:27,710	$A king doesn't discuss	20
262	00:19:27,745	00:19:30,146	$battle plans$with stupid girls.	20
263	00:19:30,180	00:19:33,116	$I'm sorry, Your Grace.$You're right, I'm stupid.	20
264	00:19:33,150	00:19:35,352	$Of course you'll be$in the Vanguard.	20
265	00:19:35,386	00:19:37,354	$They say my brother$Robb always goes	21
266	00:19:37,389	00:19:39,056	$where the fighting$is thickest.	21
267	00:19:39,091	00:19:40,891	$And he is only$a pretender.	21
268	00:19:40,926	00:19:43,528	$Your brother's turn$will come.	21
269	00:19:43,562	00:19:46,531	$Then you can lick his blood$off Hearteater, too.	21
270	00:19:58,644	00:20:01,479	$Some of those boys$will never come back.	21
271	00:20:01,513	00:20:03,648	$Joffrey will.	21
272	00:20:03,682	00:20:05,416	$The worst ones$always live.	21
273	00:20:05,450	00:20:08,452	$Shh.$Come, My Lady.	21
274	00:20:55,573	00:20:59,476	$- Where's our fleet?$- On the way.	22
275	00:20:59,687	00:21:02,924	$Why isn't it here now?$They're coming.	22
276	00:21:03,679	00:21:07,282	$Hound, tell the Hand that his$King has asked him a question.	22
277	00:21:07,316	00:21:09,351	$The King has asked$you a question.	22
278	00:21:09,385	00:21:11,820	$Ser Lancel, tell the Hound$to tell the king	22
279	00:21:11,855	00:21:13,655	$that the Hand$is extremely busy.	22
280	00:21:13,690	00:21:15,465	$The Hand of the King$would like me to tell	22
281	00:21:15,490	00:21:16,858	$you to tell the King--	22
282	00:21:16,859	00:21:18,593	$If I tell the Hound$to cut you in half,	22
283	00:21:18,627	00:21:20,161	$he'll do it without$a second thought.	22
284	00:21:20,196	00:21:21,996	$That would make me$the Quarterman.	22
285	00:21:22,030	00:21:25,065	$It just doesn't have$the same ring to it.	22
286	00:21:25,100	00:21:27,901	$Cut me in half and I won't$be able to give the signal.	22
287	00:21:27,935	00:21:29,569	$<i>No signal, no plan.</i>	23
288	00:21:29,603	00:21:31,643	$No plan and Stannis$Baratheon sacks this city,	23
289	00:21:31,668	00:21:34,516	$takes the Iron Throne,$puts your pinched	23
290	00:21:34,517	00:21:36,064	$little head atop$a gate somewhere.	23
291	00:21:36,311	00:21:38,679	$It might be quite amusing,	23
292	00:21:38,713	00:21:40,548	$except that my head$would be up there, too.	23
293	00:21:40,582	00:21:42,450	$I've never much$liked my head,	23
294	00:21:42,484	00:21:45,987	$but I don't want to see$it removed just yet.	23
295	00:21:48,391	00:21:50,059	$Where are their ships?	23
296	00:21:50,093	00:21:52,928	$It is wise to attack at night.$We took them by surprise.	23
297	00:21:52,963	00:21:56,065	$Lord Varys knows what you had$for breakfast three days ago.	23
298	00:21:56,099	00:21:57,699	$There are$no surprises here.	23
299	00:21:57,734	00:21:59,668	$If it's true there is dissension$in their ranks,	23
300	00:21:59,702	00:22:01,870	$maybe their sailors$have mutinied.	23
301	00:22:01,904	00:22:04,006	$Maybe.	23
302	00:22:19,755	00:22:21,789	$I don't know why$she wants me here.	23
303	00:22:21,823	00:22:24,759	$She's always saying$how stupid I am. She hates me.	23
304	00:22:24,793	00:22:28,996	$Maybe she hates you less than$she hates everyone else.	24
305	00:22:29,031	00:22:30,999	$I doubt it.	24
306	00:22:31,033	00:22:33,935	$Maybe she's$jealous of you.	24
307	00:22:33,969	00:22:35,937	$Why would she$be jealous?	24
308	00:22:35,972	00:22:37,973	$Sansa.	24
309	00:22:41,144	00:22:44,013	$I was wondering where$our little dove had flown.	24
310	00:22:44,047	00:22:47,484	$You look pale, child.	24
311	00:22:47,518	00:22:49,619	$Is your red flower$still blooming?	24
312	00:22:49,654	00:22:51,822	$Yes.	24
313	00:22:51,856	00:22:53,523	$Fitting, isn't it?	24
314	00:22:53,558	00:22:57,494	$The men will bleed out there$and you will bleed in here.	24
315	00:22:57,528	00:22:59,529	$Pour Lady Sansa$some wine.	24
316	00:22:59,564	00:23:01,398	$I'm not thirsty,$Your Grace.	24
317	00:23:01,432	00:23:04,968	$So? I didn't$offer you water.	24
318	00:23:09,340	00:23:10,807	$What's he doing here?	24
319	00:23:10,842	00:23:13,210	$Ser Ilyn?	24
320	00:23:13,244	00:23:15,846	$<i>He's here to defend us.</i>	24
321	00:23:15,880	00:23:17,581	$When the axes smash$down those doors,	24
322	00:23:17,615	00:23:19,016	$you may be glad$to have him.	24
323	00:23:19,050	00:23:21,318	$But we have guards$to defend us.	25
324	00:23:21,353	00:23:22,986	$Guards we have paid.	25
325	00:23:23,021	00:23:24,951	$Should the city fall,$they'll be the first ones	25
326	00:23:24,976	00:23:26,557	$out of the doors.	25
327	00:23:30,428	00:23:32,962	$The lads caught a groom and$two maids trying to sneak away	25
328	00:23:32,997	00:23:35,465	$<i>with a stolen horse</i>$<i>and some gold cups.</i>	25
329	00:23:35,500	00:23:37,768	$The battle's first$traitors.	25
330	00:23:37,802	00:23:39,436	$Have Ser Ilyn$see to them.	25
331	00:23:39,470	00:23:43,240	$Put their heads on spikes outside$the stables as a warning.	25
332	00:23:45,477	00:23:47,311	$The only way to keep$the small folk loyal	25
333	00:23:47,345	00:23:50,481	$is to make certain they fear you$more than they do the enemy.	25
334	00:23:50,515	00:23:55,287	$Remember that if you ever$hope to become a queen.	25
335	00:23:56,589	00:23:59,025	$You said he was here$to protect us.	25
336	00:24:01,129	00:24:02,996	$He is.	25
337	00:24:03,031	00:24:05,766	$Traitors are a danger$to us all.	25
338	00:24:05,800	00:24:07,535	$More wine.	25
339	00:24:22,017	00:24:23,951	$There they are.	26
340	00:24:27,088	00:24:31,225	$- Archers to their marks.$- Archers, to your marks!	26
341	00:24:32,927	00:24:35,062	$<i>Archers!</i>	26
342	00:24:40,868	00:24:42,068	$Nock your arrows!	26
343	00:24:42,103	00:24:44,671	$<i>Nock arrows!</i>	26
344	00:24:45,706	00:24:48,541	$- Hold fast.$<i>- Hold fast!</i>	26
345	00:24:48,575	00:24:50,776	$What are you doing?$We need to attack them.	26
346	00:24:50,810	00:24:55,080	$- Hold fast.$<i>- Boulders ready!</i>	26
347	00:24:55,115	00:24:57,416	$<i>Hold fast!</i>	26
348	00:24:58,852	00:25:02,054	$There's only one ship.$Where are the rest of them?	26
349	00:25:02,989	00:25:05,057	$Where are$the rest of them?!	26
350	00:25:09,429	00:25:10,929	$There's only one ship.	26
351	00:25:14,602	00:25:16,703	$Archers, stand to!	27
352	00:25:16,737	00:25:18,138	$<i>Man the below!</i>	27
353	00:25:18,172	00:25:20,707	$- Nock!$<i>- Nock and set!</i>	27
354	00:25:21,776	00:25:23,745	$Draw!	27
355	00:25:28,818	00:25:30,353	$Hold.	27
356	00:25:30,387	00:25:32,422	$<i>Hold!</i>	27
357	00:25:40,164	00:25:41,798	$There's no one on board.	27
358	00:25:48,506	00:25:51,441	$<i>More rocks coming up!</i>	27
359	00:26:06,390	00:26:08,258	$<i>Hold.</i>	28
360	00:26:15,199	00:26:16,400	$Wildfire.	28
361	00:26:16,434	00:26:19,603	$Steer clear!$Steer clear!	28
362	00:26:44,361	00:26:46,829	$Matthos!$Get down!	28
363	00:28:20,621	00:28:22,989	$- Prepare to land.$- Your Grace...	30
364	00:28:23,024	00:28:25,125	$The dwarf has played$his little trick.	30
365	00:28:25,159	00:28:27,594	$- The wildfire--$- He can only play it once.	30
366	00:28:27,628	00:28:29,897	$We're too far$from the gates.	30
367	00:28:29,931	00:28:32,733	$The fire,$their archers--	30
368	00:28:32,767	00:28:35,602	$hundreds will die.	30
369	00:28:35,636	00:28:37,771	$Thousands.	30
370	00:28:50,952	00:28:53,052	$Come with me$and take this city!	30
371	00:29:11,805	00:29:13,605	$Sansa, come here,$little dove.	31
372	00:29:20,013	00:29:22,014	$My queen.	31
373	00:29:22,048	00:29:24,115	$What are you doing?	31
374	00:29:24,150	00:29:25,450	$Praying.	31
375	00:29:25,484	00:29:27,919	$You're perfect,$aren't you?	31
376	00:29:27,954	00:29:30,288	$Praying.	31
377	00:29:30,323	00:29:32,156	$<i>What are you praying for?</i>	31
378	00:29:32,191	00:29:34,592	$For the Gods to have$mercy on us all.	31
379	00:29:34,626	00:29:37,828	$Oh.$On all of us?	31
380	00:29:37,862	00:29:40,463	$- Yes, Your Grace.$- Even me?	31
381	00:29:40,498	00:29:42,398	$Of course,$Your Grace.	31
382	00:29:42,433	00:29:44,100	$Even Joffrey?	31
383	00:29:46,036	00:29:49,538	$- Joffrey is my--$- Oh, shut up, you little fool.	31
384	00:29:49,572	00:29:52,608	$Praying to the Gods$to have mercy on us all.	32
385	00:29:52,642	00:29:55,111	$The Gods have no mercy.$That's why they're Gods.	32
386	00:29:56,447	00:29:59,449	$<i>My father told me that</i>$<i>when he caught me praying.</i>	32
387	00:30:00,652	00:30:02,887	$My mother just died,$you see.	32
388	00:30:02,921	00:30:05,389	$I didn't really understand$the concept of death,	32
389	00:30:05,424	00:30:07,925	$the finality of it.	32
390	00:30:07,960	00:30:10,361	$I thought that if I prayed$very, very hard,	32
391	00:30:10,396	00:30:13,597	$the Gods would return$my mother to me. I was four.	32
392	00:30:13,632	00:30:16,400	$Your father doesn't$believe in the Gods?	32
393	00:30:16,434	00:30:19,169	$He believes in them, he just$doesn't like them very much.	32
394	00:30:22,273	00:30:24,207	$One for her.	32
395	00:30:27,844	00:30:29,678	$Here.	32
396	00:30:31,047	00:30:32,414	$Sit.	32
397	00:30:32,448	00:30:34,450	$Drink.	32
398	00:30:37,288	00:30:39,823	$Not like that.$Drink, girl.	32
399	00:30:42,960	00:30:45,162	$I should have been$born a man.	32
400	00:30:45,196	00:30:48,366	$I'd rather face 1,000 swords$than be shut up inside	33
401	00:30:48,400	00:30:50,935	$with this flock$of frightened hens.	33
402	00:30:50,969	00:30:53,305	$They are your guests$under your protection.	33
