frameNo	startTime	endTime	dialogue	chunk
62	00:05:05,649	00:05:09,418	$You learned their craft$and you learned it well.	2
63	00:05:09,452	00:05:12,053	$But I grew up$with soldiers.	2
64	00:05:13,989	00:05:17,224	$I learned how to die$a long time ago.	2
65	00:05:19,594	00:05:22,028	$Pity.	2
66	00:05:22,063	00:05:24,330	$<i>Such a pity.</i>	2
67	00:05:31,003	00:05:33,438	$What of your$daughter's life, My Lord?	2
68	00:05:33,472	00:05:36,574	$<i>Is that a precious</i>$<i>thing to you?</i>	2
69	00:06:17,539	00:06:20,340	$It's a birthday message$to his grand-niece Walda.	3
70	00:06:20,375	00:06:22,476	$Or so Walder Frey$would have you think.	3
71	00:06:22,510	00:06:24,811	$Keep shooting them down.$We can't risk Lord Walder	3
72	00:06:24,845	00:06:27,446	$sending word of your movements$to the Lannisters.	3
73	00:06:27,481	00:06:30,482	$He's grandfather's bannerman.$We can't expect his support?	3
74	00:06:30,517	00:06:34,451	$Expect nothing of Walder Frey$and you'll never be surprised.	3
75	00:06:34,486	00:06:36,587	$Look.	3
76	00:06:37,755	00:06:39,656	$<i>Father rots</i>$<i>in a dungeon.</i>	3
77	00:06:39,690	00:06:41,724	$How long before$they take his head?	3
78	00:06:41,758	00:06:45,060	$We need to cross the Trident$and we need to do it now.	3
79	00:06:45,094	00:06:47,495	$Just march up to his gates$and tell him you're crossing.	3
80	00:06:47,530	00:06:50,498	$We've got five times his numbers.$You can take the Twins if you have to.	3
81	00:06:50,532	00:06:53,901	$Not in time. Tywin Lannister$marches north as we speak.	3
82	00:06:53,935	00:06:56,669	$The Freys have held$the crossing for 600 years,	3
83	00:06:56,703	00:07:00,105	$and for 600 years they have never$failed to exact their toll.	3
84	00:07:00,139	00:07:01,973	$Have my horse$saddled and ready.	3
85	00:07:02,007	00:07:05,710	$Enter the Twins alone$and he'll sell you to the Lannis.	3
86	00:07:05,744	00:07:08,578	$Or throw you in a dungeon.$Or slit your throat.	3
87	00:07:11,048	00:07:14,017	$My father would do whatever$it took to secure our crossing.	3
88	00:07:14,052	00:07:16,253	$Whatever it took.	3
89	00:07:16,287	00:07:18,188	$If I'm going$to lead this army,	3
90	00:07:18,223	00:07:20,725	$I can't have other men$doing my bargaining for me.	3
91	00:07:20,759	00:07:23,295	$I agree.	3
92	00:07:24,330	00:07:25,864	$- I'll go.$- Theon: <i>You can't!</i>	3
93	00:07:25,898	00:07:28,499	$I have known Lord Walder$since I was a girl.	3
94	00:07:28,533	00:07:30,167	$He would never$harm me.	3
95	00:07:30,202	00:07:32,836	$<i>Unless there was</i>$<i>a profit in it.</i>	3
96	00:07:38,442	00:07:40,342	$What do you want?	3
97	00:07:40,377	00:07:44,044	$It is a great pleasure to see you$again after so many years, My Lord.	3
98	00:07:44,079	00:07:45,879	$Oh spare me.	3
99	00:07:45,913	00:07:48,882	$Your boy's too proud$to come before me himself.	3
100	00:07:48,916	00:07:52,184	$What am I supposed$to do with you?	3
101	00:07:52,219	00:07:55,554	$Father, you forget yourself.$Lady Stark is here--	3
102	00:07:55,588	00:07:59,023	$Who asked you?$You're not Lord Frey yet,	3
103	00:07:59,058	00:08:01,525	$not until I die.$Do I look dead to you?	4
104	00:08:01,550	00:08:02,470	$Father, please--	4
105	00:08:02,495	00:08:05,108	$I need lessons in courtesy$from you, bastard?	4
106	00:08:05,463	00:08:07,997	$Your mother would still$be a milkmaid	4
107	00:08:08,032	00:08:10,933	$if I hadn't squirted you$into her belly.	4
108	00:08:14,504	00:08:17,672	$All right,$you come forward.	4
109	00:08:29,150	00:08:31,517	$There. Now that I've observed$the courtesies,	4
110	00:08:31,551	00:08:35,220	$<i>perhaps my sons will do me the honor</i>$<i>of shutting their mouths.</i>	4
111	00:08:40,526	00:08:42,526	$Is there somewhere$we can talk?	4
112	00:08:42,560	00:08:45,462	$We're talking$right now.	4
113	00:08:48,732	00:08:50,266	$Fine.	4
114	00:08:50,300	00:08:52,934	$Out! All of you!	4
115	00:09:02,912	00:09:04,779	$You too.	4
116	00:09:11,987	00:09:14,154	$You see that?	4
117	00:09:14,189	00:09:15,789	$15 she is.	4
118	00:09:15,824	00:09:18,258	$A little flower.	4
119	00:09:19,894	00:09:22,795	$And her honey's all mine.	4
120	00:09:24,831	00:09:27,333	$I'm sure she will$give you many sons.	4
121	00:09:27,367	00:09:31,103	$Huh. Your father didn't$come to the wedding.	4
122	00:09:31,137	00:09:33,472	$He is quite ill, My Lord.	4
123	00:09:33,506	00:09:36,408	$Didn't come to$the last one either.	4
124	00:09:36,443	00:09:38,911	$Or the one before that.	4
125	00:09:40,447	00:09:42,514	$Your family has always$pissed on me.	4
126	00:09:42,548	00:09:45,349	$- My Lord, I--$- Don't deny it. You know it's true.	4
127	00:09:45,384	00:09:47,752	$The fine Lord Tully	4
128	00:09:47,786	00:09:50,053	$would never marry any$of his children to mine.	4
129	00:09:50,087	00:09:52,021	$I'm sure there$were reasons why--	4
130	00:09:52,055	00:09:54,690	$I didn't need reasons.$I needed to get rid	4
131	00:09:54,724	00:09:58,260	$of sons and daughters.$You see how they pile up?	4
132	00:10:01,697	00:10:04,431	$Why are you here?	5
133	00:10:04,466	00:10:07,099	$To ask you	5
134	00:10:07,134	00:10:09,434	$to open your gates,$My Lord,	5
135	00:10:09,469	00:10:13,949	$so my son and his bannermen may cross$the Trident and be on their way.	5
136	00:10:13,950	00:10:15,183	$Why should I let him?	5
137	00:10:15,208	00:10:17,157	$If you could climb$your own battlements,	5
138	00:10:17,509	00:10:21,011	$you would see that he has$20,000 men outside your walls.	5
139	00:10:21,045	00:10:24,447	$They'll be 20,000 corpses$when Tywin Lannister gets here.	5
140	00:10:24,482	00:10:26,949	$Don't try and frighten me,$Lady Stark.	5
141	00:10:26,984	00:10:29,518	$Your husband's in a cell$beneath the Red Keep	5
142	00:10:29,553	00:10:32,454	$and your son's got no fur$to keep his balls warm.	5
143	00:10:32,488	00:10:34,923	$You swore an oath$to my father.	5
144	00:10:34,957	00:10:37,225	$Oh yes, I said some words...	5
145	00:10:37,259	00:10:41,094	$And I swore oaths to the crown too,$if I remember right.	5
146	00:10:41,129	00:10:44,930	$Joffrey's King now,$which makes your boy	5
147	00:10:44,965	00:10:48,500	$and his corpses-to-be nothing$but rebels, it seems to me.	5
148	00:10:50,002	00:10:52,369	$If I had the sense$the Gods gave a fish,	5
149	00:10:52,403	00:10:54,438	$I'd hand you both$over to the Lannisters.	5
150	00:10:54,472	00:10:57,007	$- Why don't you?$- Stark, Tully,	5
151	00:10:57,041	00:10:59,309	$Lannister, Baratheon,	5
152	00:10:59,377	00:11:02,011	$give me one good reason	5
153	00:11:02,046	00:11:05,481	$why I should waste$a single thought on any of you?	5
154	00:11:05,515	00:11:08,851	$<i>And... engage.	5
155	00:11:10,051	00:11:12,384	$When does Aemon think you'll$be able to use that hand?	5
156	00:11:12,656	00:11:15,490	$- Soon, he says.$- Good.	5
157	00:11:15,525	00:11:19,494	$You'll be ready$for this then.	5
158	00:11:19,529	00:11:22,764	$I thought a wolf was$more appropriate for you	5
159	00:11:22,798	00:11:24,866	$than a bear...	5
160	00:11:24,901	00:11:28,870	$So I had a new pommel made.$It's called Longclaw.	5
161	00:11:28,904	00:11:32,739	$Works as well for a wolf$as a bear, I think.	5
162	00:11:43,515	00:11:46,250	$This is Valyrian steel.	5
163	00:11:46,284	00:11:49,052	$It was my father's sword,	5
164	00:11:49,086	00:11:50,954	$his father before him.	5
165	00:11:50,988	00:11:54,590	$The Mormonts have carried it$for five centuries.	5
166	00:11:54,624	00:11:56,692	$It was meant$for my son Jorah.	5
167	00:11:56,726	00:11:59,461	$He brought dishonor$to our House,	5
168	00:11:59,495	00:12:01,997	$but he had the grace$to leave the sword	6
169	00:12:02,031	00:12:04,800	$before he fled$from Westeros.	6
170	00:12:04,834	00:12:07,169	$My Lord, you honor me,$but I can't--	6
171	00:12:07,203	00:12:09,770	$Oh, you can$and you will.	6
172	00:12:09,805	00:12:14,140	$I wouldn't be standing here if it$wasn't for you and your beast.	6
173	00:12:15,676	00:12:18,444	$A bloody dead man$tried to kill me...	6
174	00:12:20,079	00:12:23,281	$So you'll take it.$I'll hear no more about it.	6
175	00:12:23,316	00:12:26,050	$- Is that understood?$- Yes, My Lord.	6
176	00:12:26,084	00:12:29,152	$Right.$Now don't think this means	6
177	00:12:29,187	00:12:31,488	$I approve$of this nonsense	6
178	00:12:31,523	00:12:33,590	$with you$and Alliser Thorne.	6
179	00:12:33,624	00:12:36,158	$That's a man's sword,	6
180	00:12:36,193	00:12:38,861	$it'll take$a man to wield it.	6
181	00:12:38,895	00:12:40,897	$I'll apologize$to Ser Alliser tonight.	6
182	00:12:40,932	00:12:42,365	$No you won't!	6
183	00:12:42,400	00:12:44,467	$I sent him to King's Landing$yesterday.	6
184	00:12:44,501	00:12:46,703	$The hand that your wolf	6
185	00:12:46,737	00:12:48,304	$tore off$that thing's wrist--	6
186	00:12:48,339	00:12:52,041	$I've ordered Thorne to lay it$at the feet of this...	6
187	00:12:52,075	00:12:53,909	$Boy King.	6
188	00:12:53,943	00:12:56,778	$That should get young$Joffrey's attention.	6
189	00:12:56,812	00:13:00,313	$And it puts$a thousand leagues	6
190	00:13:00,347	00:13:03,115	$between you and Thorne.	6
191	00:13:03,149	00:13:05,651	$Now go and put your sword$somewhere safe	6
192	00:13:05,685	00:13:08,286	$and bring me$my supper.	6
193	00:13:08,320	00:13:10,787	$Yes, My Lord.	6
194	00:13:21,332	00:13:23,899	$- Well done.$- Well done.	6
195	00:13:25,702	00:13:27,670	$You earned that, Snow.	6
196	00:13:31,540	00:13:33,673	$Well done.	6
197	00:13:38,076	00:13:39,409	$Go on,$let's have a look.	6
198	00:13:39,443	00:13:41,845	$- At what?$- Grenn: The sword! Show us the sword.	6
199	00:13:41,879	00:13:45,082	$Sword! Sword!$Sword! Sword!	6
200	00:13:53,525	00:13:55,159	$- Let's have a look.$- Piss off.	6
201	00:13:55,194	00:13:58,195	$Get off of it.$Piss off.	6
202	00:13:58,230	00:14:00,664	$Come on, I want to have$a look at it in the light.	7
203	00:14:04,169	00:14:06,237	$Give it here!	7
204	00:14:06,271	00:14:08,139	$What is it?	7
205	00:14:08,173	00:14:10,241	$- I--$- Look at its eyes.	7
206	00:14:10,275	00:14:11,809	$- Give it.$- I can't.	7
207	00:14:11,844	00:14:14,612	$You can't what?	7
208	00:14:14,646	00:14:19,182	$I-- I'm really not$supposed to say.	7
209	00:14:19,217	00:14:22,685	$And yet you really$want to say.	7
210	00:14:22,719	00:14:25,454	$You want to say$that...?	7
211	00:14:28,124	00:14:30,726	$There was a raven.	7
212	00:14:30,760	00:14:33,128	$I read the message$to Maester Aemon.	7
213	00:14:34,730	00:14:36,931	$It's your brother Robb.	7
214	00:14:36,965	00:14:39,099	$What?	7
215	00:14:39,134	00:14:40,934	$What about him?	7
216	00:14:42,269	00:14:43,903	$He's heading south.	7
217	00:14:43,938	00:14:45,805	$To war.	7
218	00:14:47,708	00:14:51,143	$All his bannermen have rallied$to his side. They'll keep him safe.	7
219	00:14:52,946	00:14:55,313	$I should be there.	7
220	00:14:57,115	00:14:59,650	$I should be with him.	7
221	00:15:13,496	00:15:15,996	$...If we do that, they'll never$get back across.	7
222	00:15:17,699	00:15:19,566	$Well?	7
223	00:15:19,600	00:15:22,101	$What did he say?	7
224	00:15:22,135	00:15:25,003	$Lord Walder has granted$your crossing.	7
225	00:15:26,739	00:15:29,974	$- His men are yours as well--$- Greatjon: Huh.	7
226	00:15:30,008	00:15:32,209	$--Less the 400 he will keep here$to hold the crossing	7
227	00:15:32,244	00:15:33,945	$against any who would$pursue you.	7
228	00:15:33,979	00:15:35,380	$And what does$he want in return?	7
229	00:15:35,414	00:15:39,016	$You will be taking on his son$Olyvar as your personal squire.	7
230	00:15:39,050	00:15:42,753	$- He expects a knighthood in good time.$- Fine fine.	7
231	00:15:44,723	00:15:46,189	$And?	7
232	00:15:46,224	00:15:49,225	$And Arya	7
233	00:15:49,260	00:15:51,427	$will marry his son Waldron	7
234	00:15:51,461	00:15:54,530	$- <i>when they both come of age.</i>$- She won't be happy about that.	7
235	00:15:54,564	00:15:56,298	$Hmmm.	7
236	00:15:59,102	00:16:00,669	$And?	8
237	00:16:02,338	00:16:04,406	$And	8
238	00:16:04,441	00:16:07,476	$when the fighting$is done...	8
239	00:16:09,179	00:16:11,380	$You will marry$one of his daughters.	8
240	00:16:12,316	00:16:14,350	$<i>Whichever you prefer.</i>	8
241	00:16:14,384	00:16:17,887	$He has a number he thinks$will be... suitable.	8
242	00:16:17,921	00:16:19,989	$I see.	8
243	00:16:21,524	00:16:24,126	$Did you get a look at his daughters?	8
244	00:16:24,160	00:16:25,927	$<i>I did.</i>	8
245	00:16:25,961	00:16:28,195	$And?	8
246	00:16:29,264	00:16:31,398	$One was...	8
247	00:16:36,971	00:16:38,671	$Do you consent?	8
248	00:16:38,706	00:16:40,640	$Can I refuse?	8
249	00:16:40,674	00:16:42,841	$Not if you want to cross.	8
250	00:16:46,278	00:16:48,313	$Then I consent.	8
251	00:17:33,153	00:17:35,454	$Sam said you wanted$to see me?	8
252	00:17:35,488	00:17:37,356	$I did indeed.	8
253	00:17:37,390	00:17:41,055	$Perhaps you would be$kind enough to assist me.	8
254	00:17:44,358	00:17:46,793	$Tell me,$did you ever wonder	8
255	00:17:46,827	00:17:49,695	$why the men$of The Night's Watch	8
256	00:17:49,729	00:17:52,597	$take no wives$and father no children?	8
257	00:17:52,632	00:17:54,732	$No.	8
258	00:17:54,767	00:17:57,201	$So they will not love.	8
259	00:17:57,235	00:18:00,770	$<i>Love is the death</i>$<i>of duty.</i>	9
260	00:18:00,805	00:18:04,774	$If the day should ever come when$your lord father was forced to choose	9
261	00:18:04,808	00:18:07,409	$between honor$on the one hand	9
262	00:18:07,444	00:18:10,078	$and those he loves$on the other,	9
263	00:18:10,113	00:18:12,147	$what would he do?	9
264	00:18:12,181	00:18:16,550	$He would do whatever was right.$No matter what.	9
265	00:18:16,585	00:18:21,355	$Then Lord Stark$is one man in 10,000.	9
266	00:18:21,389	00:18:24,524	$Most of us are not$so strong.	9
267	00:18:24,558	00:18:26,392	$What is honor	9
268	00:18:26,426	00:18:29,028	$compared$to a woman's love?	9
269	00:18:29,062	00:18:31,630	$<i>And what is duty</i>	9
270	00:18:31,664	00:18:35,200	$<i>against the feel of a newborn son</i>$<i>in your arms?</i>	9
271	00:18:35,234	00:18:38,903	$Or a brother's smile?	9
272	00:18:41,940	00:18:43,640	$Sam told you.	9
273	00:18:43,675	00:18:45,575	$We're all human.	9
274	00:18:45,609	00:18:49,177	$Oh, we all do our duty when$there's no cost to it.	9
275	00:18:49,212	00:18:52,013	$Honor comes easy then.	9
276	00:18:52,047	00:18:54,983	$Yet sooner or later	9
277	00:18:55,017	00:18:57,885	$in every man's life	9
278	00:18:57,920	00:19:00,788	$there comes a day$when it is not easy,	9
279	00:19:00,822	00:19:04,090	$a day when$he must choose.	9
280	00:19:05,926	00:19:07,893	$And this is my day?	9
281	00:19:07,927	00:19:10,028	$Is that what$you're saying?	9
282	00:19:10,063	00:19:13,198	$Oh, it hurts, boy.$Oh yes.	9
283	00:19:13,232	00:19:16,300	$- I know.$- You do not know!	9
284	00:19:17,936	00:19:20,104	$No one knows.	9
285	00:19:22,040	00:19:24,007	$I may be a bastard,	9
286	00:19:24,042	00:19:26,510	$but he is my father$and Robb is my brother.	9
287	00:19:30,816	00:19:34,652	$The Gods were cruel when they$saw fit to test my vows.	9
288	00:19:34,687	00:19:37,156	$They waited till I was old.	9
289	00:19:38,859	00:19:42,295	$What could I do when the ravens$brought the news from the South--	9
290	00:19:42,329	00:19:45,230	$the ruin of my House,$the death of my family?	9
291	00:19:45,265	00:19:47,899	$I was helpless,	9
292	00:19:47,933	00:19:50,734	$blind, frail.	9
293	00:19:52,336	00:19:55,438	$But when I heard	9
294	00:19:55,472	00:19:58,073	$they had killed$my brother's son,	9
295	00:19:58,107	00:20:00,175	$and his poor son...	10
296	00:20:00,209	00:20:01,642	$And the children!	10
297	00:20:01,677	00:20:04,879	$Even the little children.	10
298	00:20:05,814	00:20:07,981	$Who are you?	10
299	00:20:10,051	00:20:13,853	$My father was Maekar,	10
300	00:20:13,887	00:20:16,221	$the first of his name.	10
301	00:20:16,255	00:20:20,458	$My brother Aegon$reigned after him	10
302	00:20:20,492	00:20:23,460	$when I had refused$the Throne.	10
303	00:20:23,495	00:20:27,064	$And he was followed$by his son Aerys,	10
304	00:20:27,098	00:20:29,766	$whom they called$the Mad King.	10
305	00:20:29,800	00:20:33,102	$You're Aemon Targaryen.	10
306	00:20:33,136	00:20:36,071	$I'm a Maester$of the Citadel,	10
307	00:20:36,106	00:20:41,643	$bound in service to Castle Black$and The Night's Watch.	10
308	00:20:43,679	00:20:47,915	$I will not tell you$to stay or go.	10
309	00:20:47,949	00:20:51,418	$You must make$that choice yourself,	10
310	00:20:51,452	00:20:55,454	$and live with it$for the rest of your days.	10
311	00:20:57,857	00:20:59,891	$As I have.	10
312	00:21:25,613	00:21:27,513	$Drogo.	10
313	00:21:36,053	00:21:38,790	$<i>Sajo anni.</i>	10
314	00:22:32,608	00:22:34,309	$Hyah hyah.	11
315	00:22:54,060	00:22:55,727	$<i>Our scouts tell us</i>	11
316	00:22:55,762	00:22:58,430	$<i>the Stark host has moved</i>$<i>south from the Twins</i>	11
317	00:22:58,464	00:23:01,165	$with Lord Frey's levies$in tow.	11
318	00:23:01,199	00:23:03,300	$They're a day's$march north.	11
319	00:23:03,334	00:23:06,003	$The boy may lack$experience and sense,	11
320	00:23:06,037	00:23:09,106	$<i>but he does have</i>$<i>a certain mindless</i>	11
321	00:23:09,140	00:23:12,442	$- provincial courage.$- Ah.	11
322	00:23:15,912	00:23:18,179	$Oh, do continue.$Didn't mean to interrupt.	11
323	00:23:18,214	00:23:20,715	$I do hope your savages$are going to be of some use,	11
324	00:23:20,749	00:23:22,717	$otherwise we've wasted$good steel on them.	11
325	00:23:22,751	00:23:26,153	$The great hairy one insisted he$must have two battle axes--	11
326	00:23:26,187	00:23:28,722	$heavy black steel,$double-sided.	11
327	00:23:28,756	00:23:30,690	$Shagga likes axes.	11
328	00:23:30,724	00:23:33,325	$When the battle commences,$you and your wildlings	11
329	00:23:33,360	00:23:35,560	$<i>will be in the vanguard.</i>	11
330	00:23:35,594	00:23:37,028	$- The vanguard?$- <i>Mm-hmm.</i>	11
331	00:23:37,062	00:23:38,929	$Me and the tribesmen$on the front lines?	11
332	00:23:38,964	00:23:42,467	$<i>They do seem</i>$<i>rather ferocious.</i>	11
333	00:23:44,637	00:23:47,840	$Ferocious?$Last night	11
334	00:23:47,874	00:23:51,510	$a Moon brother stabbed$a Stone Crow over a sausage.	11
335	00:23:51,545	00:23:55,415	$<i>Three Stone Crows seized the Moon</i>$<i>brother and opened his throat.</i>	11
336	00:23:55,450	00:23:58,418	$Bronn managed to keep Shagga from$chopping off the dead man's cock,	11
337	00:23:58,453	00:24:00,654	$which was fortunate,$but even still	12
338	00:24:00,688	00:24:02,489	$Ulf is demanding$blood money,	12
339	00:24:02,523	00:24:05,125	$which Shagga and Gunthor$refuse to pay.	12
340	00:24:05,159	00:24:08,261	$When soldiers lack discipline,$the fault lies with their commander.	12
341	00:24:08,296	00:24:09,829	$Surely there are ways$to have me killed	12
342	00:24:09,864	00:24:11,899	$that would be less detrimental$to the war effort.	12
343	00:24:11,933	00:24:14,635	$There'll be no more$discussion on the matter.	12
344	00:24:18,873	00:24:22,075	$It appears I'm not$hungry after all.	12
345	00:24:22,109	00:24:23,977	$Excuse me, My Lords.	12
346	00:24:36,622	00:24:39,657	$Where did you find one$so pretty at this hour?	12
347	00:24:39,691	00:24:42,426	$- I took her.$- Took her?	12
348	00:24:42,460	00:24:45,495	$- From whom?$- From, uh...	12
349	00:24:45,529	00:24:47,396	$Ser-- what's his name?	12
350	00:24:47,431	00:24:50,132	$I don't know.$Ginger cunt three tents down.	12
351	00:24:50,166	00:24:53,369	$<i>And he didn't have anything</i>$<i>to say about it?</i>	12
352	00:24:53,403	00:24:56,905	$He said something.	12
353	00:24:59,008	00:25:01,975	$Well, the odds of me$living long enough	12
354	00:25:02,010	00:25:04,611	$for him to retaliate$just dropped drastically.	12
355	00:25:04,645	00:25:07,046	$We'll be at$the vanguard tomorrow.	12
356	00:25:09,716	00:25:11,916	$Oh well.	12
357	00:25:13,185	00:25:17,221	$I... think I'll go$and find myself one.	12
358	00:25:20,759	00:25:22,191	$Who are you?	12
359	00:25:22,225	00:25:24,526	$Who would you like me to be?	12
360	00:25:24,527	00:25:26,962	$What did your mother$call you?	12
361	00:25:26,996	00:25:28,748	$Shae.	12
362	00:25:28,773	00:25:30,509	$What did your$mother call you?	12
363	00:25:30,700	00:25:33,102	$My mother died$giving birth to me.	12
364	00:25:33,136	00:25:36,672	$Is that why I'm here?$So we can talk about our mothers?	12
365	00:25:36,707	00:25:40,208	$- What sort of accent is that?$- Foreign.	12
366	00:25:40,276	00:25:42,076	$For--	12
367	00:25:43,478	00:25:45,212	$What do you want$from me?	12
368	00:25:45,247	00:25:47,981	$What do I want from you?	12
369	00:25:48,015	00:25:51,351	$I want you to share my tent.	12
370	00:25:51,385	00:25:54,420	$I want you to pour my wine,$laugh at my jokes,	12
371	00:25:54,454	00:25:57,257	$rub my legs when they're$sore after a day's ride.	12
372	00:25:57,291	00:25:59,559	$I want you to take$no other man to bed	12
373	00:25:59,593	00:26:01,560	$for as long$as we're together.	13
374	00:26:01,595	00:26:05,764	$And I want you to fuck me$like it's my last night in this world--	13
375	00:26:05,798	00:26:08,067	$which it may well be.	13
376	00:26:08,101	00:26:09,703	$And what do I get?	13
377	00:26:09,737	00:26:12,973	$Safety.	13
378	00:26:13,007	00:26:15,743	$No one will hurt you$for as long as you're mine.	13
379	00:26:16,812	00:26:19,145	$The pleasure$of my company,	13
380	00:26:19,180	00:26:22,147	$which I have heard$is spectacular.	13
381	00:26:22,182	00:26:24,516	$Who told you this?$Women you paid?	13
382	00:26:24,550	00:26:27,652	$And three: More gold	13
383	00:26:27,686	00:26:31,154	$<i>than you can spend if you</i>$<i>lived a thousand years.</i>	13
384	00:26:31,188	00:26:34,290	$Do you accept my proposal?	13
385	00:26:52,538	00:26:55,840	$Let's start with your last night$in this world.	13
386	00:27:15,560	00:27:17,560	$Doth-- Dothrae...	13
387	00:27:17,594	00:27:21,026	$Ki ha-- hammi...	13
388	00:27:21,061	00:27:24,762	$Ish nokitta...	13
389	00:27:24,797	00:27:26,764	$Qana'th...	13
390	00:27:28,733	00:27:30,134	$<i>Khaleesi.</i>	13
391	00:27:30,168	00:27:31,568	$Come.	13
392	00:27:33,938	00:27:35,972	$He's very strong.	13
393	00:27:36,006	00:27:39,141	$No one understands$how strong he is.	13
394	00:27:57,424	00:28:01,026	$- He will die tonight, Khaleesi.$- He can't.	14
395	00:28:01,060	00:28:03,762	$He can't.$I won't let him.	14
396	00:28:03,796	00:28:07,031	$Even a Queen doesn't$have that power.	14
397	00:28:09,701	00:28:12,936	$We must go quickly. I've heard$there's a good port in Asshai--	14
398	00:28:12,970	00:28:17,173	$- I won't leave him.$- He's already gone, Khaleesi.	14
399	00:28:17,207	00:28:19,241	$Doth--	14
400	00:28:19,276	00:28:21,176	$Even if--	14
401	00:28:21,211	00:28:24,279	$--Even if he dies,	14
402	00:28:24,314	00:28:27,116	$why would <i>I</i> run?	14
403	00:28:27,150	00:28:29,351	$<i>I am Khaleesi</i>	14
404	00:28:29,385	00:28:32,988	$and my-- my son will be$Khal after Drogo.	14
