121	00:08:23,555	00:08:26,423	$We'll make a fisherman$of him yet.
122	00:08:26,457	00:08:28,324	$I am glad$your new friend
123	00:08:28,359	00:08:31,460	$was able to accompany you$to the capital.
124	00:08:31,495	00:08:35,564	$Friends are such$an important part of life.
125	00:08:35,598	00:08:38,066	$Unfortunate that your father$didn't want her to come.
126	00:08:38,101	00:08:40,635	$<i>But rest easy, My Lord.</i>
127	00:08:40,670	00:08:43,639	$I am very good$at keeping secrets
128	00:08:43,673	00:08:45,874	$for my good friends.
129	00:08:45,908	00:08:48,377	$Your discretion$is legendary...
130	00:08:48,411	00:08:49,811	$where your friends$are concerned.
131	00:08:49,846	00:08:52,314	$How unspeakable of me$to go on and on
132	00:08:52,348	00:08:54,583	$when all you want$to do is rest.
133	00:08:54,617	00:08:56,752	$I will leave you.
134	00:08:58,155	00:08:59,922	$Welcome to King's Landing,$my dear.
135	00:08:59,957	00:09:03,393	$This city is made brighter$by your presence.
136	00:09:03,427	00:09:05,762	$We have a council meeting,$My Lord.
137	00:09:09,333	00:09:11,601	$I don't like threats.
138	00:09:11,636	00:09:13,904	$- Who threatened you?$- I'm not Ned Stark.
139	00:09:13,938	00:09:16,072	$I understand the way$this game is played.
140	00:09:16,107	00:09:17,707	$Ned Stark$was a man of honor.
141	00:09:17,742	00:09:19,175	$And I am not.
142	00:09:19,210	00:09:22,712	$Threaten me again and I'll have$you thrown into the sea.
143	00:09:25,750	00:09:28,151	$You might be disappointed$in the results.
144	00:09:28,185	00:09:31,154	$Storms come and go,
145	00:09:31,188	00:09:33,356	$the big fish eat$the little fish,
146	00:09:33,390	00:09:36,425	$and I keep on paddling.
147	00:09:37,461	00:09:38,861	$Come, My Lord.
148	00:09:38,895	00:09:41,263	$We shouldn't keep$the queen waiting.
149	00:09:47,469	00:09:49,303	$<i>"From this time</i>$<i>until the end of time,</i>
150	00:09:49,337	00:09:51,171	$<i>we are not part</i>$<i>of your realm,</i>
151	00:09:51,239	00:09:55,075	$but a free and independent$kingdom of the North."
152	00:09:58,745	00:10:01,280	$He has more spirit than$his father, I'll give him that.
153	00:10:01,314	00:10:04,617	$You've perfected the art$of tearing up papers.
154	00:10:04,651	00:10:07,153	$We can give him his father's bones$back at least
155	00:10:07,187	00:10:08,888	$as a gesture$of good faith.
156	00:10:08,922	00:10:10,957	$You'll give the Starks$our reply, cousin?
157	00:10:11,892	00:10:14,060	$I will, Your Grace.
158	00:10:14,095	00:10:15,696	$Did you see my brother
159	00:10:15,730	00:10:17,131	$when you were$the Starks' guest?
160	00:10:17,165	00:10:19,066	$<i>I did.</i>
161	00:10:19,101	00:10:21,802	$<i>They have not broken</i>$<i>his spirit, Your Grace.</i>
162	00:10:22,671	00:10:25,539	$If you speak with him,
163	00:10:25,574	00:10:28,475	$tell him he's not$been forgotten.
164	00:10:28,510	00:10:30,844	$- I will, Your Grace.$- Safe travels, cousin.
165	00:10:35,183	00:10:37,484	$You have a deft hand$with diplomacy.
166	00:10:37,519	00:10:41,755	$- If that's everything...$- A-- a raven flew in this morning
167	00:10:41,789	00:10:44,658	$from Castle Black.
168	00:10:44,692	00:10:46,293	$Trouble with$the wildlings.
169	00:10:46,327	00:10:48,795	$That's why they're$called "wildlings."
170	00:10:48,830	00:10:51,464	$Somewhat less wild$these days.
171	00:10:51,499	00:10:53,300	$Seems they've stopped$killing each other
172	00:10:53,334	00:10:56,437	$and started following$this King-Beyond-the-Wall.
173	00:10:56,471	00:10:59,273	$Another king?$How many is that now, five?
174	00:10:59,308	00:11:01,075	$I've lost count.
175	00:11:01,109	00:11:04,912	$The Lord Commander asks that we$send more men to man the Wall.
176	00:11:04,947	00:11:06,614	$Perhaps he's forgotten$we're fighting a war.
177	00:11:06,648	00:11:08,616	$We have no men to spare.
178	00:11:08,651	00:11:10,352	$"The cold winds$are rising
179	00:11:10,386	00:11:12,955	$and the dead rise$with them."
180	00:11:12,989	00:11:16,592	$The northerners are$a superstitious people.
181	00:11:16,626	00:11:18,694	$According to the Commander,$one of these dead men
182	00:11:18,729	00:11:20,764	$attacked him$in his chambers.
183	00:11:20,798	00:11:22,799	$Mormont doesn't lie.
184	00:11:22,833	00:11:25,469	$<i>How do you kill</i>$<i>a dead man?</i>
185	00:11:26,437	00:11:28,438	$Apparently you burn him.
186	00:11:29,674	00:11:31,408	$One trip to the Wall$and you come back
187	00:11:31,442	00:11:34,778	$believing in grumpkins$and snarks.
188	00:11:35,746	00:11:38,348	$I don't know$what I believe,
189	00:11:38,382	00:11:40,449	$but here's$a fact for you--
190	00:11:40,484	00:11:42,084	$<i>the Night's Watch</i>$<i>is the only thing</i>
191	00:11:42,118	00:11:44,786	$that separates us from$what lies beyond the Wall.
192	00:11:44,821	00:11:47,222	$I have every confidence$that the brave men
193	00:11:47,257	00:11:49,959	$of the Night's Watch$will protect us all.
194	00:11:51,561	00:11:53,162	$<i>And I said,</i>
195	00:11:53,196	00:11:54,863	$"if the Gods wanted us$to have dignity,
196	00:11:54,898	00:11:57,766	$they wouldn't make us$fart when we died."
197	00:11:59,035	00:12:01,502	$We fart when we die?
198	00:12:01,537	00:12:03,471	$My blessed mother--
199	00:12:03,505	00:12:05,573	$I was holding her hand$when she left this world.
200	00:12:05,607	00:12:09,176	$She farted so hard,$the whole bed shook.
201	00:12:18,986	00:12:22,288	$Seems a bit greedy for one man$to have so many wives.
202	00:12:22,323	00:12:24,791	$Wouldn't two or three$be enough for him?
203	00:12:24,826	00:12:27,728	$We were having$a serious discussion.
204	00:12:28,864	00:12:30,965	$Would you look at that?
205	00:12:32,301	00:12:35,204	$Nothing like the sight$of a woman walking away.
206	00:12:35,238	00:12:38,107	$I prefer watching them$come towards me.
207	00:12:38,141	00:12:39,742	$I'm sure$that's nice, too.
208	00:12:39,776	00:12:42,911	$Yeah, well, there was$a milkmaid named Violet
209	00:12:42,945	00:12:45,514	$on the next farm over$from where I grew up.
210	00:12:45,548	00:12:48,516	$<i>We were wrestling together</i>$<i>from the time we were six years old.</i>
211	00:12:48,551	00:12:53,521	$And then we got older$and the wrestling, uh...
212	00:12:54,523	00:12:56,757	$Changed.
213	00:12:56,791	00:12:58,625	$You were with her?
214	00:12:59,660	00:13:01,261	$How many times?
215	00:13:01,295	00:13:03,797	$Well, as many times$as I could.
216	00:13:07,001	00:13:09,603	$I wish I grew up$on a farm.
217	00:13:09,638	00:13:10,972	$We need more potatoes.
218	00:13:11,006	00:13:13,374	$Get another sack$from the sledge.
219	00:13:16,612	00:13:18,880	$Get the turnips, too.
220	00:13:30,292	00:13:33,894	$No. Ghost, no.
221	00:13:33,928	00:13:36,363	$<i>No!</i>
222	00:13:36,397	00:13:38,965	$Ghost, away.$Shoo, shoo!
223	00:13:43,070	00:13:44,871	$You all right?
224	00:13:44,906	00:13:47,708	$- Did he frighten you?$- You-- you shouldn't touch me.
225	00:13:47,742	00:13:51,312	$Oh. Oh, right.
226	00:13:51,346	00:13:52,981	$I'm sorry.
227	00:13:53,015	00:13:55,784	$I just wanted to make sure$you weren't hurt.
228	00:14:01,826	00:14:03,826	$You're very brave.
229	00:14:14,170	00:14:16,171	$What are you doing?
230	00:14:16,205	00:14:18,005	$This is Gilly.
231	00:14:18,040	00:14:20,441	$She's one of Craster's...$daughters.
232	00:14:20,790	00:14:22,324	$Hello, Gilly.$What are you doing?
233	00:14:22,382	00:14:24,017	$Sam said$you could help.
234	00:14:24,080	00:14:25,686	$I'm sorry, but Sam knows$we're not supposed--
235	00:14:25,711	00:14:26,911	$She's pregnant.
236	00:14:33,957	00:14:37,227	$Have to take her$with us when we leave.
237	00:14:37,261	00:14:39,062	$What?
238	00:14:39,096	00:14:40,897	$- What would that--$I know it sounds a bit mad.
239	00:14:40,932	00:14:42,665	$No, it doesn't sound a bit mad,$it's impossible.
240	00:14:42,700	00:14:45,034	$- The Lord Commander ordered us to--$- We are sworn to protect.
241	00:14:45,068	00:14:47,636	$- Sam, we can't take--$- please, ser, please.
242	00:14:47,671	00:14:49,571	$I can still run$if I have to.
243	00:14:49,606	00:14:52,007	$- It's just not possible.$- I'm going to have a baby.
244	00:14:52,041	00:14:54,609	$If it's a boy...
245	00:14:54,643	00:14:56,577	$If it's a boy, what?
246	00:15:01,683	00:15:03,951	$You want us to risk$our lives for you
247	00:15:03,985	00:15:06,087	$and you won't even$tell us why?
248	00:15:11,726	00:15:14,729	$- Why'd you do that?$- Do what? Ask her a question?
249	00:15:14,763	00:15:16,564	$- You were cruel.$- Cruel?
250	00:15:16,599	00:15:18,566	$Sam, are you in such a hurry$to lose a hand?
251	00:15:18,601	00:15:20,935	$- I didn't touch her.$- No, you just want to steal her.
252	00:15:20,969	00:15:22,704	$What do you think$Craster cuts off for that?
253	00:15:22,738	00:15:24,739	$I can't steal her.
254	00:15:24,773	00:15:27,041	$She's a person,$not a goat.
255	00:15:31,480	00:15:35,417	$We're heading deeper and deeper$into wildling territory.
256	00:15:35,451	00:15:38,254	$We can't take a girl with us.$Mormont wouldn't have it.
257	00:15:38,288	00:15:41,190	$And even if he would,$what would we do with her?
258	00:15:41,224	00:15:43,092	$Who's going to$deliver a baby, you?
259	00:15:44,295	00:15:46,296	$I could try.
260	00:15:46,331	00:15:49,265	$What?$I've read about it.
261	00:15:49,300	00:15:51,901	$A bit.
262	00:15:53,337	00:15:55,706	$I'm sorry, Sam.
263	00:15:55,740	00:15:57,641	$We can't help her.
264	00:16:53,100	00:16:56,269	$Khaleesi.
265	00:17:40,349	00:17:43,251	$- You don't need to see this.$- He is blood of my blood.
266	00:17:47,023	00:17:50,025	$- Who did this?$- Khal Pono, perhaps.
267	00:17:50,059	00:17:52,394	$<i>Khal Jhaqo.</i>
268	00:17:52,428	00:17:55,497	$They don't like the idea of a woman$leading a Khalasar.
269	00:17:55,532	00:17:58,766	$They will like it far less$when I am done with them.
270	00:19:31,193	00:19:32,860	$Is it as you remember,$My Lord?
271	00:19:32,894	00:19:35,095	$It looks smaller.
272	00:19:35,129	00:19:36,963	$Everything looks bigger$when you're a child.
273	00:19:36,997	00:19:38,898	$I remember$my father's cabin
274	00:19:38,932	00:19:40,733	$felt like a palace$when I was little.
275	00:19:40,767	00:19:44,270	$Now look at it.
276	00:19:44,304	00:19:46,572	$They'll be waiting$for me on the docks.
277	00:19:46,606	00:19:48,374	$Who will?
278	00:19:48,408	00:19:50,242	$<i>Anyone who matters.</i>
279	00:19:50,276	00:19:52,444	$This is a big day for them.
280	00:19:52,479	00:19:55,981	$They haven't had much to get$excited about since I left.
281	00:19:56,015	00:19:58,083	$It's a hard place,$the Iron Islands.
282	00:19:58,118	00:19:59,652	$<i>Always has been.</i>
283	00:19:59,686	00:20:01,921	$It's cold and it's wet.
284	00:20:01,956	00:20:03,690	$Oh, I love$the cold and wet.
285	00:20:03,724	00:20:06,292	$They say hard places$breed hard men.
286	00:20:07,995	00:20:10,530	$And hard men$rule the world.
287	00:20:11,698	00:20:15,034	$Then you'll be king$before long.
288	00:20:17,337	00:20:20,840	$Try smiling with$your lips closed.
289	00:20:20,874	00:20:23,008	$Better.
290	00:20:25,412	00:20:28,347	$My father doesn't trust$you Iron islanders.
291	00:20:28,381	00:20:30,349	$I don't blame him.
292	00:20:30,383	00:20:33,386	$<i>He says that you're all</i>$<i>reavers and rapers</i>
293	00:20:33,420	00:20:35,254	$and that no matter$how many women you have,
294	00:20:35,288	00:20:37,289	$you'll never be sat-- uh!
295	00:20:37,324	00:20:40,592	$Quit talking about your father.
296	00:20:40,627	00:20:43,429	$But he's right$about us.
297	00:20:43,463	00:20:47,165	$Our wives from the Iron Islands,$they're for breeding.
298	00:20:47,200	00:20:49,568	$That's not enough for us.
299	00:20:49,602	00:20:52,070	$That's why$we take salt wives--
300	00:20:52,105	00:20:53,672	$the women we capture.
301	00:20:53,707	00:20:55,207	$Capture me.
302	00:20:55,242	00:20:57,342	$Take me with you$when you go ashore.
303	00:20:57,377	00:21:01,514	$- Make me your salt wife.$- Your place is on this ship.
304	00:21:01,548	00:21:03,682	$Not after you leave.
305	00:21:03,717	00:21:06,051	$Father will punish me.
306	00:21:06,086	00:21:07,686	$He'll call me a whore.
307	00:21:08,755	00:21:11,257	$I haven't paid you.
308	00:21:23,171	00:21:25,839	$Oh, yeah.
309	00:21:35,050	00:21:37,985	$<i>- I paid good money...</i>
310	00:21:47,462	00:21:49,830	$I'm not going to stand for this.
311	00:21:49,865	00:21:51,565	$I barely touched her.
312	00:21:51,600	00:21:53,801	$Now, you charge twice as much$as every other brothel
313	00:21:53,835	00:21:55,702	$and this is$what I get-- crying.
314	00:21:55,737	00:21:58,072	$One moment, my friend.$A moment.
315	00:22:06,715	00:22:09,784	$Please accept$my sincerest apologies.
316	00:22:09,818	00:22:12,186	$Aremca will take$good care of you.
317	00:22:41,917	00:22:46,721	$- I'm sorry, My Lord.$- Shh, shh.
318	00:22:47,790	00:22:49,791	$Did he hurt you?
319	00:22:51,127	00:22:53,929	$No, My Lord.
320	00:22:53,963	00:22:56,732	$It's Mhaegen.
321	00:22:56,766	00:22:59,134	$Who?
322	00:22:59,169	00:23:02,872	$She works for you.
323	00:23:02,906	00:23:06,509	$She's the one--$the Gold Cloaks,
324	00:23:06,543	00:23:08,844	$- they killed her baby.$- Ah, yes.
325	00:23:08,879	00:23:11,547	$That was...
326	00:23:11,581	00:23:13,783	$poorly handled.
327	00:23:15,185	00:23:17,454	$Sometimes those$with the most power
328	00:23:17,488	00:23:20,190	$have the least grace.
329	00:23:20,224	00:23:23,794	$I can't stop$thinking about it.
330	00:23:23,828	00:23:25,930	$I can't sleep.
331	00:23:27,632	00:23:30,434	$That poor little baby.
332	00:23:30,468	00:23:33,270	$You know, you remind me$of another girl,
333	00:23:33,304	00:23:35,339	$a lovely thing$I once acquired
334	00:23:35,373	00:23:38,375	$from a Lysene$pleasure house--
335	00:23:38,410	00:23:41,545	$beautiful, like yourself,
336	00:23:41,579	00:23:45,115	$and intelligent,$like yourself.
337	00:23:45,150	00:23:48,018	$But she wasn't happy.
338	00:23:49,087	00:23:52,423	$She cried often.
339	00:23:52,457	00:23:56,560	$I asked her why,$but we didn't have
340	00:23:56,595	00:23:59,464	$the kind of rapport$that you and I have.
341	00:24:02,769	00:24:05,403	$Yes, it was quite sad.
342	00:24:07,073	00:24:10,409	$Girls from the Lysene$pleasure houses are expensive,
343	00:24:10,443	00:24:12,578	$extremely expensive.
344	00:24:12,612	00:24:16,249	$And this one wasn't$making me any money.
345	00:24:19,920	00:24:23,022	$I hate bad investments.
346	00:24:23,056	00:24:26,091	$Really, I-- I do.
347	00:24:26,125	00:24:28,160	$They haunt me.
348	00:24:31,665	00:24:35,267	$I had no idea$how to make her happy,
349	00:24:35,301	00:24:38,369	$no idea how$to mitigate my losses.
350	00:24:39,738	00:24:42,006	$A very wealthy patron,$he offered me
351	00:24:42,040	00:24:43,641	$a tremendous$amount of money
352	00:24:43,675	00:24:48,646	$to let him transform$this lovely, sad girl.
353	00:24:48,681	00:24:52,450	$To use her$in ways that...
354	00:24:52,485	00:24:55,220	$Would never occur$to most men.
355	00:24:56,489	00:24:59,624	$And you know what$occurs to most men.
356	00:25:02,862	00:25:07,699	$I would not say he succeeded in$making her happy,
357	00:25:07,733	00:25:12,337	$but my losses were$definitely mitigated.
358	00:25:20,112	00:25:22,280	$Take tonight off$to mourn Mhaegen's child.
359	00:25:23,849	00:25:25,750	$<i>I'll see you tomorrow.</i>
360	00:25:25,784	00:25:28,553	$And you'll be happy?
361	00:25:31,991	00:25:34,059	$That makes me happy.
362	00:25:45,871	00:25:47,505	$<i>More wine?</i>
363	00:25:48,841	00:25:50,541	$- Damn it, boy!$- Apologies, My Lord.
364	00:25:50,576	00:25:54,612	$Leave us, Podrick. I believe we$know how to pour our own wine.
365	00:25:55,548	00:25:57,182	$That's your new squire?
366	00:25:57,216	00:25:59,250	$I could've found you$a proper lad.
367	00:25:59,285	00:26:02,020	$Myself, I prefer$the improper ones.
368	00:26:02,055	00:26:05,057	$Mm, that's a good red.$Dornish?
369	00:26:05,091	00:26:06,558	$You know your wines,$My Lord.
370	00:26:06,592	00:26:08,093	$That I do.
371	00:26:08,128	00:26:10,930	$A fine dinner, My Lord.
372	00:26:10,964	00:26:12,899	$Call me Tyrion, please.
373	00:26:12,933	00:26:14,768	$I'm sure you're getting$used to fine dinners,
374	00:26:14,802	00:26:16,336	$now that you're a lord.
375	00:26:16,371	00:26:18,238	$Maybe I'll hire$this cook of yours.
376	00:26:18,273	00:26:20,274	$Wars have been$started for less.
377	00:26:22,310	00:26:25,446	$I heard there was some trouble in$Littlefinger's brothel the other night.
378	00:26:25,480	00:26:27,614	$Mm, nasty business.
379	00:26:27,648	00:26:29,616	$- Had to be done.$- Yes, of course.
380	00:26:29,650	00:26:31,884	$The City Watch$must keep the peace,
381	00:26:31,918	00:26:35,787	$only I hadn't realized$peace depended on killing babies.
382	00:26:35,822	00:26:39,357	$- Orders are orders.$- Quite right.
383	00:26:39,391	00:26:41,459	$Especially$the queen's orders.
384	00:26:41,493	00:26:43,261	$I never said they were$the queen's orders.
385	00:26:43,295	00:26:47,799	$No, but who else would want to$murder King Robert's bastards?
386	00:26:47,833	00:26:49,467	$She's always been$a jealous woman.
387	00:26:49,501	00:26:51,502	$You know your sister$better than I do.
388	00:26:51,537	00:26:53,571	$You've heard the awful rumors$about my brother and sister?
389	00:26:53,606	00:26:55,240	$I don't listen to filth.
390	00:26:55,274	00:26:58,543	$That's good of you,$but you have heard them.
391	00:26:58,577	00:27:01,479	$I suppose people who do believe$that filth consider Robert's bastards
392	00:27:01,513	00:27:04,181	$to be better claimants to the throne$than Cersei's children.
393	00:27:04,216	00:27:06,284	$Joffrey is my king.$The rest doesn't interest me.
394	00:27:06,318	00:27:08,486	$I appreciate$your loyalty.
395	00:27:10,088	00:27:14,090	$Tell me, when your men$slaughtered Ned Stark's men
396	00:27:14,125	00:27:17,960	$in the throne room,$did you give the order?
397	00:27:17,995	00:27:19,962	$I did.
398	00:27:19,996	00:27:21,697	$And I would again.
399	00:27:21,731	00:27:23,532	$The man was a traitor.
400	00:27:23,567	00:27:25,535	$He tried to buy$my loyalty.
401	00:27:25,569	00:27:27,737	$The fool.
402	00:27:27,772	00:27:29,906	$He had no idea$you were already bought.
403	00:27:29,941	00:27:32,142	$Are you drunk?
404	00:27:32,177	00:27:34,345	$I'll not have my honor$questioned by an Imp!
405	00:27:34,380	00:27:38,483	$I'm not questioning$Your Honor, Lord Janos.
406	00:27:38,517	00:27:40,186	$I'm denying its existence.
407	00:27:40,220	00:27:43,322	$If you think I'll stand here$and take this from you, dwarf--
408	00:27:43,389	00:27:46,091	$Dwarf? Mm, you should$have stopped at Imp.
409	00:27:46,126	00:27:48,794	$And, yes, you will stand here$and take it from me,
410	00:27:48,829	00:27:51,197	$unless you'd like to take it$from my friend here.
411	00:27:52,399	00:27:54,233	$I intend to serve$as Hand of the King
412	00:27:54,267	00:27:55,934	$until my father$returns from the war.
413	00:27:56,002	00:27:58,069	$And seeing as you betrayed$the last Hand of the King,
414	00:27:58,104	00:28:01,005	$well, I just wouldn't$feel safe with you lurking about.
415	00:28:01,040	00:28:02,540	$What are you t--
416	00:28:02,575	00:28:04,343	$my friends at court$will not allow this!
417	00:28:04,377	00:28:06,478	$- The queen herself has granted--$- The <i>queen regent.</i>
418	00:28:06,512	00:28:09,381	$And you're a fool to believe$she is your friend.
419	00:28:09,416	00:28:11,751	$We shall hear what Joffrey$has to say about this.
420	00:28:11,785	00:28:14,854	$No, we shan't.
