frameNo	startTime	endTime	dialogue	chunk
178	00:12:30,890	00:12:34,292	$Khal Drogo is marching the$wrong way with my army.	6
179	00:12:53,578	00:12:56,847	$If my brother <i>was</i> given$an army of Dothraki,	6
180	00:12:56,881	00:13:00,617	$could you conquer$the Seven Kingdoms?	6
181	00:13:00,651	00:13:03,353	$The Dothraki have never$crossed the Narrow Sea.	6
182	00:13:03,387	00:13:06,023	$<i>They fear any water</i>$<i>their horses can't drink.</i>	6
183	00:13:06,057	00:13:08,392	$But if they did?	6
184	00:13:08,426	00:13:11,929	$King Robert is fool enough$to meet them in open battle,	6
185	00:13:11,963	00:13:14,898	$<i>but the men</i>$<i>advising him are different.</i>	6
186	00:13:14,933	00:13:19,135	$- And you know these men?$- I fought beside them once,	6
187	00:13:19,170	00:13:21,304	$<i>long ago.</i>	6
188	00:13:21,338	00:13:23,706	$Now Ned Stark wants my head.	6
189	00:13:23,741	00:13:26,509	$He drove me$from my land.	6
190	00:13:27,745	00:13:29,846	$You sold slaves.	6
191	00:13:31,048	00:13:33,449	$Aye.	6
192	00:13:34,318	00:13:37,320	$- Why?$- I had no money	6
193	00:13:37,354	00:13:39,856	$and an expensive wife.	6
194	00:13:39,890	00:13:41,725	$And where is she now?	6
195	00:13:41,759	00:13:43,693	$In another place,	6
196	00:13:43,728	00:13:46,163	$with another man.	6
197	00:13:51,836	00:13:54,571	$- Your Grace?$- Yes, my dear?	6
198	00:13:54,605	00:13:57,374	$They call you$the Last Dragon...	6
199	00:13:57,408	00:14:00,110	$They do.	7
200	00:14:01,379	00:14:03,548	$You have dragon's blood	7
201	00:14:03,582	00:14:05,483	$in your veins?	7
202	00:14:05,518	00:14:07,552	$It's entirely possible.	7
203	00:14:07,587	00:14:11,156	$What happened to the dragons?	7
204	00:14:11,190	00:14:13,859	$I was told that brave men$killed them all.	7
205	00:14:17,597	00:14:20,232	$The brave men$didn't kill dragons.	7
206	00:14:20,267	00:14:23,035	$The brave men$rode them.	7
207	00:14:23,070	00:14:27,473	$Rode them from Valyria$to build the greatest civilization	7
208	00:14:27,508	00:14:30,043	$this world$has ever seen.	7
209	00:14:30,077	00:14:32,412	$The breath$of the greatest dragon	7
210	00:14:32,446	00:14:34,448	$forged the Iron Throne,	7
211	00:14:34,482	00:14:37,251	$which the usurper is$keeping warm for me.	7
212	00:14:38,553	00:14:41,088	$The swords$of the vanquished,	7
213	00:14:41,123	00:14:43,923	$a thousand of them...	7
214	00:14:43,958	00:14:48,328	$Melted together$like so many candles.	7
215	00:14:51,631	00:14:54,733	$I have always wanted$to see a dragon.	7
216	00:14:56,369	00:14:59,270	$There is nothing in the world$that I would rather see.	7
217	00:14:59,305	00:15:01,472	$Really.$Why dragons?	7
218	00:15:01,506	00:15:04,208	$They can fly.	7
219	00:15:04,243	00:15:07,346	$And wherever they are,$just a few flaps of their wings	7
220	00:15:07,380	00:15:09,982	$and they're$somewhere else...	7
221	00:15:10,017	00:15:12,151	$Far away.	7
222	00:15:14,622	00:15:16,957	$And they can kill.	7
223	00:15:16,991	00:15:21,562	$Anyone or anything that$tries to hurt them	7
224	00:15:21,596	00:15:26,600	$gets burned away to nothing...	7
225	00:15:26,634	00:15:30,203	$...Like so many candles.	7
226	00:15:30,238	00:15:31,404	$Ow.	7
227	00:15:34,007	00:15:36,342	$Yes.$Seeing a dragon	7
228	00:15:36,376	00:15:38,310	$would make me very happy.	7
229	00:15:38,344	00:15:40,913	$Well, after 15 years$in a pleasure house,	7
230	00:15:40,947	00:15:43,148	$I imagine just seeing$the sky makes you happy.	7
231	00:15:43,183	00:15:46,251	$I was not locked in.$I have seen things.	7
232	00:15:46,286	00:15:48,254	$- What have you seen?$- I've seen...	7
233	00:15:48,288	00:15:52,058	$A man from Asshai with a dagger$of real dragonglass.	7
234	00:15:52,093	00:15:54,228	$- Ooh.$- I've seen a man who could	7
235	00:15:54,262	00:15:58,667	$change his face the way that$other men change their clothes.	7
236	00:15:58,701	00:16:02,705	$And I've seen a pirate$who wore his weight in gold	8
237	00:16:02,739	00:16:06,875	$and whose ship had$sails of colored silk.	8
238	00:16:06,909	00:16:11,347	$So...	8
239	00:16:11,381	00:16:13,549	$Have you seen one?	8
240	00:16:13,583	00:16:17,086	$- A pirate ship?$- A dragon.	8
241	00:16:18,021	00:16:20,088	$No.	8
242	00:16:20,123	00:16:23,593	$No, the last one died many years$before I was born.	8
243	00:16:23,627	00:16:26,962	$I'll tell you$what I have seen:	8
244	00:16:26,997	00:16:29,565	$Their skulls.	8
245	00:16:29,600	00:16:32,736	$They used to decorate$the throne room in the Red Keep.	8
246	00:16:32,770	00:16:35,172	$When I was very young,$just three or four,	8
247	00:16:35,206	00:16:37,408	$my father used$to walk me down the rows	8
248	00:16:37,442	00:16:39,176	$and I'd recite$their names for him.	8
249	00:16:39,211	00:16:42,047	$When I got them all right,$he'd give me a sweet.	8
250	00:16:43,716	00:16:46,851	$The ones closest to the door were$the last ones they were able to hatch	8
251	00:16:46,885	00:16:48,686	$and they were all$stunted and wrong.	8
252	00:16:48,720	00:16:51,990	$Skulls no bigger$than dog skulls.	8
253	00:16:52,024	00:16:56,962	$But as you got closer$to the Iron Throne...	8
254	00:16:58,298	00:17:00,332	$They got bigger	8
255	00:17:00,367	00:17:03,435	$and bigger and bigger.	8
256	00:17:06,239	00:17:08,740	$There was Ghiscar	8
257	00:17:08,775	00:17:11,343	$and Valryon,	8
258	00:17:11,377	00:17:13,144	$Vermithrax,	8
259	00:17:13,179	00:17:15,513	$Essovius--	8
260	00:17:15,548	00:17:18,049	$Archonei,	8
261	00:17:18,083	00:17:21,052	$Meraxes,	8
262	00:17:21,086	00:17:24,555	$Vhagar...	8
263	00:17:26,159	00:17:28,961	$And Balerion the dread...	8
264	00:17:28,995	00:17:31,563	$...Whose fire forged	8
265	00:17:31,598	00:17:33,700	$the Seven Kingdoms	8
266	00:17:33,734	00:17:35,969	$into one.	8
267	00:17:40,442	00:17:43,177	$What happened$to the skulls?	8
268	00:17:45,314	00:17:47,048	$I don't know.	8
269	00:17:47,082	00:17:50,384	$The usurper had them$smashed to powder, I expect.	8
270	00:17:51,253	00:17:53,488	$Scattered to the wind.	8
271	00:17:56,491	00:17:59,226	$That's very sad.	8
272	00:17:59,261	00:18:01,095	$Yes, it is.	9
273	00:18:02,697	00:18:04,898	$What did I buy you for?	9
274	00:18:04,932	00:18:08,001	$- To make me sad?$- No, your Grace.	9
275	00:18:09,103	00:18:12,438	$To, uh, teach your sister.	9
276	00:18:12,473	00:18:14,873	$To teach my sister how$to be a better lover?	9
277	00:18:14,908	00:18:18,810	$You think I bought you to make$<i>Khal Drogo</i> happy?	9
278	00:18:23,249	00:18:26,252	$Oh, you pretty$little idiot.	9
279	00:18:28,288	00:18:30,423	$Go on then.$Get on with it.	9
280	00:18:40,300	00:18:42,935	$Someday your husband$will sit there	9
281	00:18:42,969	00:18:45,237	$and you will sit$by his side.	9
282	00:18:45,272	00:18:50,410	$And one day, before too long,$you will present your son to the court.	9
283	00:18:50,444	00:18:53,012	$All the Lords of Westeros	9
284	00:18:53,047	00:18:55,782	$will gather here to see$the little prince--	9
285	00:18:55,816	00:18:57,617	$what if I have a girl?	9
286	00:18:57,652	00:19:00,587	$Gods be good, you'll have boys and girls$and plenty of them.	9
287	00:19:00,621	00:19:03,222	$What if I <i>only</i>$have girls?	9
288	00:19:03,257	00:19:05,392	$I wouldn't worry$about that.	9
289	00:19:05,426	00:19:08,494	$Jeyne Poole's mother had five children--$all of them girls.	9
290	00:19:08,528	00:19:10,630	$Yes, but it's$highly unlikely.	9
291	00:19:10,664	00:19:13,166	$But what if?	9
292	00:19:13,200	00:19:16,402	$Well, if you only$had girls,	9
293	00:19:16,437	00:19:20,006	$I suppose the throne would$pass to Prince Joffrey's little brother.	9
294	00:19:20,040	00:19:22,976	$And everyone$would hate me.	9
295	00:19:23,010	00:19:25,111	$Nobody could ever$hate you.	9
296	00:19:25,146	00:19:27,648	$- Joffrey does.$- Nonsense.	9
297	00:19:27,682	00:19:30,717	$Why would you say$such a thing?	9
298	00:19:32,186	00:19:34,321	$That business with the wolves?$Sansa,	9
299	00:19:34,355	00:19:36,757	$I've told you$a hundred times:	9
300	00:19:36,791	00:19:39,526	$- A direwolf is not--$- please shut up about it.	9
301	00:19:40,928	00:19:42,729	$Do you remember$your lessons?	9
302	00:19:44,532	00:19:47,301	$Who built the Iron Throne?	9
303	00:19:47,335	00:19:49,403	$Aegon the Conqueror.	9
304	00:19:49,437	00:19:51,472	$And who built$the Red Keep?	9
305	00:19:51,506	00:19:53,073	$Maegor the Cruel.	9
306	00:19:53,108	00:19:54,975	$And how many years$did it take to build--	9
307	00:19:55,009	00:19:58,045	$my grandfather and Uncle$were murdered here, weren't they?	9
308	00:19:59,547	00:20:02,782	$They were killed on the orders of$King Aerys, yes.	10
309	00:20:02,817	00:20:07,120	$- The Mad King.$- Commonly known as the Mad King.	10
310	00:20:07,154	00:20:09,588	$Why were they killed?	10
311	00:20:10,990	00:20:13,858	$You should be speak to your$father about these matters.	10
312	00:20:13,893	00:20:15,893	$I don't want to speak$to my father-- ever.	10
313	00:20:15,928	00:20:19,397	$Sansa, you will$find it in your heart	10
314	00:20:19,431	00:20:20,932	$to forgive your father.	10
315	00:20:20,966	00:20:22,733	$No, I won't.	10
316	00:20:22,767	00:20:25,035	$It's The Hand's$tournament that's causing	10
317	00:20:25,070	00:20:27,738	$- all this trouble, My Lords.$- The <i>King's</i> tournament.	10
318	00:20:27,773	00:20:31,408	$I assure you The Hand$wants no part of it.	10
319	00:20:31,443	00:20:33,677	$Call it what you will,$Lord Stark, Ser,	10
320	00:20:33,712	00:20:36,980	$the city is packed with people$and more flooding in every day.	10
321	00:20:37,015	00:20:40,183	$Last night we had a tavern riot,$a brothel fire,	10
322	00:20:40,217	00:20:43,120	$<i>three stabbings and a drunken horse race</i>$<i>down the Street of Sisters.</i>	10
323	00:20:43,154	00:20:45,989	$- Dreadful.$- If you can't keep the King's peace,	10
324	00:20:46,024	00:20:49,059	$perhaps the city watch should be$commanded by someone who can.	10
325	00:20:49,094	00:20:50,794	$- I need more men.$- Ned: <i>You'll get 50.</i>	10
326	00:20:50,828	00:20:53,764	$- Lord Baelish will see it paid for.$- I will?	10
327	00:20:53,798	00:20:55,499	$You found money$for a champion's purse,	10
328	00:20:55,533	00:20:57,434	$<i>you can find money</i>$<i>to keep the peace.</i>	10
329	00:20:59,237	00:21:01,305	$I'll also give you$20 of my household guard	10
330	00:21:01,339	00:21:03,139	$<i>till the crowds</i>$<i>have left.</i>	10
331	00:21:03,173	00:21:04,808	$Thank you,$My Lord Hand, Ser.	10
332	00:21:04,842	00:21:06,576	$They will be put$to good use.	10
333	00:21:08,812	00:21:10,847	$The sooner this is over,$the better.	10
334	00:21:10,881	00:21:13,850	$The realm prospers$from such events, My Lord.	10
335	00:21:13,884	00:21:16,052	$They give the great$a chance at glory,	10
336	00:21:16,086	00:21:18,354	$and the lowly a respite$from their woes.	10
337	00:21:18,389	00:21:20,824	$<i>And every inn in</i>$<i>the city is full</i>	10
338	00:21:20,858	00:21:22,892	$and the whores$are walking bow-legged.	10
339	00:21:22,927	00:21:25,395	$I'm sure the tourney$puts coins in many a pocket.	10
340	00:21:25,429	00:21:27,964	$- Hmmm.$- Now...	10
341	00:21:27,999	00:21:30,567	$If there's nothing else,$My Lords?	10
342	00:21:40,111	00:21:42,612	$Oh, this heat.	10
343	00:21:42,647	00:21:45,448	$On days like this,$I envy you Northerners	10
344	00:21:45,483	00:21:47,217	$your summer snows.	10
345	00:21:47,258	00:21:48,265	$Until tomorrow, My Lord--	10
346	00:21:48,290	00:21:50,662	$I've been hoping to talk$to you about Jon Arryn.	10
347	00:21:50,855	00:21:53,723	$Lord Arryn?	10
348	00:21:53,757	00:21:55,925	$Oh, his death was	10
349	00:21:55,960	00:21:58,694	$a great sadness$to all of us.	10
350	00:21:58,729	00:22:00,963	$I took personal charge$of his care,	11
351	00:22:00,997	00:22:03,666	$but I could not$save him.	11
352	00:22:03,700	00:22:05,969	$His sickness struck him	11
353	00:22:06,003	00:22:09,439	$very hard and very fast.	11
354	00:22:10,341	00:22:12,009	$I saw him in my chambers	11
355	00:22:12,043	00:22:13,978	$just the night$before he passed.	11
356	00:22:14,012	00:22:17,181	$Lord Jon often came$to me for counsel.	11
357	00:22:17,216	00:22:19,952	$Why?	11
358	00:22:19,986	00:22:23,555	$I have been Grand Maester$for many years.	11
359	00:22:23,589	00:22:27,025	$Kings and Hands have come to me$for advice since--	11
360	00:22:27,060	00:22:29,962	$What did Jon want$the night before he died?	11
361	00:22:29,996	00:22:32,431	$Oh, he came inquiring$after a book.	11
362	00:22:32,465	00:22:34,200	$A book?	11
363	00:22:34,234	00:22:35,868	$What book?	11
364	00:22:35,902	00:22:37,603	$Oh, I fear	11
365	00:22:37,638	00:22:40,407	$it would be of little interest$to you, My Lord.	11
366	00:22:40,441	00:22:42,909	$A ponderous Tome.	11
367	00:22:42,944	00:22:46,513	$No, I'd like to read it.	11
368	00:22:49,050	00:22:51,519	"$""The Lineages and Histories"	11
369	00:22:51,553	00:22:54,723	$of the Great H$of the Seven Kingdoms,	11
370	00:22:54,757	00:22:58,427	$with descriptions$of many high lords	11
371	00:22:58,461	00:23:01,564	$and noble ladies	11
372	00:23:01,598	00:23:03,732	"$and their children."""	11
373	00:23:20,914	00:23:23,316	"$""Harkon Umber,$first of his name,"	11
374	00:23:23,350	00:23:27,153	$born to Lord Hother Umber$and Lady Amaryllis Umber	11
375	00:23:27,187	00:23:29,722	$in the 183rd year$after Aegon's landing,	11
376	00:23:29,757	00:23:33,060	$at the last hearth.$Blue of eye, brown of hair	11
377	00:23:33,094	00:23:36,597	$and fair complected,$died in his 14th year	11
378	00:23:36,632	00:23:38,867	"$of a wound sustained$in a bear hunt."""	11
379	00:23:38,901	00:23:42,671	$As I said, My Lord,$a ponderous read.	11
380	00:23:42,705	00:23:45,540	$Did Jon Arryn tell you$what he wanted with it?	11
381	00:23:45,574	00:23:48,343	$He did not, My Lord.$And I did not presume to ask.	11
382	00:23:48,377	00:23:51,011	$- Jon's death...$- Such a tragedy.	11
383	00:23:51,046	00:23:53,380	$...Did he say anything to you$during his final hours?	11
384	00:23:53,415	00:23:55,215	$Nothing of import,$My Lord.	11
385	00:23:55,249	00:23:58,051	$Oh-- there was one phrase	11
386	00:23:58,085	00:23:59,919	$he kept repeating:	11
387	00:23:59,953	00:24:03,422	"$""The seed is strong,""$I think it was."	12
388	00:24:03,457	00:24:05,759	"$- ""The seed is strong""?$- Mm."	12
389	00:24:05,793	00:24:08,028	$- What does that mean?$- Oh,	12
