frameNo	startTime	endTime	dialogue	chunk
126	00:11:10,540	00:11:14,093	$I met him.$I visited the Wall.	5
127	00:11:14,144	00:11:17,062	$When I asked him about his men,	5
128	00:11:17,097	00:11:19,338	$he knew all their stories,$every one of them.	5
129	00:11:19,349	00:11:22,935	$He actually cared about the$people under his command.	5
130	00:11:23,019	00:11:26,355	$How do they put it in the Watch?	5
131	00:11:26,406	00:11:29,158	"$""We shall never see$his like again."""	5
132	00:11:38,835	00:11:42,337	$Oh, you didn't know.	5
133	00:11:47,710	00:11:50,712	$I'm sorry.$I am.	5
134	00:11:53,049	00:11:54,550	$How?	5
135	00:11:56,052	00:11:57,886	$I only know what I heard.	5
136	00:11:57,937	00:11:59,104	$How?	5
137	00:11:59,189	00:12:01,723	$<i>He was leading an$expedition beyond the Wall.	6
138	00:12:02,642	00:12:05,310	$There was a mutiny.	6
139	00:12:05,361	00:12:07,629	$He was murdered by his own men.	6
140	00:12:19,242	00:12:21,493	$We better keep moving.	6
141	00:13:10,960	00:13:12,511	$Valar morghulis.	6
142	00:13:12,579	00:13:14,646	$Valar dohaeris.	6
143	00:13:16,082	00:13:18,383	$I have nowhere else to go.	6
144	00:13:18,418	00:13:22,087	$I've taken her to every$healer in Braavos.	6
145	00:13:22,121	00:13:25,123	$I've spent every penny I had.	6
146	00:13:30,230	00:13:33,265	$She suffers every day$of her life.	6
147	00:13:33,299	00:13:36,285	$I just want it to end.	6
148	00:14:04,180	00:14:05,847	$It hurts.	7
149	00:14:05,898	00:14:08,267	$I know.	7
150	00:14:10,403	00:14:12,854	$Don't be afraid.	7
151	00:14:12,905	00:14:16,308	$I used to be like you.	7
152	00:14:16,342	00:14:18,477	$I was sick.	7
153	00:14:19,746	00:14:21,747	$I was dying.	7
154	00:14:24,600	00:14:28,287	$But my father$never gave up on me.	7
155	00:14:30,707	00:14:33,492	$He loved me	7
156	00:14:33,526	00:14:35,127	$more than anything in the world,	7
157	00:14:35,178	00:14:37,913	$just like your father loves you.	7
158	00:14:37,947	00:14:41,199	$So he brought me here.	7
159	00:14:41,234	00:14:43,885	$My father prayed$to the Many-Faced God.	7
160	00:14:46,022	00:14:48,223	$And I drank the water$from his fountain.	7
161	00:14:49,442	00:14:51,293	$It healed me.	7
162	00:15:03,906	00:15:06,491	$I've devoted my life to him now.	7
163	00:15:08,011	00:15:10,172	$You don't want to hurt anymore?	7
164	00:15:12,265	00:15:13,965	$Drink.	7
165	00:17:58,297	00:18:00,248	$<i>Is a girl ready?	9
166	00:18:01,918	00:18:04,803	$To give up her ears,$her nose, her tongue?	9
167	00:18:06,389	00:18:09,257	$<i>Her hopes and dreams,</i>$<i>her loves and hates?	9
168	00:18:09,308	00:18:12,093	$All that makes a girl$who she is?	9
169	00:18:13,229	00:18:15,397	$Forever?	9
170	00:18:18,518	00:18:20,936	$No.	9
171	00:18:20,938	00:18:24,105	$A girl is not ready$to become no one.	9
172	00:18:29,595	00:18:32,264	$But she is ready$to become someone else.	9
173	00:18:45,545	00:18:48,597	$Why Daenerys? Why is$she worth all this?	9
174	00:18:50,299	00:18:53,435	$As I recall, the Mormonts$fought against the Targaryens	9
175	00:18:53,469	00:18:55,353	$during Robert's Rebellion.	9
176	00:18:55,388	00:18:57,522	$Do you believe in anything?	9
177	00:18:57,557	00:18:59,224	$I believe in lots of things.	9
178	00:18:59,308	00:19:01,192	$In something greater$than ourselves, I mean.	9
179	00:19:01,227	00:19:03,311	$The gods, destiny.	9
180	00:19:03,362	00:19:06,565	$Do you believe there's$a plan for this world?	9
181	00:19:06,649	00:19:09,067	$No.	9
182	00:19:09,118	00:19:10,368	$Neither did I.	9
183	00:19:10,403	00:19:12,787	$I was a cynic just like you.	9
184	00:19:12,822	00:19:15,957	$Then I saw a girl$step into a great fire	9
185	00:19:15,992	00:19:17,876	$with three stone eggs.	9
186	00:19:17,910	00:19:20,712	$When the fire burned out, I thought$I'd find her blackened bones.	9
187	00:19:20,746	00:19:24,833	$Instead, I saw her, Daenerys,	9
188	00:19:24,884	00:19:28,887	$alive and unhurt,$holding her baby dragons.	9
189	00:19:31,223	00:19:34,009	$Have you ever heard$baby dragons singing?	9
190	00:19:34,060	00:19:35,760	$No.	9
191	00:19:35,811	00:19:38,263	$It's hard to be$a cynic after that.	9
192	00:19:40,182	00:19:42,434	$Doesn't mean she's going$to be a great queen.	9
193	00:19:42,485	00:19:44,352	$<i>No, it doesn't.	9
194	00:19:44,403	00:19:46,688	$The Targaryens$are famously insane.	9
195	00:19:46,690	00:19:49,608	$What if she conquers the world?$Then what?	9
196	00:19:49,659	00:19:51,910	$1,000 years of peace$and prosperity?	9
197	00:19:51,944	00:19:53,945	$First we have$to conquer the world.	9
198	00:19:53,996	00:19:55,864	$We?	9
199	00:19:55,866	00:19:58,083	$All right, let's assume$your dreams come true.	9
200	00:19:58,167	00:20:01,453	$<i>She's ecstatic when you</i>$<i>bring her this enemy dwarf.	10
201	00:20:01,504	00:20:04,673	$<i>She hacks off my head</i>$<i>and restores your position.	10
202	00:20:04,707	00:20:07,008	$You command her army,$sail to Westeros,	10
203	00:20:07,043	00:20:09,961	$defeat all your enemies and$watch her climb those steps	10
204	00:20:10,012	00:20:11,463	$and sit on the Iron Throne.	10
205	00:20:11,514	00:20:13,765	$Hurrah. Long live the queen.$Then what?	10
206	00:20:13,799	00:20:15,383	$Then she rules.	10
207	00:20:15,434	00:20:18,603	$So a woman who has not spent a$single day of her adult life	10
208	00:20:18,638	00:20:21,356	$in Westeros becomes the ruler of Westeros?$That's justice?	10
209	00:20:21,390	00:20:23,942	$- She's the rightful heir.$- Why?	10
210	00:20:23,976	00:20:27,812	$Because her father, who burned living$men for amusement, was the king?	10
211	00:20:31,200	00:20:33,485	$- That's a slave ship.$- Why are they anchored?	10
212	00:20:33,536	00:20:35,320	$They probably$came ashore for--	10
213	00:20:35,371	00:20:37,822	$<i>Water.	10
214	00:20:48,417	00:20:51,169	$Got a lot of fight in you, huh?	10
215	00:20:59,428	00:21:01,479	$Salt mines?	10
216	00:21:01,564	00:21:04,816	$Yeah, that or a galley slave.	10
217	00:21:04,850	00:21:06,735	$<i>He looks strong enough.	10
218	00:21:06,769	00:21:09,571	$What about the dwarf?	10
219	00:21:09,605	00:21:11,906	$Worthless.	10
220	00:21:11,941	00:21:14,526	$Cut his throat.	10
221	00:21:14,577	00:21:16,578	$Wait. Wait. Wait, wait, wait!$Let's discuss this.	10
222	00:21:16,612	00:21:19,030	$And then chop off his cock.	10
223	00:21:19,115	00:21:20,281	$We'll sell it for a fortune.	10
224	00:21:20,332	00:21:22,450	$A dwarf's cock has magic powers.	10
225	00:21:22,501	00:21:24,869	$Wait! Wait!	10
226	00:21:24,920	00:21:26,287	$Wait, wait, wait!	10
227	00:21:26,289	00:21:28,923	$You can't just hand$a dry cock to a merchant	10
228	00:21:28,958	00:21:30,458	$and expect him to pay for it.	10
229	00:21:30,460	00:21:32,460	$He has to know$it came from a dwarf.	10
230	00:21:32,511	00:21:35,814	$And how could he know$unless he sees the dwarf?	10
231	00:21:35,848	00:21:37,599	$It will be$a dwarf-sized cock.	10
232	00:21:37,633	00:21:39,634	$Guess again.	10
233	00:21:44,473	00:21:47,559	$The dwarf lives until we$find a cock merchant.	10
234	00:21:56,235	00:21:58,737	$Queen Daenerys$has outlawed slavery.	10
235	00:21:58,788	00:22:01,823	$We're bound for Volantis,$not Slaver's Bay.	11
236	00:22:01,825	00:22:05,543	$Besides, she reopened$the fighting pits.	11
237	00:22:05,578	00:22:08,246	$I've never heard of free men$fighting in the pits.	11
238	00:22:08,297	00:22:10,498	$<i>The fighting pits in Meereen?	11
239	00:22:10,500	00:22:13,501	$You're in luck, then.$You're about to be rich.	11
240	00:22:13,503	00:22:17,472	$You are looking at one of the great$warriors in the Seven Kingdoms.	11
241	00:22:19,175	00:22:20,759	$Him.	11
242	00:22:20,810	00:22:24,729	$Him? He's got to$be 60 years old.	11
243	00:22:24,764	00:22:27,482	$Sure, he's a bit$long in the tooth,	11
244	00:22:27,516	00:22:30,318	$a bit withered,$been in the sun too long.	11
245	00:22:30,352	00:22:33,822	$We can all see that. But he$is a veteran of 100 battles.	11
246	00:22:33,856	00:22:36,157	$They wrote songs about him.	11
247	00:22:42,331	00:22:44,082	$That true?	11
248	00:22:49,371	00:22:52,257	$He won the tournament$at Lannisport.	11
249	00:22:52,291	00:22:54,926	$Unseating Ser Jaime$Lannister himself.	11
250	00:22:56,178	00:22:59,214	$The Kingslayer.	11
251	00:22:59,216	00:23:02,634	$Jousting. You're talking$about jousting.	11
252	00:23:02,685	00:23:05,019	$A fancy game for fancy lads.	11
253	00:23:05,054	00:23:07,806	$The men who fight in the pits of$Meereen will swallow him whole.	11
254	00:23:07,857	00:23:10,897	$I killed a Dothraki$bloodrider in single combat.	11
255	00:23:21,403	00:23:22,821	$Liar.	11
256	00:23:22,872	00:23:25,540	$It's no lie.$His name was Qotho.	11
257	00:23:25,574	00:23:28,459	$He was bloodrider to Khal Drogo.	11
258	00:23:28,494	00:23:32,463	$Take me to Slaver's Bay,$put a sword in my hand,	11
259	00:23:32,498	00:23:34,132	$I'll prove my worth.	11
260	00:23:45,845	00:23:49,063	$For my children.$Money.	11
261	00:23:52,685	00:23:54,736	$Lord Baelish.	11
262	00:23:54,770	00:23:56,905	$Yes?	11
263	00:23:58,240	00:24:00,275	$Lancel Lannister.	12
264	00:24:02,444	00:24:04,412	$Brother Lancel.	12
265	00:24:04,446	00:24:06,030	$We abandon our family names.	12
266	00:24:06,081	00:24:07,866	$Quite a family to abandon.	12
267	00:24:07,917	00:24:11,085	$The city has changed$since you were here last.	12
268	00:24:11,120	00:24:13,004	$We flooded the gutters$with wine,	12
269	00:24:13,038	00:24:15,506	$smashed the false idols,	12
270	00:24:15,541	00:24:18,042	$and set the godless on the run.	12
271	00:24:18,093	00:24:19,594	$Well done.	12
272	00:24:25,050	00:24:28,269	$I'm here on urgent business$for the Queen Mother.	12
273	00:24:28,304	00:24:31,272	$Should I send word$that I'll be delayed?	12
274	00:24:35,027	00:24:36,694	$Step carefully, Lord Baelish.	12
275	00:24:36,729	00:24:39,147	$You'll find there's little$tolerance for flesh peddlers	12
276	00:24:39,198	00:24:40,732	$in the new King's Landing.	12
277	00:24:40,783	00:24:43,618	$We both peddle fantasies,$Brother Lancel.	12
278	00:24:43,652	00:24:46,154	$Mine just happen$to be entertaining.	12
279	00:24:55,464	00:24:58,800	$Do you think it's wise,$Your Grace,	12
280	00:24:58,834	00:25:00,635	$arresting the heir$to Highgarden?	12
281	00:25:00,669	00:25:03,504	$The Faith arrested$the heir to Highgarden.	12
282	00:25:03,506	00:25:06,667	$Of course, and the Faith$were armed on your orders.	12
283	00:25:06,675	00:25:08,476	$The king's orders.	12
284	00:25:08,510	00:25:10,595	$Is the king to blame$for Ser Loras's perversion?	12
285	00:25:10,679	00:25:12,547	$House Tyrell won't$tolerate this insult.	12
286	00:25:12,581	00:25:15,683	$House Tyrell won't tolerate it?	12
287	00:25:15,734	00:25:17,685	$I'm the insulted party,$Lord Baelish.	12
288	00:25:17,720	00:25:19,554	$Ser Loras was promised to me.	12
289	00:25:19,588	00:25:21,572	$Instead he chose$the company of boys.	12
290	00:25:21,607	00:25:23,927	$One's choice of companion$is a curious thing.	12
291	00:25:26,629	00:25:28,196	$Most curious.	12
292	00:25:30,366	00:25:32,533	$Lysa Arryn, for instance.	12
293	00:25:32,535	00:25:34,569	$Thoroughly repellant woman.	12
294	00:25:35,971	00:25:37,922	$Forgive me.	12
295	00:25:37,957	00:25:39,924	$I know you're still in mourning.	12
296	00:25:39,959	00:25:43,344	$Lysa was a good woman.	12
297	00:25:43,379	00:25:44,679	$A kind woman.	12
298	00:25:44,713	00:25:47,682	$<i>She was neither of those things.$We both know it.	12
299	00:25:47,716	00:25:49,717	$Still, I pity her son.	12
300	00:25:49,752	00:25:52,020	$How fortunate the young$Lord of the Vale	12
301	00:25:52,054	00:25:54,355	$<i>has a new father to counsel him.	12
302	00:25:54,390	00:25:56,391	$I know how hard it can be	12
303	00:25:56,393	00:25:59,227	$to lose both your parents$at such a young age.	12
304	00:25:59,229	00:26:02,229	$If war comes to Westeros, will the Knights$of the Vale fight for their king?	13
305	00:26:03,315	00:26:05,650	$Young Lord Robin$heeds my advice.	13
306	00:26:07,202	00:26:09,604	$And I have always counseled$loyalty to the throne.	13
307	00:26:09,638	00:26:11,439	$Good.	13
308	00:26:15,744	00:26:17,628	$If there's nothing else.	13
309	00:26:18,747	00:26:20,581	$There is another matter,$Your Grace.	13
310	00:26:20,632	00:26:23,334	$Something so urgent I couldn't$trust the words to a raven.	13
311	00:26:23,419	00:26:26,270	$You once charged me$with finding Arya Stark.	13
312	00:26:26,305	00:26:29,223	$To my shame, I failed you.	13
313	00:26:29,258	00:26:31,559	$But I have found Sansa Stark.	13
314	00:26:33,095	00:26:36,481	$Alive and well and home again	13
315	00:26:36,515	00:26:37,982	$living at Winterfell.	13
316	00:26:38,017	00:26:40,268	$That's not possible.	13
317	00:26:40,319	00:26:42,653	$My sources are well placed.	13
318	00:26:43,822	00:26:45,857	$They tell me Roose Bolton	13
319	00:26:45,908	00:26:48,359	$plans to marry her$to his son Ramsay,	13
320	00:26:48,410	00:26:51,079	$a bastard recently$legitimized by King Tommen.	13
321	00:26:51,113	00:26:55,083	$Roose Bolton is Warden of the$North by the grace of my father.	13
322	00:26:55,117	00:26:59,087	$Indeed, his reward for stabbing$his own king in the heart.	13
323	00:27:00,372	00:27:02,507	$We were fools$to trust a turncloak.	13
324	00:27:02,541	00:27:04,959	$Marrying his son$to the last of the Starks	13
325	00:27:04,961	00:27:06,878	$gives him more legitimacy$in the North	13
326	00:27:06,929	00:27:08,846	$than an alliance with$a hated southern house.	13
327	00:27:08,881	00:27:12,266	$I will skin him and his bastard	13
328	00:27:12,301	00:27:14,135	$like that wretch$on their bloody sigil.	13
329	00:27:14,137	00:27:15,970	$I would counsel$patience, Your Grace.	13
330	00:27:15,972	00:27:17,855	$Patience?	13
331	00:27:17,890	00:27:19,440	$Sansa helped murder my son.	13
332	00:27:19,475	00:27:21,025	$Roose Bolton is a traitor.	13
333	00:27:21,060	00:27:23,027	$Stannis Baratheon$is also a traitor,	13
334	00:27:23,112	00:27:24,679	$marching with his army$on Winterfell.	13
335	00:27:24,713	00:27:27,198	$Let Stannis and Roose battle.	13
336	00:27:27,232	00:27:29,867	$Let the enemies of the$throne slaughter each other.	13
337	00:27:29,902	00:27:33,271	$And when they're done, seize Winterfell$from whichever thief survives.	13
338	00:27:33,305	00:27:35,790	$Winterfell is 1,000 miles$away from here.	13
339	00:27:35,824	00:27:37,992	$The weather has already$begun to turn.	13
340	00:27:37,994	00:27:40,928	$That is why it is critical$to strike soon	13
341	00:27:40,963	00:27:43,381	$while the victor$still licks his wounds.	13
342	00:27:45,167	00:27:47,468	$Surely your Uncle Kevan$could muster a force.	13
343	00:27:47,503	00:27:50,838	$My Uncle Kevan has all the$courage of a kitchen mouse.	13
344	00:27:50,873	00:27:52,457	$Ser Jaime, then.	13
345	00:27:52,491	00:27:55,093	$<i>Jaime's away on a sensitive$diplomatic mission.	13
346	00:27:55,127	00:27:57,845	$I have no idea$when he'll be back.	13
347	00:27:57,896	00:28:00,348	$<i>Perhaps I can help.	14
348	00:28:00,350	00:28:03,518	$The Knights of the Vale are some$of the best fighters in Westeros,	14
349	00:28:03,569	00:28:05,787	$trained to battle$in the ice and the snow.	14
350	00:28:05,821	00:28:08,689	$Forgive me, Lord Baelish,	14
351	00:28:08,740	00:28:10,942	$you have a reputation$as a moneylender	14
352	00:28:10,993	00:28:13,528	$and a brothel keeper,$not a military man.	14
353	00:28:13,579	00:28:15,713	$You wouldn't risk$a single Lannister soldier	14
354	00:28:15,747	00:28:19,167	$or a single coin$from the royal treasury.	14
355	00:28:19,201	00:28:20,918	$What do you have to lose?	14
356	00:28:20,953	00:28:22,820	$A brothel keeper?	14
357	00:28:22,855	00:28:24,372	$And if you succeed?	14
358	00:28:24,374	00:28:26,541	$Name me Warden of the North.	14
359	00:28:30,963	00:28:34,432	$I'll speak to the king$this evening,	14
360	00:28:34,466	00:28:36,634	$have him issue a royal decree.	14
361	00:28:36,668	00:28:39,520	$I'll not rest until the$lion flies over Winterfell.	14
362	00:28:39,555	00:28:41,839	$And I'll know$you're a man of your word	14
363	00:28:41,874	00:28:44,892	$when I see Sansa Stark's$head on a spike.	14
364	00:28:44,943	00:28:47,028	$As I said...	14
365	00:28:47,062	00:28:49,013	$I live to serve.	14
366	00:28:54,486	00:28:57,655	$I'm going to ask him tomorrow.	14
367	00:28:59,241	00:29:00,958	$- What if he says no?$- He won't.	14
368	00:29:01,043	00:29:03,411	$We've waited long enough.	14
369	00:29:03,462	00:29:05,663	$I want you to be my wife.	14
370	00:29:05,714	00:29:07,748	$Now.	14
371	00:29:09,051	00:29:10,668	$What is it?	14
372	00:29:10,702	00:29:13,638	$Do you want to marry me because$our families arranged it?	14
373	00:29:13,672	00:29:15,556	$Or do you--	14
374	00:29:22,981	00:29:25,600	$We can't.$Not yet.	14
375	00:29:25,602	00:29:26,817	$Why not?	14
376	00:29:26,852	00:29:28,903	$You know why not.$Someone will see.	14
377	00:29:28,937	00:29:31,272	$You are going to be my wife.	14
378	00:29:31,323	00:29:35,359	$I am going to be your husband.	14
379	00:29:35,410	00:29:38,946	$We're allowed to walk through$the gardens together.	14
380	00:29:38,948	00:29:41,616	$How many other girls have you$walked through these gardens?	14
381	00:29:43,585	00:29:46,254	$I like the way your eyes go$squinty when you're jealous.	14
382	00:29:46,288	00:29:49,840	$They do not go squinty and you$didn't answer the question.	14
383	00:29:49,875	00:29:52,310	$They make a lovely couple.	14
384	00:29:52,344	00:29:55,513	$A Lannister and a Martell.	14
385	00:29:55,547	00:29:58,966	$<i>They have no idea</i>$<i>how dangerous that is.	14
386	00:29:59,001	00:30:01,202	$We must protect them.	15
387	00:30:01,236	00:30:03,204	$Yes, my prince.	15
388	00:30:04,840	00:30:07,942	$You haven't had to use that$axe of yours in a long time.	15
389	00:30:09,645	00:30:11,279	$I hope you remember how.	15
390	00:30:11,313	00:30:13,981	$I remember how.	15
391	00:30:16,318	00:30:20,197	$<i> The Dornishman's$wife was as fair as the sun	15
392	00:30:20,231	00:30:25,319	$And her kisses$were warmer than spring	15
393	00:30:25,353	00:30:27,271	$The Dornishman's blade	15
394	00:30:27,322	00:30:29,606	$It was made of black steel	15
395	00:30:29,657	00:30:34,111	$And its kiss$was a terrible thing	15
396	00:30:34,162	00:30:38,365	$The Dornishman's wife$would sing as she bathed	15
397	00:30:38,416	00:30:42,453	$-  In a voice that was sweet as a peach--$- All right, that's enough.	15
398	00:30:42,504	00:30:44,621	$I'm coming to the best part.	15
399	00:30:44,672	00:30:46,623	$We're trying to blend in.	15
400	00:30:46,625	00:30:48,709	$Don't want everyone in$Dorne to hear your accent.	15
401	00:30:48,760	00:30:50,544	$This song really is$all about the ending.	15
402	00:30:50,628	00:30:52,930	$It can wait.$There.	15
403	00:30:56,301	00:30:58,135	$That's the Water Gardens.	15
404	00:30:58,137	00:31:00,687	$<i>And once we've got$the princess, then what?	15
405	00:31:03,108	00:31:05,859	$I like to improvise.	15
406	00:31:05,894	00:31:08,245	$That explains the golden hand.	15
407	00:31:27,715	00:31:32,136	$Unbowed. Unbent.$Unbroken.	15
