frameNo	startTime	endTime	dialogue	chunk
57	00:06:42,042	00:06:45,144	$Looks like their god likes me$more than your butcher's boy.	3
58	00:06:45,179	00:06:46,779	$Burn in hell!	3
59	00:06:46,813	00:06:48,781	$<i>He will.</i>	3
60	00:06:52,351	00:06:55,354	$But not today.	3
61	00:07:18,515	00:07:22,051	$Orell says there are crows$patrolling on the Wall.	3
62	00:07:22,085	00:07:24,653	$Tell me what you know.	3
63	00:07:24,687	00:07:26,421	$There are four$to a patrol--	3
64	00:07:26,456	00:07:28,323	$two builders to check$for structural damage,	3
65	00:07:28,357	00:07:29,791	$two rangers to watch$for enemies.	3
66	00:07:29,825	00:07:31,893	$How often do these$patrols go out?	3
67	00:07:33,195	00:07:34,829	$It varies.	3
68	00:07:34,863	00:07:37,499	$If I knew where on the Wall we$were heading, I could tell you.	3
69	00:07:37,533	00:07:40,002	$You'd like to know that.	3
70	00:07:41,871	00:07:44,507	$There are 19 castles$guarding the Wall.	3
71	00:07:45,976	00:07:48,344	$How many are manned?	3
72	00:07:48,378	00:07:50,714	$Three.	3
73	00:07:50,748	00:07:53,417	$You sure of that?	3
74	00:07:55,086	00:07:56,687	$Which three?	3
75	00:07:59,391	00:08:00,858	$Castle Black.	4
76	00:08:00,892	00:08:02,726	$Aye, Castle Black.	4
77	00:08:02,760	00:08:04,861	$Everyone knows$Castle Black.	4
78	00:08:04,896	00:08:06,896	$Which others?	4
79	00:08:12,135	00:08:14,504	$Eastwatch-by-the-Sea	4
80	00:08:14,538	00:08:17,440	$and the Shadow Tower.	4
81	00:08:19,509	00:08:21,677	$How many men remain$in Castle Black?	4
82	00:08:21,712	00:08:23,446	$- 1,000.$- Liar.	4
83	00:08:25,516	00:08:27,617	$What happens to your eagle$after I kill you?	4
84	00:08:27,651	00:08:30,186	$Does he drift away like a$kite with his strings cut	4
85	00:08:30,220	00:08:32,521	$or does he just flop$dead to the ground?	4
86	00:08:32,556	00:08:34,056	$He's no crow.	4
87	00:08:34,091	00:08:36,491	$Just 'cause you want him inside$you don't make him one of us.	4
88	00:08:36,493	00:08:38,995	$I'm not afraid of you.	4
89	00:08:45,202	00:08:47,169	$I like you, boy.	4
90	00:08:47,204	00:08:50,106	$But if you lie to me,	4
91	00:08:50,140	00:08:53,376	$I'll pull your guts out$through your throat.	4
92	00:08:55,712	00:08:57,913	$1,000 men.	4
93	00:09:02,919	00:09:05,788	$We'll find out soon enough.	4
94	00:09:12,729	00:09:14,363	$I don't need you$to protect me.	4
95	00:09:14,398	00:09:15,798	$Of course you do.	4
96	00:09:15,832	00:09:18,667	$Who stopped Rattleshirt$when he was about to cut your throat?	4
97	00:09:18,702	00:09:21,503	$Who vouched for you$with Mance?	4
98	00:09:21,538	00:09:23,572	$It seems$you owe me a debt.	4
99	00:09:24,941	00:09:27,443	$- Give it back.$- Well, I stole it.	4
100	00:09:27,477	00:09:31,179	$It's mine.$If you want it, come steal it back.	4
101	00:09:33,249	00:09:34,983	$<i>Ygritte!</i>	4
102	00:09:36,052	00:09:38,086	$<i>Ygritte!</i>	4
103	00:09:41,691	00:09:44,359	$Ygritte!$Seven hells.	4
104	00:09:44,393	00:09:46,528	$<i>Ygritte!</i>	4
105	00:09:50,066	00:09:52,435	$Is Orell right?	4
106	00:09:52,469	00:09:54,437	$Are you still a crow?	4
107	00:09:55,873	00:09:59,208	$It's time you$proved yourself.	4
108	00:09:59,243	00:10:00,977	$Ygritte.	5
109	00:10:01,011	00:10:03,613	$You swore some vows.	5
110	00:10:03,647	00:10:05,548	$I want you to break 'em.	5
111	00:10:08,452	00:10:10,819	$I want you to see me.	5
112	00:10:13,356	00:10:15,657	$All of me.	5
113	00:10:29,305	00:10:31,106	$We shouldn't.	5
114	00:10:33,543	00:10:35,377	$We should.	5
115	00:10:55,097	00:10:57,332	$Why are you$still dressed?	5
116	00:10:57,367	00:10:59,868	$You know nothing,$Jon Sno--	5
117	00:11:14,984	00:11:16,918	$That thing you did	5
118	00:11:16,953	00:11:18,920	$with your mouth--	5
119	00:11:20,456	00:11:23,292	$is that what lords$do to their ladies in the South?	5
120	00:11:23,326	00:11:25,461	$I don't know.	5
121	00:11:25,495	00:11:27,263	$I just wanted to kiss$you there is all.	5
122	00:11:27,331	00:11:28,765	$Hmm.	5
123	00:11:28,799	00:11:30,500	$You seemed to like it.	5
124	00:11:30,535	00:11:32,936	$Aye, I liked it some.	5
125	00:11:32,971	00:11:34,538	$Who taught you that?	5
126	00:11:34,572	00:11:37,441	$There's been no one else.$Only you.	5
127	00:11:37,475	00:11:39,376	$A maid.	5
128	00:11:39,410	00:11:41,245	$You were a maid.	5
129	00:11:41,279	00:11:44,181	$I was a man$of the Night's Watch.	5
130	00:11:45,883	00:11:48,118	$How about you?$Were you a maid?	5
131	00:11:48,152	00:11:49,553	$What do you think?	5
132	00:11:49,587	00:11:52,455	$- Who was he?$- Just a boy.	5
133	00:11:52,490	00:11:55,091	$He came trading$with his brothers.	5
134	00:11:55,126	00:11:58,294	$He had red hair like me.$Kissed by fire.	5
135	00:11:58,329	00:12:00,229	$But...	6
136	00:12:00,297	00:12:02,765	$he was weak.	6
137	00:12:02,800	00:12:04,500	$Not like you.	6
138	00:12:04,535	00:12:06,469	$That was the first one.	6
139	00:12:06,504	00:12:08,472	$Then there was$this Thenn boy.	6
140	00:12:08,506	00:12:11,942	$Spoke no Common, but gods,$he was built like a mammoth.	6
141	00:12:11,977	00:12:15,145	$Yeah, thanks.$I think I've heard enough.	6
142	00:12:17,916	00:12:19,783	$We'd best get back.	6
143	00:12:19,818	00:12:22,186	$Tormund--	6
144	00:12:24,489	00:12:26,524	$I'm not done$with you yet.	6
145	00:12:33,565	00:12:35,966	$How long's it been$since you had a bath?	6
146	00:12:51,649	00:12:53,617	$Let's not go back.	6
147	00:12:54,919	00:12:57,521	$Let's stay here$a while longer.	6
148	00:12:59,924	00:13:03,193	$I don't ever want$to leave this cave, Jon Snow.	6
149	00:13:05,329	00:13:07,363	$Not ever.	6
150	00:13:17,709	00:13:19,410	$<i>I want my gold.</i>	6
151	00:13:19,444	00:13:20,878	$It says it clearly$right there on that note	6
152	00:13:20,913	00:13:22,480	$you'll be repaid in full$when the war is over.	6
153	00:13:22,514	00:13:24,849	$Piss on that!$You're nothing but thieves.	6
154	00:13:24,883	00:13:27,084	$We're outlaws.$Outlaws steal.	6
155	00:13:27,118	00:13:28,619	$You're lucky$we didn't kill you.	6
156	00:13:28,653	00:13:29,620	$Come try it, archer.	6
157	00:13:29,655	00:13:31,255	$I'll shove those arrows$up your ass.	6
158	00:13:31,289	00:13:33,825	$You can't let him go.$He's a murderer. He's guilty.	6
159	00:13:33,859	00:13:35,993	$- Not in the eyes of god.$- You can't!	6
160	00:13:36,028	00:13:39,197	$Enough! The judgment$isn't ours to make.	6
161	00:13:41,767	00:13:45,036	$Go in peace,$Sandor Clegane.	6
162	00:13:45,071	00:13:46,804	$The Lord of Light$isn't done with you yet.	6
163	00:13:51,844	00:13:54,778	$<i>Riders coming through!</i>	6
164	00:14:05,424	00:14:06,891	$The Kingslayer.	7
165	00:14:06,926	00:14:07,993	$Down!	7
166	00:14:08,027	00:14:10,195	$On your knees.	7
167	00:14:10,229	00:14:13,332	$Lord Bolton, I give you$the Kingslayer.	7
168	00:14:15,035	00:14:16,936	$Pick him up, Locke.	7
169	00:14:23,544	00:14:25,011	$You've lost a hand.	7
170	00:14:25,045	00:14:27,880	$No, my lord,$he has it here.	7
171	00:14:31,351	00:14:33,318	$- Take this away.$- Send it to his father?	7
172	00:14:33,353	00:14:35,454	$You'll hold your tongue$unless you want to lose it.	7
173	00:14:36,556	00:14:39,158	$Cut her free.$Apologies, my lady.	7
174	00:14:39,192	00:14:41,226	$You're under$my protection now.	7
175	00:14:41,260	00:14:43,896	$Thank you, my lord.	7
176	00:14:47,100	00:14:49,201	$Find suitable rooms$for our guests.	7
177	00:14:49,236	00:14:51,971	$We'll speak later.	7
178	00:14:53,607	00:14:55,108	$Lord Bolton.	7
179	00:14:58,946	00:15:00,980	$Is there word$from the capital?	7
180	00:15:02,216	00:15:03,783	$You haven't heard?	7
181	00:15:05,353	00:15:07,954	$Stannis Baratheon laid siege$to King's Landing.	7
182	00:15:07,988	00:15:10,423	$<i>Sailed into Blackwater Bay.</i>	7
183	00:15:10,458	00:15:13,694	$<i>Stormed the gates</i>$<i>with thousands of men.</i>	7
184	00:15:15,030	00:15:16,730	$And your sister...	7
185	00:15:22,103	00:15:24,204	$How can I put this?	7
186	00:15:26,407	00:15:28,141	$Your sister...	7
187	00:15:29,510	00:15:31,678	$is alive and well.	7
188	00:15:31,712	00:15:34,514	$Your father's forces$prevailed.	7
189	00:15:36,249	00:15:38,117	$Ser Jaime isn't well.	7
190	00:15:38,151	00:15:40,586	$Take him to Qyburn.	7
191	00:15:59,572	00:16:02,407	$- Will I die?$- No.	8
192	00:16:02,441	00:16:03,842	$The corruption$has spread.	8
193	00:16:03,876	00:16:05,877	$I fear it must$be cut away.	8
194	00:16:05,911	00:16:08,980	$The safest course would be$to take the whole arm off.	8
195	00:16:09,015	00:16:11,449	$Then you'll die.	8
196	00:16:13,019	00:16:15,454	$You're no maester.	8
197	00:16:15,488	00:16:18,223	$Where's your chain?	8
198	00:16:18,258	00:16:20,325	$The Citadel$stripped me of it.	8
199	00:16:20,360	00:16:23,595	$They found some$of my experiments	8
200	00:16:23,663	00:16:25,597	$too bold.	8
201	00:16:25,632	00:16:29,269	$I can leave your upper arm,$make the cut at your elbow.	8
202	00:16:29,303	00:16:33,073	$I don't need my right hand$to kill you.	8
203	00:16:34,141	00:16:36,543	$I can take away$the rotting flesh	8
204	00:16:36,578	00:16:39,246	$and try and burn out$the corruption	8
205	00:16:39,280	00:16:41,515	$- with boiling wine.$- Mmm.	8
206	00:16:41,549	00:16:43,750	$With any luck,$that will suffice.	8
207	00:16:43,818	00:16:46,286	$You'll need$milk of the poppy.	8
208	00:16:47,589	00:16:49,589	$- No milk of the poppy.$- There will be pain.	8
209	00:16:49,624	00:16:52,793	$- I'll scream.$- Quite a bit of pain.	8
210	00:16:52,827	00:16:54,929	$I'll scream loudly.	8
211	00:17:29,665	00:17:31,299	$Lord Baelish.	8
212	00:17:31,333	00:17:32,967	$Your Grace.	8
213	00:17:33,002	00:17:34,969	$I wonder if I might$ask you for a favor.	8
214	00:17:35,003	00:17:36,404	$Of course, Your Grace.	8
215	00:17:36,438	00:17:37,838	$I have reason to believe$that House Tyrell	8
216	00:17:37,872	00:17:39,907	$do not hold the crown's$best interests at heart.	8
217	00:17:39,941	00:17:44,411	$I see. And have you shared these$suspicions with Lord Tywin?	8
218	00:17:44,445	00:17:47,380	$My father's a practical man.$He appreciates facts.	8
219	00:17:47,415	00:17:50,083	$Myself, I often$find them a hindrance.	8
220	00:17:50,118	00:17:53,220	$And he appreciates those$who aid his family, as you well know.	8
221	00:17:53,255	00:17:54,789	$He's almost as generous$to those who help us	8
222	00:17:54,823	00:17:58,025	$as he is unpleasant$towards those who don't.	8
223	00:17:58,059	00:18:00,526	$You have a good working$relationship with the Tyrells.	9
224	00:18:00,561	00:18:03,462	$I thought you might look into it$before you leave the capital.	9
225	00:18:03,497	00:18:05,664	$- I shall do my best.$- Thank you.	9
226	00:18:05,699	00:18:09,168	$And your best will prove better than$when I asked you to locate Arya Stark?	9
227	00:18:09,202	00:18:10,970	$I assure you$that it will.	9
228	00:18:18,244	00:18:20,578	$Gods, boy, that's enough.$We're not in a tavern.	9
229	00:18:20,613	00:18:22,013	$- Pardon, my lady.$- No need to speak.	9
230	00:18:22,048	00:18:24,249	$Are there any figs?$Fetch some.	9
231	00:18:24,283	00:18:26,385	$I always take figs$midafternoon.	9
232	00:18:26,419	00:18:27,886	$They help move the bowels.	9
233	00:18:27,921	00:18:29,988	$To what do I owe$this summons?	9
234	00:18:30,023	00:18:32,057	$Thank you for seeing me,$my lady.	9
235	00:18:32,092	00:18:34,326	$I had hoped we might discuss$a few financial matters.	9
236	00:18:34,360	00:18:38,130	$I climbed all those steps to discuss$financial matters?	9
237	00:18:38,164	00:18:39,431	$It's the royal wedding.	9
238	00:18:39,465	00:18:40,866	$I'm told you had a hand$in planning it.	9
239	00:18:40,900	00:18:42,067	$Naturally.	9
240	00:18:42,101	00:18:44,569	$It's shaping up to be$a very involved affair.	9
241	00:18:44,603	00:18:46,704	$The word extravagant$has been used.	9
242	00:18:46,739	00:18:48,406	$What good$is the word extravagant	9
243	00:18:48,440	00:18:50,842	$if it can't be used$to describe a royal wedding?	9
244	00:18:50,876	00:18:52,944	$- I understand that.$- Good.	9
245	00:18:52,978	00:18:55,446	$But, as Master of Coin,$it falls upon me	9
246	00:18:55,480	00:18:57,114	$to calculate the cost$for the crown.	9
247	00:18:57,149	00:18:59,651	$As of now,$it's a huge expense.	9
248	00:18:59,685	00:19:00,818	$And?	9
249	00:19:00,853	00:19:04,522	$And we're at war,$Lady Olenna.	9
250	00:19:04,556	00:19:06,925	$Oh, I'd nearly$forgotten.	9
251	00:19:06,959	00:19:08,326	$Yes, and maintaining$supply lines--	9
252	00:19:08,360	00:19:10,094	$<i>I can't think</i>$<i>how it slipped my mind.</i>	9
253	00:19:10,129	00:19:12,730	$What is it,$12,000 infantrymen	9
254	00:19:12,764	00:19:14,565	$<i>the Tyrell family</i>$<i>has supplied?</i>	9
255	00:19:14,599	00:19:16,867	$1,800 mounted lances.	9
256	00:19:16,902	00:19:18,869	$<i>2,000 in support.</i>	9
257	00:19:18,904	00:19:22,006	$Provisions so this city$might survive the winter.	9
258	00:19:22,040	00:19:23,741	$<i>A million bushels</i>$<i>of wheat.</i>	9
259	00:19:23,775	00:19:27,311	$Half a million bushels each$of barley, oats, and rye.	9
260	00:19:27,346	00:19:29,113	$<i>20,000 head of cattle.</i>	9
261	00:19:29,148	00:19:30,715	$<i>50,000 sheep.</i>	9
262	00:19:30,750	00:19:33,218	$You don't have to lecture me$about wartime expenses.	9
263	00:19:33,253	00:19:35,254	$I'm quite familiar$with them.	9
264	00:19:35,288	00:19:36,956	$And we are so grateful$for your contributions	9
265	00:19:36,990	00:19:39,525	$which are necessary$for the preservation of the realm.	9
266	00:19:39,593	00:19:41,428	$As is a royal wedding.	9
267	00:19:41,462	00:19:44,031	$The people are hungry$for more than just food.	9
268	00:19:44,065	00:19:45,499	$They crave distractions.	9
269	00:19:45,533	00:19:48,802	$And if we don't provide them,$they'll create their own.	9
270	00:19:48,837	00:19:51,472	$And their distractions$are likely to end	9
271	00:19:51,506	00:19:53,774	$with us being torn$to pieces.	9
272	00:19:53,809	00:19:56,143	$<i>A royal wedding</i>$<i>is much safer.</i>	9
273	00:19:56,178	00:19:59,213	$- Wouldn't you say?$- I would.	9
274	00:19:59,248	00:20:01,415	$<i>And traditionally</i>$<i>paid for</i>	10
275	00:20:01,450	00:20:03,518	$by the royal family.	10
276	00:20:04,820	00:20:07,188	$I was told you were$drunk, impertinent,	10
277	00:20:07,222	00:20:09,223	$and thoroughly debauched.	10
278	00:20:09,258	00:20:10,825	$You can imagine$my disappointment	10
279	00:20:10,860	00:20:13,828	$at finding nothing$but a browbeaten bookkeeper.	10
280	00:20:15,731	00:20:18,299	$Where did you go$for them, Volantis?	10
281	00:20:19,401	00:20:21,235	$- My lady--$- Oh, very well.	10
282	00:20:21,270	00:20:23,271	$I won't have it said$that House Tyrell	10
283	00:20:23,305	00:20:25,006	$refuses to play$its part.	10
284	00:20:25,040	00:20:26,574	$We'll pay for half$the expenses	10
285	00:20:26,609	00:20:29,243	$and the celebrations$will go on as planned.	10
286	00:20:29,278	00:20:31,078	$- Is that sufficient?$- Quite sufficient. Thank you.	10
287	00:20:31,113	00:20:33,448	$Very good, then.$That's settled. Good day.	10
288	00:20:36,518	00:20:38,586	$Give me that.	10
289	00:20:43,425	00:20:45,226	$<i>What are you doing?</i>	10
290	00:20:46,329	00:20:48,363	$Just mending$Lord Beric's armor.	10
291	00:20:48,397	00:20:50,599	$Why?	10
292	00:20:50,633	00:20:53,034	$I'm going to stay on$and smith for the Brotherhood.	10
293	00:20:53,068	00:20:54,936	$Have you lost your mind?	10
294	00:20:54,970	00:20:58,473	$When the Lannisters find this place,$you think they'll spare the smiths?	10
295	00:20:58,507	00:21:00,108	$They'll cave your head in$with your own helmet.	10
296	00:21:00,142	00:21:02,910	$The Lannisters wanted to kill me long$before I joined the Brotherhood.	10
297	00:21:02,944	00:21:04,879	$You don't have to do this.	10
298	00:21:04,913	00:21:06,714	$I want to.	10
299	00:21:06,748	00:21:08,182	$They need good men.	10
300	00:21:08,217	00:21:11,519	$Robb needs good men, too.$We're leaving tomorrow.	10
301	00:21:11,553	00:21:13,921	$- And then you--$- What? Serve him?	10
302	00:21:14,990	00:21:17,992	$I've served men$my entire life.	10
303	00:21:18,026	00:21:19,827	$I served Master Mott$at King's Landing	10
304	00:21:19,861	00:21:22,463	$and he sold me$to the Watch.	10
305	00:21:22,497	00:21:24,098	$I served Lord Tywin$at Harrenhal,	10
306	00:21:24,132	00:21:27,067	$wondering every day$if I'd get tortured or killed.	10
307	00:21:28,269	00:21:29,503	$I'm done serving.	10
308	00:21:29,537	00:21:31,872	$You just said you were$serving Lord Beric.	10
309	00:21:33,141	00:21:36,676	$He may be their leader,$but they chose him.	10
310	00:21:36,711	00:21:39,846	$These men are brothers.$They're a family.	10
311	00:21:41,650	00:21:43,450	$I've never had a family.	10
312	00:21:46,388	00:21:48,122	$I can be your family.	10
313	00:21:51,193	00:21:53,995	$You wouldn't be$my family.	10
314	00:21:54,029	00:21:55,630	"$You'd be ""my lady."""	10
315	00:22:14,484	00:22:16,318	$Willem.	11
316	00:22:18,888	00:22:20,489	$Willem!	11
317	00:22:23,527	00:22:26,863	$- Is this a rescue?$- Lannister filth! Take him!	11
318	00:22:26,897	00:22:29,265	$Please, I didn't do anything.$I'm just a squire.	11
319	00:22:29,300	00:22:31,100	$Please--	11
320	00:22:43,881	00:22:45,315	$Bring them in.	11
321	00:23:01,698	00:23:03,298	$Is that all of them?	11
322	00:23:05,568	00:23:08,638	$It took five of you to murder$two unarmed squires?	11
323	00:23:08,672	00:23:10,573	$Not murder,$Your Grace.	11
324	00:23:10,607	00:23:12,141	$Vengeance.	11
325	00:23:12,175	00:23:14,677	$Vengeance?	11
326	00:23:14,711	00:23:17,079	$Those boys didn't$kill your sons.	11
327	00:23:17,113	00:23:20,182	$I saw Harrion die$on the battlefield and Torrhen--	11
328	00:23:20,216	00:23:22,217	$Was strangled$by the Kingslayer.	11
329	00:23:22,251	00:23:24,519	$- They were his kin.$- They were boys!	11
330	00:23:26,688	00:23:28,456	$Look at them.	11
331	00:23:30,258	00:23:31,892	$Tell your mother$to look at them.	11
332	00:23:31,927	00:23:34,228	$<i>She killed them</i>$<i>as much as I.</i>	11
333	00:23:34,262	00:23:36,897	$My mother had nothing$to do with this.	11
334	00:23:36,931	00:23:38,765	$This was your treason.	11
335	00:23:38,800	00:23:41,234	$It's treason$to free your enemies.	11
336	00:23:41,268	00:23:43,369	$In war, you kill$your enemies.	11
337	00:23:43,403	00:23:45,505	$Did your father$not teach you that, boy?	11
338	00:23:45,539	00:23:47,573	$Leave him.	11
339	00:23:51,745	00:23:53,346	$Aye.	11
340	00:23:53,380	00:23:55,714	$Leave me to the king.	11
341	00:23:55,749	00:23:59,385	$He wants to give me$a scolding before he sets me free.	11
342	00:24:00,487	00:24:03,889	$That's how he deals$with treason.	12
343	00:24:03,924	00:24:06,225	$Our King in the North.	12
344	00:24:06,259	00:24:08,627	$Or should I call him	12
345	00:24:08,662	00:24:11,697	$the King Who Lost$the North?	12
346	00:24:14,501	00:24:17,035	$Escort Lord Karstark$to the dungeon.	12
347	00:24:17,070	00:24:18,770	$Hang the rest.	12
348	00:24:18,805	00:24:20,272	$Mercy, sire!$I didn't kill anyone.	12
349	00:24:20,307	00:24:21,774	$I only watched$for the guards.	12
350	00:24:21,808	00:24:23,943	$This one was only$the watcher.	12
351	00:24:23,977	00:24:26,045	$Hang him last so he can watch$the others die.	12
352	00:24:26,079	00:24:28,181	$<i>Please! Please, no.</i>$<i>They made me do it!</i>	12
353	00:24:28,215	00:24:32,151	$They made me!$They made me!	12
354	00:24:40,227	00:24:42,662	$Word of this$can't leave Riverrun.	12
355	00:24:42,696	00:24:44,564	$They were Tywin$Lannister's nephews.	12
356	00:24:44,598	00:24:46,299	$The Lannisters$pay their debts.	12
357	00:24:46,333	00:24:47,734	$<i>They never stop</i>$<i>talking about it.</i>	12
358	00:24:47,768	00:24:49,703	$Would you make me a liar$as well as a murderer?	12
359	00:24:49,737	00:24:51,471	$It wouldn't be lying.	12
360	00:24:51,505	00:24:53,706	$We will bury them$and remain silent	12
361	00:24:53,741	00:24:55,141	$<i>until the war is done.</i>	12
362	00:24:55,175	00:24:56,576	$I'm not fighting$for justice	12
363	00:24:56,610	00:24:59,479	$if I don't serve justice$to murderers in my ranks,	12
364	00:24:59,513	00:25:02,449	$<i>no matter how highborn.</i>	12
365	00:25:02,483	00:25:05,052	$He has to die.	12
366	00:25:05,086	00:25:07,788	$The Karstarks$are Northmen.	12
367	00:25:07,822	00:25:10,157	$They won't forgive$the killing of their lord.	12
368	00:25:10,191	00:25:12,159	$Your mother's right.	12
369	00:25:12,193	00:25:14,962	$If you do this, the Karstarks will$abandon you.	12
370	00:25:14,996	00:25:17,064	$You tended to their wounds.	12
371	00:25:17,099	00:25:19,801	$You brought them supper.$Now they're dead.	12
372	00:25:19,835	00:25:23,672	$And more boys will keep dying$until this war is over.	12
373	00:25:23,706	00:25:25,841	$<i>You need Karstark men</i>$<i>to end it.</i>	12
374	00:25:25,875	00:25:28,310	$Spare his life.$Keep him as a hostage.	12
375	00:25:28,344	00:25:30,412	$A hostage.	12
376	00:25:30,447	00:25:33,750	$<i>Tell the Karstarks</i>$<i>that as long as they remain loyal,</i>	12
377	00:25:33,784	00:25:35,852	$he will not be harmed.	12
378	00:26:00,878	00:26:04,147	$The blood of the First Men$flows through my veins	13
379	00:26:04,181	00:26:07,183	$as much as yours, boy.	13
380	00:26:07,218	00:26:09,919	$I fought the Mad King$for your father.	13
381	00:26:09,953	00:26:13,557	$I fought Joffrey$for you.	13
382	00:26:13,592	00:26:15,059	$We are kin--	13
383	00:26:15,093	00:26:17,394	$Stark and Karstark.	13
384	00:26:17,428	00:26:19,829	$That didn't stop you$from betraying me.	13
385	00:26:19,864	00:26:21,431	$And it won't save you now.	13
386	00:26:21,465	00:26:24,333	$I don't want it$to save me.	13
387	00:26:24,368	00:26:28,004	$I want it to haunt you$to the end of your days.	13
388	00:26:28,939	00:26:30,673	$Kneel, my lord.	13
389	00:26:39,650	00:26:42,151	$Rickard Karstark,	13
390	00:26:42,186	00:26:43,753	$<i>Lord of Karhold,</i>	13
391	00:26:43,788	00:26:47,291	$here in sight of gods and men,$I sentence you to die.	13
392	00:26:47,325	00:26:50,227	$Would you speak$a final word?	13
393	00:26:51,363	00:26:53,898	$Kill me$and be cursed.	13
394	00:26:53,933	00:26:57,035	$You are no king of mine.	13
395	00:27:11,083	00:27:13,651	$<i>Joffrey.</i>	13
396	00:27:13,685	00:27:15,686	$Cersei.	13
397	00:27:17,356	00:27:19,357	$Ilyn Payne.	13
398	00:27:20,927	00:27:22,928	$Ser Meryn.	13
399	00:27:26,066	00:27:28,134	$The Hound.	13
400	00:27:31,605	00:27:33,573	$What are you$going to do with me?	13
401	00:27:33,608	00:27:36,243	$At first light$we'll ride for Riverrun.	13
402	00:27:36,277	00:27:38,111	$Your brother's there now.	13
403	00:27:38,146	00:27:40,614	$He'll make a contribution$to our cause	13
