frameNo	startTime	endTime	dialogue	chunk
211	00:19:44,145	00:19:48,080	$Battles have been won$against greater odds.	20
212	00:19:54,455	00:19:56,321	$If Ramsay wins,	20
213	00:19:56,424	00:19:58,323	$I'm not going back there alive.	20
214	00:19:58,426	00:20:00,092	$Do you understand me?	20
215	00:20:02,596	00:20:06,598	$I won't let ever let$him touch you again.	21
216	00:20:09,503	00:20:11,603	$I'll protect you, I promise.	21
217	00:20:12,940	00:20:15,340	$No one can protect me.	21
218	00:20:15,443	00:20:17,342	$No one can protect anyone.	21
219	00:20:36,063	00:20:38,097	$You think there's hope?	21
220	00:20:38,199	00:20:40,532	$I've never seen these$Bolton fuckers fight.	21
221	00:20:40,634	00:20:42,968	$And they've never seen$the free folk fight,	21
222	00:20:43,070	00:20:45,070	$so, yes, there's hope.	21
223	00:20:47,241	00:20:50,775	$You want to avenge your king, don't you?	21
224	00:20:50,877	00:20:53,712	$It wasn't the Boltons defeated Stannis.	21
225	00:20:53,814	00:20:56,281	$It was Stannis himself.	21
226	00:20:56,383	00:20:58,049	$I loved the man.	21
227	00:20:58,152	00:21:00,552	$He lifted me up and made me something.	22
228	00:21:00,654	00:21:03,788	$But he had demons in his skull$whispering foul things.	22
229	00:21:03,890	00:21:06,492	$- You saw these demons?$- What?	22
230	00:21:07,694	00:21:09,961	$No, it's a manner of speaking.	22
231	00:21:11,501	00:21:14,766	$Not... actual demons.	22
232	00:21:16,303	00:21:19,238	$Well, you loved that cunt Stannis	22
233	00:21:19,340	00:21:21,473	$and I loved the man he burned.	22
234	00:21:21,575	00:21:23,609	$Mance didn't have demons in his skull.	22
235	00:21:23,710	00:21:27,212	$He didn't torch people or$listen to some red witch.	22
236	00:21:27,314	00:21:29,681	$I believed in him.	22
237	00:21:29,783	00:21:33,718	$I thought he was the man to$lead us through the Long Night.	22
238	00:21:33,820	00:21:36,087	$But I was wrong just like you.	22
239	00:21:38,025	00:21:41,160	$Maybe that was our mistake,$believing in kings.	22
240	00:21:42,863	00:21:45,297	$Jon Snow's not a king.	22
241	00:21:47,067	00:21:48,833	$No, he's not.	22
242	00:21:51,905	00:21:55,974	$I need a good drink to help me$sleep the night before a fight.	22
243	00:21:56,076	00:21:57,543	$You want some?	23
244	00:21:57,645	00:22:00,045	$I have a jug of sour goat's milk	23
245	00:22:00,147	00:22:02,080	$stronger than any of that grape water	23
246	00:22:02,183	00:22:04,349	$you southern twats like sucking on.	23
247	00:22:04,451	00:22:06,285	$No, thanks. It does sound delicious,	23
248	00:22:06,387	00:22:08,987	$but I better keep a clear head.	23
249	00:22:09,089	00:22:11,423	$I can never sleep the$night before a battle.	23
250	00:22:11,525	00:22:13,192	$So what do you do all night?	23
251	00:22:13,294	00:22:15,494	$I walk.	23
252	00:22:15,596	00:22:17,329	$Think and walk.	23
253	00:22:17,431	00:22:19,565	$Think and walk until I'm$far enough away from camp	23
254	00:22:19,667	00:22:21,766	$that no one can hear me$shitting my guts out.	23
255	00:22:23,904	00:22:25,837	$Happy shitting.	23
256	00:22:39,119	00:22:40,185	$My lady.	23
257	00:22:44,692	00:22:47,092	$You weren't at the war council.	23
258	00:22:48,596	00:22:50,529	$I'm not a soldier.	23
259	00:22:51,632	00:22:53,965	$Any advice?	24
260	00:22:54,067	00:22:56,368	$Don't lose.	24
261	00:23:02,175	00:23:04,243	$If I do, if I fall...	24
262	00:23:06,747	00:23:09,281	$don't bring me back.	24
263	00:23:10,094	00:23:11,316	$I'll have to try.	24
264	00:23:11,418	00:23:13,518	$I'm ordering you not to bring me back.	24
265	00:23:13,621	00:23:15,287	$I am not your servant, Jon Snow.	24
266	00:23:15,389	00:23:17,656	$You're in my camp. I'm the commander.	24
267	00:23:17,758	00:23:20,425	$I serve the Lord of Light.	24
268	00:23:20,527	00:23:22,794	$I do what he commands.	24
269	00:23:22,896	00:23:24,296	$How do you know what he commands?	24
270	00:23:25,799	00:23:29,033	$I interpret his signs...	24
271	00:23:29,136	00:23:31,303	$as well as I can.	24
272	00:23:33,874	00:23:36,207	$If the Lord didn't want$me to bring you back,	24
273	00:23:36,310	00:23:38,877	$how did I bring you back?	24
274	00:23:38,979	00:23:41,513	$I have no power.	24
275	00:23:41,615	00:23:44,983	$Only what he gives me$and he gave me you.	24
276	00:23:46,353	00:23:48,620	$Why?	24
277	00:23:48,722	00:23:50,889	$I don't know.	24
278	00:23:55,496	00:23:59,998	$Maybe you're only needed for this small$part of his plan and nothing else.	25
279	00:24:00,100	00:24:03,101	$Maybe he brought you here to die again.	25
280	00:24:07,341	00:24:10,342	$What kind of god would$do something like that?	25
281	00:24:12,741	00:24:14,413	$The one we've got.	25
282	00:25:27,304	00:25:32,632	$Game of Thrones 6x09 - The Battle of Bastards.	26
283	00:26:04,224	00:26:07,426	$Last time we saw each other$was at Winterfell, yes?	27
284	00:26:10,464	00:26:13,765	$You were making jokes about$my height, I seem to recall.	27
285	00:26:16,069	00:26:18,102	$Everyone who makes a joke$about a dwarf's height	27
286	00:26:18,204	00:26:22,040	$thinks he's the only person ever to$make a joke about a dwarf's height.	27
287	00:26:22,142	00:26:25,444	"$""The height of nobility,""$""a man of your stature,"""	27
288	00:26:25,546	00:26:27,378	"$""someone to look up to."""	27
289	00:26:28,949	00:26:30,782	$You're all making the$same five or six jokes.	27
290	00:26:30,884	00:26:34,152	$- It was a long time ago.$- It was.	27
291	00:26:34,254	00:26:37,522	$And how have things been$going for you since then?	27
292	00:26:37,624	00:26:40,425	$Not so well, I gather.	27
293	00:26:40,527	00:26:44,464	$Can't imagine you would have murdered the$Stark boys if things had been going well.	28
294	00:26:44,465	00:26:46,064	$I didn't murder the Stark boys.	28
295	00:26:46,166	00:26:49,033	$But I did things that were$just as bad or worse.	28
296	00:26:49,135	00:26:50,335	$And he paid for them.	28
297	00:26:50,437	00:26:52,403	$Doesn't seem like it.	28
298	00:26:52,506	00:26:54,339	$He's still alive.	28
299	00:26:54,441	00:26:56,407	$It was complicated for you, I'm sure,	28
300	00:26:56,510	00:26:58,677	$growing up at Winterfell.	28
301	00:26:58,779	00:27:01,947	$Never quite knowing who you were.	28
302	00:27:02,048	00:27:05,617	$But then, we all live$complicated lives, don't we?	28
303	00:27:05,719	00:27:07,652	$You've brought us 100$ships from the Iron Fleet	28
304	00:27:07,754	00:27:09,387	$with men to sail them.	28
305	00:27:09,490	00:27:11,690	$In return, I expect you$want me to support	28
306	00:27:11,792	00:27:14,225	$your claim to the throne$of the Iron Islands?	28
307	00:27:14,327	00:27:17,017	$Not my claim. Hers.	28
308	00:27:17,018	00:27:18,329	$And what's wrong with you?	28
309	00:27:18,431	00:27:19,931	$I'm not fit to rule.	28
310	00:27:20,033	00:27:21,600	$We can agree upon that at least.	28
311	00:27:21,702	00:27:24,302	$Has the Iron Islands$ever had a queen before?	28
312	00:27:24,404	00:27:25,971	$No more than Westeros.	28
313	00:27:27,741	00:27:31,109	$Our Uncle Euron returned$home after a long absence.	28
314	00:27:31,211	00:27:34,679	$He murdered our father and took$the Salt Throne from Yara.	28
315	00:27:34,781	00:27:37,348	$He would have murdered$us if we'd stayed.	28
316	00:27:38,819	00:27:41,887	$Lord Tyrion tells me your$father was a terrible king.	29
317	00:27:41,989	00:27:44,122	$You and I have that in common.	29
318	00:27:45,726	00:27:46,892	$We do.	29
319	00:27:46,994	00:27:49,327	$And both murdered by a usurper as well.	29
320	00:27:50,664	00:27:52,230	$Will their ships be enough?	29
321	00:27:52,332	00:27:55,400	$With the former Masters'$fleet, possibly.	29
322	00:27:55,502	00:27:57,536	$Barely.	29
323	00:27:57,638	00:28:00,304	$There are more than 100$ships in the Iron Fleet.	29
324	00:28:00,407	00:28:02,807	$There are and Euron is building more.	29
325	00:28:02,910	00:28:04,543	$He's going to offer them to you.	29
326	00:28:04,645	00:28:06,077	$So why shouldn't I wait for him?	29
327	00:28:06,179	00:28:08,713	$The Iron Fleet isn't all he's bringing.	29
328	00:28:08,815	00:28:10,916	$He also wants to give you...	29
329	00:28:11,018	00:28:14,653	$His big cock, I think he said.	29
330	00:28:14,755	00:28:17,989	$Euron's offer is also an$offer of marriage, you see.	29
331	00:28:18,091	00:28:19,891	$You won't get one without the other.	29
332	00:28:19,993	00:28:22,493	$And I imagine your offer is$free of any marriage demands?	29
333	00:28:22,596	00:28:25,897	$I never demand, but I'm$up for anything, really.	29
334	00:28:27,734	00:28:30,401	$He murdered our father and$would have murdered us.	29
335	00:28:30,503	00:28:33,071	$He'll murder you as soon$as you have what he wants.	29
336	00:28:33,173	00:28:34,839	$The Seven Kingdoms.	29
337	00:28:34,942	00:28:36,107	$All of them.	30
338	00:28:36,209	00:28:37,909	$And you don't want the Seven Kingdoms?	30
339	00:28:38,011	00:28:41,279	$Your ancestors defeated ours$and took the Iron Islands.	30
340	00:28:41,381	00:28:43,848	$We ask you to give them back.	30
341	00:28:43,951	00:28:45,216	$And that's all?	30
342	00:28:45,318	00:28:47,886	$We'd like you to help us$murder an uncle or two	30
343	00:28:47,988	00:28:49,854	$who don't think a woman's fit to rule.	30
344	00:28:49,957	00:28:51,590	$Reasonable.	30
345	00:28:53,894	00:28:56,494	$What if everyone starts$demanding their independence?	30
346	00:28:56,597	00:28:58,597	$She's not demanding, she's asking.	30
347	00:28:58,699	00:29:01,466	$The others are free to ask as well.	30
348	00:29:05,271	00:29:08,707	$Our fathers were evil$men, all of us here.	30
349	00:29:08,809	00:29:11,242	$They left the world worse$than they found it.	30
350	00:29:11,344	00:29:12,944	$We're not going to do that.	30
351	00:29:13,046	00:29:16,047	$We're going to leave the world$better than we found it.	30
352	00:29:18,085	00:29:21,586	$You will support my claim as$queen of the Seven Kingdoms	30
353	00:29:21,688	00:29:24,990	$and respect the integrity$of the Seven Kingdoms.	30
354	00:29:25,092	00:29:29,628	$No more reaving, roving,$raiding, or raping.	30
355	00:29:30,964	00:29:32,430	$That's our way of life.	30
356	00:29:32,532	00:29:34,065	$No more.	31
357	00:29:41,642	00:29:43,341	$No more.	31
358	00:33:27,901	00:33:30,501	$Do you like games, little man?	35
359	00:33:30,603	00:33:32,670	$Let's play a game.	35
360	00:33:36,309	00:33:38,009	$Run to your brother.	35
361	00:33:38,111	00:33:39,944	$The sooner you make it to him,	35
362	00:33:40,046	00:33:42,413	$the sooner you get to see him again.	35
363	00:33:45,085	00:33:46,550	$That's it.	35
364	00:33:46,652	00:33:48,786	$That's the game.	35
365	00:33:48,889	00:33:50,788	$Easy.	35
366	00:33:50,891	00:33:52,790	$Ready?	35
367	00:33:53,260	00:33:54,358	$Go.	35
368	00:33:58,164	00:34:01,132	$No, you have to run, remember?	35
369	00:34:01,234	00:34:03,368	$Those are the rules.	35
370	00:35:02,608	00:35:09,200	$`T`U`S`U`B`T`I`T`U`L`O`C`O`M	36
371	00:36:01,954	00:36:03,421	$Don't.	37
372	00:36:14,200	00:36:15,533	$Prepare to charge.	38
373	00:36:17,637	00:36:19,003	$Prepare to charge!	38
374	00:36:20,740	00:36:23,341	$- Draw!$- Draw!	38
375	00:36:23,443	00:36:25,510	$Draw!	38
376	00:36:25,611	00:36:27,078	$Loose!	38
377	00:36:34,587	00:36:36,954	$Go! Go! Follow your commander!	38
378	00:36:42,195	00:36:43,894	$Run and fight!	38
379	00:37:12,058	00:37:14,725	$Nock!	39
380	00:37:14,827	00:37:17,195	$- Draw!$- Draw!	39
381	00:37:17,297	00:37:18,963	$- Loose!$- Loose!	39
382	00:37:28,774	00:37:29,640	$Now.	39
383	00:37:29,742	00:37:34,078	$Cavalry, charge!	39
384	00:38:27,066	00:38:29,767	$- Nock!$- Nock!	40
385	00:38:29,869	00:38:32,370	$- Nock!$- Nock!	40
386	00:38:34,407	00:38:36,040	$- Draw!$- Draw!	40
387	00:38:36,142	00:38:38,909	$- Draw!$- Draw!	40
388	00:38:41,914	00:38:44,114	$We'll just kill our own men. Stand down.	40
389	00:38:44,217	00:38:46,984	$- Loose!$- Loose!	40
390	00:39:27,126	00:39:29,093	$Get word...	41
391	00:39:48,178	00:39:49,219	$No!	41
392	00:40:03,896	00:40:05,463	$Loose!	42
393	00:40:20,980	00:40:23,113	$- Loose!$- Loose!	42
394	00:40:30,390	00:40:32,757	$- Loose!$- Loose!	42
395	00:41:01,521	00:41:05,022	$We may as well be$taking shits back here.	43
396	00:41:05,124	00:41:08,326	$Follow!	43
397	00:41:14,734	00:41:16,967	$It's time, go.	43
398	00:41:18,771	00:41:21,472	$- Who owns the North?$- We do!	43
399	00:41:21,574	00:41:24,274	$- Who owns the North?$- We do!	43
400	00:41:24,377	00:41:25,909	$Show me!	43
401	00:41:55,441	00:41:56,907	$Hey!	43
402	00:42:54,801	00:42:58,135	$Infantry, advance!	45
403	00:43:30,135	00:43:33,003	$With me, lads! Break their line!	45
404	00:44:06,806	00:44:08,005	$Help me!	46
405	00:44:36,468	00:44:38,301	$- Tormund!$- Get him back!	46
406	00:44:38,404	00:44:41,104	$Infantry, advance.	46
407	00:44:46,378	00:44:48,779	$Both sides!	46
408	00:44:48,881	00:44:50,714	$Fall back!	47
409	00:44:51,294	00:44:53,918	$Fall back!	47
410	00:45:14,306	00:45:16,306	$Fuck this, come on!	47
411	00:45:26,285	00:45:28,318	$We're going home!	47
412	00:49:44,643	00:49:46,810	$Open the gate!	52
413	00:49:51,650	00:49:54,017	$Archers to the wall.	52
414	00:49:55,988	00:49:58,255	$- Their army's gone.$- Our army's gone.	52
