frameNo	startTime	endTime	dialogue	chunk
163	00:15:57,992	00:15:59,457	$No.	15
164	00:15:59,884	00:16:04,157	$Roose Bolton murdered my brother.$He betrayed my family!	15
165	00:16:04,277	00:16:06,047	$He did.	16
166	00:16:06,167	00:16:07,797	$He serves the Lannisters.	16
167	00:16:08,273	00:16:10,685	$- For now.$- I won't go.	16
168	00:16:10,805	00:16:12,754	$- Winterfell is your home.$- Not anymore.	16
169	00:16:12,874	00:16:15,479	$Always. You're a Stark.	16
170	00:16:16,126	00:16:18,838	$Dyeing your hair doesn't change that.$You're Sansa Stark.	16
171	00:16:19,244	00:16:21,807	$The eldest surviving child$of Ned and Catelyn Stark.	16
172	00:16:22,480	00:16:23,925	$Your place is in the North.	16
173	00:16:24,045	00:16:25,888	$I can't marry him.$You can't make me.	16
174	00:16:26,008	00:16:28,158	$He's a traitor.$A murderer.	16
175	00:16:28,278	00:16:29,965	$You're not marrying Roose Bolton.	16
176	00:16:30,278	00:16:33,208	$No, you'll be marrying his son and heir,$Ramsay.	16
177	00:16:33,743	00:16:36,081	$- One day he'll be Warden of the North and...$- No!	16
178	00:16:36,337	00:16:38,337	$- Sansa...$- No, you can't make me.	16
179	00:16:38,457	00:16:41,715	$I will starve myself. I will$die before I have to go there.	16
180	00:16:41,835	00:16:44,178	$I won't force you to do anything.	16
181	00:16:45,206	00:16:47,118	$Don't you know by now how$much I care for you?	16
182	00:16:48,587	00:16:51,037	$Say the word and we turn the$horses round, but listen to me.	16
183	00:16:51,157	00:16:52,312	$Listen.	16
184	00:16:52,824	00:16:54,724	$You've been running all your life.	16
185	00:16:56,236	00:16:58,599	$Terrible things happened to$your family and you weep.	16
186	00:16:58,955	00:17:01,992	$You sit alone in a dark room,$mourning their fates.	16
187	00:17:02,112	00:17:06,016	$You've been a bystander to tragedy from$the day they executed your father.	17
188	00:17:06,773	00:17:10,606	$Stop being a bystander, you hear me?$Stop running.	17
189	00:17:15,726	00:17:17,589	$There's no justice in the world.	17
190	00:17:18,502	00:17:20,202	$Not unless we make it.	17
191	00:17:22,052	00:17:23,476	$You loved your family.	17
192	00:17:25,195	00:17:26,632	$Avenge them.	17
193	00:18:28,120	00:18:29,507	$How do we get through there?	18
194	00:18:30,107	00:18:31,145	$We don't.	18
195	00:18:31,470	00:18:32,483	$We go around.	18
196	00:18:32,770	00:18:34,707	$It sets miles out of the way.	18
197	00:18:35,857	00:18:38,133	$- We'll lose sight of them.$- Doesn't matter.	18
198	00:18:38,253	00:18:39,513	$I know where they're going.	18
199	00:18:44,050	00:18:45,813	$Don't you get a bit old for a squire?	18
200	00:18:50,751	00:18:52,763	$How did you end up squiring for the Imp?	18
201	00:18:53,639	00:18:54,789	$He hates that nickname.	18
202	00:18:54,909	00:18:57,226	$Well, he's not here to$complain about it, is he?	18
203	00:19:01,838	00:19:05,326	$I squired for a knight name Ser Lorimer$during the War of the Five Kings.	19
204	00:19:05,446	00:19:06,426	$One night,	19
205	00:19:06,938	00:19:08,588	$he had a bit too much to drink.	19
206	00:19:08,708	00:19:11,038	$And he was famished, so he borrowed a ham.	19
207	00:19:11,497	00:19:13,597	$- He borrowed it?$- He wasn't a thief.	19
208	00:19:13,863	00:19:16,325	$He was drunk and hungry$and he wasn't thinking.	19
209	00:19:16,445	00:19:17,700	$I was drunk too.	19
210	00:19:18,563	00:19:19,937	$He gave me half the ham.	19
211	00:19:21,863	00:19:23,200	$Next morning,	19
212	00:19:23,756	00:19:25,993	$one of the guards saw him passed out,	19
213	00:19:26,290	00:19:28,728	$under a wagon, with the ham$bone still in his hand.	19
214	00:19:30,097	00:19:31,589	$They hanged the man after noon.	19
215	00:19:33,230	00:19:34,733	$They tied the noose for me too,	19
216	00:19:35,008	00:19:37,370	$but Lord Tywin heard my$family name was Payne,	19
217	00:19:37,490	00:19:38,669	$so he pardoned me,	19
218	00:19:39,104	00:19:41,579	$and sent me to King's Landing$to squire for his son.	19
219	00:19:41,699	00:19:43,017	$Punishment?	19
220	00:19:43,880	00:19:46,255	$- For both of you.$- It didn't seem that way.	19
221	00:19:46,817	00:19:48,742	$Lord Tyrion was always very good to me.	19
222	00:19:48,862	00:19:51,104	$I guess all of your lords$were very kind to you.	19
223	00:19:51,224	00:19:52,791	$All except me.	19
224	00:19:52,911	00:19:55,357	$Sorry you have to squire$such a nasty person.	19
225	00:19:55,477	00:19:57,945	$I'm not sorry. You're the$best fighter I've ever seen.	19
226	00:19:58,520	00:19:59,458	$You beat The Hound.	19
227	00:20:01,247	00:20:02,810	$I'm proud to be your squire.	20
228	00:20:08,013	00:20:10,017	$I'm sorry I'm always snapping at you.	20
229	00:20:10,137	00:20:12,878	$If you wouldn't snap at me$I wouldn't learn anything.	20
230	00:20:16,693	00:20:19,125	$You want to be a knight, Pod?	20
231	00:20:20,234	00:20:20,871	$Yes.	20
232	00:20:20,991	00:20:23,597	$Starting tomorrow, we'll train$with the sword twice a day,	20
233	00:20:23,717	00:20:26,544	$before we ride in the morning and$after we camp for the evening.	20
234	00:20:27,492	00:20:29,392	$And I'm going to show you$how to ride properly.	20
235	00:20:29,512	00:20:30,255	$Thank you.	20
236	00:20:30,375	00:20:31,521	$I can't knight you,	20
237	00:20:31,641	00:20:32,962	$but I can teach you how to fight.	20
238	00:20:32,991	00:20:34,458	$I suppose that's more important.	20
239	00:20:47,449	00:20:48,599	$You weren't a knight, but	20
240	00:20:49,399	00:20:51,975	$you were a Kingsguard to Renly Baratheon,$weren't you?	20
241	00:20:53,437	00:20:54,362	$I was.	20
242	00:20:55,087	00:20:56,687	$Lord Tyrion said he was a good man.	20
243	00:20:59,471	00:21:00,497	$He was.	20
244	00:21:02,359	00:21:04,147	$But how did you end up serving Renly?	21
245	00:21:10,755	00:21:13,368	$When I was a girl,$my father held a ball.	21
246	00:21:13,488	00:21:16,780	$I'm his only living child, so he wants$to make a good match for me.	21
247	00:21:17,168	00:21:19,671	$He invited dozens of young lords to Tarth.	21
248	00:21:19,791	00:21:22,421	$I didn't want to go, but he dragged me$to the ballroom.	21
249	00:21:26,059	00:21:27,346	$And it was wonderful.	21
250	00:21:30,048	00:21:33,298	$None of the boys noticed$how mulish and tall I was.	21
251	00:21:34,723	00:21:36,923	$The shaft each other and threatened to duel	21
252	00:21:37,043	00:21:38,910	$if they thought it was their turn to dance.	21
253	00:21:40,829	00:21:42,142	$Whispered in my ear	21
254	00:21:42,705	00:21:45,979	$how they wanted to marry me and take me$back to their castles.	21
255	00:21:48,325	00:21:51,453	$My father smiled at me and I smiled at him.	21
256	00:21:53,323	00:21:55,383	$I'd never been so happy.	21
257	00:21:58,778	00:22:01,219	$Till I saw a few of the boys sniggering.	21
258	00:22:03,241	00:22:06,674	$And then they all started to laugh, they$couldn't keep the game going any longer.	22
259	00:22:07,628	00:22:09,154	$They were toying with me.	22
260	00:22:10,756	00:22:14,451	$Brienne the Beauty, they called me.$Great joke.	22
261	00:22:16,000	00:22:19,357	$And I realized I was the$ugliest girl alive.	22
262	00:22:20,640	00:22:23,216	$A great lumbering beast.	22
263	00:22:28,044	00:22:32,278	$I tried to run away, but Renly Baratheon$took me in his arms.	22
264	00:22:32,911	00:22:35,223	$Don't let them see your tears, he told me.	22
265	00:22:35,805	00:22:37,417	$The nasty little shits,	22
266	00:22:37,729	00:22:39,979	$nasty little shits aren't worth$crying over.	22
267	00:22:41,954	00:22:44,434	$He danced with me and none of the$other boys could say a word.	22
268	00:22:46,216	00:22:48,279	$And he was the king's brother after all.	22
269	00:22:50,768	00:22:52,437	$But...wasn't he...	22
270	00:22:54,576	00:22:56,797	$Lord Tyrion said he was...	22
271	00:22:58,262	00:23:00,899	$Yes, Pod, he liked men,$I'm not an idiot.	22
272	00:23:01,514	00:23:03,467	$He didn't love me, he didn't want me,	23
273	00:23:03,587	00:23:06,572	$he danced with me because he was kind$and he wouldn't see me hurt.	23
274	00:23:07,804	00:23:10,129	$He saved me from being a joke.	23
275	00:23:10,766	00:23:11,754	$From that day	23
276	00:23:12,516	00:23:14,004	$until his last day.	23
277	00:23:16,922	00:23:18,985	$And I couldn't save him in return.	23
278	00:23:22,883	00:23:26,374	$Nothing's more hateful than failing$to protect the one you love.	23
279	00:23:28,744	00:23:30,972	$One day, I will avenge King Renly.	23
280	00:23:31,521	00:23:33,322	$But you said a shadow murdered him.	23
281	00:23:34,971	00:23:36,046	$How do you fight a shadow?	23
282	00:23:36,308	00:23:38,858	$A shadow with the face$of Stannis Baratheon.	23
283	00:23:40,017	00:23:41,279	$I know it was Stannis.	23
284	00:23:41,493	00:23:43,325	$I know it in my heart.	23
285	00:23:46,798	00:23:49,337	$Stannis is a man, not a shadow.	23
286	00:23:49,826	00:23:51,217	$And a man...	23
287	00:23:51,852	00:23:53,986	$can be killed.	23
288	00:23:56,397	00:23:58,276	$- Lord Commander.$- Your Grace.	23
289	00:23:58,576	00:24:00,305	$I'd like to speak alone.	23
290	00:24:00,425	00:24:05,155	$Ollie is my steward now, as I was$Lord Commander Mormont's.	24
291	00:24:05,848	00:24:09,872	$I want him to attend my meetings,$to learn from men with experience.	24
292	00:24:11,885	00:24:13,423	$One day, he might command.	24
293	00:24:17,481	00:24:20,350	$Very well. Have you considered my offer?	24
294	00:24:22,227	00:24:23,103	$I have.	24
295	00:24:23,540	00:24:25,603	$And I thank you for it.$You do me great honor.	24
296	00:24:26,896	00:24:29,233	$All my life I wanted to be Jon Stark.	24
297	00:24:29,353	00:24:30,513	$Say the word and you will be.	24
298	00:24:32,987	00:24:34,524	$But I have to refuse you.	24
299	00:24:36,030	00:24:38,305	$I'm Lord Commander of the Night's Watch.	24
300	00:24:38,919	00:24:39,957	$My place is here.	24
301	00:24:40,332	00:24:42,707	$I'm giving you a chance$to avenge your family.	24
302	00:24:44,264	00:24:46,828	$Take back the castle where you grew up.	24
303	00:24:48,805	00:24:50,246	$To rule the North.	24
304	00:24:50,913	00:24:52,675	$I wish I could fight beside you.	24
305	00:24:53,675	00:24:55,013	$Believe me, I do.	24
306	00:24:55,569	00:24:58,232	$But I swore a sacred vow at the Godswood.	24
307	00:24:59,125	00:25:01,475	$I pledged my life to the Night's Watch.	24
308	00:25:01,700	00:25:03,588	$You're as stubborn as your father.	25
309	00:25:05,050	00:25:06,175	$And as honorable.	25
310	00:25:06,712	00:25:08,174	$I can imagine no higher praise.	25
311	00:25:08,294	00:25:09,637	$I didn't mean it as praise.	25
312	00:25:10,050	00:25:11,612	$Honor got your father killed.	25
313	00:25:12,693	00:25:14,681	$But if your mind is made up,$I won't try to persuade you.	25
314	00:25:14,801	00:25:16,219	$Can I ask Your Grace	25
315	00:25:16,339	00:25:17,979	$how long you plan to stay$at Castle Black?	25
316	00:25:18,015	00:25:19,471	$Are you bored of us already?	25
317	00:25:21,345	00:25:23,071	$You saved us from Mance Rayder's army.	25
318	00:25:23,383	00:25:24,783	$We will never forget that.	25
319	00:25:25,270	00:25:26,808	$But it's a question of survival.	25
320	00:25:27,070	00:25:31,739	$Night's Watch can't continue to feed your men$and the wildling prisoners indefinitely.	25
321	00:25:32,666	00:25:34,454	$Mm, winter is coming.	25
322	00:25:36,372	00:25:37,298	$I know it.	25
323	00:25:37,823	00:25:39,923	$We march on Winterfell within a fortnight.	25
324	00:25:40,197	00:25:41,860	$Before the snows trap us here.	25
325	00:25:43,103	00:25:44,453	$And the wildlings?	25
326	00:25:44,703	00:25:46,915	$They'd rather burn than fight for me,$so be it.	25
327	00:25:47,035	00:25:48,577	$I leave their fate to you.	25
328	00:25:49,465	00:25:51,715	$You could execute them,$that's the safest course.	25
329	00:25:56,457	00:25:58,981	$Or you could see if this Tormund fellow$is more willing	25
330	00:25:59,101	00:26:01,037	$to compromise than Mance ever was.	25
331	00:26:01,157	00:26:04,318	$I assume the brothers of the Night's Watch$would rather see the wildlings dead.	26
332	00:26:04,531	00:26:06,019	$Most of the brothers, yes.	26
333	00:26:07,491	00:26:09,604	$There's little love for the free folk here.	26
334	00:26:10,291	00:26:11,617	$You're Lord Commander.	26
335	00:26:11,979	00:26:13,067	$Your decision.	26
336	00:26:15,344	00:26:16,953	$You have many enemies in Castle Black.	26
337	00:26:17,073	00:26:19,969	$Have you considered sending$Alliser Thorne elsewhere?	26
338	00:26:21,514	00:26:23,654	$Give him command of Eastwach-by-the-Sea.	26
339	00:26:24,092	00:26:26,514	$I heard it was best to$keep your enemies close.	26
340	00:26:26,634	00:26:28,623	$Whoever said that didn't have many enemies.	26
341	00:26:36,839	00:26:38,370	$He sees something in you.	26
342	00:26:40,104	00:26:42,417	$Might not be apparent from his tone,	26
343	00:26:43,229	00:26:45,213	$but it's the truth. He believes in you.	26
344	00:26:45,333	00:26:47,089	$I'm sorry I disappointed him.	26
345	00:26:51,839	00:26:54,277	$The king is a complicated man.	26
346	00:26:55,199	00:26:57,511	$But he wants what's right$for the Seven Kingdoms.	26
347	00:26:57,631	00:26:58,933	$As long as he's ruling them.	26
348	00:26:59,053	00:27:00,370	$He's the one true king.	26
349	00:27:01,579	00:27:03,423	$He has the blood right to that throne.	27
350	00:27:03,543	00:27:06,985	$I sworn to stay clear of the politics$of the Seven Kingdoms.	27
351	00:27:07,105	00:27:08,064	$Have you now?	27
352	00:27:11,470	00:27:13,860	$How does the Night's Watch vow go again?	27
353	00:27:14,709	00:27:16,975	$I bet you've got it memorized$since you got here.	27
354	00:27:19,615	00:27:21,813	$Night gathers and now my watch begins...	27
355	00:27:21,933	00:27:24,407	$Not that bit, the bit at the end.	27
356	00:27:25,377	00:27:27,759	$I'm the sword in the darkness,	27
357	00:27:27,879	00:27:29,673	$the watcher on the walls,	27
358	00:27:29,793	00:27:32,252	$the shield that guards the realm of men.	27
359	00:27:32,372	00:27:33,922	$- I pledge my life...$- Okay, that's enough.	27
360	00:27:34,042	00:27:36,347	$Shield that guards the realm of men.	27
361	00:27:37,290	00:27:38,740	$That's what you swore to be.	27
362	00:27:39,190	00:27:40,528	$Now I'm not a learned man,	27
363	00:27:40,648	00:27:43,008	$the best way of helping the most people$might not be sitting	27
364	00:27:43,085	00:27:45,252	$in a frozen castle at$the edge of the world.	27
365	00:27:45,706	00:27:48,718	$It just might mean wading in the muck$and getting your boots dirty	27
366	00:27:49,212	00:27:51,150	$and doing what needs to be done.	27
367	00:27:51,270	00:27:52,506	$And what needs to be done?	27
368	00:27:52,626	00:27:54,519	$As long as the Boltons rule the North,	27
369	00:27:55,134	00:27:56,572	$the North will suffer.	27
370	00:27:57,947	00:27:59,072	$Just one man's opinion.	27
371	00:28:29,272	00:28:30,172	$What do you want?	28
372	00:28:31,247	00:28:32,210	$Who are you?	28
373	00:28:33,884	00:28:34,784	$What?	28
374	00:28:34,904	00:28:37,724	$You, who walk in here$with a coin you never earned,	28
375	00:28:37,844	00:28:39,596	$whose value you do not respect.	28
376	00:28:45,718	00:28:46,968	$Who are you?	28
377	00:28:49,820	00:28:52,791	$No one. Ou! Cunt!	28
378	00:28:52,911	00:28:54,742	$A lie, a sad little lie.	28
379	00:28:54,862	00:28:56,851	$- Who are you?$- I told you, I'm no...	28
380	00:28:56,971	00:28:59,078	$Do that again and...	28
381	00:28:59,649	00:29:00,686	$Who are you?	28
382	00:29:01,612	00:29:02,886	$You're about to find out.	29
383	00:29:04,545	00:29:05,745	$What are you doing?	29
384	00:29:06,533	00:29:07,495	$We're only playing.	29
385	00:29:07,958	00:29:08,958	$The game of faces.	29
386	00:29:09,383	00:29:10,733	$That girl is not ready.	29
387	00:29:10,853	00:29:11,771	$Clearly not.	29
388	00:29:12,121	00:29:13,258	$I am ready.	29
389	00:29:15,173	00:29:16,061	$For what?	29
390	00:29:16,348	00:29:17,485	$For every you want	29
391	00:29:17,605	00:29:19,435	$to be a Faceless Man.	29
392	00:29:19,555	00:29:20,698	$To be no one.	29
393	00:29:25,639	00:29:26,601	$Whose sword is that?	29
394	00:29:27,277	00:29:28,801	$It belongs to Arya Stark.	29
395	00:29:29,114	00:29:31,327	$Arya Stark's sword, Arya Stark's clothes,	29
396	00:29:31,447	00:29:33,264	$Arya Stark's stolen silver.	29
397	00:29:33,384	00:29:34,977	$A man wonders	29
398	00:29:35,555	00:29:37,305	$how is it that no one	29
