98	00:10:29,840	00:10:33,440	$I said that because I want you and Little Sam to be safe.
99	00:10:33,720	00:10:35,520	$That's all I want--
100	00:10:35,760	00:10:40,880	$to become a maester so I can help Jon when the time comes, so you'll be safe.
101	00:10:41,040	00:10:42,640	$Us and everyone else in the world.
102	00:10:42,640	00:10:44,640	$I don't care about them.
103	00:10:44,800	00:10:49,440	$Well, no, I do, but I don't really.
104	00:10:50,040	00:10:53,120	$I care about you and him.
105	00:10:54,760	00:10:56,840	$I know that, Sam.
106	00:10:56,840	00:10:59,600	$And he does, too.
107	00:11:02,480	00:11:05,360	$You're the only one who ever has.
108	00:11:13,080	00:11:17,680	$If you think it's for the best, we trust you.
109	00:11:18,280	00:11:21,720	$I'd feel better if you threw something at me and stormed off.
110	00:11:21,920	00:11:25,520	$I'd never do that to the father of my son.
111	00:11:36,120	00:11:37,360	$<i>(coughs)</i>
112	00:11:37,560	00:11:39,960	$<i>(horses whinny)</i>
113	00:11:49,320	00:11:50,960	$<i>(distant horse whinnies)</i>
114	00:12:15,320	00:12:18,800	$<i>(horse whinnies)</i>
115	00:12:22,320	00:12:24,920	$That's my father.
116	00:12:25,240	00:12:29,360	$The man beside him is Howland Reed, Meera's father.
117	00:12:40,920	00:12:42,680	$Ser Arthur Dayne.
118	00:12:42,800	00:12:45,120	$The Sword of the Morning.
119	00:12:45,320	00:12:49,800	$Father said he was the best swordsman he ever saw.
120	00:13:02,440	00:13:04,560	$Lord Stark.
121	00:13:04,560	00:13:07,120	$I looked for you on the Trident.
122	00:13:07,240	00:13:09,120	$We weren't there.
123	00:13:09,520	00:13:14,120	$Your friend the usurper would lie beneath the ground if we had been.
124	00:13:14,280	00:13:16,280	$The Mad King is dead.
125	00:13:16,360	00:13:18,720	$Rhaegar lies beneath the ground.
126	00:13:18,720	00:13:20,960	$Why weren't you there to protect your prince?
127	00:13:21,000	00:13:24,160	$Our prince wanted us here.
128	00:13:30,480	00:13:33,120	$Where's my sister?
129	00:13:34,920	00:13:38,640	$I wish you good fortune in the wars to come.
130	00:13:44,720	00:13:47,760	$And now it begins.
131	00:13:51,880	00:13:53,440	$No.
132	00:13:54,080	00:13:56,800	$Now it ends.
133	00:14:00,600	00:14:02,800	$<i>(shouts)</i>
134	00:14:03,680	00:14:06,160	$<i>(groans)</i>
135	00:14:09,600	00:14:12,080	$<i>(shouts)</i>
136	00:15:32,600	00:15:34,960	$He's better than my father.
137	00:15:35,200	00:15:37,840	$Far better.
138	00:15:41,600	00:15:44,160	$But Father beat him.
139	00:15:44,240	00:15:46,440	$Did he?
140	00:15:46,520	00:15:47,880	$I know he did.
141	00:15:47,920	00:15:50,600	$Heard the story a thousand times.
142	00:15:52,040	00:15:53,520	$(grunts)
143	00:16:07,560	00:16:10,280	$He stabbed him in the back.
144	00:16:23,960	00:16:27,680	$<i>(woman screams)</i>
145	00:16:28,600	00:16:30,360	$What's in the tower?
146	00:16:30,440	00:16:32,520	$That's enough for one day.
147	00:16:32,520	00:16:33,840	$We'll visit again another time.
148	00:16:33,840	00:16:35,240	$I want to see where he's going.
149	00:16:35,240	00:16:36,840	$Time to go.
150	00:16:36,840	00:16:37,960	$(screaming continues)
151	00:16:37,960	00:16:42,160	$Father!
152	00:16:43,440	00:16:45,080	$<i>(gasps)</i>
153	00:17:06,000	00:17:07,520	$Why did you do that?
154	00:17:07,520	00:17:09,720	$Take me back there. I want to go back.
155	00:17:10,000	00:17:12,000	$No.
156	00:17:13,040	00:17:14,400	$He heard me.
157	00:17:14,400	00:17:15,680	$Maybe.
158	00:17:15,680	00:17:17,160	$Maybe he heard the wind.
159	00:17:17,160	00:17:18,480	$He heard me.
160	00:17:18,640	00:17:22,440	$The past is already written. The ink is dry.
161	00:17:22,440	00:17:24,440	$What's in that tower?
162	00:17:24,440	00:17:25,680	$<i>I want to go back there.</i>
163	00:17:25,680	00:17:27,640	$I've told you many times,
164	00:17:27,640	00:17:31,240	$stay too long where you don't belong and you will never return.
165	00:17:31,240	00:17:33,200	$Why do I want to return?
166	00:17:33,200	00:17:35,080	$So I can be a cripple again?
167	00:17:35,080	00:17:37,320	$<i>So I can talk to an old man in a tree?</i>
168	00:17:37,320	00:17:41,440	$You think I wanted to sit here for 1,000 years watching the world from a distance
169	00:17:41,600	00:17:43,120	$as the roots grew through me?
170	00:17:43,120	00:17:45,280	$So why did you?
171	00:17:46,040	00:17:48,040	$I was waiting for you.
172	00:17:48,160	00:17:49,680	$I don't want to be you.
173	00:17:49,760	00:17:53,040	$<i>(laughs)</i> I don't blame you.
174	00:17:53,680	00:17:56,040	$You won't be here forever.
175	00:17:56,120	00:17:59,040	$You won't be an old man in a tree.
176	00:17:59,360	00:18:04,280	$<i>But before you leave</i>, you must learn.
177	00:18:04,720	00:18:06,200	$Learn what?
178	00:18:07,080	00:18:09,440	$Everything.
179	00:18:10,440	00:18:13,240	$<i>(chatter)</i>
180	00:22:02,480	00:22:06,800	$I don't know how you stand it in all that leather.
181	00:22:12,840	00:22:15,600	$If we could have the room.
182	00:22:25,080	00:22:27,720	$You look lovely today, my dear. You really do.
183	00:22:27,920	00:22:31,720	$How you climbed all those steps without breaking a sweat.
184	00:22:31,920	00:22:35,280	$If you're going to torture me, just call them back and get on with it.
185	00:22:35,600	00:22:37,920	$I am not a torturer.
186	00:22:39,080	00:22:43,280	$Though it so often is what people deserve.
187	00:22:43,760	00:22:46,440	$And it does provide answers.
188	00:22:46,760	00:22:49,400	$But they're usually the wrong answers.
189	00:22:49,960	00:22:53,240	$My job is to find the right answers.
190	00:22:53,520	00:22:55,440	$Do you know how I do that?
191	00:22:55,600	00:22:58,840	$I do it by making people happy.
192	00:22:59,240	00:23:01,520	$I'd like to make you happy, Vala.
193	00:23:01,800	00:23:04,640	$That's your name, isn't it, Vala?
194	00:23:04,640	00:23:07,000	$<i>(chuckles)</i> That's all right.
195	00:23:07,000	00:23:11,320	$I know who you are and what you've done.
196	00:23:11,960	00:23:13,200	$You've done a lot.
197	00:23:13,720	00:23:18,800	$You've sacrificed your body for a cause, which is more than most people do.
198	00:23:20,320	00:23:25,440	$And you've helped the Sons of the Harpy murder the Unsullied and the Second Sons.
199	00:23:25,560	00:23:29,400	$The Unsullied and the Second Sons are foreign soldiers
200	00:23:29,480	00:23:34,520	$brought here by a foreign queen to destroy our city and our history.
201	00:23:34,920	00:23:36,520	$I understand.
202	00:23:37,440	00:23:41,920	$Well, that makes perfect sense from your perspective.
203	00:23:42,720	00:23:46,640	$I have a different perspective, of course.
204	00:23:46,680	00:23:49,920	$I think it's important that you try to see things from my perspective
205	00:23:49,960	00:23:52,720	$just as I will try to see them from yours.
206	00:23:52,920	00:23:59,040	$Because that is the only way that I can make you and Dom happy.
207	00:24:00,680	00:24:04,440	$That is how you pronounce it-- 'Dom'?
208	00:24:04,840	00:24:08,520	$I'm afraid I don't really speak the language.
209	00:24:09,080	00:24:10,960	$Such a handsome boy.
210	00:24:11,120	00:24:15,280	$Those big, brown eyes. Good luck keeping the ladies away.
211	00:24:15,920	00:24:19,160	$Yes, you're a true liberator, aren't you?
212	00:24:19,400	00:24:22,400	$You won't torture me, you'll just threaten my son.
213	00:24:22,760	00:24:24,840	$Children are blameless.
214	00:24:25,480	00:24:27,480	$I have never hurt them.
215	00:24:28,120	00:24:32,800	$Your boy is in no immediate danger, this I swear to you.
216	00:24:33,880	00:24:38,920	$But between us, dear, you did conspire to kill the queen's soldiers.
217	00:24:38,920	00:24:44,200	$We both know the penalty for that crime.
218	00:24:47,080	00:24:50,240	$How will poor Dom get on without his mother?
219	00:24:50,560	00:24:52,400	$And with his breathing problem.
220	00:24:52,480	00:24:55,200	$If I tell you anything, they'll kill me.
221	00:24:55,240	00:24:58,000	$So either you kill me or they do.
222	00:24:58,200	00:25:01,880	$Yes, from your perspective, this is a problem.
223	00:25:02,440	00:25:04,400	$There is a third option, though.
224	00:25:04,520	00:25:07,800	$A ship leaving tomorrow for Pentos.
225	00:25:07,800	00:25:12,600	$I've already booked passage for a woman and her young son.
226	00:25:12,800	00:25:16,120	$I'll even throw in a bag of silver to help you start again.
227	00:25:16,120	00:25:21,520	$Though I'm afraid we'll have to ask one of our leather-clad friends back in to carry it.
228	00:25:21,560	00:25:24,320	$Far too heavy for me.
229	00:25:24,800	00:25:26,640	$The boat sails at dawn.
230	00:25:27,160	00:25:29,320	$You need to decide now.
231	00:25:29,960	00:25:34,400	$A new life for you and Dom or...
232	00:25:50,240	00:25:52,080	$What should we do while we wait?
233	00:25:52,080	00:25:54,240	$To pass the time, what should we do?
234	00:25:54,240	00:25:56,560	$<i>What should we talk about?</i>
235	00:25:58,960	00:26:00,560	$You speak 19 languages.
236	00:26:00,680	00:26:03,840	$You must occasionally use some of them to talk about things.
237	00:26:04,320	00:26:07,320	$You two, you spend a great deal of time together.
238	00:26:07,320	00:26:10,640	$What would you be talking about if I weren't here?
239	00:26:11,240	00:26:12,600	$Patrol.
240	00:26:13,960	00:26:16,640	$When I am going on patrol with the Unsullied.
241	00:26:17,160	00:26:19,360	$What we see on patrol.
242	00:26:19,560	00:26:21,240	$Who we captured on patrol.
243	00:26:21,320	00:26:24,040	$That's good. That's very good.
244	00:26:25,680	00:26:27,680	$But that's a report.
245	00:26:28,360	00:26:30,760	$I was thinking more of a conversation.
246	00:26:30,880	00:26:32,440	$A wise man once said..
247	00:26:32,480	00:26:37,760	$the true history of the world is the history of great conversations in elegant rooms.
248	00:26:38,160	00:26:39,920	$Who said this?
249	00:26:40,360	00:26:41,240	$Me.
250	00:26:41,960	00:26:43,400	$Just now.
251	00:26:50,040	00:26:54,640	$All right, no conversations. Let's play a game.
252	00:26:56,720	00:26:58,840	$You don't play games, either one of you, ever?
253	00:26:58,840	00:27:00,080	$Games are for children.
254	00:27:00,080	00:27:03,600	$<b>Missandei</b>: <i>My master Kraznys</i> would sometimes make us play games.
255	00:27:03,600	00:27:05,840	$There, that's a start.
256	00:27:06,160	00:27:07,720	$Only the girls.
257	00:27:07,720	00:27:09,720	$No, no, no.
258	00:27:09,920	00:27:12,840	$Not that. Of course not that.
259	00:27:13,120	00:27:15,120	$Innocent games. Fun games.
260	00:27:15,120	00:27:17,000	$Drinking games.
261	00:27:17,080	00:27:19,200	$<b>Missandei</b>: <i>We do not drink.</i>
262	00:27:19,360	00:27:21,720	$Until you do.
263	00:27:23,400	00:27:27,040	$All right. No drinking...we can play without drinking.
264	00:27:27,120	00:27:29,120	$It's a wonderful game. I invented it.
265	00:27:29,120	00:27:30,720	$Here's how it works.
266	00:27:30,840	00:27:32,800	$I make a statement about your past.
267	00:27:32,800	00:27:34,840	$If I'm wrong, I drink.
268	00:27:34,960	00:27:37,560	$And if I'm right--
269	00:27:38,360	00:27:40,880	$maybe we can't play without drinking..
270	00:27:41,120	00:27:42,880	$<i>(door opens)</i>
271	00:27:43,000	00:27:45,960	$Oh, you took your time.
272	00:27:46,280	00:27:47,400	$Sorry.
273	00:27:47,600	00:27:51,440	$I was busy learning who funds the Sons of the Harpy.
274	00:27:51,440	00:27:52,640	$Some things you can't rush.
275	00:27:52,640	00:27:53,560	$You found out?
276	00:27:53,640	00:27:58,200	$The Good Masters of Astapor and the Wise Masters of Yunkai.
277	00:27:58,360	00:28:01,200	$With help from their friends in Volantis.
278	00:28:01,320	00:28:02,560	$<b>Tyrion</b>: <i>You see?</i>
279	00:28:02,880	00:28:05,160	$You don't even have to worry about the local rebellion.
280	00:28:05,560	00:28:09,080	$We only have to worry about the three rich foreign cities paying for it.
281	00:28:09,200	00:28:10,920	$We conquered Astapor and Yunkai once.
282	00:28:11,000	00:28:13,120	$We will do it again and execute the Masters.
283	00:28:13,200	00:28:16,120	$If the Unsullied march off to reconquer Astapor and Yunkai,
284	00:28:16,280	00:28:18,040	$who will remain to defend the free people of Meereen?
285	00:28:18,120	00:28:20,360	$If we do not fight them, how can we stop them?
286	00:28:20,480	00:28:22,160	$We cannot.
287	00:28:22,480	00:28:25,320	$The Masters speak only one language.
288	00:28:25,600	00:28:27,120	$They spoke it to me for many years.
289	00:28:27,120	00:28:29,120	$<i>I know it better than my mother tongue.</i>
290	00:28:29,120	00:28:32,720	$If we want them to hear us, we must speak it back to them.
291	00:28:33,040	00:28:35,600	$May it be the last thing they ever hear.
292	00:28:36,200	00:28:37,200	$You may be right.
293	00:28:37,360	00:28:38,880	$<b>Grey worm</b>: <i>So we will fight them?</i>
294	00:28:39,280	00:28:40,040	$Possibly.
295	00:28:40,200	00:28:41,440	$Possibly?
296	00:28:41,960	00:28:43,640	$It's a conversation.
297	00:28:44,480	00:28:48,040	$Tell me, can your little birds get a message to the Good Masters of Astapor,
298	00:28:48,240	00:28:49,880	$the Wise Masters of Yunkai,
299	00:28:50,000	00:28:52,600	$and benevolent enslavers of Volantis?
300	00:28:52,720	00:28:58,200	$Of course. Men can be fickle, but birds I always trust.
301	00:28:59,200	00:29:01,760	$<i>(children chatting quietly)</i>
302	00:29:05,040	00:29:07,000	$Your eye looks much better, Arthur.
303	00:29:07,800	00:29:09,080	$How's your mother's jaw?
304	00:29:09,500	00:29:10,350	$Better.
305	00:29:11,350	00:29:12,800	$And your father?
306	00:29:13,400	00:29:14,775	$No one's seen him.
307	00:29:14,850	00:29:16,075	$And no one will.
308	00:29:16,375	00:29:18,075	$That worked out rather nicely.
309	00:29:18,075	00:29:20,075	$Will Lord Varys ever come back?
310	00:29:20,400	00:29:21,625	$I don't think so.
311	00:29:22,650	00:29:23,625	$Do you miss him?
312	00:29:24,625	00:29:25,925	$He was nice.
313	00:29:27,400	00:29:29,375	$He called us his little birds.
314	00:29:29,650	00:29:30,975	$He gave us sweets.
315	00:29:33,300	00:29:35,575	$It's funny you should mention that.
316	00:29:37,500	00:29:41,100	$Guess what I happened to find today.
317	00:29:41,600	00:29:45,100	$Candied plums from Dorne.
318	00:29:46,475	00:29:47,775	$<i>(laughing)</i>
319	00:29:49,025	00:29:50,000	$Now remember,
320	00:29:50,000	00:29:54,300	$if any of your friends like sweets or need help, they can always come to me.
321	00:29:54,550	00:29:57,575	$All I need in return
322	00:29:57,925	00:29:59,225	$are whispers.
323	00:29:59,220	00:30:01,150	$<i>(door opens)</i>
324	00:30:06,325	00:30:07,925	$<b>Qyburn</b>: <i>No need to be afraid.</i>
325	00:30:08,800	00:30:10,300	$This is Ser Gregor.
326	00:30:10,475	00:30:12,625	$He's friends with all my friends.
327	00:30:18,000	00:30:18,825	$Run along now.
328	00:30:24,875	00:30:26,350	$Varys's little birds?
329	00:30:26,700	00:30:28,200	$Your little birds now, Your Grace.
330	00:30:28,325	00:30:30,200	$What did you do to him exactly?
331	00:30:30,325	00:30:32,200	$I haven't been able to get a clear answer.
332	00:30:32,200	00:30:34,175	$Oh, a number of things.
333	00:30:34,175	00:30:35,550	$Does he understand what we're saying?
334	00:30:35,700	00:30:40,800	$I mean, to the extent that he ever understood complete sentences in the first place.
335	00:30:42,300	00:30:44,200	$He understands well enough.
336	00:30:44,200	00:30:49,075	$So tell him to march into the sept and crush the High Sparrow's head like a melon.
337	00:30:49,325	00:30:52,675	$The High Sparrow has hundreds of Faith Militants surrounding him.
338	00:30:52,800	00:30:54,875	$Ser Gregor can't face them all.
339	00:30:55,325	00:30:56,875	$And he won't have to.
340	00:30:57,350	00:30:59,200	$He'll only have to face one.
341	00:31:01,675	00:31:03,675	$Has the Faith leveled official charges yet?
342	00:31:03,800	00:31:04,925	$Not yet.
343	00:31:05,575	00:31:08,725	$That is one trial by combat I look forward to watching.
344	00:31:08,950	00:31:10,675	$Don't stop at the city.
345	00:31:11,150	00:31:13,100	$I want little birds in Dorne,
346	00:31:13,450	00:31:14,550	$in Highgarden,
347	00:31:14,900	00:31:16,050	$in the North.
348	00:31:16,270	00:31:20,650	$If someone is planning on making our losses their gains, I want to hear it.
349	00:31:21,900	00:31:28,000	$If someone is laughing at the queen who walked naked through the streets covered in shit, I want to hear.
350	00:31:28,900	00:31:30,625	$I want to know who they are.
351	00:31:31,575	00:31:33,400	$I want to know where they are.
352	00:31:39,800	00:31:42,900	$<b>Pycelle</b>: <i>As bad as Lord Varys was, Qyburn is worse.</i>
353	00:31:43,125	00:31:45,000	$I told them all. I told them.
354	00:31:45,000	00:31:47,400	$He's arrogant, dangerous.
355	00:31:47,475	00:31:50,450	$You don't get thrown out of the Citadel without good reason.
356	00:31:50,670	00:31:52,171	$And no one listened to my advice.
357	00:31:52,228	00:31:53,870	$So here we are.
358	00:31:54,400	00:31:58,225	$And what he's done to Gregor Clegane is an abomination.
359	00:31:58,850	00:32:01,950	$We never sanctioned this experiment.
360	00:32:02,300	00:32:06,450	$I for one think it will be in our best interest to have the beast dest-
361	00:32:10,425	00:32:11,425	$<i>(farts)</i>
362	00:32:11,900	00:32:12,525	$Can I help you?
363	00:32:12,570	00:32:13,700	$Why are you here?
364	00:32:13,920	00:32:14,600	$My mother-
365	00:32:14,600	00:32:16,050	$I was invited, my dear,
366	00:32:16,450	00:32:19,275	$to help deal with several troublesome issues,
367	00:32:19,375	00:32:21,520	$such as the queen's imprisonment.
368	00:32:21,550	00:32:23,350	$Thank you for bringing it up.
369	00:32:24,125	00:32:27,775	$It's well past time we addressed the abuses I endured.
370	00:32:28,225	00:32:29,950	$Margaery is the queen.
371	00:32:30,175	00:32:33,950	$You are not the queen because you're not married to the king.
372	00:32:34,000	00:32:39,170	$I do appreciate these things can get a bit confusing in your family.
373	00:32:39,925	00:32:41,820	$This is a small council meeting.
374	00:32:41,825	00:32:44,100	$You have no position on the small council.
375	00:32:44,225	00:32:45,850	$I'm the Lord Commander of the Kingsguard.
376	00:32:46,050	00:32:49,375	$The Lord Commander of the Kingsguard does have a position on the small council.
377	00:32:49,450	00:32:52,550	$Grand Maester Pycelle, would you sanction that statement?
378	00:32:52,870	00:32:53,900	$Well, um...
379	00:32:54,175	00:32:59,350	$I would say Ser Gerold Hightower had a seat on the Mad King's council.
380	00:32:59,950	00:33:01,775	$<i>Of course, that was the Mad King.</i>
381	00:33:01,925	00:33:03,675	$King Robert saw things differently.
382	00:33:03,670	00:33:04,650	$And King- <i>(loud thud)</i>
383	00:33:08,750	00:33:11,000	$What about Myrcella's death, Uncle?
384	00:33:11,925	00:33:15,625	$Do you consider the murder of your own blood a troublesome issue?
385	00:33:16,350	00:33:20,775	$The same women who murdered Myrcella have overthrown House Martell and taken control of Dorne.
386	00:33:20,825	00:33:22,250	$We've got a lot to discuss.
387	00:33:22,275	00:33:24,425	$All of us together.
388	00:33:25,700	00:33:29,600	$And seeing as you cannot make us leave, we best get on with it.
389	00:33:30,750	00:33:32,525	$No, we cannot make you leave.
390	00:33:33,350	00:33:36,200	$And you cannot make us stay.
391	00:33:36,825	00:33:40,475	$Not unless you're gonna have that thing murder us all.
392	00:34:05,375	00:34:07,700	$<i>(door opens)</i>
393	00:34:09,700	00:34:11,975	$<i>(armor rattling)</i>
394	00:34:21,600	00:34:23,450	$<i>(groans) </i>Your Grace.
395	00:34:23,550	00:34:26,650	$My mother would like to see her daughter's final resting place.
396	00:34:27,300	00:34:29,525	$I'm sorry, Your Grace.
397	00:34:29,650	00:34:31,550	$That's not possible. Not yet.
398	00:34:31,575	00:34:33,225	$When will it be possible?
399	00:34:33,225	00:34:35,725	$When she's fully atoned for her sins.
400	00:34:35,820	00:34:37,100	$You cut off her hair
401	00:34:37,200	00:34:40,700	$and marched her naked through the streets in front of the whole city.
402	00:34:40,775	00:34:42,775	$That wasn't the full atonement?
403	00:34:42,875	00:34:43,975	$No.
404	00:34:44,575	00:34:47,425	$She must stand trial before seven septons
405	00:34:47,850	00:34:49,925	$so we can learn the true extent of her sins.
406	00:34:50,000	00:34:54,000	$I want you to let her see Myrcella's resting place.
407	00:34:54,100	00:34:55,700	$I am the king.
408	00:34:55,800	00:34:57,300	$You are.
409	00:34:59,700	00:35:01,275	$And what does that mean to you?
410	00:35:01,375	00:35:02,775	$<i>It means a great deal to me.</i>
411	00:35:02,925	00:35:07,150	$The Crown and the Faith are the twin pillars of the world.
412	00:35:07,575	00:35:09,375	$<i>Do you know who told me that?</i>
413	00:35:11,100	00:35:12,000	$Your mother.
414	00:35:12,100	00:35:14,425	$My mother who is unclean?
415	00:35:14,770	00:35:19,025	$My mother who still needs to atone after all you've put her through?
416	00:35:37,625	00:35:40,875	$How do you think the Mother Above first came to us?
417	00:35:41,450	00:35:46,075	$How did men and women first come to feel the Mother's presence,
418	00:35:46,225	00:35:47,375	$hmm?
419	00:35:48,100	00:35:50,775	$It was through their own mothers.
420	00:35:52,900	00:35:56,125	$There's a great deal of falsehood in Cersei. You know that.
421	00:35:56,200	00:36:00,550	$But when she speaks of you, the Mother's love outshines it all.
422	00:36:02,525	00:36:10,175	$Her love for you is more real than anything else in this world because it doesn't come from this world.
423	00:36:10,925	00:36:13,025	$But you know that.
424	00:36:13,225	00:36:14,500	$You've felt it.
425	00:36:15,550	00:36:17,650	$You've seen her when she talks to you.
426	00:36:19,975	00:36:20,975	$Yes.
427	00:36:21,550	00:36:23,100	$<i>It's a great gift.</i>
428	00:36:23,500	00:36:25,750	$One I never had.
429	00:36:27,475	00:36:28,875	$Envy.
430	00:36:29,725	00:36:32,300	$One more thing for me to atone for.
431	00:36:33,500	00:36:35,225	$Your Grace, do you-- may I?
432	00:36:35,225	00:36:36,950	$Do you mind?
433	00:36:37,275	00:36:38,950	$It's my knees.
434	00:36:39,325	00:36:40,300	$Of course.
435	00:36:46,000	00:36:49,275	$When your mother made her walk of atonement,
436	00:36:49,975	00:36:52,450	$she did it to get back to you.
437	00:36:52,600	00:36:56,675	$I still don't understand why you want to put her through any more than she's already endured.
438	00:36:56,675	00:36:58,320	$It's not what I want.
439	00:36:58,850	00:37:00,475	$It's what the gods want.
440	00:37:00,700	00:37:05,625	$<i>They make their will known to us and it's up to us</i> to either accept or reject it.
