frameNo	startTime	endTime	dialogue	chunk
57	00:06:56,362	00:06:59,379	$_	3
58	00:07:54,217	00:07:55,968	$Don't want to overfeed them.	3
59	00:07:59,723	00:08:01,640	$Tomorrow perhaps.	4
60	00:08:37,811	00:08:41,096	"$""And though Daenerys maintains$her grip on Slaver's Bay,"	4
61	00:08:41,147	00:08:44,566	$forces rise against her$from within and without.	4
62	00:08:44,601	00:08:46,685	$She refuses to leave$until the freedom	4
63	00:08:46,736	00:08:49,521	"$of the former slaves$is secure."""	4
64	00:08:50,857	00:08:52,608	$She sounds like quite a woman.	4
65	00:08:52,659	00:08:54,526	$And she's alone,	4
66	00:08:54,577	00:08:56,161	$under siege,	4
67	00:08:56,196	00:08:59,581	$no family to guide her$or protect her.	4
68	00:08:59,616	00:09:03,702	$Her last relation$thousands of miles away,	4
69	00:09:03,737	00:09:07,289	$useless, dying.	4
70	00:09:08,842	00:09:11,543	$Don't say that, Maester Aemon.	4
71	00:09:11,628	00:09:16,632	$A Targaryen alone in the world	4
72	00:09:16,683	00:09:19,218	$is a terrible thing.	4
73	00:09:22,105	00:09:23,939	$Maester Aemon.	4
74	00:09:23,973	00:09:26,225	$Lord Commander.	4
75	00:09:26,276	00:09:29,228	$Sam, I'd like to speak$to the maester alone.	4
76	00:09:44,577	00:09:46,245	$How are you feeling?	4
77	00:09:46,296	00:09:48,914	$Oh, like$a hundred-year-old man	4
78	00:09:48,965	00:09:51,383	$slowly freezing to death.	4
79	00:09:55,638	00:09:58,557	$I need your advice.	4
80	00:09:58,591	00:10:01,143	$There's something I want$to do, something I...	5
81	00:10:01,177	00:10:02,594	$have to do.	5
82	00:10:02,645	00:10:05,047	$But it'll divide$the Night's Watch.	5
83	00:10:05,081	00:10:06,683	$Bitterly.	5
84	00:10:06,932	00:10:09,437	$Half the men will hate me$the moment I give the order.	5
85	00:10:10,144	00:10:13,779	$Half the men hate you$already, Lord Commander.	5
86	00:10:13,813	00:10:15,864	$Do it.	5
87	00:10:15,898	00:10:17,727	$But you don't know what it is.	5
88	00:10:17,847	00:10:19,551	$That doesn't matter.	5
89	00:10:19,586	00:10:20,954	$You do.	5
90	00:10:23,740	00:10:27,793	$You will find little joy$in your command.	5
91	00:10:27,827	00:10:30,379	$But with luck,	5
92	00:10:30,413	00:10:33,975	$you will find the strength$to do what needs to be done.	5
93	00:10:35,990	00:10:39,588	$Kill the boy, Jon Snow.	5
94	00:10:39,639	00:10:43,141	$Winter is almost upon us.	5
95	00:10:43,176	00:10:45,927	$Kill the boy	5
96	00:10:45,979	00:10:49,047	$and let the man be born.	5
97	00:10:57,991	00:11:00,492	$Where are the rest$of the free folk now?	5
98	00:11:00,526	00:11:02,327	$Where have they gone?	5
99	00:11:06,733	00:11:08,800	$Who leads them?	5
100	00:11:08,835	00:11:11,303	$They followed Mance.	5
101	00:11:11,337	00:11:13,727	$They won't follow anyone else.	5
102	00:11:16,520	00:11:18,588	$What about you?	5
103	00:11:19,991	00:11:22,525	$Hard to lead$when you're in chains.	5
104	00:11:26,113	00:11:27,814	$What if I unchained you?	5
105	00:11:27,865	00:11:29,181	$Why would you do that?	5
106	00:11:30,918	00:11:33,820	$Because you are not my enemy.	5
107	00:11:33,871	00:11:35,538	$And I'm not yours.	5
108	00:11:35,573	00:11:38,458	$You sure seemed like my enemy$when you were killing my friends.	5
109	00:11:38,492	00:11:41,244	$For 8,000 years the Night's$Watch have sworn an oath	5
110	00:11:41,295	00:11:44,295	$to be the shield that$guards the realms of men.	5
111	00:11:45,266	00:11:48,468	$And for 8,000 years we've$fallen short of that oath.	5
112	00:11:48,502	00:11:51,588	$You belong to the realms of men.	5
113	00:11:51,622	00:11:53,590	$All of you.	5
114	00:11:53,592	00:11:56,426	$And now everything$is going to change?	5
115	00:11:56,428	00:11:58,428	$- It is.$- Why now?	5
116	00:11:58,479	00:12:02,482	$Because now I am Lord Commander$of the Night's Watch.	6
117	00:12:02,516	00:12:05,652	$What would you have me do,	6
118	00:12:05,686	00:12:08,104	$Lord Commander?	6
119	00:12:09,774	00:12:11,858	$I'd have you go$north of the Wall.	6
120	00:12:11,909	00:12:15,695	$Gather the remaining free folk wherever$they are and bring them back here.	6
121	00:12:15,746	00:12:19,282	$I'll open the gates for$them and let them through.	6
122	00:12:19,333	00:12:22,419	$I'll find them lands to$settle south of the Wall.	6
123	00:12:22,453	00:12:26,039	$They won't kneel for you$and neither will I.	6
124	00:12:26,090	00:12:28,958	$I don't want them$to kneel for me.	6
125	00:12:28,960	00:12:31,461	$I want them to fight with$me when the time comes.	6
126	00:12:31,463	00:12:34,264	$The day I ask my people$to fight with the crows	6
127	00:12:34,298	00:12:37,217	$is the day my people$cut my guts from my belly	6
128	00:12:37,268	00:12:38,301	$and make me eat them.	6
129	00:12:38,352	00:12:41,271	$And how many of your$people can't fight?	6
130	00:12:41,305	00:12:44,391	$The women, the children,$the old, the sick--	6
131	00:12:44,442	00:12:46,276	$what happens to them?	6
132	00:12:46,310	00:12:48,361	$You're condemning them to death.	6
133	00:12:48,396	00:12:52,182	$Worse than death because you're$too proud to make peace.	6
134	00:12:55,619	00:12:57,721	$Or maybe you're not proud.	6
135	00:12:59,657	00:13:01,241	$Maybe you're just a coward.	6
136	00:13:08,165	00:13:11,251	$Easy thing to say$to a man in chains.	6
137	00:13:35,743	00:13:37,410	$Your people need a leader.	6
138	00:13:37,445	00:13:40,697	$And they need to get south of$the Wall before it's too late.	6
139	00:13:40,699	00:13:42,832	$We don't have much time$and they have less.	6
140	00:13:42,867	00:13:45,785	$The walkers are coming and$they'll hit your people first.	6
141	00:13:47,538	00:13:50,373	$I'm not asking you to make$peace to save your skin.	6
142	00:13:50,424	00:13:54,210	$Make peace to save your people.	6
143	00:14:02,636	00:14:04,888	$Most of them are at Hardhome.	7
144	00:14:04,922	00:14:06,222	$You know where that is?	7
145	00:14:06,224	00:14:08,108	$Up on Storrold's Point.	7
146	00:14:08,142	00:14:10,310	$I can give you 10 horses$and nine other men.	7
147	00:14:10,361	00:14:12,241	$You can get there in a week.	7
148	00:14:12,279	00:14:13,897	$We'll need ships.	7
149	00:14:15,366	00:14:17,901	$I'll talk to King Stannis$about lending you his fleet.	7
150	00:14:21,288	00:14:22,872	$All right, then.	7
151	00:14:24,675	00:14:26,910	$You're coming with me.	7
152	00:14:27,811	00:14:30,580	$<i>You're the Lord Commander</i>$<i>of the Night's Watch.</i>	7
153	00:14:30,631	00:14:32,916	$They need to hear it from you.	7
154	00:14:32,918	00:14:35,218	$They need to know$the ships they are boarding	7
155	00:14:35,252	00:14:37,470	$won't be torched$in the middle of the sea.	7
156	00:14:37,505	00:14:42,675	$You come with me or I don't go.	7
157	00:14:50,602	00:14:53,403	$You'd bring wildlings here$through our gates?	7
158	00:14:53,437	00:14:56,940	$Men, women, and children will die$by the thousands if we do nothing.	7
159	00:14:56,991	00:15:00,193	$Let them die. We got our$own to worry about.	7
160	00:15:00,244	00:15:03,196	$Less enemies for us.	7
161	00:15:03,247	00:15:04,948	$Fewer.	7
162	00:15:04,999	00:15:07,717	$- What?$- Nothing.	7
163	00:15:07,751	00:15:11,588	$Look, well, there is$good farmland in the Gift.	7
164	00:15:11,622	00:15:13,957	$Land that no one uses now.	7
165	00:15:13,959	00:15:16,009	$A dozen abandoned villages.	7
166	00:15:16,043	00:15:18,178	$And why do you think the farmers$abandoned those villages?	7
167	00:15:18,212	00:15:21,491	$<i>Because the wildlings</i>$<i>raided them for years.</i>	7
168	00:15:21,927	00:15:23,061	$Cut them down!	7
169	00:15:23,622	00:15:25,304	$Just like they did this boy's people.	7
170	00:15:25,956	00:15:28,241	$Aye!	7
171	00:15:28,292	00:15:31,911	$<i>We've been fighting$them for thousands of years.</i>	7
172	00:15:31,962	00:15:33,996	$They've slaughtered villages.	7
173	00:15:33,998	00:15:36,028	$<i>They've slaughtered</i>$<i>our brothers.</i>	7
174	00:15:36,148	00:15:38,301	$And we've slaughtered theirs.	7
175	00:15:39,837	00:15:43,611	$I will follow you$anywhere, you know that.	7
176	00:15:44,919	00:15:47,676	$- But they killed Grenn.$- Yes.	7
177	00:15:47,677	00:15:49,744	$- And they killed Pyp.$- Aye.	7
178	00:15:49,864	00:15:52,503	$<i>They killed 50 of our brothers.</i>	7
179	00:15:52,623	00:15:54,934	$<i>I can't forget that.</i>	7
180	00:15:54,985	00:15:56,103	$I can't forgive it.	7
181	00:15:56,223	00:15:58,346	$You were at the Fist$of the First Men.	7
182	00:15:58,907	00:16:01,610	$If we abandon them,$you know what they become.	8
183	00:16:01,730	00:16:03,770	$<i>We can learn to live</i>$<i>with the wildlings</i>	8
184	00:16:03,890	00:16:06,746	$<i>or we can add them</i>$<i>to the army of the dead.</i>	8
185	00:16:06,780	00:16:11,167	$Whatever they are now,$they're better than that.	8
186	00:16:39,027	00:16:40,895	$Thank you.	8
187	00:16:40,946	00:16:42,563	$<i>Olly.</i>	8
188	00:16:44,333	00:16:47,235	$<i>If you have something</i>$<i>you want to say to me,</i>	8
189	00:16:47,237	00:16:48,953	$<i>say it.</i>	8
190	00:16:55,711	00:16:57,745	$It's all right.	8
191	00:16:59,164	00:17:01,249	$You don't mean it, do you?	8
192	00:17:02,885	00:17:05,503	$Telling the wildlings$you want to make peace.	8
193	00:17:05,554	00:17:07,538	$You're just doing it$to trick them.	8
194	00:17:07,573	00:17:09,090	$It's not a trick.	8
195	00:17:09,141	00:17:10,675	$They burned my village.	8
196	00:17:10,726	00:17:12,760	$They put an arrow$through my father's head	8
197	00:17:12,762	00:17:13,962	$right in front of me.	8
198	00:17:14,082	00:17:17,632	$They butchered my mother,$everyone I ever knew.	8
199	00:17:25,390	00:17:28,326	$I know what it's like$to lose the people you love.	8
200	00:17:30,445	00:17:32,747	$I know this is hard for you.	8
201	00:17:34,283	00:17:37,118	$But winter is coming.	8
202	00:17:37,120	00:17:40,655	$We know what's coming with it.	8
203	00:17:40,689	00:17:42,590	$We can't face it alone.	8
204	00:17:48,013	00:17:51,015	$Will there be anything else$you need, Lord Commander?	8
205	00:17:54,253	00:17:55,853	$No.	8
206	00:18:29,338	00:18:31,706	$She's far away$from the Lannisters.	9
207	00:18:32,574	00:18:34,175	$<i>This is her home.</i>	9
208	00:18:37,328	00:18:39,446	$Maybe Lady Sansa is better off here.	9
209	00:18:40,698	00:18:43,083	$Better off with the Boltons	9
210	00:18:43,117	00:18:45,786	$who murdered$her mother and brother?	9
211	00:18:54,379	00:18:57,180	$Sansa's in danger even$if she doesn't realize it.	9
212	00:19:11,279	00:19:13,030	$Thank you.	9
213	00:19:14,949	00:19:17,230	$You've lived here a long time?	9
214	00:19:18,486	00:19:20,203	$Aye.	9
215	00:19:20,238	00:19:22,956	$Did you know Lord Eddard?	9
216	00:19:24,545	00:19:27,160	$I knew him	9
217	00:19:27,162	00:19:29,713	$and his father before him.	9
218	00:19:31,466	00:19:33,834	$The Starks are gone now.	9
219	00:19:33,868	00:19:35,669	$Not all of them.	9
220	00:19:35,720	00:19:38,505	$<i>I know who's inside that castle.</i>	9
221	00:19:38,556	00:19:40,424	$Everyone knows.	9
222	00:19:40,475	00:19:41,908	$The Boltons.	9
223	00:19:41,943	00:19:44,303	$I'm not talking$about the Boltons.	9
224	00:19:45,210	00:19:47,931	$I need to get a message to her.	9
225	00:19:47,982	00:19:49,816	$To Sansa Stark.	9
226	00:19:51,886	00:19:53,146	$Who are you?	9
227	00:19:53,266	00:19:56,356	$Someone who swore$to keep her safe.	9
228	00:19:56,358	00:19:58,158	$Swore to who?	9
229	00:19:58,192	00:20:00,360	$Her mother.	10
230	00:20:00,395	00:20:02,279	$Her mother's dead.	10
231	00:20:02,330	00:20:05,082	$That doesn't release me$from an oath.	10
232	00:20:07,752	00:20:10,704	$I served Lady Catelyn.	10
233	00:20:10,706	00:20:13,340	$I serve her still.	10
234	00:20:14,842	00:20:16,810	$Who do you serve?	10
235	00:20:23,184	00:20:25,302	$<i>Come back here.</i>	10
236	00:20:29,006	00:20:30,190	$Myranda.	10
237	00:20:30,224	00:20:32,292	$I saw you staring at her.	10
238	00:20:32,326	00:20:34,027	$I'm going to marry her.	10
239	00:20:34,061	00:20:37,147	$That will involve looking$at her from time to time.	10
240	00:20:40,735	00:20:42,486	$You said you'd marry me.	10
241	00:20:43,704	00:20:45,405	$And I meant it.	10
242	00:20:45,440	00:20:47,541	$When I was a bastard named Snow.	10
243	00:20:47,575	00:20:49,826	$<i>But I'm a Bolton now.</i>	10
244	00:20:49,877	00:20:54,014	$What I want is no longer$the primary consideration.	10
245	00:20:54,048	00:20:56,416	$I'm furthering a dynasty.	10
246	00:20:59,420	00:21:00,754	$Do you think she's pretty?	10
247	00:21:00,805	00:21:03,490	$Of course I do.	10
248	00:21:03,524	00:21:04,925	$I'm not blind.	10
249	00:21:18,072	00:21:20,323	$You think she's pretty, too.	10
250	00:21:23,411	00:21:25,612	$I'm looking forward$to our wedding night.	10
251	00:21:25,663	00:21:29,449	$But don't worry, I'll have$plenty of time for you.	10
252	00:21:29,451	00:21:32,035	$Perhaps I'll marry, too.	10
253	00:21:36,924	00:21:40,043	$You're the kennel$master's daughter.	10
254	00:21:40,094	00:21:43,296	$Who are you going to marry,$the stable keeper's son?	10
255	00:21:49,520	00:21:51,471	$You're mine.	10
256	00:21:52,113	00:21:54,524	$You're not going anywhere.	10
257	00:21:54,559	00:21:56,479	$Unless I have to listen$to more of your jealousy.	10
258	00:21:56,595	00:22:00,113	$Jealousy bores me. You remember$what happens to people who bore me.	11
259	00:22:02,817	00:22:06,736	$You're not going to bore$me, are you, Myranda?	11
260	00:22:25,172	00:22:26,756	$Never.	11
261	00:22:53,584	00:22:55,252	$Beg pardon, my lady.	11
262	00:22:55,286	00:22:57,621	$I've come to refill$the wash basin.	11
263	00:22:57,672	00:22:59,539	$Oh, I don't need--	11
264	00:23:00,708	00:23:03,093	$You still have$friends in the North.	11
265	00:23:03,127	00:23:04,756	$If you're ever in trouble,	11
266	00:23:04,876	00:23:08,765	$light a candle in the highest$window of the broken tower.	11
267	00:23:09,707	00:23:12,385	$- But who--$- You're not alone.	11
268	00:23:50,141	00:23:52,392	$I like your dress.	11
269	00:23:53,715	00:23:55,562	$Who made it for you?	11
270	00:23:55,596	00:23:58,231	$I made it myself.	11
271	00:23:58,265	00:24:00,266	$Really?	12
272	00:24:02,269	00:24:03,987	$Who-- who are you?	12
273	00:24:04,021	00:24:07,072	$I'm Myranda, the kennel$master's daughter.	12
274	00:24:10,494	00:24:11,778	$May I?	12
275	00:24:18,169	00:24:19,919	$Oh, wonderful.	12
276	00:24:19,954	00:24:21,955	$The stitching.	12
277	00:24:23,290	00:24:25,392	$- Who taught you?$- My mother.	12
278	00:24:26,488	00:24:30,513	$I'm sorry for what$happened to her.	12
279	00:24:30,548	00:24:31,848	$Thank you.	12
280	00:24:33,634	00:24:35,802	$It's good that she taught you.	12
281	00:24:35,804	00:24:37,303	$It was a gift.	12
282	00:24:37,355	00:24:42,308	$Now every time you wear$something you made,	12
283	00:24:42,310	00:24:44,144	$you can remember her.	12
284	00:24:44,146	00:24:45,679	$I'd rather have a mother.	12
285	00:24:45,713	00:24:49,449	$I know.$It's not the same.	12
286	00:24:49,483	00:24:52,728	$Still, it's good to remember.	12
287	00:24:52,952	00:24:55,372	$Remember the way things were.	12
288	00:24:57,124	00:24:59,626	$I almost forgot.	12
289	00:24:59,660	00:25:02,495	$There's something else	12
290	00:25:02,546	00:25:04,914	$<i>to help you remember.</i>	12
291	00:25:14,392	00:25:16,843	$Down there at the end.	12
292	00:25:18,179	00:25:19,562	$What is it?	12
293	00:25:19,597	00:25:21,514	$That would spoil the surprise.	12
294	00:25:22,604	00:25:25,935	$Go ahead, it's perfectly safe.	12
295	00:25:25,986	00:25:28,154	$You won't believe it$when you see it.	12
296	00:26:30,684	00:26:32,051	$Theon?	13
297	00:26:41,979	00:26:44,347	$You shouldn't be here.	13
298	00:27:04,451	00:27:08,421	$You smell particularly$ripe this evening.	13
299	00:27:10,744	00:27:13,009	$Pour me some wine.	13
300	00:27:37,151	00:27:39,319	$Do you have$something to tell me?	13
301	00:27:40,654	00:27:41,966	$No, my lord.	13
302	00:27:42,086	00:27:43,990	$Reek.	13
303	00:27:47,928	00:27:49,829	$She saw me.	13
304	00:27:49,831	00:27:51,331	$Who?	13
305	00:27:51,382	00:27:54,217	$Sansa.$Lady Sansa.	13
306	00:27:54,251	00:27:55,919	$She came to the kennels.	13
307	00:27:57,115	00:27:58,365	$She saw you?	13
308	00:27:58,416	00:28:00,617	$Yes.$I'm sorry, master.	14
309	00:28:00,668	00:28:02,536	$Forgive me.$I didn't think--	14
310	00:28:02,587	00:28:04,538	$Come here.	14
311	00:28:12,797	00:28:15,599	$You mustn't keep$secrets from me, Reek.	14
312	00:28:15,633	00:28:17,467	$Get on your knees.	14
313	00:28:29,981	00:28:31,898	$Give me your hand.	14
314	00:28:54,005	00:28:55,839	$I forgive you.	14
315	00:29:07,018	00:29:10,153	$I trust you find your$chamber suitable, my lady.	14
316	00:29:10,188	00:29:12,355	$Yes, thank you, my lord.	14
317	00:29:12,357	00:29:14,191	$Allow me.	14
318	00:29:17,995	00:29:19,613	$Mother.	14
319	00:29:19,664	00:29:21,581	$Thank you, Ramsay.	14
320	00:29:31,709	00:29:36,346	$My lady, we are all a$family, we northerners.	14
321	00:29:36,380	00:29:39,800	$Our blood ties go back$thousands of years.	14
322	00:29:39,851	00:29:42,819	$So I'd like to drink$to our wedding.	14
323	00:29:42,854	00:29:46,223	$May our happiness$spread from Moat Cailin	14
324	00:29:46,225	00:29:47,390	$to the Last Hearth.	14
325	00:29:47,442	00:29:49,359	$To your wedding.	14
326	00:29:49,393	00:29:51,311	$To your wedding.	14
327	00:29:57,869	00:30:01,204	$It must be difficult for you$being in a strange place.	15
328	00:30:01,239	00:30:04,074	$This isn't a strange place.$This is my home.	15
329	00:30:04,076	00:30:06,357	$It's the people who are strange.	15
330	00:30:10,665	00:30:12,466	$You're right.	15
331	00:30:12,500	00:30:14,050	$Very strange.	15
332	00:30:17,255	00:30:18,889	$More wine, please.	15
333	00:30:25,396	00:30:28,115	$<i>I heard you two had reunited.</i>	15
334	00:30:28,149	00:30:31,184	$A fitting place for it.	15
335	00:30:33,104	00:30:36,439	$I like to imagine that$the last time you spoke	15
336	00:30:36,491	00:30:38,441	$was in this very room.	15
337	00:30:41,112	00:30:43,780	$<i>Are you still angry with him</i>	15
338	00:30:43,831	00:30:45,699	$<i>after he...</i>	15
339	00:30:50,338	00:30:51,538	$what he did?	15
340	00:30:51,589	00:30:53,924	$Don't worry.	15
341	00:30:53,958	00:30:56,126	$The North remembers.	15
342	00:30:57,512	00:30:59,629	$I punished him for it.	15
343	00:30:59,680	00:31:02,048	$He's not ironborn anymore.	15
344	00:31:02,099	00:31:05,302	$Not Theon Greyjoy anymore.	15
345	00:31:05,304	00:31:07,137	$He's a new man.	15
346	00:31:08,639	00:31:11,608	$A new person, anyway.	15
347	00:31:11,642	00:31:13,310	$Aren't you, Reek?	15
348	00:31:13,312	00:31:14,978	$Yes, master.	15
349	00:31:15,029	00:31:17,197	$That's his$new name-- Reek.	15
350	00:31:17,231	00:31:19,316	$Why are you doing this?	15
351	00:31:21,235	00:31:24,454	$Because Reek has$something to say to you.	15
352	00:31:24,488	00:31:26,089	$Don't you, Reek?	15
353	00:31:36,300	00:31:38,001	$An apology.	15
354	00:31:43,808	00:31:46,977	$Apologize to Lady Sansa$for what you did.	15
355	00:31:48,312	00:31:51,314	$Apologize for murdering$her two brothers.	15
356	00:31:57,188	00:31:58,772	$I'm sorry.	15
357	00:32:00,191	00:32:02,325	$Look at her, Reek.	16
358	00:32:03,494	00:32:05,195	$<i>An apology doesn't mean anything</i>	16
359	00:32:05,197	00:32:07,797	$<i>if you're not looking</i>$<i>the person in the eye.</i>	16
360	00:32:14,005	00:32:16,873	$- I'm sorry.$<i>- Sorry about what?</i>	16
361	00:32:18,092	00:32:19,876	$For killing your brothers.	16
362	00:32:30,438	00:32:33,306	$There, over and done with.	16
363	00:32:33,357	00:32:36,860	$<i>Doesn't everyone</i>$<i>feel better? I do.</i>	16
364	00:32:36,894	00:32:39,813	$That was getting very tense.	16
365	00:32:40,698	00:32:42,399	$Whew.	16
366	00:32:45,236	00:32:48,371	$You know what, my lady?	16
367	00:32:48,406	00:32:51,241	$What with him having$murdered your brothers	16
368	00:32:51,292	00:32:53,743	$and the rest$of your family gone...	16
369	00:32:55,796	00:32:59,966	$Reek here is the nearest$thing to living kin	16
370	00:33:00,001	00:33:02,002	$that you have left.	16
371	00:33:03,337	00:33:05,305	$Reek.	16
372	00:33:05,339	00:33:07,223	$You will give away the bride.	16
373	00:33:09,927	00:33:13,563	$Someone has to.$What better person?	16
374	00:33:13,597	00:33:15,065	$Good? Good?	16
375	00:33:15,099	00:33:18,485	$Yes, yes, very good.	16
376	00:33:18,519	00:33:20,520	$Wonderful.	16
377	00:33:22,047	00:33:24,941	$Walda and I have$some good news as well,	16
378	00:33:24,943	00:33:26,743	$since we're all together.	16
379	00:33:32,116	00:33:34,277	$We're going to have a baby.	16
380	00:33:39,840	00:33:41,675	$I'm very happy for you.	16
381	00:33:41,709	00:33:43,677	$From the way she's carrying,	16
382	00:33:43,711	00:33:46,596	$Maester Wolkan says$it looks like a boy.	16
383	00:34:01,979	00:34:03,697	$<i>How can you be sure?</i>	17
384	00:34:03,731	00:34:05,949	$Sure of what?	17
385	00:34:05,983	00:34:07,884	$That she's pregnant.	17
386	00:34:07,918	00:34:09,953	$I mean...	17
387	00:34:09,987	00:34:11,654	$how can you tell?	17
388	00:34:11,656	00:34:15,016	$Maester Wolkan has assured$us beyond all doubt.	17
389	00:34:23,167	00:34:26,586	$So how did you manage it?	17
390	00:34:26,637	00:34:28,471	$Manage what?	17
391	00:34:28,506	00:34:30,840	$Getting her pregnant.	17
392	00:34:30,891	00:34:32,942	$I imagine you're familiar$with the procedure.	17
393	00:34:32,977	00:34:36,062	$Of course, but how did you...	17
394	00:34:36,097	00:34:37,102	$find it?	17
395	00:34:37,222	00:34:39,983	$You disgraced yourself at dinner	17
396	00:34:40,017	00:34:42,352	$parading that creature$before the Stark girl.	17
397	00:34:42,403	00:34:44,988	$And if it's a boy?	17
398	00:34:47,191	00:34:48,858	$You're worried about$your position.	17
399	00:34:48,909	00:34:50,994	$My position is quite clear.	17
400	00:34:51,028	00:34:53,830	$I'm your son	17
401	00:34:53,864	00:34:56,366	$until a better$alternative comes along.	17
402	00:35:05,626	00:35:07,794	$You've never asked me$about your mother.	17
403	00:35:12,299	00:35:14,717	$Why would I?	17
404	00:35:14,719	00:35:17,554	$She had me, she died.	17
405	00:35:18,722	00:35:21,409	$And here we are.	17
406	00:35:21,529	00:35:23,766	$She was a peasant girl.	17
407	00:35:24,175	00:35:26,602	$Pretty in a common sort of way.	17
408	00:35:26,604	00:35:28,845	$She was the miller's wife.	17
409	00:35:28,965	00:35:32,322	$Apparently they had married$without my knowledge or consent.	17
410	00:35:32,596	00:35:34,304	$So I had him hanged	17
411	00:35:34,424	00:35:37,863	$and I took her beneath the$tree where he was swaying.	17
412	00:35:37,914	00:35:39,373	$She fought me the whole time.	17
413	00:35:39,493	00:35:42,167	$She was lucky$I didn't hang her, too.	17
414	00:35:42,202	00:35:44,364	$<i>A year later</i>$<i>she came to my gates</i>	17
415	00:35:44,484	00:35:46,346	$<i>with a squalling baby</i>$<i>in her arms.</i>	17
416	00:35:46,466	00:35:49,041	$<i>A baby she claimed was mine.</i>	17
417	00:35:49,092	00:35:50,685	$I nearly had her whipped	17
418	00:35:50,805	00:35:53,212	$and the child$thrown in the river.	17
419	00:35:58,261	00:36:00,102	$But then I looked at you	18
