frameNo	startTime	endTime	dialogue	chunk
158	00:13:53,613	00:13:57,816	$<i>What do they know of the Wall</i>$<i>or the Wolfswood?</i>	16
159	00:13:58,718	00:14:00,819	$Even their Gods$are wrong!	16
160	00:14:04,824	00:14:07,159	$Why shouldn't we rule$ourselves again?	16
161	00:14:07,193	00:14:10,329	$It was the Dragons$we bowed to	16
162	00:14:10,363	00:14:13,432	$and now the Dragons$are dead!	16
163	00:14:14,968	00:14:17,770	$There sits the only King	16
164	00:14:17,804	00:14:21,040	$I mean to bend$my knee to--	16
165	00:14:21,074	00:14:23,475	$the King$in the North!	16
166	00:14:31,151	00:14:32,918	$I'll have peace$on those terms.	16
167	00:14:32,953	00:14:35,622	$<i>They can keep</i>$<i>their Red Castle</i>	16
168	00:14:35,656	00:14:38,525	$and their Iron Chair too.	17
169	00:14:39,894	00:14:41,528	$The King$in the North!	17
170	00:14:43,364	00:14:46,433	$Am I your brother,$now and always?	17
171	00:14:46,467	00:14:48,068	$Now and always.	17
172	00:14:51,841	00:14:54,743	$My sword is yours,$in victory and defeat	17
173	00:14:54,777	00:14:57,880	$from this day$until my last day.	17
174	00:14:59,048	00:15:00,482	$The King$in the North!	17
175	00:15:00,517	00:15:04,420	$The King in the North!$The King in the North!	17
176	00:15:04,454	00:15:06,956	$The King$in the North!	17
177	00:15:06,990	00:15:09,858	$The King in the North!$The King in the North!	17
178	00:15:09,892	00:15:11,959	$The King$in the North!	17
179	00:15:11,994	00:15:14,094	$The King in the North!	17
180	00:15:14,129	00:15:16,230	$The King$in the North!	17
181	00:15:16,264	00:15:17,898	$<i>The King in the North!</i>	17
182	00:15:17,933	00:15:23,904	$<i>The King in the North!</i>$<i>The King in the North!</i>	17
183	00:15:28,043	00:15:30,778	$- Lady Stark.$- I want to see him.	18
184	00:15:31,780	00:15:33,480	$Now!	18
185	00:15:53,535	00:15:55,102	$Leave us.	18
186	00:16:01,176	00:16:03,611	$You look lovely$tonight, Lady Stark.	18
187	00:16:03,645	00:16:06,046	$<i>Widowhood becomes you.</i>	18
188	00:16:08,416	00:16:10,817	$Your bed must be lonely.	18
189	00:16:10,852	00:16:12,619	$Is that why you came?	18
190	00:16:12,654	00:16:15,255	$<i>I'm not at my best,</i>	18
191	00:16:15,289	00:16:17,491	$but I think I could$be of service.	18
192	00:16:17,525	00:16:21,361	$You slip out of that gown$and we'll see if I'm up to it.	19
193	00:16:25,699	00:16:28,868	$Oh, I do like$a violent woman.	19
194	00:16:28,902	00:16:31,838	$I will kill you$tonight, Ser,	19
195	00:16:31,873	00:16:35,676	$pack your head in a box$and send it to your sister.	19
196	00:16:35,710	00:16:37,211	$<i>Let me show you how--</i>	19
197	00:16:37,245	00:16:39,747	$hit me again,$over the ear.	19
198	00:16:39,781	00:16:41,715	$And again and again.	19
199	00:16:41,750	00:16:44,752	$You're stronger than you look--$it shouldn't take long.	19
200	00:16:44,786	00:16:46,720	$That is what you want$the world to believe,	19
201	00:16:46,755	00:16:48,589	$isn't it?$That you don't fear death.	19
202	00:16:48,623	00:16:50,457	$But I don't, My Lady.	19
203	00:16:50,491	00:16:54,027	$The dark is coming for all of us.$Why cry about it?	19
204	00:16:54,061	00:16:56,629	$Because you are going$to the deepest	19
205	00:16:56,664	00:16:59,065	$of the Seven Hells,$if the Gods are just.	19
206	00:16:59,099	00:17:01,267	$What Gods are those?	19
207	00:17:01,301	00:17:04,003	$The trees your husband$prayed to?	19
208	00:17:05,673	00:17:08,608	$<i>Where were the trees when his</i>$<i>head was getting chopped off?</i>	19
209	00:17:08,642	00:17:11,578	$If your Gods are real$and if they are just,	19
210	00:17:11,612	00:17:14,747	$why is the world$so full of injustice?	20
211	00:17:16,049	00:17:19,018	$Because of men like you.	20
212	00:17:19,053	00:17:21,688	$There are no men like me.	20
213	00:17:22,590	00:17:24,691	$Only me.	20
214	00:17:29,497	00:17:32,200	$My son Bran.	20
215	00:17:33,402	00:17:35,803	$How did he come to fall$from that tower?	20
216	00:17:35,838	00:17:38,406	$I pushed him$out the window.	20
217	00:17:40,576	00:17:42,410	$Why?	20
218	00:17:43,645	00:17:46,882	$I hoped the fall$would kill him.	20
219	00:17:46,916	00:17:48,950	$Why?	20
220	00:17:56,758	00:17:58,693	$You should get some sleep.	20
221	00:17:58,727	00:18:01,129	$It's going to be$a long war.	20
222	00:18:25,557	00:18:28,491	$I can't believe$we're actually at war.	21
223	00:18:29,961	00:18:32,796	$Was it this exciting last time,$when you were young?	21
224	00:18:36,301	00:18:38,602	$What does it say?	21
225	00:18:39,671	00:18:41,738	$Have we captured$Robb Stark yet?	21
226	00:18:41,773	00:18:44,674	$- What's our next move?$- Stop talking.	21
227	00:18:45,943	00:18:47,911	$Get back into bed.	21
228	00:18:55,752	00:18:57,886	$They have my son.	22
229	00:19:00,890	00:19:03,625	$The Stark boy appears$to be less green than we'd hoped.	22
230	00:19:03,660	00:19:06,929	$I've heard his wolf killed a doze$men and as many horses.	22
231	00:19:06,963	00:19:08,730	$Is it true about$Stannis and Renly?	22
232	00:19:08,765	00:19:11,533	$Both Baratheon brothers$have taken up against us.	22
233	00:19:11,568	00:19:14,136	$Jaime captured,$his armies scattered...	22
234	00:19:14,170	00:19:16,071	$It's a catastrophe.	22
235	00:19:17,106	00:19:19,107	$Perhaps we should$sue for peace.	22
236	00:19:22,445	00:19:24,714	$There's your peace.	22
237	00:19:24,748	00:19:28,717	$Joffrey saw to that when h$decided to remove Ned Stark's head.	22
238	00:19:28,752	00:19:32,188	$<i>You'll have an easier time</i>$<i>drinking from that cup</i>	22
239	00:19:32,222	00:19:35,525	$<i>than you will bringing Robb Stark</i>$<i>to the table now.</i>	22
240	00:19:35,559	00:19:37,060	$He's winning...	22
241	00:19:37,094	00:19:39,062	$in case you$hadn't noticed.	22
242	00:19:39,096	00:19:40,597	$I'm told we still$have his sisters.	22
243	00:19:40,631	00:19:43,266	$The first order of business$is ransoming Ser Jaime.	22
244	00:19:43,301	00:19:45,169	$No truces.$We can't afford to look weak.	22
245	00:19:45,203	00:19:46,804	$<i>We should march</i>$<i>on them at once.</i>	22
246	00:19:46,838	00:19:49,440	$<i>First we must return</i>$<i>to Casterly Rock to raise--</i>	23
247	00:19:49,474	00:19:51,942	$They have my son!	23
248	00:19:54,579	00:19:56,681	$Get out, all of you.	23
249	00:20:07,159	00:20:09,394	$Not you.	23
250	00:20:24,276	00:20:27,179	$You were right$about Eddard Stark.	23
251	00:20:28,981	00:20:31,015	$If he were alive,$we could have used him	23
252	00:20:31,049	00:20:34,318	$to broker a peace$with Winterfell and Riverrun,	23
253	00:20:34,353	00:20:36,687	$which would have$given us more time	23
254	00:20:36,721	00:20:39,557	$to deal with Robert's brothers.$But now...	24
255	00:20:40,793	00:20:43,828	$Madness--$madness and stupidity.	24
256	00:20:46,699	00:20:49,835	$I always thought$you were a stunted fool.	24
257	00:20:51,505	00:20:53,138	$Perhaps I was wrong.	24
258	00:20:53,140	00:20:55,442	$Half wrong.	24
259	00:20:56,877	00:20:59,213	$I'm new to strategy, but--	24
260	00:20:59,247	00:21:01,481	$unless we want to be$surrounded by three armies,	24
261	00:21:01,516	00:21:03,550	$<i>it appears we can't</i>$<i>stay here.</i>	24
262	00:21:03,585	00:21:05,485	$No one will stay here.	24
263	00:21:05,519	00:21:08,954	$Ser Gregor will head out$with 500 riders	24
264	00:21:08,989	00:21:12,892	$and set the Riverland on fire$from God's Eye to the Red Fork.	24
265	00:21:12,926	00:21:16,395	$The rest of us will$regroup at Harrenhal.	24
266	00:21:18,498	00:21:20,633	$And you will go$to King's Landing.	24
267	00:21:20,667	00:21:22,868	$And do what?	24
268	00:21:22,903	00:21:24,804	$Rule!	24
269	00:21:24,838	00:21:27,706	$You will serve as Hand$of the King in my stead.	24
270	00:21:27,740	00:21:31,776	$You will bring that boy King to heel$and his mother too, if needs be.	25
271	00:21:31,810	00:21:35,480	$And if you get so much as a whiff$of treason from any of the rest:	25
272	00:21:35,515	00:21:38,550	$- Baelish, Varys, Pycelle--$- Heads, spikes, walls.	25
273	00:21:38,585	00:21:41,787	$Why not my Uncle?	25
274	00:21:41,821	00:21:44,389	$Why not anyone?$Why me?	25
275	00:21:44,424	00:21:46,992	$You're my son.	25
276	00:21:54,201	00:21:56,502	$Oh, one more thing:	25
277	00:21:56,537	00:21:59,939	$You will not take$the whore to court.	25
278	00:21:59,973	00:22:01,907	$Do you understand?	25
279	00:22:21,160	00:22:23,795	$Ser Jorah?	26
280	00:22:27,199	00:22:30,368	$Gently gently.	26
281	00:22:32,103	00:22:33,837	$My son...	26
282	00:22:33,871	00:22:36,373	$Where is he?$I want him.	26
283	00:22:39,009	00:22:40,777	$Where is he?	26
284	00:22:42,881	00:22:45,115	$The boy did not live.	26
285	00:22:52,158	00:22:54,926	$- Tell me.$- What is there to tell?	26
286	00:22:54,961	00:22:57,362	$How did my son die?!	26
287	00:22:58,798	00:23:01,867	$He never lived,$My Princess.	26
288	00:23:01,902	00:23:03,969	$The women say...	26
289	00:23:04,004	00:23:05,771	$What do the women say?	26
290	00:23:08,341	00:23:11,644	$- They say the child was--$- <i>Monstrous,</i>	26
291	00:23:11,678	00:23:13,312	$twisted.	27
292	00:23:13,346	00:23:15,347	$I pulled him out$myself.	27
293	00:23:16,783	00:23:19,251	$He was scaled$like a lizard,	27
294	00:23:19,285	00:23:23,655	$<i>blind, with leather wings</i>$<i>like the wings of a bat.</i>	27
295	00:23:23,690	00:23:26,925	$When I touched him$the skin fell from his bones.	27
296	00:23:26,959	00:23:30,896	$Inside he was$full of graveworms.	27
297	00:23:33,166	00:23:37,670	$I warned you that only death$can pay for life.	27
298	00:23:37,704	00:23:39,839	$You knew the price.	27
299	00:23:39,873	00:23:42,809	$Where is Khal Drogo?	27
300	00:23:42,843	00:23:44,944	$Show him to me.	27
301	00:23:44,978	00:23:47,513	$Show me what I bought	27
302	00:23:47,547	00:23:50,449	$with my son's life.	27
303	00:23:50,483	00:23:52,551	$As you command, lady.	27
304	00:23:52,585	00:23:54,252	$Come.	27
305	00:23:54,286	00:23:56,087	$I will take you$to him.	27
306	00:23:56,121	00:23:59,056	$- Time enough for that later--$- I want to see him now.	27
307	00:24:14,775	00:24:17,010	$The Khalasar is gone.	28
308	00:24:17,044	00:24:19,646	$A Khal who cannot ride$is no Khal.	28
309	00:24:19,681	00:24:22,516	$The Dothraki$follow only the strong.	28
310	00:24:22,550	00:24:25,218	$I'm sorry, My Princess.	28
311	00:24:37,065	00:24:38,165	$Drogo!	28
312	00:24:42,303	00:24:44,204	$Why is he out here alone?	28
313	00:24:44,239	00:24:47,007	$He seems to like$the warmth, Princess.	28
314	00:24:51,246	00:24:52,980	$<i>He lives.</i>	28
315	00:24:53,014	00:24:55,816	$<i>You asked for life,</i>$<i>you paid for life.</i>	28
316	00:24:55,850	00:24:59,452	$This is not life.$When will he be as he was?	29
317	00:24:59,487	00:25:01,855	$When the sun rises in the west,$sets in the east	29
318	00:25:01,890	00:25:03,924	$<i>when the seas go dry.</i>	29
319	00:25:03,958	00:25:07,728	$When the mountains blow$in the wind like leaves.	29
320	00:25:22,879	00:25:24,580	$Leave us.	29
321	00:25:26,082	00:25:28,317	$I don't want you alone$with this sorceress.	29
322	00:25:28,352	00:25:31,554	$I have nothing more$to fear from this woman.	29
323	00:25:32,456	00:25:34,056	$Go.	29
324	00:25:39,896	00:25:43,232	$You knew what I was buying$and you knew the price.	29
325	00:25:43,266	00:25:46,134	$It was wrong of them$to burn my temple.	29
326	00:25:46,169	00:25:50,105	$- <i>It angered the Great Shepherd.</i>$- This is not God's work.	30
327	00:25:50,139	00:25:52,774	$- My child was innocent.$- Innocent?	30
328	00:25:52,808	00:25:56,077	$He would have been the stallion$who mounts the world.	30
329	00:25:56,111	00:25:57,556	$Now he will burn no cities.	30
330	00:25:57,581	00:26:00,132	$Now his Khalasar will trample$no nations into dust.	30
331	00:26:00,516	00:26:02,851	$I spoke for you.	30
332	00:26:02,885	00:26:05,087	$I saved you.	30
333	00:26:05,121	00:26:07,722	$Saved me?	30
334	00:26:07,756	00:26:09,857	$Three of those riders$had already	30
335	00:26:09,892	00:26:12,627	$raped me before$you saved me, girl.	30
336	00:26:15,731	00:26:18,333	$I saw my God's house burn,	30
337	00:26:18,367	00:26:22,737	$there where I had healed men$and women beyond counting.	30
338	00:26:22,771	00:26:25,439	$In the streets$I saw piles of heads--	30
339	00:26:25,474	00:26:28,009	$the head of the Baker$who makes my bread,	30
340	00:26:28,043	00:26:29,443	$the head of a young boy	30
341	00:26:29,478	00:26:32,313	$that I had cured of fever$just three moons past.	30
342	00:26:32,347	00:26:36,317	$So tell me again$exactly what it was	30
343	00:26:36,351	00:26:37,719	$that you saved.	30
344	00:26:37,753	00:26:39,687	$Your life.	30
345	00:26:39,721	00:26:41,722	$Hmph.	31
346	00:26:41,757	00:26:44,358	$Why don't you take$a look at your Khal...	31
347	00:26:46,128	00:26:48,963	$Then you will see$exactly what life is worth	31
348	00:26:48,997	00:26:51,799	$when all the rest has gone.	31
349	00:27:04,479	00:27:06,714	$You can't!	31
350	00:27:06,748	00:27:08,950	$Get out of my way, Sam.	31
351	00:27:08,984	00:27:11,285	$They'll put out the word.	31
352	00:27:11,320	00:27:14,222	$They'll send out ravens.$People will come after you.	31
353	00:27:14,256	00:27:17,092	$Do you know what happens$to deserters?	31
354	00:27:19,995	00:27:21,696	$Better than you do.	31
355	00:27:21,730	00:27:24,399	$What are you going to do?	31
356	00:27:24,433	00:27:26,334	$I'm gonna find my brother	31
357	00:27:26,369	00:27:29,404	$and put a sword through$King Joffrey's throat.	31
358	00:27:30,573	00:27:33,709	$You can't leave us now.$We need you here.	32
359	00:27:33,743	00:27:37,746	$- Move.$- I won't let you go.	32
360	00:27:37,780	00:27:40,682	$- Move.$- No.	32
361	00:27:41,551	00:27:43,418	$Hyah!	32
362	00:27:58,270	00:28:01,072	$Hand of the King?	32
363	00:28:01,106	00:28:03,107	$So it would seem.	32
364	00:28:03,141	00:28:07,645	$And your father said you couldn't take$anyone with you to King's Landing.	32
365	00:28:07,679	00:28:10,615	$No, he said I couldn't take <i>you</i>$with me to King's Landing.	32
366	00:28:10,649	00:28:12,317	$He was very specific$on that point.	32
367	00:28:12,351	00:28:14,352	$He knew my name?	32
368	00:28:14,386	00:28:16,120	$What?	32
369	00:28:16,154	00:28:18,722	"$He said, ""Don't bring Shae$with you to King's Landing""?"	32
370	00:28:18,757	00:28:21,858	"$I believe he used$the word ""whore."""	32
371	00:28:23,027	00:28:24,994	$Are you ashamed of me?	33
372	00:28:25,029	00:28:28,064	$Are you afraid that I'm dancing$around the court with my tits out?	33
373	00:28:28,098	00:28:31,200	$I'm funny now?	33
374	00:28:31,235	00:28:33,436	$I'm Shae the funny whore.	33
375	00:28:34,905	00:28:37,907	$My father's probably the most$powerful man in the country.	33
376	00:28:37,941	00:28:39,208	$Certainly the richest.	33
377	00:28:39,243	00:28:41,844	$<i>He has all Seven Kingdoms</i>$<i>in his pockets.</i>	33
378	00:28:41,878	00:28:43,679	$Everyone everywhere	33
379	00:28:43,713	00:28:46,849	$always has to do exactly$what my father says.	33
380	00:28:48,318	00:28:50,286	$He's always been a cunt.	33
381	00:28:57,228	00:28:58,895	$I believe the ladies$of the court	33
382	00:28:58,930	00:29:02,032	$<i>could learn a great deal</i>$<i>from a girl like you.</i>	33
383	00:29:04,269	00:29:06,003	$Why don't you$come with me,	33
384	00:29:06,037	00:29:08,772	$<i>be the Hand's lady?</i>	33
385	00:29:10,308	00:29:12,976	$Because the King needs$a Hand and the Hand--	33
386	00:29:17,348	00:29:20,084	$I know what$a Hand needs.	34
387	00:29:33,098	00:29:35,033	$- Ghost?$- <i>Hyah!</i>	34
388	00:29:35,067	00:29:37,936	$- Hyah.$- Hyah!	34
389	00:29:41,341	00:29:42,975	$Hyah.	34
390	00:29:45,612	00:29:48,514	$<i>Samwell!</i>	34
391	00:29:49,783	00:29:52,418	$<i>- Is he dead?</i>$<i>- No, he's not dead.</i>	34
392	00:29:52,452	00:29:54,020	$<i>Did we get him?</i>	34
393	00:29:54,054	00:29:56,155	$<i>Come on, help me</i>$<i>get him up.</i>	34
394	00:29:58,459	00:30:01,694	$Lucky you've got$plenty of padding.	34
395	00:30:03,564	00:30:05,565	$We're taking you back$to where you belong.	34
396	00:30:05,599	00:30:08,201	$- I belong with my brother.$- But we're your brothers now.	35
397	00:30:08,235	00:30:10,503	$They'll kill you if they find out$you've gone.	35
